ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.107 0.04  0.653 0.04  0.04  0.04  0.04  0.04 ]	[ 0.117  0.007 -0.161  0.007  0.007  0.007  0.007  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.27629353106235666	0.2	False	0.488
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.068 0.051 0.051 0.627 0.051 0.051 0.051 0.051]	[ 0.079  0.017  0.017 -0.179  0.017  0.017  0.017  0.017]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.12259221050401664	0.2	False	0.764
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.169 0.032 0.032 0.028 0.646 0.028 0.032 0.032]	[ 0.139  0.002  0.002 -0.002 -0.144 -0.002  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3005028665071019	0.2	False	0.759
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.169 0.032 0.032 0.028 0.032 0.646 0.032 0.028]	[ 0.139  0.002  0.002 -0.002  0.002 -0.144  0.002 -0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3246979737124008	0.2	False	0.76
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.032 0.032 0.646 0.032]	[ 0.138  0.002  0.002 -0.002  0.002  0.002 -0.144  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.306174225822619	0.2	False	0.76
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.169 0.032 0.032 0.028 0.032 0.029 0.032 0.646]	[ 0.139  0.002  0.002 -0.002  0.002 -0.001  0.002 -0.144]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3690356698639436	0.2	False	0.674
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.657 0.009 0.063 0.055 0.027 0.063 0.063 0.063]	[-0.049  0.018  0.005  0.044 -0.032  0.005  0.005  0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.492131416278506	0.076	False	0.471
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.3   0.495 0.036 0.022 0.036 0.036 0.036 0.036]	[ 0.132 -0.15   0.005 -0.009  0.005  0.005  0.005  0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6171008436875729	0.2	False	0.375
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.248 0.035 0.512 0.03  0.044 0.044 0.044 0.044]	[ 0.141 -0.005 -0.141 -0.01   0.004  0.004  0.004  0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5099115632309595	0.2	False	0.334
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.215 0.061 0.049 0.492 0.046 0.046 0.046 0.046]	[ 0.147  0.01  -0.002 -0.135 -0.005 -0.005 -0.005 -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.2645446691800529	0.2	False	0.607
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.307 0.03  0.039 0.021 0.502 0.024 0.039 0.039]	[ 0.138 -0.002  0.007 -0.007 -0.144 -0.004  0.007  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.32559152045476103	0.2	False	0.614
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.304 0.027 0.038 0.018 0.038 0.5   0.038 0.036]	[ 0.135 -0.005  0.006 -0.01   0.006 -0.146  0.006  0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3116422732491572	0.2	False	0.615
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.304 0.027 0.038 0.018 0.038 0.038 0.5   0.038]	[ 0.136 -0.005  0.006 -0.01   0.006  0.006 -0.146  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.32714889216365195	0.2	False	0.614
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.023 0.026 0.039 0.016 0.039 0.037 0.039 0.781]	[-0.146 -0.006  0.007 -0.012  0.007  0.008  0.007  0.135]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3282263250146026	0.2	False	0.833
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.539 0.169 0.055 0.045 0.028 0.055 0.055 0.055]	[-0.118  0.16  -0.008 -0.01   0.001 -0.008 -0.008 -0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6666478142422294	0.2	False	0.336
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.38  0.566 0.003 0.039 0.003 0.003 0.003 0.003]	[ 0.08   0.071 -0.038  0.049 -0.038 -0.038 -0.038 -0.046]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.600619760622682	0.147	False	0.447
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.223 0.175 0.372 0.031 0.05  0.05  0.05  0.05 ]	[-0.025  0.14  -0.14   0.001  0.006  0.006  0.006  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7002871695382706	0.2	False	0.195
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.254 0.187 0.044 0.342 0.042 0.048 0.042 0.042]	[ 0.039  0.126 -0.005 -0.15  -0.004  0.002 -0.004 -0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.474877178135066	0.2	False	0.453
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.32  0.165 0.039 0.017 0.355 0.027 0.039 0.039]	[ 0.013  0.135 -0.    -0.004 -0.147  0.003 -0.    -0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.43384734502879796	0.2	False	0.457
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.246 0.191 0.035 0.016 0.039 0.402 0.035 0.035]	[-0.058  0.164 -0.003 -0.002  0.001 -0.098 -0.003 -0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3150362909517846	0.2	False	0.503
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.318 0.163 0.038 0.014 0.038 0.038 0.354 0.038]	[ 0.014  0.136  0.    -0.004  0.     0.    -0.146  0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4350231929063312	0.2	False	0.458
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.092 0.123 0.041 0.015 0.037 0.036 0.037 0.62 ]	[ 0.069  0.097  0.002 -0.001 -0.002 -0.001 -0.002 -0.161]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.36286668235689545	0.2	False	0.651
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.392 0.195 0.187 0.037 0.037 0.048 0.052 0.052]	[-0.147  0.026  0.132 -0.008  0.009 -0.007 -0.003 -0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8508816448772105	0.2	False	0.166
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.32  0.43  0.131 0.038 0.015 0.021 0.024 0.023]	[-0.061 -0.137  0.128 -0.002  0.014  0.018  0.021  0.02 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7984695498547377	0.2	False	0.265
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.209 0.282 0.28  0.027 0.055 0.037 0.056 0.056]	[-0.014  0.107 -0.092 -0.004  0.005 -0.013  0.006  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7552152271768697	0.143	False	0.177
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.248 0.2   0.178 0.195 0.045 0.046 0.045 0.045]	[-0.006  0.013  0.134 -0.147  0.003 -0.002  0.003  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6371843162712965	0.2	False	0.274
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.288 0.187 0.184 0.021 0.223 0.02  0.035 0.044]	[-0.032  0.022  0.145  0.004 -0.132 -0.007 -0.004  0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6353574858903751	0.2	False	0.276
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.144 0.151 0.196 0.027 0.041 0.359 0.039 0.042]	[-0.102 -0.04   0.161  0.011  0.002 -0.043  0.004  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.24720551313849612	0.2	False	0.446
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.285 0.188 0.175 0.021 0.044 0.041 0.215 0.033]	[-0.033  0.025  0.137  0.007  0.006  0.003 -0.139 -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6196054573995098	0.2	False	0.28
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.152 0.128 0.134 0.022 0.04  0.037 0.035 0.454]	[ 0.06   0.005  0.093  0.007  0.003  0.001 -0.002 -0.166]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.48537047689420526	0.2	False	0.46
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.291 0.221 0.289 0.026 0.044 0.028 0.051 0.051]	[-0.101  0.026  0.102 -0.011  0.007 -0.02  -0.001 -0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8783737702574435	0.148	False	0.113
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.359 0.249 0.196 0.036 0.032 0.037 0.047 0.046]	[ 0.039 -0.181  0.065 -0.002  0.017  0.016  0.023  0.023]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8991040415152536	0.2	False	0.14
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.36  0.209 0.36  0.003 0.01  0.007 0.028 0.025]	[ 0.151 -0.073  0.08  -0.024 -0.045 -0.03  -0.028 -0.031]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9798023895549732	0.199	False	0.109
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.36  0.202 0.221 0.035 0.04  0.042 0.051 0.051]	[ 0.112  0.002  0.043 -0.16  -0.005 -0.004  0.006  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8753458477901135	0.2	False	0.135
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.365 0.201 0.226 0.032 0.045 0.034 0.047 0.052]	[ 0.077  0.014  0.042  0.011 -0.178  0.014  0.012  0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8907235803723641	0.2	False	0.13
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.298 0.075 0.097 0.043 0.026 0.366 0.048 0.045]	[ 0.154 -0.076 -0.099  0.016 -0.015  0.007  0.009  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.313571250824358	0.2	False	0.465
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.372 0.18  0.228 0.037 0.044 0.045 0.045 0.05 ]	[ 0.087 -0.008  0.053  0.016 -0.     0.004 -0.17   0.017]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8612563476024351	0.2	False	0.143
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.25  0.154 0.166 0.028 0.039 0.039 0.041 0.285]	[ 0.098  0.026  0.032  0.006 -0.001  0.002  0.006 -0.169]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.703332216247812	0.2	False	0.277
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.295 0.184 0.415 0.009 0.    0.018 0.017 0.062]	[-0.014 -0.067  0.144  0.015  0.017  0.026 -0.117 -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8926925928874174	0.2	False	0.151
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.377 0.158 0.367 0.003 0.018 0.008 0.037 0.034]	[ 0.018 -0.091  0.171 -0.033 -0.014 -0.029 -0.01  -0.012]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9341666317721646	0.201	False	0.141
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.447 0.13  0.39  0.004 0.002 0.006 0.009 0.016]	[ 0.11  -0.076  0.046  0.001  0.01   0.017 -0.053 -0.056]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9164798774261995	0.162	False	0.198
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.38  0.191 0.355 0.051 0.005 0.012 0.006 0.003]	[ 0.011 -0.025  0.142  0.068 -0.076  0.011 -0.064 -0.067]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9581793349699477	0.2	False	0.14
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.368 0.194 0.36  0.01  0.052 0.01  0.007 0.002]	[ 0.002 -0.009  0.143 -0.059  0.085 -0.062 -0.044 -0.055]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9315488581718518	0.2	False	0.14
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.218 0.14  0.255 0.    0.009 0.338 0.02  0.017]	[-0.08   0.065  0.158 -0.043 -0.017 -0.028 -0.028 -0.028]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.34090368960602013	0.2	False	0.391
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.378 0.194 0.373 0.003 0.003 0.007 0.032 0.012]	[-0.01  -0.001  0.147 -0.074 -0.076  0.015  0.058 -0.059]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9662977181810659	0.2	False	0.134
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.353 0.216 0.094 0.04  0.05  0.045 0.061 0.144]	[ 0.103  0.062 -0.072  0.012  0.011  0.006  0.02  -0.141]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.770625984916393	0.201	False	0.235
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.4   0.114 0.389 0.015 0.011 0.009 0.023 0.039]	[ 0.125 -0.088 -0.034 -0.06  -0.045 -0.003  0.005  0.099]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8908946438227099	0.2	False	0.183
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.372 0.127 0.478 0.001 0.006 0.007 0.009 0.002]	[-0.013 -0.048  0.144 -0.013 -0.001  0.001 -0.083  0.013]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8306670988602234	0.174	False	0.239
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.319 0.274 0.353 0.001 0.017 0.005 0.035 0.002]	[-0.134  0.139 -0.042 -0.     0.01  -0.006  0.021  0.013]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9614455639138544	0.2	False	0.124
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.347 0.145 0.461 0.001 0.023 0.009 0.005 0.01 ]	[-0.04  -0.058  0.149  0.035  0.021 -0.033 -0.051 -0.022]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8437109758979937	0.182	False	0.214
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.344 0.144 0.447 0.014 0.025 0.019 0.005 0.005]	[-0.028 -0.069  0.147  0.023  0.004  0.029 -0.05  -0.056]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8351167206324415	0.185	False	0.208
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.184 0.13  0.251 0.015 0.018 0.35  0.037 0.012]	[-0.034 -0.01  -0.004  0.015  0.009  0.012  0.017 -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.27907669575994865	0.045	False	0.42
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.326 0.155 0.438 0.019 0.011 0.037 0.009 0.006]	[-0.057 -0.038  0.115  0.028  0.02  -0.065 -0.014  0.011]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8249359137158536	0.153	False	0.199
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.443 0.25  0.036 0.051 0.056 0.049 0.082 0.038]	[ 0.076  0.013  0.11  -0.013 -0.019 -0.021 -0.002 -0.145]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6846431287250038	0.2	False	0.312
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.284 0.265 0.359 0.021 0.001 0.006 0.017 0.045]	[-0.121  0.152 -0.033  0.026  0.004 -0.021 -0.009  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9595152747334843	0.2	False	0.109
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.334 0.255 0.333 0.004 0.021 0.001 0.023 0.031]	[-0.04   0.126 -0.147  0.002  0.013  0.005  0.012  0.027]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9987030916465602	0.201	False	0.084
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.308 0.284 0.324 0.001 0.002 0.015 0.023 0.046]	[-0.011  0.011 -0.03   0.    -0.021  0.016 -0.012  0.047]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9872437769956817	0.065	False	0.085
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.335 0.274 0.317 0.033 0.002 0.02  0.005 0.013]	[-0.013  0.128 -0.146  0.031 -0.027  0.01  -0.001  0.018]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9849253319698623	0.2	False	0.101
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.395 0.017 0.335 0.048 0.067 0.041 0.077 0.023]	[ 0.051 -0.127 -0.112  0.034  0.042  0.022  0.072  0.018]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6332239980744911	0.2	False	0.279
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.148 0.201 0.345 0.016 0.017 0.267 0.    0.002]	[-0.059  0.074  0.103  0.012 -0.023 -0.118  0.022 -0.011]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.34332009016465	0.187	False	0.356
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.333 0.271 0.32  0.006 0.001 0.05  0.02  0.001]	[-0.     0.12  -0.139 -0.004 -0.028  0.071  0.004 -0.025]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9350010684807408	0.2	False	0.118
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.376 0.248 0.216 0.022 0.033 0.021 0.053 0.035]	[-0.067 -0.002  0.18  -0.029 -0.023 -0.028 -0.029 -0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9335548709070662	0.2	False	0.13
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.281 0.346 0.265 0.002 0.025 0.039 0.002 0.042]	[-0.009  0.083 -0.107  0.012  0.021  0.031 -0.022 -0.009]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.901337388313312	0.143	False	0.144
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.322 0.341 0.232 0.01  0.03  0.008 0.01  0.051]	[-0.012  0.086 -0.101  0.006  0.009  0.007 -0.013  0.02 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9645263339688963	0.136	False	0.131
