ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.172 0.031 0.649 0.025 0.031 0.031 0.029 0.031]	[ 0.142  0.001 -0.141 -0.005  0.001  0.001 -0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.35528246473722874	0.2	False	0.458
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.106 0.    0.    0.895 0.    0.    0.    0.   ]	[ 0.122 -0.041 -0.041  0.123 -0.041 -0.041 -0.041 -0.041]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.1683522020151975	0.2	False	1.011
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.157 0.034 0.036 0.029 0.636 0.036 0.036 0.036]	[ 0.127  0.004  0.006 -0.001 -0.154  0.006  0.006  0.006]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.29712742636324185	0.2	False	0.752
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.172 0.031 0.031 0.025 0.029 0.649 0.031 0.031]	[ 0.142  0.001  0.001 -0.005 -0.001 -0.141  0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3266907540848139	0.2	False	0.762
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.171 0.031 0.031 0.025 0.031 0.031 0.649 0.031]	[ 0.141  0.001  0.001 -0.005  0.001  0.001 -0.141  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.30714692156651163	0.199	False	0.762
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.171 0.031 0.031 0.025 0.031 0.031 0.031 0.649]	[ 0.141  0.001  0.001 -0.005  0.001  0.001  0.001 -0.141]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3688241333902895	0.199	False	0.676
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.802 0.031 0.031 0.006 0.031 0.031 0.031 0.031]	[ 0.042 -0.015 -0.015  0.05  -0.015 -0.015 -0.015 -0.015]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4391784405558662	0.076	False	0.576
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.226 0.499 0.047 0.035 0.045 0.047 0.052 0.047]	[ 0.149 -0.133 -0.003 -0.007 -0.003 -0.003  0.002 -0.003]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.5273123000762696	0.2	False	0.39
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.313 0.032 0.508 0.022 0.032 0.032 0.03  0.032]	[ 0.141  0.001 -0.141 -0.003  0.001  0.001  0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6031064040824254	0.199	False	0.317
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.234 0.004 0.004 0.742 0.004 0.003 0.004 0.004]	[ 0.128  0.004  0.004 -0.153  0.004  0.002  0.004  0.004]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.1899727339382253	0.2	False	0.849
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.301 0.034 0.036 0.025 0.497 0.036 0.036 0.036]	[ 0.144  0.    -0.    -0.004 -0.139 -0.    -0.    -0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.32146807685403495	0.2	False	0.611
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.313 0.032 0.032 0.022 0.031 0.507 0.031 0.032]	[ 0.141  0.001  0.001 -0.003  0.002 -0.142 -0.     0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.31582273083021867	0.2	False	0.62
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.313 0.032 0.032 0.022 0.031 0.032 0.508 0.032]	[ 0.142  0.001  0.001 -0.003 -0.     0.001 -0.141  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3314940097623294	0.2	False	0.621
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.312 0.032 0.032 0.022 0.032 0.032 0.032 0.508]	[ 0.141  0.001  0.001 -0.003  0.001  0.001  0.001 -0.141]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4540211925656544	0.199	False	0.539
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.661 0.03  0.173 0.009 0.03  0.03  0.03  0.03 ]	[-0.141 -0.001  0.142  0.003 -0.001 -0.001 -0.001 -0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.5969822211392489	0.2	False	0.411
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.261 0.355 0.18  0.019 0.046 0.041 0.056 0.041]	[ 0.035 -0.144  0.133 -0.016  0.001 -0.006  0.004 -0.006]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.7761209206378157	0.2	False	0.21
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.422 0.015 0.438 0.069 0.015 0.015 0.012 0.015]	[ 0.115 -0.022 -0.079  0.074 -0.022 -0.022 -0.023 -0.022]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.7049493805288197	0.166	False	0.303
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.262 0.013 0.117 0.58  0.    0.012 0.    0.013]	[ 0.028  0.009  0.113 -0.162 -0.004  0.009 -0.004  0.009]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.2781002146828176	0.2	False	0.664
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.318 0.034 0.175 0.014 0.355 0.035 0.035 0.035]	[ 0.017 -0.     0.139 -0.011 -0.142 -0.001 -0.001 -0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4030014952224124	0.2	False	0.443
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.288 0.032 0.188 0.012 0.032 0.385 0.031 0.032]	[-0.025  0.     0.156 -0.01   0.001 -0.122 -0.     0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.30206669763197336	0.2	False	0.468
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.325 0.033 0.171 0.012 0.032 0.033 0.365 0.032]	[ 0.012  0.001  0.139 -0.01   0.001  0.001 -0.143 -0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4193061686504116	0.2	False	0.452
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.325 0.032 0.171 0.012 0.032 0.032 0.032 0.365]	[ 0.013  0.     0.139 -0.01   0.     0.    -0.    -0.143]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6009460603582366	0.2	False	0.372
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.505 0.153 0.163 0.008 0.042 0.039 0.045 0.039]	[-0.156  0.123 -0.01  -0.001  0.012  0.009  0.015  0.009]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.7872242731284695	0.2	False	0.248
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.284 0.245 0.267 0.096 0.029 0.016 0.044 0.017]	[ 0.023 -0.11   0.087  0.077 -0.017 -0.025 -0.012 -0.024]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.859336440052932	0.167	False	0.157
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.372 0.163 0.318 0.044 0.027 0.024 0.029 0.024]	[-0.05   0.148 -0.12  -0.025  0.012  0.009  0.017  0.009]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9073762539399248	0.2	False	0.135
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.266 0.11  0.143 0.409 0.012 0.021 0.015 0.021]	[ 0.004  0.097  0.026 -0.171  0.012  0.009  0.015  0.008]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.47142730032595226	0.2	False	0.475
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.261 0.089 0.153 0.027 0.465 0.001 0.004 0.001]	[-0.06   0.112 -0.02  -0.053  0.129 -0.038 -0.031 -0.038]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3806765047317796	0.2	False	0.531
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.223 0.195 0.172 0.003 0.038 0.291 0.042 0.035]	[-0.065  0.163 -0.016 -0.009  0.006 -0.094  0.011  0.003]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.38261226307370433	0.2	False	0.357
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.303 0.171 0.191 0.002 0.039 0.037 0.224 0.037]	[-0.022  0.138  0.02  -0.01   0.007  0.004 -0.141  0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6395676716170395	0.2	False	0.278
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.313 0.172 0.159 0.007 0.044 0.033 0.048 0.224]	[-0.012  0.14  -0.012 -0.005  0.012  0.001  0.016 -0.141]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8004367957201589	0.2	False	0.219
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.369 0.192 0.301 0.008 0.021 0.033 0.04  0.033]	[-0.138  0.037  0.136  0.012 -0.023 -0.008 -0.007 -0.008]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9341951323902513	0.2	False	0.107
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.393 0.113 0.355 0.053 0.001 0.014 0.057 0.014]	[ 0.102 -0.14   0.081 -0.051  0.023 -0.01   0.006 -0.011]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8604967925477445	0.2	False	0.193
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.383 0.274 0.225 0.012 0.014 0.028 0.039 0.028]	[ 0.005  0.106 -0.101 -0.039  0.031 -0.003  0.004 -0.003]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9599529216955898	0.155	False	0.123
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.338 0.165 0.086 0.247 0.031 0.043 0.043 0.043]	[ 0.072  0.055 -0.057 -0.162  0.019  0.022  0.028  0.022]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6202436163701834	0.2	False	0.349
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.311 0.12  0.22  0.025 0.287 0.011 0.015 0.011]	[ 0.05   0.031  0.067 -0.002 -0.178  0.01   0.011  0.01 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.5485949543835519	0.2	False	0.341
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.3   0.204 0.256 0.022 0.023 0.129 0.037 0.029]	[ 0.077  0.009  0.084  0.019 -0.015 -0.162 -0.005 -0.006]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.7233711679352945	0.2	False	0.175
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.349 0.195 0.291 0.026 0.021 0.031 0.062 0.03 ]	[ 0.046  0.024  0.1    0.024 -0.018 -0.006 -0.162 -0.007]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9072365102352928	0.2	False	0.118
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.358 0.194 0.266 0.026 0.024 0.028 0.039 0.065]	[ 0.045  0.022  0.107  0.019 -0.02  -0.005 -0.009 -0.159]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9385396926108374	0.2	False	0.096
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.313 0.365 0.241 0.    0.024 0.013 0.028 0.013]	[-0.061  0.171 -0.065 -0.013  0.034 -0.025 -0.017 -0.025]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9192600965875828	0.2	False	0.165
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.422 0.249 0.234 0.016 0.001 0.021 0.033 0.021]	[ 0.017  0.128 -0.137  0.053 -0.013 -0.005 -0.037 -0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9752125220021179	0.2	False	0.133
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.418 0.371 0.11  0.029 0.007 0.017 0.034 0.017]	[ 0.036  0.099 -0.117  0.033 -0.023 -0.011 -0.005 -0.011]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8520667374318263	0.163	False	0.254
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.4   0.262 0.03  0.096 0.035 0.056 0.063 0.056]	[ 0.062  0.097 -0.056 -0.151  0.004  0.013  0.02   0.013]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.695872727214053	0.2	False	0.308
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.36  0.206 0.234 0.015 0.115 0.021 0.029 0.021]	[ 0.049  0.086  0.014 -0.01  -0.172  0.01   0.014  0.01 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8429055205922145	0.2	False	0.165
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.398 0.283 0.243 0.004 0.004 0.016 0.033 0.021]	[ 0.077  0.053 -0.062 -0.068 -0.023  0.129 -0.051 -0.056]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9929758252744729	0.2	False	0.119
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.407 0.311 0.222 0.009 0.    0.007 0.039 0.007]	[ 0.05   0.116 -0.096 -0.063 -0.004 -0.044  0.084 -0.043]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9780791453700501	0.2	False	0.153
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.36  0.268 0.18  0.005 0.028 0.009 0.022 0.128]	[-0.002  0.089 -0.114  0.022  0.042 -0.009 -0.104  0.075]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9694239314008226	0.2	False	0.13
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.433 0.213 0.282 0.008 0.    0.007 0.033 0.023]	[ 0.12  -0.152  0.041  0.006 -0.024 -0.006  0.005  0.01 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9948949515412273	0.2	False	0.125
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.399 0.374 0.207 0.007 0.002 0.003 0.    0.004]	[-0.032  0.123 -0.036  0.013 -0.007  0.009 -0.044 -0.026]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9578845829014311	0.142	False	0.189
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.333 0.425 0.21  0.011 0.    0.003 0.015 0.007]	[-0.103  0.068  0.124  0.036 -0.004 -0.012 -0.088 -0.021]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8933289450742361	0.2	False	0.219
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.413 0.302 0.174 0.018 0.004 0.023 0.039 0.027]	[-0.012  0.018  0.132  0.093 -0.06  -0.062 -0.052 -0.058]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.934672673530818	0.2	False	0.174
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.401 0.287 0.244 0.006 0.042 0.001 0.018 0.004]	[ 0.016  0.068 -0.025 -0.031  0.151 -0.067 -0.052 -0.06 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9814018571098964	0.2	False	0.136
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.419 0.301 0.193 0.041 0.    0.02  0.021 0.004]	[ 0.046  0.04  -0.097  0.056 -0.041  0.012 -0.013 -0.003]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9478057550553045	0.135	False	0.175
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.403 0.302 0.222 0.053 0.008 0.004 0.01  0.003]	[ 0.014  0.008  0.02   0.074 -0.027 -0.015 -0.049 -0.025]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9843312615865827	0.101	False	0.155
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.329 0.231 0.15  0.02  0.01  0.003 0.033 0.226]	[-0.052 -0.062 -0.051  0.013  0.039 -0.01  -0.042  0.165]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8952962344036761	0.2	False	0.202
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.49  0.104 0.333 0.    0.015 0.005 0.03  0.022]	[ 0.058 -0.11   0.052  0.005  0.011 -0.014 -0.002 -0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8736417816105915	0.136	False	0.222
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.446 0.198 0.283 0.008 0.002 0.014 0.025 0.021]	[ 0.049 -0.175  0.078  0.002 -0.004  0.012  0.019  0.018]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9761568475801832	0.2	False	0.139
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.412 0.255 0.277 0.013 0.005 0.013 0.023 0.003]	[ 0.078 -0.171  0.066  0.001  0.004  0.009  0.007  0.008]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9971145599158304	0.2	False	0.121
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.442 0.199 0.328 0.006 0.011 0.003 0.009 0.002]	[ 0.022 -0.115  0.152  0.     0.002  0.016 -0.039 -0.039]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9839773216356575	0.2	False	0.147
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.496 0.149 0.316 0.017 0.014 0.003 0.006 0.004]	[ 0.091 -0.156  0.066  0.007  0.043 -0.008 -0.023 -0.02 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9197115386645993	0.2	False	0.204
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.445 0.166 0.311 0.009 0.005 0.004 0.029 0.027]	[ 0.014 -0.16   0.113  0.034 -0.013  0.007 -0.006  0.011]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9647199813775333	0.2	False	0.15
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.466 0.16  0.328 0.003 0.018 0.004 0.01  0.014]	[ 0.065 -0.141  0.108 -0.059  0.022 -0.01   0.002  0.013]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9469045722782867	0.2	False	0.174
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.409 0.215 0.244 0.03  0.011 0.002 0.02  0.07 ]	[ 0.08  -0.016  0.094  0.01   0.001 -0.001 -0.013 -0.156]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0086254322907233	0.2	False	0.101
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.387 0.237 0.24  0.026 0.021 0.004 0.017 0.068]	[-0.104  0.132 -0.094  0.025  0.005  0.007 -0.014  0.045]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0097948457937886	0.2	False	0.087
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.401 0.098 0.234 0.046 0.011 0.033 0.013 0.162]	[-0.045 -0.1   -0.049  0.038  0.009  0.019 -0.012  0.141]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.846691570533125	0.191	False	0.193
