ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.178 0.032 0.661 0.004 0.032 0.032 0.032 0.032]	[ 0.141 -0.006 -0.138  0.025 -0.006 -0.006 -0.006 -0.006]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3609891459063549	0.199	False	0.464
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.169 0.031 0.031 0.646 0.031 0.031 0.031 0.031]	[ 0.139  0.001  0.001 -0.144  0.001  0.001  0.001  0.001]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.1722043683089145	0.2	False	0.76
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.157 0.041 0.036 0.    0.64  0.042 0.042 0.042]	[ 0.127  0.011  0.006 -0.03  -0.15   0.012  0.012  0.012]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3010820197583204	0.2	False	0.753
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.162 0.036 0.037 0.016 0.036 0.641 0.036 0.036]	[ 0.132  0.006  0.007 -0.014  0.006 -0.149  0.006  0.006]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3244823534991653	0.2	False	0.754
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.178 0.031 0.031 0.002 0.032 0.031 0.66  0.031]	[ 0.142 -0.006 -0.006  0.024 -0.005 -0.006 -0.138 -0.006]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.310150867058139	0.2	False	0.77
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.178 0.031 0.032 0.002 0.031 0.031 0.031 0.66 ]	[ 0.142 -0.006 -0.005  0.024 -0.006 -0.006 -0.006 -0.138]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3709508616301093	0.2	False	0.683
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.964 0.    0.    0.025 0.002 0.    0.008 0.   ]	[ 0.102 -0.04  -0.04   0.139 -0.038 -0.022 -0.061 -0.04 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3732865556128141	0.2	False	0.735
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.324 0.525 0.023 0.012 0.036 0.034 0.024 0.023]	[ 0.153 -0.126 -0.013  0.012  0.    -0.002 -0.012 -0.013]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6007290626947936	0.2	False	0.403
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.335 0.026 0.539 0.005 0.024 0.028 0.025 0.024]	[ 0.156 -0.007 -0.123  0.007 -0.009 -0.005 -0.008 -0.009]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6036748118985151	0.2	False	0.34
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.333 0.02  0.02  0.534 0.021 0.023 0.019 0.03 ]	[ 0.164 -0.011 -0.011 -0.112 -0.01  -0.008 -0.012 -0.001]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3061786978519001	0.2	False	0.65
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.313 0.031 0.024 0.014 0.518 0.035 0.032 0.032]	[ 0.157 -0.009 -0.011  0.011 -0.122 -0.006 -0.009 -0.009]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.32263577442826274	0.2	False	0.633
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.331 0.025 0.025 0.002 0.028 0.537 0.028 0.025]	[ 0.169 -0.011 -0.012 -0.014 -0.008 -0.104 -0.008 -0.011]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.32741092918379006	0.2	False	0.65
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.343 0.021 0.018 0.002 0.019 0.021 0.551 0.018]	[ 0.165 -0.01  -0.013  0.003 -0.013 -0.01  -0.109 -0.013]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.33362785677111845	0.2	False	0.666
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.335 0.023 0.024 0.003 0.024 0.025 0.024 0.538]	[ 0.157 -0.008 -0.008  0.004 -0.007 -0.006 -0.007 -0.122]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.4432768416864114	0.2	False	0.567
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.792 0.02  0.093 0.018 0.021 0.022 0.015 0.019]	[-0.172  0.02   0.093 -0.007  0.019  0.022  0.007  0.019]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.4710970197656317	0.2	False	0.547
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.342 0.389 0.162 0.025 0.027 0.026 0.016 0.014]	[ 0.016 -0.139  0.138  0.028 -0.011 -0.01  -0.01  -0.011]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8601399579883029	0.2	False	0.219
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.426 0.002 0.44  0.131 0.    0.004 0.    0.003]	[ 0.109 -0.022 -0.108  0.117 -0.024 -0.022 -0.023 -0.028]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6800924024747146	0.2	False	0.337
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.357 0.02  0.149 0.383 0.02  0.023 0.019 0.029]	[ 0.024 -0.     0.129 -0.151 -0.001  0.    -0.    -0.001]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.45131346438248243	0.2	False	0.478
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.276 0.033 0.174 0.015 0.395 0.037 0.039 0.033]	[-0.041 -0.001  0.147  0.022 -0.127 -0.001  0.004 -0.002]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.367016819010134	0.2	False	0.482
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.228 0.019 0.188 0.019 0.02  0.492 0.02  0.018]	[-0.104 -0.006  0.163  0.016 -0.008 -0.045 -0.008 -0.007]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.27087567018317493	0.2	False	0.575
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.356 0.011 0.154 0.034 0.008 0.011 0.411 0.007]	[ 0.014 -0.009  0.138  0.027 -0.01  -0.009 -0.14  -0.01 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.40295817883011154	0.2	False	0.507
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.269 0.003 0.1   0.051 0.003 0.006 0.003 0.561]	[-0.096 -0.039  0.138  0.059 -0.037 -0.039 -0.037  0.051]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.4346086676027683	0.2	False	0.568
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.644 0.144 0.128 0.011 0.026 0.013 0.013 0.017]	[-0.154  0.12   0.031 -0.012  0.001  0.027 -0.007 -0.007]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6765219920154757	0.2	False	0.368
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.355 0.329 0.194 0.002 0.007 0.095 0.008 0.011]	[ 0.05  -0.037  0.072 -0.053 -0.052  0.135 -0.057 -0.058]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8431651830663522	0.199	False	0.186
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.424 0.142 0.307 0.1   0.    0.024 0.005 0.004]	[ 0.005  0.148 -0.128 -0.025 -0.006  0.026 -0.009 -0.011]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8932347179696243	0.2	False	0.192
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.375 0.151 0.171 0.24  0.019 0.012 0.014 0.02 ]	[ 0.012  0.126  0.016 -0.15  -0.007  0.027 -0.011 -0.015]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.7421791380019769	0.2	False	0.303
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.293 0.186 0.193 0.006 0.277 0.002 0.024 0.018]	[ 0.008  0.146  0.01  -0.018 -0.128  0.03  -0.024 -0.024]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6053111081761822	0.2	False	0.321
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.135 0.175 0.111 0.029 0.033 0.464 0.029 0.028]	[-0.093  0.156 -0.077  0.01   0.013 -0.028  0.009  0.01 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.25325200647335455	0.2	False	0.558
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.367 0.147 0.136 0.027 0.01  0.033 0.268 0.004]	[ 0.011  0.136 -0.018 -0.007  0.002  0.022 -0.143 -0.003]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.5798915021001249	0.2	False	0.347
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.309 0.124 0.098 0.028 0.007 0.019 0.003 0.411]	[ 0.039  0.12  -0.003 -0.024  0.003  0.019 -0.001 -0.152]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6278654254799647	0.2	False	0.395
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.511 0.157 0.259 0.027 0.003 0.03  0.001 0.007]	[-0.132  0.016  0.136  0.019 -0.035  0.036 -0.012 -0.029]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8852189641149255	0.2	False	0.216
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.431 0.251 0.263 0.032 0.01  0.012 0.    0.002]	[ 0.069 -0.135  0.059  0.008 -0.044  0.099 -0.028 -0.027]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9930804504854467	0.2	False	0.137
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.501 0.177 0.21  0.031 0.003 0.06  0.013 0.01 ]	[ 0.109  0.058 -0.101 -0.067 -0.029  0.087 -0.03  -0.029]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8451333996734818	0.2	False	0.222
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.442 0.168 0.263 0.091 0.003 0.028 0.004 0.003]	[ 0.072  0.022  0.098 -0.146 -0.028  0.035 -0.024 -0.029]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9054988361448209	0.2	False	0.187
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.377 0.188 0.257 0.026 0.115 0.03  0.001 0.003]	[ 0.075 -0.008  0.055  0.01  -0.175  0.018  0.014  0.01 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8335674358025416	0.2	False	0.175
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.246 0.036 0.169 0.084 0.003 0.443 0.011 0.012]	[ 0.111 -0.139  0.058  0.055 -0.03  -0.021 -0.018 -0.016]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.2564372003369701	0.2	False	0.534
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.422 0.162 0.238 0.048 0.002 0.006 0.113 0.   ]	[ 0.048  0.007  0.095  0.013 -0.016  0.029 -0.164 -0.012]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8567390682674936	0.2	False	0.205
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.376 0.144 0.174 0.034 0.002 0.019 0.003 0.246]	[ 0.066  0.018  0.075  0.004 -0.014  0.03  -0.011 -0.169]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8558071617390843	0.2	False	0.225
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.388 0.258 0.304 0.001 0.006 0.032 0.003 0.002]	[-0.127  0.118  0.056 -0.047 -0.023  0.059 -0.023 -0.012]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9860955014020436	0.2	False	0.11
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.514 0.147 0.293 0.008 0.008 0.015 0.01  0.004]	[ 0.131 -0.124  0.059 -0.005 -0.035  0.031 -0.027 -0.029]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8947292709346835	0.2	False	0.217
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.425 0.222 0.279 0.015 0.014 0.045 0.006 0.002]	[-0.117  0.051  0.085 -0.034 -0.053  0.108 -0.015 -0.025]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9465621899550221	0.2	False	0.138
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.462 0.216 0.275 0.004 0.015 0.018 0.004 0.007]	[ 0.021  0.067  0.008  0.113 -0.096  0.039 -0.074 -0.078]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9678876343436333	0.2	False	0.153
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.446 0.239 0.274 0.001 0.002 0.021 0.008 0.007]	[ 0.065  0.04  -0.009 -0.094  0.118  0.025 -0.072 -0.073]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9865697841735344	0.2	False	0.138
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.208 0.177 0.121 0.035 0.015 0.444 0.002 0.003]	[-0.064  0.134 -0.075  0.098 -0.009 -0.021 -0.032 -0.032]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.2875012275699258	0.199	False	0.515
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.449 0.218 0.271 0.008 0.015 0.025 0.    0.003]	[ 0.02   0.061  0.029 -0.107 -0.072  0.006  0.122 -0.059]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.962068944516935	0.2	False	0.148
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.43  0.207 0.23  0.001 0.008 0.029 0.004 0.087]	[ 0.056  0.065  0.058 -0.033 -0.016  0.04  -0.009 -0.162]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9789098237655391	0.2	False	0.119
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.306 0.257 0.276 0.076 0.043 0.023 0.013 0.001]	[-0.09   0.05   0.004  0.125 -0.078  0.037 -0.017 -0.031]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8855734596769083	0.187	False	0.144
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.431 0.252 0.255 0.018 0.    0.032 0.011 0.001]	[-0.077  0.158 -0.021 -0.059 -0.019  0.059 -0.011 -0.031]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9699526165381889	0.2	False	0.141
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.479 0.309 0.177 0.007 0.002 0.032 0.003 0.001]	[ 0.053  0.093 -0.132 -0.017 -0.006  0.065 -0.028 -0.029]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9071201254546504	0.188	False	0.215
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.467 0.221 0.247 0.014 0.004 0.043 0.002 0.001]	[ 0.048  0.048 -0.06  -0.08  -0.037  0.144 -0.057 -0.005]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9309526002943167	0.2	False	0.171
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.483 0.191 0.224 0.026 0.045 0.013 0.002 0.015]	[ 0.12  -0.039 -0.043  0.055 -0.109  0.073 -0.041 -0.017]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9048490587640714	0.2	False	0.192
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.192 0.086 0.13  0.015 0.018 0.481 0.047 0.037]	[-0.016 -0.091  0.009 -0.02   0.003  0.037  0.045  0.034]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.27248677575692154	0.117	False	0.565
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.477 0.213 0.237 0.017 0.005 0.009 0.019 0.015]	[ 0.108  0.028 -0.042  0.048 -0.032  0.074 -0.092 -0.092]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9542075930856699	0.2	False	0.172
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.448 0.227 0.271 0.006 0.018 0.005 0.012 0.009]	[ 0.018  0.021  0.058 -0.048 -0.085  0.002 -0.097  0.131]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.986783611640351	0.2	False	0.141
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.381 0.265 0.312 0.003 0.001 0.008 0.01  0.015]	[ 0.112 -0.023  0.033  0.053  0.031  0.001 -0.089 -0.119]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		1.0235961543888668	0.2	False	0.093
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.411 0.232 0.254 0.014 0.002 0.072 0.011 0.002]	[ 0.011  0.011  0.042 -0.053 -0.064  0.159 -0.036 -0.069]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9094025550877438	0.2	False	0.146
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.453 0.209 0.305 0.001 0.004 0.029 0.    0.007]	[-0.026 -0.111  0.151 -0.011 -0.013  0.057 -0.019 -0.026]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9705405100539402	0.201	False	0.148
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.469 0.205 0.239 0.04  0.017 0.003 0.    0.026]	[ 0.045  0.013  0.027  0.091 -0.092  0.08  -0.065 -0.099]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9644116267664573	0.2	False	0.165
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.465 0.244 0.26  0.007 0.    0.002 0.012 0.009]	[-0.047  0.115  0.076 -0.015  0.054 -0.01  -0.104 -0.069]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9947956719654758	0.2	False	0.153
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.257 0.139 0.158 0.006 0.04  0.398 0.002 0.008]	[ 0.062  0.05   0.025  0.016  0.019 -0.087 -0.053 -0.032]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.32478153657075437	0.138	False	0.458
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.459 0.205 0.253 0.025 0.031 0.016 0.002 0.001]	[ 0.013  0.035  0.089 -0.084 -0.138 -0.008  0.049  0.044]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9389938720111366	0.2	False	0.167
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.456 0.196 0.259 0.006 0.007 0.041 0.015 0.016]	[ 0.088 -0.009  0.038 -0.041 -0.051  0.11  -0.016 -0.118]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9314530325698889	0.2	False	0.158
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.338 0.222 0.322 0.027 0.019 0.038 0.02  0.008]	[-0.006 -0.006  0.095 -0.106 -0.091  0.104 -0.013  0.023]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9232418772234641	0.2	False	0.113
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.434 0.145 0.339 0.008 0.024 0.039 0.003 0.005]	[ 0.016 -0.124  0.094 -0.031  0.014  0.107 -0.031 -0.044]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8936085868002746	0.2	False	0.175
