ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.752 0.113 0.    0.    0.    0.   ]	[ 0.121 -0.039 -0.048  0.124 -0.039 -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.28435785161840876	0.2	False	0.579
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.166 0.032 0.032 0.644 0.032 0.032 0.032 0.032]	[ 0.136  0.002  0.002 -0.146  0.002  0.002  0.002  0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.17094157337471805	0.2	False	0.759
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.134 0.    0.    0.114 0.752 0.    0.    0.   ]	[ 0.118 -0.04  -0.04   0.127 -0.047 -0.04  -0.04  -0.04 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.2996040372201414	0.2	False	0.887
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.752 0.    0.   ]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.048 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3376637341410425	0.2	False	0.887
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.    0.752 0.   ]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.039 -0.048 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3164206579954691	0.2	False	0.887
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.    0.    0.752]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.039 -0.039 -0.048]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.33713181074621296	0.2	False	0.797
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.948 0.005 0.005 0.021 0.005 0.005 0.005 0.005]	[-0.152  0.004  0.004  0.129  0.004  0.004  0.004  0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3788719350225445	0.2	False	0.717
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.292 0.684 0.    0.023 0.    0.    0.    0.   ]	[ 0.163 -0.039 -0.003 -0.109 -0.003 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4542023055383181	0.2	False	0.541
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.284 0.    0.718 0.    0.    0.    0.    0.   ]	[ 0.16  -0.003 -0.026 -0.117 -0.003 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42917238361681087	0.2	False	0.502
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.307 0.032 0.032 0.502 0.032 0.032 0.032 0.032]	[ 0.141  0.     0.    -0.142  0.     0.     0.     0.   ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3095771077967639	0.2	False	0.617
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.28  0.    0.    0.    0.719 0.    0.    0.   ]	[ 0.159 -0.003 -0.003 -0.118 -0.025 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.31709806800497514	0.2	False	0.827
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.264 0.    0.    0.004 0.    0.733 0.    0.   ]	[ 0.132 -0.041 -0.041  0.113 -0.041 -0.042 -0.041 -0.041]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3496477390068876	0.2	False	0.841
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.284 0.    0.    0.    0.    0.    0.718 0.   ]	[ 0.16  -0.003 -0.003 -0.117 -0.003 -0.003 -0.026 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.32475227048407457	0.2	False	0.826
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.284 0.    0.    0.    0.    0.    0.    0.718]	[ 0.16  -0.003 -0.003 -0.117 -0.003 -0.003 -0.003 -0.026]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3683980245567593	0.2	False	0.734
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.868 0.08  0.    0.048 0.    0.    0.    0.   ]	[-0.046  0.142 -0.039  0.1   -0.039 -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4190035845609117	0.2	False	0.632
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.284 0.676 0.    0.041 0.    0.    0.    0.   ]	[ 0.052  0.052 -0.05   0.147 -0.05  -0.05  -0.05  -0.05 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.45666374599097664	0.199	False	0.536
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.287 0.025 0.602 0.069 0.005 0.005 0.005 0.005]	[ 0.064  0.094 -0.095  0.105 -0.042 -0.042 -0.042 -0.042]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5211240474877598	0.2	False	0.4
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.385 0.131 0.028 0.347 0.028 0.028 0.028 0.028]	[ 0.078  0.099 -0.004 -0.155 -0.004 -0.004 -0.004 -0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5242565317924377	0.2	False	0.466
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.279 0.023 0.    0.076 0.601 0.    0.018 0.   ]	[ 0.057  0.09  -0.037  0.111 -0.1   -0.037 -0.048 -0.037]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3043024521558274	0.2	False	0.724
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.227 0.036 0.002 0.086 0.013 0.631 0.002 0.002]	[ 0.012  0.106 -0.042  0.126 -0.048 -0.071 -0.042 -0.042]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.32266121154527616	0.2	False	0.752
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.287 0.025 0.005 0.069 0.005 0.005 0.603 0.005]	[ 0.064  0.094 -0.042  0.105 -0.042 -0.042 -0.095 -0.042]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3240499588459761	0.2	False	0.72
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.287 0.026 0.005 0.069 0.005 0.005 0.005 0.602]	[ 0.064  0.095 -0.042  0.104 -0.042 -0.042 -0.042 -0.096]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4033321827944412	0.2	False	0.631
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.778 0.066 0.008 0.017 0.111 0.008 0.003 0.008]	[-0.039  0.056 -0.052  0.034  0.153 -0.052 -0.048 -0.052]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.43755711015341825	0.2	False	0.569
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.326 0.575 0.006 0.002 0.079 0.006 0.001 0.006]	[ 0.119 -0.067 -0.045  0.007  0.117 -0.045 -0.041 -0.045]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5503518707707141	0.2	False	0.456
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.348 0.011 0.472 0.055 0.085 0.012 0.007 0.014]	[ 0.108 -0.01  -0.117  0.019  0.102 -0.035 -0.031 -0.036]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5985017700331763	0.2	False	0.323
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.499 0.167 0.013 0.223 0.062 0.013 0.01  0.013]	[ 0.116  0.033 -0.02  -0.135  0.071 -0.02  -0.024 -0.02 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.595595844842123	0.199	False	0.416
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.383 0.042 0.003 0.12  0.438 0.003 0.007 0.003]	[ 0.105  0.02   0.002  0.045 -0.163  0.002 -0.011  0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3225282079357541	0.2	False	0.59
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.194 0.    0.017 0.065 0.126 0.557 0.022 0.017]	[ 0.008  0.004 -0.054  0.024  0.169 -0.045 -0.054 -0.054]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.29778038081445474	0.2	False	0.71
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.35  0.011 0.011 0.056 0.084 0.011 0.47  0.011]	[ 0.109 -0.01  -0.033  0.02   0.1   -0.033 -0.12  -0.033]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3190825817083521	0.2	False	0.616
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.349 0.009 0.014 0.056 0.086 0.014 0.007 0.472]	[ 0.108 -0.009 -0.036  0.02   0.102 -0.036 -0.031 -0.118]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.44120623045342333	0.2	False	0.538
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.685 0.027 0.058 0.004 0.092 0.092 0.018 0.025]	[-0.088 -0.016  0.102 -0.011  0.01   0.12  -0.048 -0.068]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.46407501591750416	0.2	False	0.493
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.396 0.448 0.018 0.017 0.032 0.059 0.01  0.023]	[ 0.114 -0.128  0.043 -0.007 -0.029  0.075 -0.032 -0.036]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6694098237164532	0.2	False	0.363
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.448 0.015 0.398 0.016 0.046 0.078 0.001 0.002]	[ 0.14  -0.048 -0.057 -0.064 -0.017  0.095 -0.019 -0.03 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6574828300785147	0.2	False	0.304
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.601 0.177 0.045 0.072 0.047 0.046 0.011 0.003]	[ 0.109  0.014  0.037 -0.151 -0.012  0.05  -0.025 -0.022]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6153809555419145	0.2	False	0.39
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.475 0.009 0.033 0.086 0.297 0.07  0.017 0.013]	[ 0.112 -0.023  0.045 -0.024 -0.139  0.066 -0.017 -0.02 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.35120930137959394	0.2	False	0.503
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.249 0.002 0.145 0.026 0.135 0.42  0.011 0.01 ]	[ 0.055  0.002  0.128 -0.039  0.009 -0.137 -0.011 -0.007]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.2579068238038742	0.2	False	0.547
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.445 0.011 0.049 0.006 0.066 0.07  0.341 0.016]	[ 0.112 -0.03   0.052 -0.041 -0.007  0.073 -0.125 -0.034]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3669009454866763	0.2	False	0.512
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.443 0.016 0.052 0.005 0.068 0.066 0.011 0.343]	[ 0.111 -0.034  0.051 -0.045 -0.01   0.071 -0.015 -0.129]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5216563994718153	0.2	False	0.439
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.586 0.175 0.044 0.057 0.094 0.031 0.001 0.015]	[-0.101  0.152 -0.014  0.047  0.003 -0.062 -0.017 -0.009]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6160415671766054	0.2	False	0.384
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.216 0.472 0.043 0.028 0.063 0.047 0.056 0.079]	[-0.18   0.024  0.025  0.011  0.031 -0.012  0.046  0.056]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5256543052014939	0.2	False	0.379
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.583 0.07  0.274 0.01  0.027 0.038 0.002 0.001]	[ 0.133  0.052 -0.129  0.019 -0.023 -0.044 -0.003 -0.005]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7345812693527409	0.2	False	0.315
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.689 0.219 0.006 0.056 0.009 0.007 0.005 0.012]	[ 0.096  0.043 -0.051  0.121 -0.05  -0.075 -0.047 -0.037]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5720620033013746	0.2	False	0.462
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.61  0.067 0.02  0.077 0.167 0.037 0.013 0.01 ]	[ 0.135  0.058 -0.013 -0.009 -0.13  -0.033 -0.004 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.46268266033382877	0.2	False	0.472
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.308 0.137 0.117 0.025 0.101 0.305 0.001 0.005]	[ 0.054  0.131 -0.034  0.039 -0.04  -0.123 -0.016 -0.011]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3655155875749565	0.2	False	0.401
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.579 0.067 0.032 0.025 0.053 0.028 0.216 0.005]	[ 0.134  0.056 -0.018  0.023 -0.014 -0.043 -0.127 -0.012]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4729675863149954	0.2	False	0.467
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.575 0.072 0.033 0.026 0.054 0.021 0.004 0.218]	[ 0.134  0.057 -0.018  0.024 -0.013 -0.044 -0.015 -0.125]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5833270584461241	0.2	False	0.414
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.459 0.263 0.113 0.007 0.105 0.048 0.008 0.002]	[-0.137  0.09   0.07  -0.056  0.009  0.065 -0.017 -0.023]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7637755379406804	0.2	False	0.265
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.345 0.343 0.087 0.007 0.059 0.001 0.066 0.097]	[ 0.116 -0.155  0.027  0.015 -0.024  0.03  -0.009 -0.001]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.8150052069944967	0.2	False	0.249
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.747 0.066 0.173 0.01  0.008 0.001 0.001 0.001]	[ 0.164 -0.006 -0.104  0.014 -0.021 -0.042 -0.003 -0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5721682620058206	0.2	False	0.466
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.769 0.181 0.001 0.03  0.    0.018 0.001 0.005]	[ 0.13  -0.023 -0.042  0.11  -0.042 -0.019 -0.05  -0.064]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.49670111974114706	0.2	False	0.529
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.761 0.07  0.037 0.068 0.04  0.01  0.009 0.005]	[ 0.151  0.003  0.017 -0.009 -0.127 -0.027 -0.004 -0.005]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4754188887038894	0.2	False	0.535
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.426 0.189 0.142 0.011 0.056 0.169 0.001 0.005]	[ 0.115  0.047  0.02   0.027 -0.051 -0.144 -0.006 -0.008]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6413324974355863	0.2	False	0.274
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.733 0.068 0.05  0.004 0.047 0.003 0.096 0.001]	[ 0.148 -0.007  0.01  -0.029 -0.014  0.023 -0.129 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4849480440269781	0.2	False	0.513
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.734 0.079 0.015 0.011 0.053 0.007 0.001 0.103]	[ 0.155  0.002 -0.023 -0.02  -0.006  0.021 -0.008 -0.121]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.49544929186179687	0.2	False	0.511
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.291 0.36  0.141 0.026 0.124 0.052 0.008 0.005]	[-0.17   0.097  0.027  0.025  0.018  0.003 -0.001  0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7086563298393056	0.2	False	0.262
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.394 0.171 0.11  0.059 0.053 0.004 0.077 0.135]	[ 0.054 -0.178  0.027  0.052 -0.004 -0.007  0.014  0.042]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7903153387933901	0.2	False	0.24
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.864 0.101 0.02  0.015 0.002 0.    0.005 0.001]	[ 0.122  0.039 -0.152  0.021 -0.015  0.    -0.01  -0.005]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.43354654883467697	0.2	False	0.612
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.83  0.071 0.003 0.085 0.001 0.011 0.003 0.001]	[ 0.103 -0.096 -0.026  0.128 -0.031 -0.03  -0.026 -0.022]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4310172904065437	0.2	False	0.606
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.822 0.058 0.007 0.    0.09  0.014 0.004 0.004]	[ 0.094  0.007 -0.035 -0.066  0.138 -0.054 -0.044 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42098070366528495	0.199	False	0.603
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.421 0.332 0.148 0.033 0.017 0.047 0.002 0.001]	[-0.008  0.144  0.004  0.032 -0.042 -0.127 -0.001 -0.001]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.8700454979278207	0.2	False	0.22
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.817 0.078 0.026 0.003 0.017 0.015 0.033 0.012]	[ 0.098 -0.002 -0.048 -0.018 -0.056 -0.055  0.137 -0.056]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4487885785110709	0.2	False	0.576
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.825 0.097 0.008 0.001 0.029 0.009 0.009 0.024]	[ 0.101  0.007 -0.054 -0.016 -0.047 -0.065 -0.057  0.13 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4448599079367468	0.2	False	0.584
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.128 0.465 0.184 0.015 0.139 0.064 0.008 0.004]	[-0.163  0.105  0.043 -0.011  0.015  0.012 -0.    -0.001]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42575958020041604	0.2	False	0.377
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.464 0.    0.173 0.05  0.046 0.001 0.094 0.175]	[ 0.07  -0.171  0.063 -0.009 -0.007 -0.003  0.017  0.04 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6284099157216364	0.2	False	0.333
