     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.28422,0.06627,0.09238,0.23711,0.32002,0.0404594
0.21594,0.26615,0.01208,0.21685,0.28899,0.0252269
0.42977,0.00197,0.32322,0.04310,0.20193,0.0858066
0.35503,0.00235,0.63917,0.00103,0.00241,0.1301823
0.00244,0.00166,0.99174,0.00107,0.00309,0.0669401
0.23983,0.00347,0.54519,0.20961,0.00191,0.1287282
0.24775,0.18076,0.56701,0.00395,0.00054,0.1375435
0.13426,0.13163,0.59122,0.00057,0.14232,0.1491581
0.12864,0.02118,0.60327,0.00706,0.23984,0.1396717
0.00397,0.19871,0.57033,0.07714,0.14985,0.1377594
0.15700,0.12133,0.59811,0.00092,0.12264,0.1425562
0.13861,0.13661,0.58086,0.00192,0.14199,0.1487279
0.11889,0.15302,0.55622,0.00298,0.16889,0.1478393
0.10067,0.16120,0.54704,0.00076,0.19032,0.1469113
0.12922,0.14882,0.56680,0.00029,0.15486,0.1459581
0.00015,0.16291,0.53667,0.00279,0.29748,0.1382730
0.13307,0.14202,0.57068,0.00497,0.14926,0.1464255
0.13223,0.14200,0.57595,0.00390,0.14592,0.1502897
0.13029,0.14271,0.57706,0.00229,0.14765,0.1474212
0.13342,0.14186,0.57734,0.00084,0.14654,0.1503513
0.13915,0.13642,0.57279,0.00494,0.14670,0.1447939
0.12030,0.15194,0.58576,0.00201,0.13999,0.1502295
0.10209,0.16981,0.59253,0.00366,0.13190,0.1537699
0.03203,0.28870,0.58222,0.00417,0.09287,0.1369119
0.00489,0.00242,0.00433,0.98692,0.00143,0.0440434
0.11457,0.13461,0.60592,0.00496,0.13994,0.1508392
0.10710,0.13460,0.61468,0.00480,0.13883,0.1448869
0.00320,0.00398,0.50981,0.48153,0.00148,0.0916368
0.12256,0.13571,0.59919,0.00412,0.13842,0.1512044
0.11623,0.13916,0.60280,0.00195,0.13986,0.1447464
0.12337,0.13697,0.59591,0.00241,0.14134,0.1465958
0.13019,0.13530,0.59010,0.00468,0.13973,0.1522418
0.12459,0.13927,0.59334,0.00060,0.14221,0.1450395
0.13155,0.13660,0.58688,0.00479,0.14018,0.1455817
0.12811,0.13743,0.58780,0.00284,0.14383,0.1465567
0.12777,0.13876,0.58762,0.00336,0.14248,0.1476953
0.12703,0.14129,0.58355,0.00439,0.14374,0.1503826
0.12714,0.13991,0.58561,0.00383,0.14351,0.1461362
0.12843,0.13888,0.58681,0.00307,0.14281,0.1503728
0.13326,0.13787,0.58470,0.00461,0.13956,0.1491316
0.13155,0.14119,0.58314,0.00410,0.14002,0.1505483
0.13111,0.14121,0.58427,0.00162,0.14180,0.1495390
0.13149,0.14093,0.58441,0.00405,0.13912,0.1457358
0.12667,0.14084,0.58809,0.00142,0.14297,0.1481987
0.13421,0.13992,0.58144,0.00468,0.13974,0.1430386
0.11894,0.14176,0.59442,0.00002,0.14486,0.1489410
0.12189,0.13970,0.59459,0.00072,0.14309,0.1499472
0.11935,0.13940,0.59671,0.00038,0.14415,0.1509138
0.10947,0.13857,0.60736,0.00449,0.14012,0.1496171
0.10729,0.14198,0.60580,0.00039,0.14454,0.1527592
0.09404,0.13903,0.61650,0.00444,0.14600,0.1511464
0.08726,0.14245,0.62002,0.00112,0.14915,0.1479232
0.08800,0.13923,0.61929,0.00312,0.15036,0.1543078
0.06881,0.14041,0.62538,0.00474,0.16065,0.1538227
0.50862,0.00376,0.00290,0.48332,0.00140,0.0203988
0.05545,0.14104,0.63532,0.00016,0.16802,0.1555560
0.00395,0.14312,0.65362,0.00347,0.19584,0.1573836
0.00103,0.13347,0.66648,0.00100,0.19802,0.1537612
0.00304,0.13584,0.66074,0.00434,0.19605,0.1581187
0.99324,0.00129,0.00127,0.00302,0.00118,0.0124140
0.00296,0.00065,0.00202,0.00380,0.99057,0.0000000
0.00404,0.98569,0.00254,0.00357,0.00416,0.0003253
0.00309,0.12437,0.66717,0.00444,0.20092,0.1600374
0.00405,0.38418,0.00185,0.60984,0.00007,0.1370707
0.00391,0.27681,0.19337,0.52508,0.00083,0.0968802
0.00475,0.10952,0.66907,0.00415,0.21251,0.1568871
0.00113,0.15145,0.00318,0.63377,0.21046,0.0614500
0.52169,0.47373,0.00231,0.00202,0.00025,0.0098767
0.00365,0.11782,0.66698,0.00198,0.20957,0.1555637
0.00369,0.15731,0.70665,0.12837,0.00399,0.1171103
0.00109,0.55237,0.00222,0.44389,0.00043,0.1442231
0.00484,0.10674,0.66775,0.00390,0.21677,0.1599458
0.00376,0.10355,0.67049,0.00174,0.22046,0.1565973
0.00086,0.11107,0.66870,0.00080,0.21857,0.1542521
0.00271,0.00441,0.67753,0.07896,0.23639,0.1550712
0.00020,0.07934,0.68324,0.00088,0.23634,0.1555321
0.00278,0.00397,0.64689,0.11547,0.23089,0.1498419
0.00071,0.08506,0.68218,0.00361,0.22845,0.1577811
0.00200,0.09015,0.68024,0.00010,0.22750,0.1548527
0.11505,0.43224,0.00219,0.44790,0.00263,0.0879954
0.00027,0.61109,0.00022,0.00293,0.38549,0.0000001
