  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.13000,0.27500,0.27000,0.32500,0.05477,0.00275,10.00000
  3,0.07000,0.20500,0.32000,0.03000,0.37500,0.05826,0.00144,0.77206
  4,0.12500,0.21500,0.23000,0.22500,0.20500,0.05902,0.00101,0.44012
  5,0.09000,0.38500,0.25500,0.24500,0.02500,0.10506,0.00243,0.37675
  6,0.10500,0.33000,0.25000,0.24000,0.07500,0.09868,0.00186,0.33044
  7,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00013,0.00198,0.28111
  7,0.07000,0.40000,0.21500,0.17500,0.14000,0.10938,0.00198,0.28111
  7,0.00000,0.00000,0.00000,1.00000,0.00000,0.00006,0.00198,0.28111
  8,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00094,0.00276,0.32631
  8,0.04500,0.46500,0.18000,0.11000,0.20000,0.13456,0.00276,0.32631
  9,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00392,0.00356,0.37064
  9,0.02000,0.52000,0.15000,0.07000,0.24000,0.14936,0.00356,0.37064
 10,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00518,0.00375,0.38597
 10,0.03000,0.53500,0.04500,0.13500,0.25500,0.15908,0.00375,0.38597
 11,0.06000,0.54500,0.03500,0.11000,0.25000,0.16011,0.00359,0.39569
 12,0.05500,0.54500,0.03500,0.10500,0.26000,0.16034,0.00345,0.40548
 13,0.07500,0.52500,0.02500,0.11500,0.26000,0.16049,0.00322,0.40291
 14,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00775,0.00321,0.39866
 14,0.08000,0.52000,0.01000,0.13500,0.25500,0.16250,0.00321,0.39866
 15,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00818,0.00328,0.40174
 15,0.08000,0.51500,0.00500,0.14500,0.25500,0.16336,0.00328,0.40174
 16,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00744,0.00309,0.39719
 16,0.07500,0.52000,0.02500,0.12000,0.26000,0.16159,0.00309,0.39719
 17,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00736,0.00305,0.39537
 17,0.07500,0.52000,0.02500,0.12000,0.26000,0.16175,0.00305,0.39537
 18,0.07500,0.52500,0.01500,0.12500,0.26000,0.16113,0.00320,0.40778
 19,0.07500,0.52500,0.02000,0.12500,0.25500,0.16082,0.00317,0.40759
 20,0.07500,0.52500,0.02000,0.12000,0.26000,0.16085,0.00316,0.40721
 21,0.07500,0.52500,0.02000,0.12000,0.26000,0.16084,0.00316,0.40747
 22,0.07500,0.52500,0.02000,0.12000,0.26000,0.16021,0.00330,0.41679
 23,0.07000,0.52500,0.01500,0.12500,0.26500,0.16034,0.00331,0.41742
 24,0.07500,0.52500,0.01500,0.12500,0.26000,0.16026,0.00329,0.41733
 25,0.07000,0.52500,0.02000,0.12500,0.26000,0.16017,0.00329,0.41769
 26,0.07000,0.52500,0.02000,0.12500,0.26000,0.16015,0.00330,0.41829
 27,0.07500,0.52500,0.01500,0.12500,0.26000,0.15995,0.00337,0.42196
 28,0.07500,0.52500,0.01500,0.12500,0.26000,0.15990,0.00336,0.42200
 29,0.07000,0.52500,0.02500,0.12000,0.26000,0.15967,0.00335,0.42173
 30,0.07000,0.52500,0.02500,0.12000,0.26000,0.15963,0.00336,0.42256
 31,0.07500,0.52500,0.02000,0.12000,0.26000,0.15954,0.00336,0.42343
 32,0.08000,0.52000,0.02500,0.11500,0.26000,0.15977,0.00329,0.41934
 33,0.07500,0.52500,0.02500,0.11500,0.26000,0.15965,0.00331,0.42156
 34,0.07500,0.52500,0.02500,0.11500,0.26000,0.15963,0.00330,0.42175
 35,0.07500,0.52500,0.02500,0.11500,0.26000,0.15959,0.00331,0.42257
 36,0.07500,0.52500,0.03000,0.11500,0.25500,0.15985,0.00322,0.41726
 37,0.07500,0.52500,0.02500,0.11500,0.26000,0.15974,0.00325,0.41971
 38,0.07500,0.52500,0.02000,0.12000,0.26000,0.15950,0.00336,0.42547
 39,0.07500,0.52500,0.01500,0.12500,0.26000,0.15963,0.00337,0.42599
 40,0.07500,0.53000,0.00500,0.13000,0.26000,0.15985,0.00339,0.42689
 41,0.07500,0.53000,0.00500,0.13500,0.25500,0.15993,0.00340,0.42753
 42,0.07500,0.53000,0.00500,0.13500,0.25500,0.15992,0.00339,0.42764
 43,0.08000,0.53000,0.02000,0.11000,0.26000,0.15974,0.00406,0.44399
 44,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01073,0.00329,0.39740
 44,0.08500,0.53500,0.02500,0.09000,0.26500,0.16069,0.00329,0.39740
 44,0.00000,0.00000,0.00000,1.00000,0.00000,0.00042,0.00329,0.39740
 45,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01082,0.00312,0.39889
 45,0.08500,0.53500,0.02000,0.09500,0.26500,0.16070,0.00312,0.39889
 45,0.00000,0.00000,0.00000,1.00000,0.00000,0.00042,0.00312,0.39889
 46,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01118,0.00312,0.40136
 46,0.09000,0.54000,0.01000,0.09000,0.27000,0.16107,0.00312,0.40136
 46,0.00000,0.00000,0.00000,1.00000,0.00000,0.00040,0.00312,0.40136
 47,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01119,0.00311,0.40140
 47,0.09000,0.54000,0.01000,0.09000,0.27000,0.16102,0.00311,0.40140
 47,0.00000,0.00000,0.00000,1.00000,0.00000,0.00040,0.00311,0.40140
 48,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01221,0.00332,0.41150
 48,0.09000,0.53500,0.01500,0.09000,0.27000,0.16092,0.00332,0.41150
 48,0.00000,0.00000,0.00000,1.00000,0.00000,0.00045,0.00332,0.41150
 49,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01217,0.00331,0.41123
 49,0.09000,0.53500,0.01500,0.09000,0.27000,0.16087,0.00331,0.41123
 49,0.00000,0.00000,0.00000,1.00000,0.00000,0.00045,0.00331,0.41123
 50,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01235,0.00332,0.41241
 50,0.09000,0.53500,0.01000,0.09000,0.27500,0.16099,0.00332,0.41241
 50,0.00000,0.00000,0.00000,1.00000,0.00000,0.00045,0.00332,0.41241
 51,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01254,0.00333,0.41361
 51,0.09000,0.54000,0.00500,0.09000,0.27500,0.16117,0.00333,0.41361
 51,0.00000,0.00000,0.00000,1.00000,0.00000,0.00044,0.00333,0.41361
 52,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01259,0.00333,0.41395
 52,0.09000,0.54000,0.00500,0.09000,0.27500,0.16120,0.00333,0.41395
 52,0.00000,0.00000,0.00000,1.00000,0.00000,0.00044,0.00333,0.41395
 53,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01324,0.00340,0.41766
 53,0.09500,0.53500,0.00000,0.08500,0.28500,0.16189,0.00340,0.41766
 53,0.00000,0.00000,0.00000,1.00000,0.00000,0.00044,0.00340,0.41766
 54,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01317,0.00339,0.41727
 54,0.09500,0.53500,0.00000,0.09000,0.28000,0.16180,0.00339,0.41727
 54,0.00000,0.00000,0.00000,1.00000,0.00000,0.00044,0.00339,0.41727
 55,0.09500,0.53500,0.00000,0.09000,0.28000,0.16179,0.00327,0.42397
 55,0.00000,0.00000,0.00000,1.00000,0.00000,0.00045,0.00327,0.42397
 56,0.09500,0.53500,0.00000,0.09000,0.28000,0.16175,0.00326,0.42378
 56,0.00000,0.00000,0.00000,1.00000,0.00000,0.00045,0.00326,0.42378
 57,0.09500,0.53500,0.00000,0.09500,0.27500,0.16140,0.00323,0.42105
 57,0.00000,0.00000,0.00000,1.00000,0.00000,0.00046,0.00323,0.42105
 58,0.09500,0.53500,0.00000,0.09500,0.27500,0.16126,0.00323,0.42034
 58,0.00000,0.00000,0.00000,1.00000,0.00000,0.00046,0.00323,0.42034
 59,0.09500,0.53500,0.00000,0.09500,0.27500,0.16128,0.00318,0.42110
 59,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00318,0.42110
 60,0.09500,0.53500,0.00000,0.09500,0.27500,0.16116,0.00318,0.42051
 60,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00318,0.42051
 61,0.09500,0.53500,0.00000,0.09500,0.27500,0.16114,0.00318,0.42051
 61,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00318,0.42051
 62,0.09000,0.53500,0.00000,0.09000,0.28500,0.16164,0.00318,0.42191
 62,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00318,0.42191
 63,0.09000,0.54000,0.00000,0.09000,0.28000,0.16142,0.00317,0.42060
 63,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42060
 64,0.09500,0.53500,0.00000,0.09500,0.27500,0.16130,0.00316,0.42021
 64,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00316,0.42021
 65,0.09000,0.54000,0.00000,0.09000,0.28000,0.16145,0.00316,0.42054
 65,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00316,0.42054
 66,0.09000,0.54000,0.00000,0.09000,0.28000,0.16147,0.00316,0.42066
 66,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00316,0.42066
 67,0.09000,0.54000,0.00000,0.08500,0.28500,0.16175,0.00317,0.42120
 67,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00317,0.42120
 68,0.09000,0.54000,0.00000,0.08500,0.28500,0.16182,0.00317,0.42148
 68,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00317,0.42148
 69,0.09000,0.54000,0.00000,0.09000,0.28000,0.16171,0.00317,0.42122
 69,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42122
 70,0.09000,0.54000,0.00000,0.09000,0.28000,0.16168,0.00317,0.42119
 70,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42119
 71,0.09000,0.54000,0.00000,0.09000,0.28000,0.16170,0.00317,0.42128
 71,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42128
 72,0.09000,0.54000,0.00000,0.09000,0.28000,0.16167,0.00316,0.42121
 72,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00316,0.42121
 73,0.09000,0.54000,0.00000,0.09000,0.28000,0.16174,0.00317,0.42139
 73,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42139
 74,0.09000,0.54000,0.00000,0.09000,0.28000,0.16176,0.00317,0.42144
 74,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42144
 75,0.09000,0.54000,0.00000,0.08500,0.28500,0.16178,0.00317,0.42156
 75,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42156
 76,0.09000,0.54000,0.00000,0.09000,0.28000,0.16172,0.00316,0.42141
 76,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00316,0.42141
 77,0.09000,0.54000,0.00000,0.08500,0.28500,0.16188,0.00317,0.42210
 77,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00317,0.42210
 78,0.09500,0.53500,0.00000,0.08500,0.28500,0.16202,0.00319,0.42337
 78,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00319,0.42337
 79,0.09000,0.54000,0.00000,0.08500,0.28500,0.16187,0.00316,0.42164
 79,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00316,0.42164
 80,0.09000,0.54000,0.00000,0.08500,0.28500,0.16197,0.00316,0.42193
 80,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42193
 81,0.08500,0.54000,0.00000,0.08500,0.29000,0.16202,0.00316,0.42216
 81,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42216
 82,0.08500,0.54000,0.00000,0.08500,0.29000,0.16212,0.00317,0.42271
 82,0.00000,0.00000,0.00000,1.00000,0.00000,0.00052,0.00317,0.42271
 83,0.08500,0.54000,0.00000,0.08500,0.29000,0.16209,0.00316,0.42252
 83,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42252
 84,0.08500,0.54000,0.00000,0.08500,0.29000,0.16209,0.00316,0.42256
 84,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42256
 85,0.08500,0.54000,0.00000,0.08500,0.29000,0.16211,0.00316,0.42270
 85,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42270
 86,0.08500,0.54000,0.00000,0.08500,0.29000,0.16213,0.00316,0.42285
 86,0.00000,0.00000,0.00000,1.00000,0.00000,0.00052,0.00316,0.42285
 87,0.08000,0.54000,0.00000,0.08500,0.29500,0.16233,0.00318,0.42299
 87,0.00000,0.00000,0.00000,1.00000,0.00000,0.00053,0.00318,0.42299
 88,0.08000,0.54000,0.00000,0.08500,0.29500,0.16231,0.00318,0.42293
 88,0.00000,0.00000,0.00000,1.00000,0.00000,0.00052,0.00318,0.42293
 89,0.08500,0.54000,0.00000,0.08500,0.29000,0.16217,0.00316,0.42223
 89,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42223
 90,0.08500,0.54000,0.00000,0.08500,0.29000,0.16205,0.00316,0.42247
 90,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42247
 91,0.08500,0.54000,0.00000,0.08500,0.29000,0.16201,0.00316,0.42216
 91,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42216
 92,0.08500,0.54000,0.00000,0.08500,0.29000,0.16200,0.00316,0.42223
 92,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42223
 93,0.08500,0.54000,0.00000,0.08500,0.29000,0.16207,0.00316,0.42236
 93,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00316,0.42236
 94,0.08500,0.54000,0.00000,0.08500,0.29000,0.16206,0.00289,0.41811
 94,0.00000,0.00000,0.00000,1.00000,0.00000,0.00047,0.00289,0.41811
 95,0.08500,0.54000,0.00000,0.08500,0.29000,0.16205,0.00289,0.41809
 95,0.00000,0.00000,0.00000,1.00000,0.00000,0.00047,0.00289,0.41809
 96,0.08500,0.54000,0.00000,0.08500,0.29000,0.16207,0.00289,0.41809
 96,0.00000,0.00000,0.00000,1.00000,0.00000,0.00047,0.00289,0.41809
 97,0.08500,0.54000,0.00000,0.08500,0.29000,0.16201,0.00288,0.41787
 97,0.00000,0.00000,0.00000,1.00000,0.00000,0.00047,0.00288,0.41787
 98,0.08500,0.54000,0.00000,0.08500,0.29000,0.16194,0.00287,0.41780
 98,0.00000,0.00000,0.00000,1.00000,0.00000,0.00047,0.00287,0.41780
 99,0.08500,0.54000,0.00000,0.08500,0.29000,0.16188,0.00287,0.41727
 99,0.00000,0.00000,0.00000,1.00000,0.00000,0.00047,0.00287,0.41727
100,0.08500,0.54000,0.00000,0.08500,0.29000,0.16192,0.00287,0.41687
100,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00287,0.41687
101,0.08500,0.54500,0.00000,0.08500,0.28500,0.16202,0.00288,0.41563
101,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41563
102,0.08500,0.54000,0.00000,0.08500,0.29000,0.16196,0.00288,0.41669
102,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41669
103,0.08500,0.54000,0.00000,0.08500,0.29000,0.16196,0.00288,0.41668
103,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41668
104,0.08500,0.54000,0.00000,0.08500,0.29000,0.16204,0.00288,0.41612
104,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41612
105,0.08500,0.54500,0.00000,0.08500,0.28500,0.16210,0.00288,0.41556
105,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41556
106,0.08500,0.54000,0.00000,0.08500,0.29000,0.16204,0.00288,0.41631
106,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41631
107,0.08500,0.54500,0.00000,0.08500,0.28500,0.16213,0.00288,0.41531
107,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41531
108,0.08500,0.54500,0.00000,0.08500,0.28500,0.16223,0.00288,0.41374
108,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41374
109,0.08500,0.54500,0.00000,0.08500,0.28500,0.16221,0.00288,0.41427
109,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41427
110,0.08500,0.54500,0.00000,0.08500,0.28500,0.16221,0.00288,0.41427
110,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41427
111,0.08500,0.54500,0.00000,0.08500,0.28500,0.16216,0.00288,0.41520
111,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41520
112,0.08500,0.54500,0.00000,0.08500,0.28500,0.16217,0.00288,0.41503
112,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41503
113,0.08500,0.54500,0.00000,0.08500,0.28500,0.16221,0.00289,0.41448
113,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00289,0.41448
114,0.08500,0.54500,0.00000,0.08500,0.28500,0.16220,0.00288,0.41469
114,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41469
115,0.08500,0.54500,0.00000,0.08500,0.28500,0.16220,0.00288,0.41473
115,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00288,0.41473
116,0.08500,0.54500,0.00000,0.08500,0.28500,0.16224,0.00289,0.41413
116,0.00000,0.00000,0.00000,1.00000,0.00000,0.00048,0.00289,0.41413
117,0.08500,0.54500,0.00000,0.08500,0.28500,0.16226,0.00289,0.41397
