  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.45500,0.41000,0.00000,0.13500,0.09488,0.00524,1.31522
  3,0.00500,0.31000,0.30500,0.29000,0.09000,0.08664,0.00276,0.63012
  4,0.00000,0.22500,0.65000,0.12500,0.00000,0.10445,0.00369,0.96529
  5,0.13500,0.23000,0.63500,0.00000,0.00000,0.11245,0.00404,1.12542
  6,0.13500,0.21500,0.65000,0.00000,0.00000,0.11172,0.00393,1.22632
  7,0.15000,0.20500,0.64500,0.00000,0.00000,0.11596,0.00292,0.78221
  8,0.00000,0.00500,0.78000,0.00000,0.21500,0.14409,0.00409,0.73289
  9,0.00000,0.00000,0.69000,0.00000,0.31000,0.15304,0.00466,0.75845
 10,0.00000,0.00000,0.69000,0.00000,0.31000,0.15289,0.00412,0.74419
 11,0.00000,0.00000,0.72000,0.00000,0.28000,0.15279,0.00509,0.80288
 12,0.00000,0.00000,0.72500,0.00000,0.27500,0.15270,0.00532,0.83773
 13,0.00000,0.09500,0.63000,0.00000,0.27500,0.15623,0.00301,0.49315
 14,0.00000,0.08500,0.63500,0.00000,0.28000,0.15521,0.00294,0.50672
 15,0.00000,0.08500,0.63500,0.00000,0.28000,0.15530,0.00287,0.51127
 16,0.00000,0.08500,0.63500,0.00000,0.28000,0.15542,0.00272,0.50578
 17,0.00000,0.08500,0.63500,0.00000,0.28000,0.15531,0.00264,0.51693
 18,0.00000,0.09500,0.64000,0.00000,0.26500,0.15673,0.00236,0.46692
 19,0.00000,0.09500,0.64000,0.00000,0.26500,0.15672,0.00233,0.47509
 20,0.00000,0.09500,0.64000,0.00000,0.26500,0.15673,0.00225,0.47793
 21,0.00000,0.10000,0.63500,0.00000,0.26500,0.15674,0.00225,0.48893
 22,0.00000,0.10500,0.63500,0.00000,0.26000,0.15914,0.00226,0.47960
 23,0.00000,0.11000,0.64000,0.00500,0.24500,0.15961,0.00217,0.45092
 23,0.00000,0.00000,0.00000,0.00000,1.00000,0.00075,0.00217,0.45092
 24,0.00000,0.10500,0.64500,0.00500,0.24500,0.15969,0.00210,0.44652
 25,0.00000,0.11000,0.64500,0.00000,0.24500,0.15976,0.00221,0.45236
 26,0.00000,0.11000,0.64500,0.00000,0.24500,0.15961,0.00219,0.45287
 27,0.00000,0.38000,0.00000,0.62000,0.00000,0.14313,0.00321,0.42478
 27,0.00000,0.10000,0.65000,0.00000,0.25000,0.16056,0.00321,0.42478
 28,0.00000,0.47500,0.00000,0.52500,0.00000,0.14989,0.00337,0.42665
 28,0.00000,0.10000,0.65000,0.00000,0.25000,0.16066,0.00337,0.42665
 29,0.00000,0.47500,0.00000,0.52500,0.00000,0.14870,0.00401,0.42588
 29,0.00000,0.10000,0.65000,0.00000,0.25000,0.16070,0.00401,0.42588
 29,0.00000,0.00000,0.00000,0.00000,1.00000,0.00069,0.00401,0.42588
 30,0.00000,0.47500,0.00000,0.52500,0.00000,0.14800,0.00441,0.43548
 30,0.00000,0.10500,0.65000,0.00000,0.24500,0.16051,0.00441,0.43548
 30,0.00000,0.00000,0.00000,0.00000,1.00000,0.00118,0.00441,0.43548
 31,0.00000,0.47500,0.00000,0.52500,0.00000,0.14800,0.00436,0.43717
 31,0.00000,0.10500,0.65000,0.00000,0.24500,0.16036,0.00436,0.43717
 32,0.00000,0.47500,0.00000,0.52500,0.00000,0.14811,0.00436,0.44192
 32,0.00000,0.10500,0.65000,0.00000,0.24500,0.16038,0.00436,0.44192
 33,0.00000,0.47500,0.00000,0.52500,0.00000,0.14795,0.00437,0.44632
 33,0.00000,0.10500,0.65000,0.00000,0.24500,0.16034,0.00437,0.44632
 34,0.00000,0.47500,0.00000,0.52500,0.00000,0.14871,0.00450,0.44239
 34,0.00000,0.10500,0.65000,0.00000,0.24500,0.16042,0.00450,0.44239
 35,0.00000,0.48000,0.00000,0.52000,0.00000,0.14768,0.00475,0.43840
 35,0.00000,0.11000,0.64500,0.00000,0.24500,0.16029,0.00475,0.43840
 36,0.00000,0.48000,0.00000,0.52000,0.00000,0.14762,0.00501,0.44801
 36,0.00000,0.11000,0.64500,0.00000,0.24500,0.15990,0.00501,0.44801
 37,0.00000,0.48000,0.00000,0.52000,0.00000,0.14755,0.00501,0.45265
 37,0.00000,0.11000,0.64500,0.00000,0.24500,0.15985,0.00501,0.45265
 37,0.00000,0.00000,0.00000,0.00000,1.00000,0.00086,0.00501,0.45265
 38,0.00000,0.48000,0.00000,0.52000,0.00000,0.14749,0.00502,0.45772
 38,0.00000,0.11000,0.64500,0.00000,0.24500,0.15982,0.00502,0.45772
 38,0.00000,0.00000,0.00000,0.00000,1.00000,0.00086,0.00502,0.45772
 39,0.00000,0.48000,0.00000,0.52000,0.00000,0.14752,0.00505,0.45396
 39,0.00000,0.10000,0.65000,0.00000,0.25000,0.15996,0.00505,0.45396
 39,0.00000,0.00000,0.00000,0.00000,1.00000,0.00072,0.00505,0.45396
 40,0.00000,0.48000,0.00000,0.52000,0.00000,0.14753,0.00510,0.45848
