     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.23499,0.11169,0.29987,0.21708,0.13637,0.0498179
0.33178,0.17262,0.12337,0.24047,0.13176,0.0463225
0.00141,0.00089,0.99582,0.00051,0.00137,0.0658218
0.00040,0.99327,0.00368,0.00069,0.00196,0.0327428
0.00438,0.00143,0.00327,0.00422,0.98669,0.0000000
0.38879,0.00299,0.60575,0.00118,0.00129,0.1610090
0.54575,0.00240,0.44377,0.00342,0.00466,0.1516472
0.38680,0.12458,0.48743,0.00108,0.00011,0.0954399
0.39380,0.00198,0.48082,0.00298,0.12042,0.1163076
0.24715,0.00103,0.00967,0.74055,0.00159,0.0002866
0.41038,0.00126,0.50364,0.08287,0.00184,0.1322279
0.00373,0.13122,0.00349,0.40020,0.46135,0.0325478
0.00215,0.56357,0.00071,0.43345,0.00012,0.0686697
0.83183,0.00037,0.16012,0.00313,0.00454,0.0501374
0.00382,0.56388,0.00044,0.08408,0.34779,0.1514635
0.00341,0.52917,0.15129,0.00161,0.31452,0.1531923
0.00206,0.46445,0.06646,0.00482,0.46221,0.1482060
0.13101,0.53236,0.00379,0.00119,0.33165,0.1625131
0.09737,0.47870,0.04875,0.04615,0.32902,0.1515640
0.06042,0.58388,0.00270,0.00140,0.35160,0.1570062
0.15661,0.58317,0.00435,0.00395,0.25192,0.1620765
0.12971,0.57021,0.00424,0.00046,0.29538,0.1595722
0.37700,0.61409,0.00149,0.00340,0.00403,0.1054624
0.09084,0.57160,0.03838,0.00464,0.29455,0.1602463
0.00287,0.66461,0.32816,0.00047,0.00389,0.0663933
0.00134,0.00303,0.48798,0.00103,0.50662,0.0377822
0.12793,0.56242,0.00262,0.00257,0.30446,0.1598035
0.11948,0.56641,0.00279,0.00339,0.30794,0.1591738
0.12192,0.56722,0.00194,0.00274,0.30617,0.1613848
0.12149,0.56789,0.00453,0.00300,0.30308,0.1630492
0.12223,0.56596,0.00370,0.00343,0.30468,0.1596045
0.11947,0.56833,0.00300,0.00286,0.30634,0.1620045
0.46175,0.00277,0.00039,0.00169,0.53341,0.0000809
0.08997,0.56531,0.03614,0.00379,0.30479,0.1599683
0.00074,0.00403,0.63053,0.36312,0.00158,0.0670180
0.12611,0.56341,0.00196,0.00134,0.30718,0.1683575
0.13459,0.55114,0.00322,0.00090,0.31015,0.1615637
0.13023,0.55244,0.00310,0.00121,0.31303,0.1655242
0.14477,0.54305,0.00126,0.00431,0.30662,0.1611631
0.13104,0.55030,0.00335,0.00028,0.31503,0.1613676
0.13036,0.55750,0.00013,0.00030,0.31171,0.1684031
0.14365,0.54212,0.00102,0.00493,0.30829,0.1631641
0.14482,0.54086,0.00175,0.00355,0.30900,0.1613305
0.12938,0.55014,0.00089,0.00050,0.31910,0.1676499
0.12591,0.53848,0.00445,0.00244,0.32872,0.1670359
0.13513,0.53364,0.00009,0.00244,0.32870,0.1650008
0.13135,0.53329,0.00075,0.00143,0.33318,0.1587775
0.00304,0.00209,0.30014,0.69219,0.00255,0.0162918
0.12819,0.54447,0.00074,0.00204,0.32456,0.1608251
0.14895,0.53834,0.00404,0.00366,0.30501,0.1587262
0.10311,0.55793,0.00373,0.00203,0.33320,0.1648716
0.10357,0.55707,0.00212,0.00182,0.33543,0.1645406
0.10121,0.55607,0.00085,0.00395,0.33792,0.1637462
0.10252,0.55471,0.00287,0.00156,0.33834,0.1662397
0.09783,0.55421,0.00210,0.00474,0.34112,0.1658348
0.00374,0.50296,0.10337,0.11272,0.27722,0.1568129
0.10596,0.55691,0.00049,0.00180,0.33484,0.1641718
0.10622,0.55351,0.00276,0.03380,0.30371,0.1663330
0.10707,0.55954,0.00306,0.00152,0.32881,0.1703060
0.00243,0.39606,0.30159,0.29641,0.00351,0.0792466
0.10444,0.55893,0.00084,0.02957,0.30622,0.1657896
0.10482,0.55740,0.00303,0.03824,0.29652,0.1643229
0.10176,0.55311,0.00448,0.04175,0.29889,0.1647519
0.10264,0.55548,0.00384,0.03844,0.29960,0.1625580
0.10332,0.55583,0.00252,0.03397,0.30436,0.1633731
0.00081,0.36024,0.37184,0.00453,0.26258,0.1148351
0.10492,0.55377,0.00285,0.03403,0.30443,0.1627373
0.10282,0.56335,0.00285,0.00372,0.32727,0.1628999
0.10921,0.56092,0.00054,0.00151,0.32782,0.1674386
0.10403,0.56296,0.00102,0.00479,0.32719,0.1618324
0.10406,0.55104,0.00386,0.03821,0.30283,0.1597555
0.10021,0.56080,0.00386,0.00140,0.33373,0.1641258
0.10503,0.56300,0.00297,0.00051,0.32850,0.1640999
0.00189,0.47434,0.09397,0.09200,0.33780,0.1532947
0.10428,0.56119,0.00284,0.00133,0.33035,0.1698534
0.09971,0.56349,0.00370,0.00065,0.33245,0.1638510
0.09892,0.56460,0.00100,0.00335,0.33214,0.1633067
0.10373,0.56246,0.00090,0.00115,0.33176,0.1632640
0.10393,0.56292,0.00030,0.00447,0.32838,0.1635080
0.09953,0.56308,0.00224,0.00082,0.33432,0.1660234
0.10126,0.56383,0.00230,0.00346,0.32915,0.1652349
0.09580,0.56067,0.00312,0.00435,0.33605,0.1692457
0.09531,0.56378,0.00031,0.00464,0.33597,0.1658288
0.09750,0.56074,0.00194,0.00387,0.33595,0.1631577
0.09734,0.56064,0.00245,0.00125,0.33832,0.1661768
0.09193,0.56129,0.00327,0.00371,0.33979,0.1686298
0.08789,0.56092,0.00456,0.00366,0.34297,0.1594454
0.09411,0.56373,0.00329,0.00101,0.33786,0.1650991
0.63548,0.00096,0.00322,0.35782,0.00253,0.0011903
0.09229,0.56372,0.00404,0.00111,0.33884,0.1627940
0.09894,0.56097,0.00147,0.00141,0.33721,0.1592932
0.09619,0.56445,0.00326,0.00055,0.33555,0.1659230
0.09881,0.56473,0.00277,0.00196,0.33174,0.1669257
0.00215,0.00460,0.76742,0.00080,0.22503,0.0788655
0.09338,0.56925,0.00473,0.00020,0.33244,0.1661122
0.09674,0.56909,0.00259,0.00415,0.32743,0.1625884
0.09552,0.56690,0.00419,0.00075,0.33264,0.1622519
0.09937,0.56229,0.00070,0.00354,0.33411,0.1662742
0.09277,0.56365,0.00435,0.00138,0.33786,0.1568100
0.09851,0.56758,0.00313,0.00194,0.32884,0.1658408
0.10012,0.57140,0.00311,0.00240,0.32298,0.1585960
0.10169,0.55071,0.00281,0.00441,0.34038,0.1607953
0.10598,0.55858,0.00105,0.00422,0.33018,0.1624822
0.10165,0.55677,0.00240,0.00429,0.33489,0.1673440
0.10068,0.54884,0.00408,0.00248,0.34393,0.1662546
0.00008,0.57920,0.06574,0.00042,0.35455,0.1563044
0.09914,0.54572,0.00465,0.00400,0.34649,0.1557931
0.10519,0.57634,0.00469,0.00187,0.31190,0.1617587
0.10990,0.56700,0.00027,0.00496,0.31786,0.1615252
0.10649,0.56773,0.00219,0.00268,0.32091,0.1628752
0.10700,0.56397,0.00054,0.00311,0.32538,0.1668243
0.10853,0.56641,0.00167,0.00041,0.32298,0.1638930
0.10923,0.56314,0.00057,0.00314,0.32393,0.1634560
0.09856,0.56179,0.00497,0.03045,0.30423,0.1610223
0.10589,0.55803,0.00156,0.00385,0.33067,0.1637347
0.10836,0.56117,0.00120,0.00412,0.32515,0.1674666
0.10427,0.56225,0.00152,0.00216,0.32979,0.1641080
0.10518,0.56601,0.00227,0.00345,0.32308,0.1656192
0.10480,0.57530,0.00484,0.00103,0.31404,0.1622214
0.10362,0.55939,0.00124,0.00288,0.33286,0.1621281
0.10323,0.55038,0.00263,0.00474,0.33902,0.1569523
0.11193,0.56968,0.00067,0.00450,0.31323,0.1619802
0.10778,0.57205,0.00229,0.00397,0.31390,0.1661427
