     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.27644,0.03461,0.20678,0.25582,0.22635,0.0242501
0.24540,0.01563,0.25124,0.31516,0.17257,0.0258981
0.00127,0.98973,0.00475,0.00098,0.00327,0.0341281
0.00012,0.99233,0.00154,0.00258,0.00343,0.0339378
0.00230,0.99212,0.00408,0.00126,0.00024,0.0328236
0.00250,0.00148,0.00499,0.00131,0.98972,0.0000000
0.00223,0.50309,0.00202,0.49115,0.00151,0.0547113
0.00098,0.18678,0.00334,0.80747,0.00143,0.0032334
0.02177,0.60634,0.06380,0.30612,0.00196,0.0899546
0.04956,0.58150,0.17876,0.18929,0.00089,0.1089032
0.00410,0.54184,0.31256,0.14103,0.00047,0.0999622
0.16627,0.54149,0.17211,0.11696,0.00316,0.0996208
0.00832,0.55407,0.17365,0.13631,0.12765,0.1450063
0.00121,0.53488,0.12904,0.08637,0.24850,0.1567548
0.00230,0.58428,0.15568,0.00032,0.25742,0.1562514
0.00444,0.58273,0.08929,0.05754,0.26599,0.1527433
0.00008,0.51593,0.17163,0.04244,0.26992,0.1565766
0.00336,0.53770,0.15707,0.04742,0.25446,0.1622787
0.00390,0.52461,0.17249,0.03987,0.25913,0.1523877
0.00017,0.55780,0.15260,0.04806,0.24136,0.1514080
0.00227,0.52068,0.13158,0.07283,0.27264,0.1497885
0.04734,0.55537,0.14921,0.00492,0.24317,0.1518348
0.00084,0.57022,0.16622,0.02764,0.23509,0.1517629
0.00442,0.54999,0.14493,0.05013,0.25053,0.1571466
0.00340,0.54674,0.14916,0.05298,0.24773,0.1545173
0.00164,0.54943,0.14886,0.04883,0.25124,0.1568166
0.00225,0.55299,0.14731,0.04548,0.25197,0.1529761
0.00394,0.54031,0.14647,0.05343,0.25585,0.1549218
0.00209,0.54747,0.15062,0.04970,0.25012,0.1537981
0.00111,0.55238,0.14782,0.04507,0.25362,0.1600962
0.00422,0.55547,0.13758,0.02271,0.28002,0.1551162
0.00321,0.56229,0.14734,0.04057,0.24659,0.1602116
0.00398,0.57215,0.14478,0.03553,0.24357,0.1587220
0.00127,0.57238,0.14983,0.03438,0.24213,0.1519239
0.00095,0.56103,0.14045,0.04661,0.25095,0.1530712
0.00490,0.54989,0.13725,0.05832,0.24965,0.1568696
0.00184,0.55208,0.14531,0.05024,0.25053,0.1618885
0.00362,0.55332,0.13420,0.06015,0.24871,0.1607457
0.00178,0.55524,0.13008,0.06640,0.24650,0.1615817
0.00490,0.55639,0.11833,0.07227,0.24810,0.1595942
0.00014,0.55794,0.12208,0.07455,0.24529,0.1517743
0.00436,0.55302,0.12460,0.06753,0.25049,0.1601397
0.00013,0.55165,0.12616,0.07206,0.24999,0.1532887
0.00429,0.55307,0.12647,0.06527,0.25090,0.1585641
0.00395,0.55721,0.12392,0.06564,0.24928,0.1563380
0.00485,0.55162,0.12288,0.06964,0.25101,0.1593319
0.00377,0.55480,0.12139,0.06918,0.25086,0.1592812
0.02558,0.54440,0.10748,0.06614,0.25640,0.1565217
0.00483,0.55060,0.11737,0.07357,0.25363,0.1542090
0.00081,0.55631,0.12471,0.07078,0.24739,0.1566665
0.02849,0.54822,0.11189,0.05911,0.25230,0.1571365
0.00324,0.55582,0.12172,0.06799,0.25124,0.1552491
0.00172,0.55205,0.12677,0.06850,0.25097,0.1615828
0.00459,0.54609,0.12358,0.07513,0.25061,0.1558859
0.00143,0.55439,0.12599,0.07078,0.24741,0.1577442
0.02875,0.54683,0.11213,0.06048,0.25181,0.1643552
0.04408,0.54377,0.10815,0.05507,0.24894,0.1591307
0.05119,0.53863,0.10392,0.05564,0.25062,0.1588309
0.04958,0.54248,0.10221,0.05563,0.25010,0.1608051
0.05637,0.53938,0.09875,0.05332,0.25217,0.1576490
0.05104,0.54215,0.10425,0.05561,0.24695,0.1516019
0.04033,0.54061,0.10725,0.05983,0.25198,0.1552032
0.03327,0.54482,0.11217,0.05830,0.25144,0.1553720
0.02923,0.54746,0.11238,0.06218,0.24874,0.1568373
0.02954,0.54919,0.11233,0.05878,0.25016,0.1574929
0.02753,0.54872,0.10916,0.06026,0.25433,0.1567743
0.03106,0.54837,0.11121,0.05793,0.25144,0.1598911
0.03205,0.55053,0.10993,0.05751,0.24997,0.1592408
0.03315,0.54916,0.11030,0.05787,0.24952,0.1636801
0.03827,0.55642,0.10333,0.05151,0.25048,0.1540457
0.03447,0.53504,0.11858,0.06687,0.24503,0.1552068
0.02993,0.55179,0.10355,0.04954,0.26519,0.1596602
0.02772,0.55507,0.09665,0.04382,0.27674,0.1656303
0.03394,0.55733,0.07983,0.02128,0.30763,0.1584154
0.03246,0.55963,0.08240,0.02612,0.29939,0.1602300
0.03332,0.55754,0.07935,0.02542,0.30437,0.1546637
0.02678,0.55819,0.08880,0.03896,0.28728,0.1650004
0.02659,0.56202,0.07986,0.03513,0.29640,0.1573246
0.03067,0.55952,0.08106,0.03639,0.29236,0.1580138
0.02895,0.55947,0.08163,0.03566,0.29428,0.1681855
0.02849,0.56207,0.07150,0.03024,0.30770,0.1647186
0.02821,0.56693,0.05961,0.02050,0.32475,0.1613177
0.02731,0.57257,0.05515,0.01854,0.32643,0.1570270
0.02803,0.55384,0.06679,0.03221,0.31913,0.1571006
0.03884,0.58120,0.06285,0.01708,0.30004,0.1574715
0.02316,0.54962,0.07386,0.04182,0.31154,0.1605751
0.02240,0.54483,0.07795,0.03946,0.31536,0.1600163
0.02038,0.55136,0.07482,0.04310,0.31034,0.1626162
0.01734,0.54614,0.07279,0.04898,0.31475,0.1605316
0.01463,0.54891,0.07062,0.04969,0.31616,0.1565430
0.03511,0.54826,0.08038,0.02036,0.31588,0.1606973
0.03487,0.54697,0.08129,0.02307,0.31380,0.1586213
0.02719,0.55348,0.07867,0.03247,0.30818,0.1630536
0.03117,0.54854,0.08043,0.02349,0.31637,0.1594311
0.02619,0.54995,0.07577,0.03399,0.31411,0.1566179
0.02310,0.57021,0.06976,0.03494,0.30199,0.1570134
0.03849,0.54514,0.08097,0.02376,0.31164,0.1580058
0.01954,0.55520,0.07869,0.04109,0.30548,0.1568381
0.04243,0.55480,0.07958,0.01936,0.30383,0.1594807
0.04391,0.55740,0.07590,0.02151,0.30128,0.1596600
0.03994,0.55412,0.07807,0.02484,0.30303,0.1541462
0.01417,0.56287,0.07508,0.04854,0.29934,0.1571062
0.02372,0.55103,0.08099,0.04294,0.30132,0.1577014
0.02707,0.54880,0.08735,0.03340,0.30338,0.1570145
0.02824,0.56872,0.07542,0.03600,0.29162,0.1605477
0.02544,0.56957,0.07308,0.03787,0.29404,0.1609813
0.02989,0.57331,0.07092,0.03608,0.28980,0.1573950
0.02122,0.56908,0.07533,0.04136,0.29301,0.1609809
0.02352,0.56949,0.07548,0.03909,0.29242,0.1615296
0.01905,0.57186,0.07189,0.04374,0.29346,0.1630231
0.01521,0.57751,0.07056,0.04273,0.29399,0.1564750
0.02253,0.56941,0.07098,0.04279,0.29429,0.1572902
0.02642,0.56793,0.07318,0.03931,0.29316,0.1596385
0.02792,0.57081,0.07541,0.03049,0.29537,0.1563109
0.02480,0.54999,0.07517,0.05339,0.29665,0.1566476
0.02726,0.56329,0.08774,0.02362,0.29809,0.1608177
0.02901,0.56620,0.08580,0.02194,0.29705,0.1519934
0.02133,0.54777,0.07757,0.05277,0.30056,0.1543479
0.03803,0.56032,0.07900,0.03067,0.29198,0.1575165
0.01733,0.56069,0.08722,0.03860,0.29616,0.1596587
0.01590,0.56071,0.08745,0.04003,0.29591,0.1610869
0.01134,0.56136,0.08669,0.03937,0.30124,0.1665022
0.00517,0.56195,0.08709,0.04066,0.30513,0.1547092
0.00061,0.00156,0.99553,0.00065,0.00166,0.0651839
0.01641,0.56608,0.08270,0.03911,0.29569,0.1564871
0.02224,0.55981,0.08194,0.04340,0.29261,0.1601595
0.01550,0.55821,0.08631,0.04173,0.29825,0.1653497
0.00920,0.55986,0.08739,0.04456,0.29899,0.1542912
0.03180,0.55660,0.08411,0.03316,0.29432,0.1586484
0.02558,0.54856,0.08489,0.04473,0.29624,0.1569883
0.00189,0.00165,0.63115,0.00072,0.36459,0.0632728
0.02999,0.56871,0.07107,0.04150,0.28873,0.1694840
0.03944,0.57785,0.05791,0.04107,0.28373,0.1585324
0.03252,0.57299,0.06155,0.04558,0.28736,0.1582866
0.03438,0.57144,0.06472,0.04227,0.28719,0.1600584
0.03525,0.57250,0.06256,0.04130,0.28839,0.1625185
0.04261,0.57465,0.05522,0.04190,0.28563,0.1562424
0.03181,0.57346,0.06650,0.04244,0.28579,0.1597848
0.03128,0.57238,0.06860,0.04263,0.28511,0.1585987
0.02875,0.57599,0.07147,0.03860,0.28519,0.1542400
0.02405,0.56001,0.07095,0.05255,0.29244,0.1583420
0.03074,0.55758,0.07100,0.05081,0.28987,0.1593106
0.02912,0.56132,0.06973,0.04995,0.28989,0.1620948
0.03162,0.55612,0.06701,0.05483,0.29042,0.1631507
0.03502,0.55768,0.05988,0.05590,0.29153,0.1601040
0.03540,0.55532,0.06073,0.05696,0.29159,0.1603195
0.03394,0.55491,0.05657,0.06093,0.29365,0.1617087
0.03722,0.55206,0.05297,0.06214,0.29562,0.1588368
0.03216,0.55335,0.05928,0.06382,0.29140,0.1575928
0.03372,0.55623,0.06130,0.05888,0.28987,0.1558740
