     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.14759,0.13942,0.25397,0.15237,0.30665,0.0500483
0.21094,0.00119,0.35494,0.34681,0.08611,0.0386131
0.00305,0.98817,0.00259,0.00148,0.00470,0.0366252
0.00190,0.00324,0.00379,0.00054,0.99052,0.0000000
0.37092,0.42709,0.12838,0.00258,0.07103,0.0879489
0.72588,0.26357,0.00284,0.00430,0.00340,0.0215111
0.19515,0.50287,0.29804,0.00093,0.00301,0.0842271
0.21740,0.50374,0.05600,0.19540,0.02747,0.1271146
0.10057,0.47673,0.00429,0.41651,0.00190,0.0860735
0.13825,0.55026,0.00074,0.13478,0.17597,0.1566869
0.00177,0.57514,0.00247,0.09328,0.32734,0.1523246
0.00272,0.59269,0.00205,0.19009,0.21246,0.1367132
0.12850,0.57553,0.00387,0.00383,0.28827,0.1673362
0.14451,0.46140,0.00339,0.00247,0.38823,0.1492747
0.01984,0.56674,0.13279,0.00025,0.28038,0.1548183
0.46325,0.00363,0.00005,0.53069,0.00237,0.0002533
0.00015,0.00377,0.99144,0.00426,0.00037,0.0644146
0.33800,0.00135,0.65609,0.00402,0.00053,0.1573103
0.17588,0.00137,0.66925,0.00230,0.15119,0.1074519
0.50621,0.00436,0.48704,0.00100,0.00138,0.1562825
0.56916,0.00166,0.00335,0.00422,0.42162,0.0000003
0.00230,0.29679,0.69653,0.00052,0.00386,0.0582931
0.00391,0.00254,0.00011,0.99126,0.00218,0.0000000
0.37069,0.09961,0.52516,0.00419,0.00036,0.1034165
0.00008,0.00070,0.00003,0.49899,0.50020,0.0001639
0.00125,0.47934,0.27210,0.24515,0.00216,0.0957368
0.00282,0.00114,0.72011,0.27321,0.00271,0.0646936
0.29438,0.69594,0.00122,0.00400,0.00446,0.1080649
0.00227,0.72328,0.26606,0.00401,0.00438,0.0611202
0.07969,0.47745,0.07111,0.10427,0.26749,0.1528824
0.00287,0.00052,0.40164,0.00171,0.59327,0.0280884
0.00227,0.54618,0.00078,0.00152,0.44923,0.1468005
0.00286,0.40326,0.27136,0.00163,0.32089,0.1326100
0.11826,0.61220,0.00116,0.00452,0.26385,0.1590324
0.00244,0.00373,0.33668,0.65363,0.00353,0.0214845
0.73908,0.00061,0.25486,0.00484,0.00061,0.0911352
0.20134,0.54417,0.00039,0.00072,0.25337,0.1565055
0.00422,0.39686,0.10939,0.00179,0.48773,0.1217284
0.13223,0.42032,0.00220,0.19757,0.24768,0.1398530
0.00331,0.37747,0.13596,0.25922,0.22405,0.1189730
0.42478,0.00040,0.48058,0.00073,0.09352,0.1271040
0.41129,0.00176,0.50483,0.08190,0.00021,0.1371933
0.10055,0.54204,0.07419,0.00172,0.28151,0.1591390
0.00144,0.00360,0.00142,0.24082,0.75272,0.0000802
0.76719,0.00380,0.00409,0.22196,0.00296,0.0013863
0.00385,0.67262,0.00035,0.00083,0.32236,0.1374336
0.10575,0.53573,0.00428,0.06358,0.29067,0.1595131
0.11283,0.53666,0.08048,0.00215,0.26788,0.1530135
0.38580,0.36812,0.00241,0.24182,0.00184,0.0784041
0.00330,0.45927,0.00487,0.14234,0.39022,0.1394504
0.00022,0.00057,0.53948,0.19284,0.26689,0.0436932
0.26724,0.00155,0.00408,0.00472,0.72241,0.0000001
0.14437,0.55349,0.00334,0.06530,0.23350,0.1582257
0.11738,0.55278,0.00009,0.00212,0.32762,0.1652985
0.21829,0.52549,0.00371,0.00021,0.25230,0.1515653
0.00163,0.52610,0.12059,0.07175,0.27993,0.1539702
0.34586,0.00421,0.00027,0.32243,0.32723,0.0004195
0.00444,0.73091,0.00122,0.25890,0.00453,0.0765560
0.00110,0.48642,0.31798,0.00483,0.18968,0.1341807
0.00359,0.25997,0.00164,0.73034,0.00446,0.0091760
0.09961,0.55177,0.07684,0.06587,0.20592,0.1544095
0.08329,0.53222,0.06123,0.00167,0.32158,0.1544448
0.10571,0.53953,0.00493,0.06519,0.28464,0.1622747
0.10319,0.55385,0.00456,0.00158,0.33682,0.1663632
0.10356,0.53504,0.00343,0.06848,0.28949,0.1676573
0.00061,0.22804,0.46120,0.30646,0.00369,0.0465067
0.13564,0.61823,0.00058,0.00085,0.24469,0.1621024
0.13736,0.56538,0.00088,0.07927,0.21711,0.1646099
0.53989,0.00431,0.30276,0.15287,0.00017,0.0863773
0.00339,0.00353,0.76508,0.00148,0.22652,0.0790492
0.10017,0.53184,0.00148,0.06121,0.30529,0.1594356
0.13495,0.62545,0.00408,0.00120,0.23431,0.1573868
0.42168,0.00067,0.57550,0.00133,0.00082,0.1646032
0.00009,0.31691,0.00104,0.00087,0.68109,0.0847585
0.22038,0.53726,0.00081,0.00272,0.23883,0.1488127
0.09799,0.54420,0.00144,0.00068,0.35568,0.1607444
0.13100,0.57079,0.00397,0.09077,0.20346,0.1635305
0.08632,0.53118,0.09537,0.08188,0.20526,0.1495076
0.09508,0.54480,0.00251,0.00335,0.35426,0.1676444
0.09443,0.54608,0.00265,0.00154,0.35530,0.1722848
0.00187,0.00226,0.00422,0.77065,0.22101,0.0001501
0.00160,0.43290,0.00033,0.33146,0.23371,0.1166718
0.16707,0.43825,0.00491,0.00358,0.38620,0.1372921
0.19086,0.24963,0.14093,0.41377,0.00481,0.0477164
0.00080,0.55736,0.11897,0.00375,0.31913,0.1566863
0.30545,0.00080,0.30848,0.00211,0.38316,0.0294601
0.00328,0.22477,0.50159,0.00251,0.26785,0.0821085
0.00285,0.33853,0.00284,0.20202,0.45376,0.1071710
0.00158,0.51422,0.13952,0.09952,0.24516,0.1550210
0.08443,0.53944,0.00468,0.07269,0.29876,0.1606878
0.10574,0.54801,0.09576,0.00194,0.24855,0.1536845
0.08997,0.57628,0.00024,0.00292,0.33060,0.1569563
0.10628,0.54423,0.00138,0.08364,0.26447,0.1659556
0.11581,0.62783,0.00306,0.00469,0.24860,0.1618745
0.14503,0.56678,0.00452,0.10308,0.18059,0.1551696
0.10563,0.52942,0.10024,0.00132,0.26339,0.1522843
0.11094,0.62035,0.00180,0.00460,0.26231,0.1602768
0.40238,0.00076,0.59298,0.00166,0.00222,0.1665554
0.38984,0.32163,0.00229,0.00145,0.28479,0.0765730
0.15233,0.51959,0.00260,0.10498,0.22049,0.1587960
0.45664,0.54208,0.00032,0.00055,0.00041,0.0936390
0.15244,0.58121,0.00247,0.10717,0.15670,0.1587203
0.00266,0.53228,0.12994,0.10081,0.23431,0.1511767
0.08623,0.53539,0.00075,0.07386,0.30377,0.1630311
0.08094,0.53609,0.00223,0.07759,0.30315,0.1641297
0.00461,0.56358,0.00375,0.00082,0.42724,0.1524859
0.16776,0.50814,0.00296,0.10389,0.21725,0.1538408
0.00047,0.57173,0.11453,0.00163,0.31164,0.1588413
0.00436,0.50573,0.08975,0.07750,0.32266,0.1542094
0.00373,0.60575,0.11234,0.00244,0.27573,0.1583714
0.08831,0.64125,0.00436,0.00404,0.26205,0.1593460
0.08996,0.56046,0.00063,0.00251,0.34644,0.1598914
0.00046,0.00367,0.23605,0.45574,0.30408,0.0079331
0.00286,0.58696,0.00430,0.09600,0.30988,0.1493376
0.17572,0.59449,0.00315,0.00013,0.22651,0.1548480
0.21398,0.61801,0.00331,0.16094,0.00375,0.1231397
0.08840,0.60386,0.08658,0.00108,0.22009,0.1529648
