     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.21092,0.02867,0.22561,0.33276,0.20203,0.0238499
0.22314,0.12261,0.20693,0.21912,0.22820,0.0384931
0.24566,0.26601,0.18157,0.03156,0.27521,0.0818738
0.18132,0.53130,0.00112,0.00045,0.28582,0.1576063
0.00179,0.86643,0.00103,0.00040,0.13034,0.0803534
0.00569,0.51235,0.00228,0.00398,0.47571,0.1463846
0.04481,0.52590,0.00018,0.13753,0.29156,0.1597367
0.08307,0.53921,0.00124,0.05397,0.32250,0.1608704
0.01087,0.55167,0.14091,0.01536,0.28119,0.1529717
0.17548,0.55647,0.00203,0.17571,0.09031,0.1440944
0.00030,0.43245,0.00134,0.56337,0.00254,0.0366586
0.09818,0.55883,0.00097,0.06469,0.27732,0.1595539
0.09439,0.53571,0.02166,0.06970,0.27855,0.1665865
0.09610,0.52102,0.03897,0.07049,0.27341,0.1603758
0.09013,0.55007,0.01723,0.06660,0.27597,0.1641529
0.16363,0.57753,0.09005,0.00433,0.16446,0.1458887
0.09622,0.53654,0.00267,0.07649,0.28809,0.1636779
0.10205,0.52021,0.00443,0.07997,0.29335,0.1552807
0.05698,0.57601,0.00394,0.06755,0.29552,0.1641881
0.05612,0.57932,0.00355,0.06843,0.29258,0.1585762
0.53659,0.45913,0.00100,0.00254,0.00074,0.0699567
0.08695,0.56196,0.00079,0.06251,0.28779,0.1598354
0.07012,0.54868,0.02864,0.06878,0.28378,0.1605845
0.08655,0.55455,0.00435,0.06880,0.28574,0.1565730
0.07201,0.54652,0.02695,0.06901,0.28551,0.1663046
0.05677,0.54021,0.04110,0.07751,0.28441,0.1612386
0.06387,0.54143,0.03551,0.07051,0.28867,0.1617155
0.06686,0.54541,0.03217,0.06875,0.28681,0.1568554
0.09079,0.54985,0.00365,0.06860,0.28712,0.1569911
0.07307,0.54255,0.02957,0.06689,0.28792,0.1637552
0.06595,0.54112,0.03464,0.06972,0.28857,0.1620800
0.06903,0.54207,0.03588,0.06318,0.28984,0.1641850
0.06637,0.54165,0.03793,0.06729,0.28676,0.1573851
0.07825,0.54675,0.02929,0.05164,0.29407,0.1592709
0.07069,0.54364,0.02574,0.07593,0.28400,0.1604264
0.07828,0.54463,0.02031,0.06812,0.28866,0.1628827
0.08093,0.54330,0.02267,0.06464,0.28846,0.1654485
0.08195,0.54184,0.02380,0.06035,0.29206,0.1577304
0.08995,0.54923,0.00374,0.07633,0.28075,0.1639739
0.08909,0.54646,0.00357,0.07884,0.28204,0.1612817
0.09128,0.54614,0.00290,0.07568,0.28400,0.1670164
0.09169,0.54291,0.00226,0.07896,0.28418,0.1615674
0.09151,0.54475,0.00137,0.07724,0.28512,0.1629407
0.09441,0.54820,0.00001,0.07817,0.27922,0.1669421
0.09575,0.54280,0.00141,0.08019,0.27985,0.1656329
0.09902,0.54199,0.00136,0.08150,0.27613,0.1641897
0.00269,0.45701,0.53888,0.00039,0.00103,0.0687596
0.09790,0.53521,0.00456,0.08257,0.27975,0.1591036
0.09550,0.54774,0.00131,0.07689,0.27857,0.1698942
0.09720,0.54640,0.00213,0.07819,0.27608,0.1660763
0.00227,0.00107,0.98962,0.00238,0.00466,0.0665550
0.10040,0.55005,0.00101,0.07757,0.27097,0.1644765
0.09852,0.55340,0.00217,0.07761,0.26830,0.1695418
0.10150,0.55835,0.00202,0.07593,0.26220,0.1636545
0.09911,0.55793,0.00324,0.07712,0.26260,0.1644442
0.00311,0.00091,0.00430,0.00416,0.98753,0.0000000
0.09984,0.55983,0.00226,0.07347,0.26460,0.1623435
0.10268,0.55449,0.00091,0.07511,0.26681,0.1651388
0.10004,0.55791,0.00048,0.07374,0.26784,0.1633776
0.10065,0.55642,0.00289,0.07297,0.26708,0.1605436
0.10183,0.55691,0.00095,0.07498,0.26533,0.1618716
0.00399,0.00493,0.60436,0.00454,0.38217,0.0558662
0.09867,0.55591,0.00369,0.07186,0.26988,0.1663952
0.09552,0.56161,0.00368,0.07413,0.26505,0.1659105
0.00350,0.00319,0.64643,0.34449,0.00239,0.0645943
0.09847,0.56425,0.00136,0.07076,0.26515,0.1566127
0.09951,0.55145,0.00181,0.07849,0.26874,0.1632668
0.10063,0.55225,0.00080,0.07810,0.26821,0.1594657
0.10005,0.54864,0.00293,0.07837,0.27001,0.1640755
0.09852,0.54860,0.00113,0.07930,0.27244,0.1618218
0.09837,0.55099,0.00382,0.07798,0.26885,0.1647877
0.09630,0.54926,0.00484,0.08115,0.26846,0.1642215
0.10282,0.54894,0.00191,0.07668,0.26965,0.1605189
0.09198,0.55482,0.00206,0.07941,0.27173,0.1666315
0.08118,0.56079,0.00373,0.08836,0.26594,0.1658806
0.07843,0.56105,0.00315,0.09118,0.26620,0.1622905
0.08056,0.55892,0.00384,0.09040,0.26628,0.1617345
0.08555,0.56043,0.00315,0.08501,0.26586,0.1617749
0.09535,0.55301,0.00227,0.07952,0.26985,0.1637813
0.09610,0.55317,0.00097,0.07799,0.27177,0.1633374
0.09567,0.55395,0.00269,0.07616,0.27153,0.1643360
0.09771,0.55526,0.00059,0.07618,0.27027,0.1677077
0.09548,0.55755,0.00282,0.07484,0.26931,0.1655065
0.09663,0.56050,0.00232,0.07337,0.26717,0.1587997
0.09873,0.54382,0.00350,0.08284,0.27111,0.1641595
0.10041,0.54999,0.00134,0.08005,0.26820,0.1641921
0.09939,0.54573,0.00100,0.08347,0.27041,0.1619003
0.09869,0.55124,0.00097,0.07792,0.27119,0.1613204
0.08816,0.55835,0.00304,0.08354,0.26690,0.1640806
0.09020,0.55499,0.00228,0.08326,0.26927,0.1615406
0.09616,0.55766,0.00236,0.07066,0.27316,0.1634077
0.09645,0.55435,0.00230,0.07439,0.27252,0.1617039
0.09714,0.54898,0.00242,0.08233,0.26913,0.1658498
0.09692,0.54436,0.00281,0.08493,0.27099,0.1673485
0.09850,0.53525,0.00435,0.08729,0.27461,0.1648589
0.09909,0.53901,0.00296,0.08866,0.27028,0.1657674
0.10125,0.53291,0.00401,0.09020,0.27164,0.1688189
0.10281,0.52959,0.00390,0.09084,0.27285,0.1638590
0.10250,0.52590,0.00496,0.09354,0.27309,0.1636073
0.10255,0.52585,0.00424,0.09316,0.27420,0.1620931
0.10175,0.53054,0.00488,0.09171,0.27111,0.1632460
0.10027,0.53292,0.00292,0.09098,0.27291,0.1621482
0.10112,0.53721,0.00018,0.08907,0.27242,0.1600394
0.10166,0.53676,0.00138,0.08740,0.27279,0.1627293
0.09959,0.53290,0.00408,0.09078,0.27265,0.1605240
0.10162,0.53805,0.00245,0.08862,0.26927,0.1560324
0.07610,0.55478,0.00493,0.09852,0.26566,0.1614663
0.10590,0.54659,0.00339,0.07031,0.27381,0.1610470
0.08166,0.55250,0.00328,0.09353,0.26903,0.1635515
0.07969,0.55122,0.00346,0.09398,0.27165,0.1598023
0.10571,0.55028,0.00096,0.06873,0.27432,0.1632372
0.10380,0.54971,0.00042,0.07547,0.27060,0.1621118
0.10377,0.54760,0.00178,0.07128,0.27557,0.1635451
0.10311,0.55034,0.00363,0.06918,0.27374,0.1643243
0.10394,0.55127,0.00086,0.06997,0.27396,0.1651124
0.10672,0.54732,0.00262,0.06793,0.27541,0.1672399
0.10583,0.55129,0.00014,0.06979,0.27295,0.1621934
0.10896,0.54874,0.00253,0.06467,0.27510,0.1603912
0.10599,0.54842,0.00243,0.06770,0.27545,0.1674528
0.10833,0.54875,0.00415,0.06342,0.27535,0.1610467
0.10497,0.54890,0.00447,0.06318,0.27848,0.1644704
0.10445,0.55074,0.00049,0.07167,0.27265,0.1624146
0.10574,0.54985,0.00302,0.06453,0.27687,0.1611038
