     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.20999,0.18986,0.23620,0.18600,0.17796,0.0879346
0.10743,0.28496,0.27270,0.10957,0.22534,0.0809566
0.00108,0.00388,0.00355,0.99074,0.00075,0.0417369
0.77552,0.00334,0.19172,0.00308,0.02634,0.0329024
0.10279,0.00267,0.17238,0.33788,0.38427,0.0632746
0.17679,0.31597,0.17107,0.33168,0.00449,0.0788244
0.17338,0.11253,0.47630,0.21458,0.02322,0.1224291
0.10364,0.00127,0.70314,0.18961,0.00235,0.1301177
0.18252,0.06081,0.74808,0.00358,0.00500,0.1653408
0.26912,0.00047,0.72362,0.00283,0.00396,0.1721759
0.28144,0.00400,0.71061,0.00061,0.00335,0.1695598
0.19999,0.00451,0.69964,0.00139,0.09447,0.1323930
0.00106,0.00342,0.00214,0.00136,0.99202,0.0000000
0.28300,0.07357,0.63909,0.00004,0.00430,0.1438082
0.44672,0.00476,0.00281,0.54270,0.00301,0.0219748
0.00292,0.00525,0.37832,0.61240,0.00110,0.0859131
0.00370,0.98396,0.00472,0.00423,0.00339,0.0003038
0.00347,0.46526,0.00333,0.00443,0.52351,0.0000001
0.00232,0.37837,0.61107,0.00361,0.00463,0.1188945
0.49822,0.49397,0.00256,0.00495,0.00030,0.0077770
0.49308,0.00303,0.00189,0.00374,0.49826,0.0280638
0.00028,0.26383,0.45143,0.28037,0.00409,0.1030824
0.00307,0.18466,0.00319,0.58741,0.22168,0.0560506
0.18487,0.00005,0.80858,0.00394,0.00257,0.2020875
0.00447,0.62798,0.36220,0.00330,0.00206,0.0547760
0.43085,0.00003,0.36382,0.20459,0.00071,0.0938877
0.00500,0.00023,0.36577,0.00470,0.62430,0.0505887
0.27685,0.34473,0.37208,0.00498,0.00135,0.1066240
0.00472,0.61308,0.00354,0.37635,0.00232,0.1253723
0.00433,0.00178,0.00489,0.31057,0.67843,0.0087264
0.04812,0.00456,0.93916,0.00316,0.00500,0.1304070
0.00005,0.49714,0.00246,0.30121,0.19914,0.0429368
0.00101,0.00068,0.42659,0.35829,0.21343,0.1316520
0.41166,0.00129,0.32497,0.00058,0.26150,0.0870738
0.16969,0.00497,0.29408,0.43647,0.09478,0.1058488
0.00285,0.42247,0.00098,0.57229,0.00141,0.1421443
0.00055,0.11597,0.47677,0.10679,0.29992,0.1362788
0.59881,0.00029,0.00040,0.20950,0.19099,0.0256213
0.50421,0.17364,0.31941,0.00021,0.00253,0.0932043
0.16832,0.09879,0.34057,0.00192,0.39040,0.0943528
0.00159,0.22443,0.15823,0.61481,0.00094,0.0978374
0.39554,0.28658,0.00006,0.00245,0.31538,0.0082954
0.00405,0.00302,0.40965,0.19435,0.38893,0.1152334
0.00185,0.31472,0.48611,0.00182,0.19550,0.1192306
