     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.17792,0.07083,0.26014,0.23218,0.25893,0.0337809
0.06619,0.18234,0.08217,0.25189,0.41742,0.0491226
0.00172,0.73823,0.00134,0.00373,0.25499,0.1149519
0.00072,0.99470,0.00073,0.00063,0.00322,0.0338656
0.00495,0.54629,0.16001,0.00483,0.28391,0.1502702
0.00378,0.54531,0.37490,0.00382,0.07220,0.1025799
0.21644,0.48757,0.06470,0.00028,0.23100,0.1397622
0.01748,0.48496,0.02463,0.00258,0.47035,0.1416864
0.00291,0.39629,0.23116,0.00187,0.36777,0.1354518
0.76909,0.22616,0.00238,0.00168,0.00068,0.0148291
0.00955,0.52951,0.07173,0.17100,0.21821,0.1486658
0.18425,0.52507,0.00351,0.28471,0.00245,0.1114197
0.00465,0.42030,0.22192,0.35282,0.00031,0.0827278
0.08376,0.52089,0.00176,0.09032,0.30327,0.1595092
0.00197,0.00398,0.98998,0.00011,0.00396,0.0662888
0.36163,0.00034,0.63270,0.00485,0.00049,0.1593560
0.28686,0.16440,0.54271,0.00120,0.00483,0.0831298
0.51669,0.00255,0.47930,0.00100,0.00047,0.1587651
0.52523,0.00000,0.00182,0.00257,0.47038,0.0000002
0.39827,0.00281,0.48722,0.10688,0.00481,0.1182874
0.00024,0.00225,0.66105,0.00025,0.33621,0.0720427
0.00287,0.00260,0.00283,0.99009,0.00161,0.0000006
0.29848,0.69328,0.00342,0.00468,0.00014,0.1087340
0.00481,0.69012,0.00075,0.30317,0.00115,0.0772938
0.48784,0.00151,0.00144,0.50493,0.00427,0.0004684
0.00116,0.39418,0.00161,0.43357,0.16948,0.0878798
0.00243,0.00233,0.67034,0.32084,0.00406,0.0617013
0.39019,0.00252,0.51469,0.00151,0.09109,0.1290128
0.00257,0.52296,0.00084,0.11984,0.35379,0.1414601
0.13043,0.55973,0.00449,0.00165,0.30371,0.1650306
0.13762,0.58342,0.00338,0.07234,0.20324,0.1605040
0.00269,0.00090,0.33834,0.65560,0.00248,0.0246101
0.17055,0.46806,0.00429,0.10851,0.24858,0.1530416
0.11675,0.69226,0.18474,0.00334,0.00290,0.0834063
0.72664,0.00250,0.26655,0.00427,0.00004,0.0887572
0.00044,0.00307,0.00079,0.00401,0.99169,0.0000000
