  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.22500,0.41500,0.00000,0.25500,0.10500,0.11024,0.00668,0.42905
  3,0.22000,0.60000,0.00000,0.18000,0.00000,0.12324,0.00760,0.72076
  4,0.08000,0.61500,0.00000,0.27500,0.03000,0.13044,0.00540,0.58465
  5,0.22500,0.55500,0.00000,0.15500,0.06500,0.12528,0.00380,0.42404
  6,0.13500,0.60000,0.00000,0.00000,0.26500,0.16198,0.00534,0.47918
  7,0.12500,0.60000,0.00000,0.00000,0.27500,0.16320,0.00512,0.50497
  8,0.12500,0.60000,0.00000,0.00000,0.27500,0.16324,0.00466,0.51421
  9,0.12500,0.60000,0.00000,0.00000,0.27500,0.16326,0.00449,0.52260
 10,0.12500,0.60000,0.00000,0.00000,0.27500,0.16329,0.00431,0.53183
 11,0.12500,0.60000,0.00000,0.00000,0.27500,0.16327,0.00379,0.51837
 12,0.12500,0.60500,0.00000,0.00000,0.27000,0.16353,0.00380,0.52171
 13,0.13000,0.58000,0.00000,0.00000,0.29000,0.16210,0.00361,0.50934
 14,0.12500,0.58500,0.00000,0.00500,0.28500,0.16169,0.00358,0.50972
 15,0.12500,0.58500,0.00000,0.00500,0.28500,0.16196,0.00358,0.51010
 16,0.13500,0.58000,0.00000,0.00000,0.28500,0.16253,0.00355,0.50666
 17,0.14000,0.57000,0.00000,0.00000,0.29000,0.16322,0.00358,0.50587
 18,0.13500,0.57500,0.00000,0.00000,0.29000,0.16293,0.00355,0.50693
 19,0.14000,0.57000,0.00000,0.00000,0.29000,0.16343,0.00357,0.50574
 20,0.13500,0.57500,0.00000,0.00000,0.29000,0.16317,0.00356,0.50755
 21,0.13500,0.57500,0.00000,0.00000,0.29000,0.16305,0.00356,0.50845
 22,0.13500,0.57500,0.00000,0.00000,0.29000,0.16354,0.00361,0.50963
 23,0.14000,0.57000,0.00000,0.00000,0.29000,0.16374,0.00360,0.50806
 24,0.14000,0.57000,0.00000,0.00000,0.29000,0.16372,0.00360,0.50828
 25,0.13500,0.58000,0.00000,0.00000,0.28500,0.16332,0.00361,0.51227
