	Ag	Ir	Pd	Pt	Ru	Activity
58	0.0	0.0	0.1	0.85	0.05	0.06605250831092874
59	0.0	0.0	0.1	0.9	0.0	0.06110300382186773
60	0.0	0.0	0.15	0.0	0.85	0.01409901240113283
61	0.0	0.0	0.15	0.05	0.8	0.013131097903229874
62	0.0	0.0	0.15	0.1	0.75	0.01528960093277365
63	0.0	0.0	0.15	0.15	0.7	0.02044347651892227
64	0.0	0.0	0.15	0.2	0.65	0.028193417357212064
65	0.0	0.0	0.15	0.25	0.6	0.037894916980061866
66	0.0	0.0	0.15	0.3	0.55	0.04871327450209606
67	0.0	0.0	0.15	0.35	0.5	0.059705476516381556
68	0.0	0.0	0.15	0.4	0.45	0.06991941877789311
69	0.0	0.0	0.15	0.45	0.4	0.07849773852846637
70	0.0	0.0	0.15	0.5	0.35	0.08477226979225075
71	0.0	0.0	0.15	0.55	0.3	0.08833612220460096
72	0.0	0.0	0.15	0.6	0.25	0.08908351425612426
73	0.0	0.0	0.15	0.65	0.2	0.08721225001990605
74	0.0	0.0	0.15	0.7	0.15	0.08318928804679313
75	0.0	0.0	0.15	0.75	0.1	0.07768523865699546
76	0.0	0.0	0.15	0.8	0.05	0.07148791652992094
77	0.0	0.0	0.15	0.85	0.0	0.0654075753427381
78	0.0	0.0	0.2	0.0	0.8	0.019521606998581215
79	0.0	0.0	0.2	0.05	0.75	0.021318402867864628
80	0.0	0.0	0.2	0.1	0.7	0.02613035966965019
81	0.0	0.0	0.2	0.15	0.65	0.03362058370969484
82	0.0	0.0	0.2	0.2	0.6	0.043196614203316774
83	0.0	0.0	0.2	0.25	0.55	0.05405654260728647
84	0.0	0.0	0.2	0.3	0.5	0.0652642076693513
85	0.0	0.0	0.2	0.35	0.45	0.07584522748328681
86	0.0	0.0	0.2	0.4	0.4	0.08489192606987601
87	0.0	0.0	0.2	0.45	0.35	0.0916632587180418
88	0.0	0.0	0.2	0.5	0.3	0.09566607738391153
89	0.0	0.0	0.2	0.55	0.25	0.09670654487023508
90	0.0	0.0	0.2	0.6	0.2	0.09490482205746237
91	0.0	0.0	0.2	0.65	0.15	0.0906715798136335
92	0.0	0.0	0.2	0.7	0.1	0.08465048089677146
93	0.0	0.0	0.2	0.75	0.05	0.07763557196547097
94	0.0	0.0	0.2	0.8	0.0	0.07047572798265374
95	0.0	0.0	0.25	0.0	0.75	0.03014663735613697
96	0.0	0.0	0.25	0.05	0.7	0.03462424449523535
97	0.0	0.0	0.25	0.1	0.65	0.04177262011239122
98	0.0	0.0	0.25	0.15	0.6	0.05105624580527862
99	0.0	0.0	0.25	0.2	0.55	0.061718791571485035
100	0.0	0.0	0.25	0.25	0.5	0.0728504629463862
101	0.0	0.0	0.25	0.3	0.45	0.08347873807751152
102	0.0	0.0	0.25	0.35	0.4	0.09267161182397327
103	0.0	0.0	0.25	0.4	0.35	0.0996399383874054
104	0.0	0.0	0.25	0.45	0.3	0.10382500629733588
105	0.0	0.0	0.25	0.5	0.25	0.10495926134354312
106	0.0	0.0	0.25	0.55	0.2	0.10309186671023436
107	0.0	0.0	0.25	0.6	0.15	0.09857592725746211
108	0.0	0.0	0.25	0.65	0.1	0.0920198193737066
109	0.0	0.0	0.25	0.7	0.05	0.08421018906057333
110	0.0	0.0	0.25	0.75	0.0	0.07601794868846047
111	0.0	0.0	0.3	0.0	0.7	0.045443439814510184
112	0.0	0.0	0.3	0.05	0.65	0.05222624920293725
113	0.0	0.0	0.3	0.1	0.6	0.061112789038059445
114	0.0	0.0	0.3	0.15	0.55	0.07139925024405186
115	0.0	0.0	0.3	0.2	0.5	0.08221621137546492
116	0.0	0.0	0.3	0.25	0.45	0.09261268323552127
117	0.0	0.0	0.3	0.3	0.4	0.10165547202561173
118	0.0	0.0	0.3	0.35	0.35	0.10853124071411416
119	0.0	0.0	0.3	0.4	0.3	0.11263758742971909
120	0.0	0.0	0.3	0.45	0.25	0.11365058003140864
121	0.0	0.0	0.3	0.5	0.2	0.11155936855113825
122	0.0	0.0	0.3	0.55	0.15	0.10666323118300647
123	0.0	0.0	0.3	0.6	0.1	0.09953188767372198
124	0.0	0.0	0.3	0.65	0.05	0.09093519177970713
125	0.0	0.0	0.3	0.7	0.0	0.08175249746116003
126	0.0	0.0	0.35	0.0	0.65	0.0643343704760403
127	0.0	0.0	0.35	0.05	0.6	0.07277413669051105
128	0.0	0.0	0.35	0.1	0.55	0.08256788489501
129	0.0	0.0	0.35	0.15	0.5	0.09289515078008964
130	0.0	0.0	0.35	0.2	0.45	0.10284092600126185
131	0.0	0.0	0.35	0.25	0.4	0.11148958163213074
132	0.0	0.0	0.35	0.3	0.35	0.11802447007555254
133	0.0	0.0	0.35	0.35	0.3	0.12182002075308358
134	0.0	0.0	0.35	0.4	0.25	0.12251366082238603
135	0.0	0.0	0.35	0.45	0.2	0.12004747617010518
136	0.0	0.0	0.35	0.5	0.15	0.11467378704316944
137	0.0	0.0	0.35	0.55	0.1	0.10692403323101426
138	0.0	0.0	0.35	0.6	0.05	0.09754565006639446
139	0.0	0.0	0.35	0.65	0.0	0.08741606840286548
140	0.0	0.0	0.4	0.0	0.6	0.08527329697636002
141	0.0	0.0	0.4	0.05	0.55	0.09450953341825433
142	0.0	0.0	0.4	0.1	0.5	0.10423371980950763
143	0.0	0.0	0.4	0.15	0.45	0.11357634874301124
144	0.0	0.0	0.4	0.2	0.4	0.12165324416597652
145	0.0	0.0	0.4	0.25	0.35	0.12766108576406288
146	0.0	0.0	0.4	0.3	0.3	0.13096849154068335
147	0.0	0.0	0.4	0.35	0.25	0.13119018422004544
148	0.0	0.0	0.4	0.4	0.2	0.12823377407910777
149	0.0	0.0	0.4	0.45	0.15	0.12231243917469113
150	0.0	0.0	0.4	0.5	0.1	0.11392166039349765
151	0.0	0.0	0.4	0.55	0.05	0.10378334355491523
152	0.0	0.0	0.4	0.6	0.0	0.09276525113116392
153	0.0	0.0	0.45	0.0	0.55	0.10639970629590803
154	0.0	0.0	0.45	0.05	0.5	0.1154555558813932
155	0.0	0.0	0.45	0.1	0.45	0.12410227694886385
156	0.0	0.0	0.45	0.15	0.4	0.13149669770972852
157	0.0	0.0	0.45	0.2	0.35	0.13686107118758856
158	0.0	0.0	0.45	0.25	0.3	0.1395715832630717
159	0.0	0.0	0.45	0.3	0.25	0.13923300759882157
160	0.0	0.0	0.45	0.35	0.2	0.13572893035614184
161	0.0	0.0	0.45	0.4	0.15	0.12924019316337776
162	0.0	0.0	0.45	0.45	0.1	0.12022867636362726
163	0.0	0.0	0.45	0.5	0.05	0.10938851403255623
164	0.0	0.0	0.45	0.55	0.0	0.09757145079983393
165	0.0	0.0	0.5	0.0	0.5	0.12575083393583913
166	0.0	0.0	0.5	0.05	0.45	0.13365167242228496
167	0.0	0.0	0.5	0.1	0.4	0.14030792090791572
168	0.0	0.0	0.5	0.15	0.35	0.14497603900472736
169	0.0	0.0	0.5	0.2	0.3	0.147049400080142
170	0.0	0.0	0.5	0.25	0.25	0.14613204347939562
171	0.0	0.0	0.5	0.3	0.2	0.14209096328919188
172	0.0	0.0	0.5	0.35	0.15	0.13507917537591985
173	0.0	0.0	0.5	0.4	0.1	0.12552583391592337
174	0.0	0.0	0.5	0.45	0.05	0.11409435826255053
175	0.0	0.0	0.5	0.5	0.0	0.10161408504058311
176	0.0	0.0	0.55	0.0	0.45	0.14150224520931626
177	0.0	0.0	0.55	0.05	0.4	0.14739931264898906
178	0.0	0.0	0.55	0.1	0.35	0.15136481155745318
179	0.0	0.0	0.55	0.15	0.3	0.152816196843762
180	0.0	0.0	0.55	0.2	0.25	0.15136305097886846
181	0.0	0.0	0.55	0.25	0.2	0.14686031031570387
182	0.0	0.0	0.55	0.3	0.15	0.13943502969435007
183	0.0	0.0	0.55	0.35	0.1	0.12948227087993008
184	0.0	0.0	0.55	0.4	0.05	0.11763004619488186
185	0.0	0.0	0.55	0.45	0.0	0.10467765603076115
186	0.0	0.0	0.6	0.0	0.4	0.15220013917527989
187	0.0	0.0	0.6	0.05	0.35	0.1554796697550409
188	0.0	0.0	0.6	0.1	0.3	0.156357487049561
189	0.0	0.0	0.6	0.15	0.25	0.15445333205254724
190	0.0	0.0	0.6	0.2	0.2	0.14961269910725863
191	0.0	0.0	0.6	0.25	0.15	0.14193649874184325
192	0.0	0.0	0.6	0.3	0.1	0.13178227193759579
193	0.0	0.0	0.6	0.35	0.05	0.11973595446585297
194	0.0	0.0	0.6	0.4	0.0	0.10655737109439717
195	0.0	0.0	0.65	0.0	0.35	0.15694817452268367
196	0.0	0.0	0.65	0.05	0.3	0.15730836810943744
197	0.0	0.0	0.65	0.1	0.25	0.15505349768965254
198	0.0	0.0	0.65	0.15	0.2	0.15002179190734524
199	0.0	0.0	0.65	0.2	0.15	0.14228710111074133
200	0.0	0.0	0.65	0.25	0.1	0.13216498887731676
201	0.0	0.0	0.65	0.3	0.05	0.12019133647713313
202	0.0	0.0	0.65	0.35	0.0	0.10707550789615072
203	0.0	0.0	0.7	0.0	0.3	0.15551830027636424
204	0.0	0.0	0.7	0.05	0.25	0.15300179760183363
205	0.0	0.0	0.7	0.1	0.2	0.14792002711878147
206	0.0	0.0	0.7	0.15	0.15	0.14031975358686158
207	0.0	0.0	0.7	0.2	0.1	0.13047066259102014
208	0.0	0.0	0.7	0.25	0.05	0.11885069308957581
209	0.0	0.0	0.7	0.3	0.0	0.1061073058488145
210	0.0	0.0	0.75	0.0	0.25	0.14836777669661597
211	0.0	0.0	0.75	0.05	0.2	0.14334502612715203
212	0.0	0.0	0.75	0.1	0.15	0.13604303398843307
213	0.0	0.0	0.75	0.15	0.1	0.12668395223478884
214	0.0	0.0	0.75	0.2	0.05	0.11568174451670812
215	0.0	0.0	0.75	0.25	0.0	0.1036117383931891
216	0.0	0.0	0.8	0.0	0.2	0.13656077092693925
217	0.0	0.0	0.8	0.05	0.15	0.12966821809840814
218	0.0	0.0	0.8	0.1	0.1	0.12096417227092905
219	0.0	0.0	0.8	0.15	0.05	0.11079611178658322
220	0.0	0.0	0.8	0.2	0.0	0.09966006017445275
221	0.0	0.0	0.85	0.0	0.15	0.12160927866400591
222	0.0	0.0	0.85	0.05	0.1	0.11365390740320412
223	0.0	0.0	0.85	0.1	0.05	0.10446418432974108
224	0.0	0.0	0.85	0.15	0.0	0.09445428087838931
225	0.0	0.0	0.9	0.0	0.1	0.10526131421616353
226	0.0	0.0	0.9	0.05	0.05	0.09710820246225772
227	0.0	0.0	0.9	0.1	0.0	0.08832899676254329
228	0.0	0.0	0.95	0.0	0.05	0.08927176140428936
229	0.0	0.0	0.95	0.05	0.0	0.08173307138632789
230	0.0	0.0	1.0	0.0	0.0	0.07519177694900998
231	0.0	0.05	0.0	0.0	0.95	0.017552469886333633
232	0.0	0.05	0.0	0.05	0.9	0.011014084370292568
233	0.0	0.05	0.0	0.1	0.85	0.007107278431242869
234	0.0	0.05	0.0	0.15	0.8	0.006094080997887913
235	0.0	0.05	0.0	0.2	0.75	0.008012725654064468
236	0.0	0.05	0.0	0.25	0.7	0.01265549884825784
237	0.0	0.05	0.0	0.3	0.65	0.019574842088542876
238	0.0	0.05	0.0	0.35	0.6	0.02811950675451562
239	0.0	0.05	0.0	0.4	0.55	0.037498071871433794
240	0.0	0.05	0.0	0.45	0.5	0.046862715596080656
241	0.0	0.05	0.0	0.5	0.45	0.05540259642838853
242	0.0	0.05	0.0	0.55	0.4	0.06243425111905079
243	0.0	0.05	0.0	0.6	0.35	0.06747648374910599
244	0.0	0.05	0.0	0.65	0.3	0.0702993621706818
245	0.0	0.05	0.0	0.7	0.25	0.07094081326900227
246	0.0	0.05	0.0	0.75	0.2	0.0696892399201094
247	0.0	0.05	0.0	0.8	0.15	0.06703569166394428
248	0.0	0.05	0.0	0.85	0.1	0.06360350794654118
249	0.0	0.05	0.0	0.9	0.05	0.060066277439818946
250	0.0	0.05	0.0	0.95	0.0	0.057065982683309674
251	0.0	0.05	0.05	0.0	0.9	0.010608168592686734
252	0.0	0.05	0.05	0.05	0.85	0.006005312239207444
253	0.0	0.05	0.05	0.1	0.8	0.004375102190906505
254	0.0	0.05	0.05	0.15	0.75	0.005834975575851609
255	0.0	0.05	0.05	0.2	0.7	0.010248866185668448
256	0.0	0.05	0.05	0.25	0.65	0.017222647212966888
257	0.0	0.05	0.05	0.3	0.6	0.02613086840763129
258	0.0	0.05	0.05	0.35	0.55	0.03617375191581225
259	0.0	0.05	0.05	0.4	0.5	0.04645867724297535
260	0.0	0.05	0.05	0.45	0.45	0.056096256732963035
261	0.0	0.05	0.05	0.5	0.4	0.06429837182598012
262	0.0	0.05	0.05	0.55	0.35	0.070464777223327
263	0.0	0.05	0.05	0.6	0.3	0.07424630109082372
264	0.0	0.05	0.05	0.65	0.25	0.07557607786698944
265	0.0	0.05	0.05	0.7	0.2	0.07466506602611353
266	0.0	0.05	0.05	0.75	0.15	0.07196347614282714
267	0.0	0.05	0.05	0.8	0.1	0.06809471680859262
268	0.0	0.05	0.05	0.85	0.05	0.06377220332934079
269	0.0	0.05	0.05	0.9	0.0	0.05971127448895658
270	0.0	0.05	0.1	0.0	0.85	0.008086785997841545
271	0.0	0.05	0.1	0.05	0.8	0.005897707882852904
272	0.0	0.05	0.1	0.1	0.75	0.006864153611073731
273	0.0	0.05	0.1	0.15	0.7	0.01092315963229551
274	0.0	0.05	0.1	0.2	0.65	0.01774398029987144
275	0.0	0.05	0.1	0.25	0.6	0.026744744699788756
276	0.0	0.05	0.1	0.3	0.55	0.03714115838304516
277	0.0	0.05	0.1	0.35	0.5	0.048023011994325016
278	0.0	0.05	0.1	0.4	0.45	0.058449704085631826
279	0.0	0.05	0.1	0.45	0.4	0.06755258602772136
280	0.0	0.05	0.1	0.5	0.35	0.07463037625396415
281	0.0	0.05	0.1	0.55	0.3	0.07922453331684945
282	0.0	0.05	0.1	0.6	0.25	0.08116427786390817
283	0.0	0.05	0.1	0.65	0.2	0.0805754556499818
284	0.0	0.05	0.1	0.7	0.15	0.07785285326909738
285	0.0	0.05	0.1	0.75	0.1	0.07360096156452728
286	0.0	0.05	0.1	0.8	0.05	0.06855259744884383
287	0.0	0.05	0.1	0.85	0.0	0.06347751932441412
288	0.0	0.05	0.15	0.0	0.8	0.010714096447103916
289	0.0	0.05	0.15	0.05	0.75	0.011228307925246594
290	0.0	0.05	0.15	0.1	0.7	0.014876312650429269
291	0.0	0.05	0.15	0.15	0.65	0.021393730003846617
292	0.0	0.05	0.15	0.2	0.6	0.030253871555384462
293	0.0	0.05	0.15	0.25	0.55	0.040707224510156056
294	0.0	0.05	0.15	0.3	0.5	0.05185098125929043
295	0.0	0.05	0.15	0.35	0.45	0.06272116801715025
296	0.0	0.05	0.15	0.4	0.4	0.07239601143393744
297	0.0	0.05	0.15	0.45	0.35	0.08009691435754801
298	0.0	0.05	0.15	0.5	0.3	0.08527328209284915
299	0.0	0.05	0.15	0.55	0.25	0.08765955190273375
300	0.0	0.05	0.15	0.6	0.2	0.08729681101176043
301	0.0	0.05	0.15	0.65	0.15	0.08451665386843105
302	0.0	0.05	0.15	0.7	0.1	0.0798905069572069
303	0.0	0.05	0.15	0.75	0.05	0.07415257035053857
304	0.0	0.05	0.15	0.8	0.0	0.06810796608419704
305	0.0	0.05	0.2	0.0	0.75	0.018789147070171333
306	0.0	0.05	0.2	0.05	0.7	0.02204303657650207
307	0.0	0.05	0.2	0.1	0.65	0.028176681186281083
308	0.0	0.05	0.2	0.15	0.6	0.036723363413819904
309	0.0	0.05	0.2	0.2	0.55	0.04698153529101451
310	0.0	0.05	0.2	0.25	0.5	0.058076186259449644
311	0.0	0.05	0.2	0.3	0.45	0.06904539265022612
312	0.0	0.05	0.2	0.35	0.4	0.07894179908282004
313	0.0	0.05	0.2	0.4	0.35	0.08693593877983052
314	0.0	0.05	0.2	0.45	0.3	0.09240746090849927
315	0.0	0.05	0.2	0.5	0.25	0.0950117351161238
316	0.0	0.05	0.2	0.55	0.2	0.09471276511381747
317	0.0	0.05	0.2	0.6	0.15	0.09177829058442769
318	0.0	0.05	0.2	0.65	0.1	0.08673853327848596
319	0.0	0.05	0.2	0.7	0.05	0.08031528040087557
320	0.0	0.05	0.2	0.75	0.0	0.07333200898595009
321	0.0	0.05	0.25	0.0	0.7	0.032082038352128486
322	0.0	0.05	0.25	0.05	0.65	0.03782181564051498
323	0.0	0.05	0.25	0.1	0.6	0.045953134840798715
324	0.0	0.05	0.25	0.15	0.55	0.05582901657840937
325	0.0	0.05	0.25	0.2	0.5	0.06661662934095416
326	0.0	0.05	0.25	0.25	0.45	0.07737685333861448
327	0.0	0.05	0.25	0.3	0.4	0.08716158925655988
328	0.0	0.05	0.25	0.35	0.35	0.09511656364797819
329	0.0	0.05	0.25	0.4	0.3	0.10057593822406144
330	0.0	0.05	0.25	0.45	0.25	0.10313575626015983
331	0.0	0.05	0.25	0.5	0.2	0.10269610509921344
332	0.0	0.05	0.25	0.55	0.15	0.09946638726699916
333	0.0	0.05	0.25	0.6	0.1	0.09393350383255698
334	0.0	0.05	0.25	0.65	0.05	0.08679812574622606
335	0.0	0.05	0.25	0.7	0.0	0.07888864539664889
336	0.0	0.05	0.3	0.0	0.65	0.04979320644863597
337	0.0	0.05	0.3	0.05	0.6	0.05747525667063301
338	0.0	0.05	0.3	0.1	0.55	0.06685417129518025
339	0.0	0.05	0.3	0.15	0.5	0.0771474027846995
340	0.0	0.05	0.3	0.2	0.45	0.08745351304991186
341	0.0	0.05	0.3	0.25	0.4	0.09684374734882772
342	0.0	0.05	0.3	0.3	0.35	0.10446204289711826
343	0.0	0.05	0.3	0.35	0.3	0.10962033939660148
344	0.0	0.05	0.3	0.4	0.25	0.11187618010291965
345	0.0	0.05	0.3	0.45	0.2	0.11108182548303651
346	0.0	0.05	0.3	0.5	0.15	0.10739811519044382
347	0.0	0.05	0.3	0.55	0.1	0.10127143658338456
348	0.0	0.05	0.3	0.6	0.05	0.09337750844162987
349	0.0	0.05	0.3	0.65	0.0	0.08454035118264172
350	0.0	0.05	0.35	0.0	0.6	0.07058978031026757
351	0.0	0.05	0.35	0.05	0.55	0.07942307948729585
352	0.0	0.05	0.35	0.1	0.5	0.08910859202400992
353	0.0	0.05	0.35	0.15	0.45	0.09879153240746288
354	0.0	0.05	0.35	0.2	0.4	0.10757689452326612
355	0.0	0.05	0.35	0.25	0.35	0.11462504305637693
356	0.0	0.05	0.35	0.3	0.3	0.1192455756585749
357	0.0	0.05	0.35	0.35	0.25	0.12097671303511229
358	0.0	0.05	0.35	0.4	0.2	0.11963913338892958
359	0.0	0.05	0.35	0.45	0.15	0.11535665810708717
360	0.0	0.05	0.35	0.5	0.1	0.10854094880177018
361	0.0	0.05	0.35	0.55	0.05	0.09984258236314983
362	0.0	0.05	0.35	0.6	0.0	0.0900756394199827
363	0.0	0.05	0.4	0.0	0.55	0.09272269231953617
364	0.0	0.05	0.4	0.05	0.5	0.10175086369844769
365	0.0	0.05	0.4	0.1	0.45	0.11071616929766988
366	0.0	0.05	0.4	0.15	0.4	0.11876630729553836
367	0.0	0.05	0.4	0.2	0.35	0.12509088618647232
368	0.0	0.05	0.4	0.25	0.3	0.12901227614743538
369	0.0	0.05	0.4	0.3	0.25	0.1300649013474752
370	0.0	0.05	0.4	0.35	0.2	0.12805186907520374
371	0.0	0.05	0.4	0.4	0.15	0.12307080492312295
372	0.0	0.05	0.4	0.45	0.1	0.1155051019569095
373	0.0	0.05	0.4	0.5	0.05	0.10598176681846874
374	0.0	0.05	0.4	0.55	0.0	0.09530180784113199
375	0.0	0.05	0.45	0.0	0.5	0.11421406006749954
376	0.0	0.05	0.45	0.05	0.45	0.12242726970667034
377	0.0	0.05	0.45	0.1	0.4	0.12968464851436373
378	0.0	0.05	0.45	0.15	0.35	0.13521299913558182
379	0.0	0.05	0.45	0.2	0.3	0.1383576038981238
380	0.0	0.05	0.45	0.25	0.25	0.1386600342572216
381	0.0	0.05	0.45	0.3	0.2	0.13591606760735225
382	0.0	0.05	0.45	0.35	0.15	0.13020528121253763
383	0.0	0.05	0.45	0.4	0.1	0.12188779519635456
384	0.0	0.05	0.45	0.45	0.05	0.11156831975696024
385	0.0	0.05	0.45	0.5	0.0	0.10003233098877887
386	0.0	0.05	0.5	0.0	0.45	0.1330907246975523
387	0.0	0.05	0.5	0.05	0.4	0.1395514827379197
388	0.0	0.05	0.5	0.1	0.35	0.1442782433555073
389	0.0	0.05	0.5	0.15	0.3	0.14664521955974932
390	0.0	0.05	0.5	0.2	0.25	0.14620771136010735
391	0.0	0.05	0.5	0.25	0.2	0.14276020779547757
392	0.0	0.05	0.5	0.3	0.15	0.1363686994675644
393	0.0	0.05	0.5	0.35	0.1	0.12737211389333633
394	0.0	0.05	0.5	0.4	0.05	0.11635213333749066
395	0.0	0.05	0.5	0.45	0.0	0.10407516364979853
396	0.0	0.05	0.55	0.0	0.4	0.14762971018576151
397	0.0	0.05	0.55	0.05	0.35	0.15159317761242688
398	0.0	0.05	0.55	0.1	0.3	0.15323866490640534
399	0.0	0.05	0.55	0.15	0.25	0.15213859531693813
400	0.0	0.05	0.55	0.2	0.2	0.1480886737044474
401	0.0	0.05	0.55	0.25	0.15	0.14114217376562466
402	0.0	0.05	0.55	0.3	0.1	0.13161553782069063
403	0.0	0.05	0.55	0.35	0.05	0.12006375856660578
404	0.0	0.05	0.55	0.4	0.0	0.10722830169991143
405	0.0	0.05	0.6	0.0	0.35	0.15657720126726773
406	0.0	0.05	0.6	0.05	0.3	0.15758671048672174
407	0.0	0.05	0.6	0.1	0.25	0.15594293644118884
408	0.0	0.05	0.6	0.15	0.2	0.15144324300752648
409	0.0	0.05	0.6	0.2	0.15	0.14412655122718934
410	0.0	0.05	0.6	0.25	0.1	0.13428275494925943
411	0.0	0.05	0.6	0.3	0.05	0.12243364992080662
412	0.0	0.05	0.6	0.35	0.0	0.10928715674552711
413	0.0	0.05	0.65	0.0	0.3	0.15930568009314114
414	0.0	0.05	0.65	0.05	0.25	0.15724800716209653
415	0.0	0.05	0.65	0.1	0.2	0.15247243237090513
416	0.0	0.05	0.65	0.15	0.15	0.14500111105395913
417	0.0	0.05	0.65	0.2	0.1	0.1350920145115763
418	0.0	0.05	0.65	0.25	0.05	0.1232254484968537
419	0.0	0.05	0.65	0.3	0.0	0.11006502774416033
420	0.0	0.05	0.7	0.0	0.25	0.15588379481967637
421	0.0	0.05	0.7	0.05	0.2	0.15099558048148767
422	0.0	0.05	0.7	0.1	0.15	0.14358280334401557
423	0.0	0.05	0.7	0.15	0.1	0.13386673439127433
424	0.0	0.05	0.7	0.2	0.05	0.12227786505622498
425	0.0	0.05	0.7	0.25	0.0	0.10942402525068105
426	0.0	0.05	0.75	0.0	0.2	0.14704847149595968
427	0.0	0.05	0.75	0.05	0.15	0.13987369081943724
428	0.0	0.05	0.75	0.1	0.1	0.1305816062713756
429	0.0	0.05	0.75	0.15	0.05	0.1195465355582679
430	0.0	0.05	0.75	0.2	0.0	0.10731027766594745
431	0.0	0.05	0.8	0.0	0.15	0.13408568275156466
432	0.0	0.05	0.8	0.05	0.1	0.12539245146410485
433	0.0	0.05	0.8	0.1	0.05	0.11513601350531501
434	0.0	0.05	0.8	0.15	0.0	0.10378511323229295
435	0.0	0.05	0.85	0.0	0.1	0.11864167352446264
436	0.0	0.05	0.85	0.05	0.05	0.10931324491167539
437	0.0	0.05	0.85	0.1	0.0	0.0990438076363452
438	0.0	0.05	0.9	0.0	0.05	0.1024972279699444
439	0.0	0.05	0.9	0.05	0.0	0.0934155217071585
440	0.0	0.05	0.95	0.0	0.0	0.08734176563417939
441	0.0	0.1	0.0	0.0	0.9	0.009832637520721388
442	0.0	0.1	0.0	0.05	0.85	0.004296117925917109
443	0.0	0.1	0.0	0.1	0.8	0.0016231646355874263
444	0.0	0.1	0.0	0.15	0.75	0.0019819341948376923
445	0.0	0.1	0.0	0.2	0.7	0.005298514597960907
446	0.0	0.1	0.0	0.25	0.65	0.011247476097646078
447	0.0	0.1	0.0	0.3	0.6	0.019272462178800936
448	0.0	0.1	0.0	0.35	0.55	0.02863648803932392
449	0.0	0.1	0.0	0.4	0.5	0.03849701527281288
