	Ag	Ir	Pd	Pt	Ru	Activity
1115	0.0	0.3	0.05	0.45	0.2	-0.05653397456770211
1116	0.0	0.3	0.05	0.5	0.15	-0.07415322452336552
1117	0.0	0.3	0.05	0.55	0.1	-0.09106127113179224
1118	0.0	0.3	0.05	0.6	0.05	-0.10561059756185957
1119	0.0	0.3	0.05	0.65	0.0	-0.11649066441415963
1120	0.0	0.3	0.1	0.0	0.6	-0.0019177899970806295
1121	0.0	0.3	0.1	0.05	0.55	0.0009123001894269928
1122	0.0	0.3	0.1	0.1	0.5	0.0010734656478566668
1123	0.0	0.3	0.1	0.15	0.45	-0.0013606676851221633
1124	0.0	0.3	0.1	0.2	0.4	-0.006359629128437294
1125	0.0	0.3	0.1	0.25	0.35	-0.0139546853746505
1126	0.0	0.3	0.1	0.3	0.3	-0.024160150945142927
1127	0.0	0.3	0.1	0.35	0.25	-0.036824324472144634
1128	0.0	0.3	0.1	0.4	0.2	-0.051476602092674295
1129	0.0	0.3	0.1	0.45	0.15	-0.06724962289362213
1130	0.0	0.3	0.1	0.5	0.1	-0.08293239159325794
1131	0.0	0.3	0.1	0.55	0.05	-0.09716036578070937
1132	0.0	0.3	0.1	0.6	0.0	-0.10869239148870909
1133	0.0	0.3	0.15	0.0	0.55	-0.004412034088896635
1134	0.0	0.3	0.15	0.05	0.5	-0.004113049857008333
1135	0.0	0.3	0.15	0.1	0.45	-0.006530444282423928
1136	0.0	0.3	0.15	0.15	0.4	-0.011408442486096126
1137	0.0	0.3	0.15	0.2	0.35	-0.01850467917688209
1138	0.0	0.3	0.15	0.25	0.3	-0.027613926345968418
1139	0.0	0.3	0.15	0.3	0.25	-0.03851543665285584
1140	0.0	0.3	0.15	0.35	0.2	-0.05087246286909269
1141	0.0	0.3	0.15	0.4	0.15	-0.0641391386161422
1142	0.0	0.3	0.15	0.45	0.1	-0.07753194638022506
1143	0.0	0.3	0.15	0.5	0.05	-0.09009859611137372
1144	0.0	0.3	0.15	0.55	0.0	-0.100876474547035
1145	0.0	0.3	0.2	0.0	0.5	-0.013139073293738368
1146	0.0	0.3	0.2	0.05	0.45	-0.015482072258153193
1147	0.0	0.3	0.2	0.1	0.4	-0.02026350633225192
1148	0.0	0.3	0.2	0.15	0.35	-0.027013202682684714
1149	0.0	0.3	0.2	0.2	0.3	-0.03527712280211613
1150	0.0	0.3	0.2	0.25	0.25	-0.044660520582818886
1151	0.0	0.3	0.2	0.3	0.2	-0.0548097747911396
1152	0.0	0.3	0.2	0.35	0.15	-0.06535569617276257
1153	0.0	0.3	0.2	0.4	0.1	-0.07585835967652399
1154	0.0	0.3	0.2	0.45	0.05	-0.08579202038102705
1155	0.0	0.3	0.2	0.5	0.0	-0.09458957024188713
1156	0.0	0.3	0.25	0.0	0.45	-0.027901958124753226
1157	0.0	0.3	0.25	0.05	0.4	-0.03247980137637918
1158	0.0	0.3	0.25	0.1	0.35	-0.03885665826674488
1159	0.0	0.3	0.25	0.15	0.3	-0.04638083483488717
1160	0.0	0.3	0.25	0.2	0.25	-0.05446330343456796
1161	0.0	0.3	0.25	0.25	0.2	-0.06264086836988417
1162	0.0	0.3	0.25	0.3	0.15	-0.07058328374975273
1163	0.0	0.3	0.25	0.35	0.1	-0.07805892077248205
1164	0.0	0.3	0.25	0.4	0.05	-0.08488622909530644
1165	0.0	0.3	0.25	0.45	0.0	-0.09089850524732566
1166	0.0	0.3	0.3	0.0	0.4	-0.04738676826259512
1167	0.0	0.3	0.3	0.05	0.35	-0.053241668160942536
1168	0.0	0.3	0.3	0.1	0.3	-0.05996350561309709
1169	0.0	0.3	0.3	0.15	0.25	-0.06682509113728016
1170	0.0	0.3	0.3	0.2	0.2	-0.07324277757831268
1171	0.0	0.3	0.3	0.25	0.15	-0.07884523246627383
1172	0.0	0.3	0.3	0.3	0.1	-0.08348387613293556
1173	0.0	0.3	0.3	0.35	0.05	-0.0871935830215822
1174	0.0	0.3	0.3	0.4	0.0	-0.09012387351942289
1175	0.0	0.3	0.35	0.0	0.35	-0.06923891438132129
1176	0.0	0.3	0.35	0.05	0.3	-0.07500766081612115
1177	0.0	0.3	0.35	0.1	0.25	-0.08059437662296837
1178	0.0	0.3	0.35	0.15	0.2	-0.0853520992310931
1179	0.0	0.3	0.35	0.2	0.15	-0.08886382571708325
1180	0.0	0.3	0.35	0.25	0.1	-0.09099429520338931
1181	0.0	0.3	0.35	0.3	0.05	-0.09188025460110827
1182	0.0	0.3	0.35	0.35	0.0	-0.09186597994064921
1183	0.0	0.3	0.4	0.0	0.3	-0.09049758804257282
1184	0.0	0.3	0.4	0.05	0.25	-0.09472248433708405
1185	0.0	0.3	0.4	0.1	0.2	-0.09783667841683874
1186	0.0	0.3	0.4	0.15	0.15	-0.09942933808804635
1187	0.0	0.3	0.4	0.2	0.1	-0.09937545991959036
1188	0.0	0.3	0.4	0.25	0.05	-0.09785138239308669
1189	0.0	0.3	0.4	0.3	0.0	-0.0952915643199385
1190	0.0	0.3	0.45	0.0	0.25	-0.10830145383222353
1191	0.0	0.3	0.45	0.05	0.2	-0.10981717971558891
1192	0.0	0.3	0.45	0.1	0.15	-0.10963238316731039
1193	0.0	0.3	0.45	0.15	0.1	-0.10767280284221466
1194	0.0	0.3	0.45	0.2	0.05	-0.10414902453484608
1195	0.0	0.3	0.45	0.25	0.0	-0.099529754097879
1196	0.0	0.3	0.5	0.0	0.2	-0.12063795378739418
1197	0.0	0.3	0.5	0.05	0.15	-0.11889658838650921
1198	0.0	0.3	0.5	0.1	0.1	-0.1153224897209586
1199	0.0	0.3	0.5	0.15	0.05	-0.11018640653023146
1200	0.0	0.3	0.5	0.2	0.0	-0.10398266271382259
1201	0.0	0.3	0.55	0.0	0.15	-0.12685418038837337
1202	0.0	0.3	0.55	0.05	0.1	-0.12206267048233005
1203	0.0	0.3	0.55	0.1	0.05	-0.11573839830351361
1204	0.0	0.3	0.55	0.15	0.0	-0.10841336217403422
1205	0.0	0.3	0.6	0.0	0.1	-0.1277226375105837
1206	0.0	0.3	0.6	0.05	0.05	-0.12073948773386203
1207	0.0	0.3	0.6	0.1	0.0	-0.11280034923654415
1208	0.0	0.3	0.65	0.0	0.05	-0.1250360018116886
1209	0.0	0.3	0.65	0.05	0.0	-0.1170736956374314
1210	0.0	0.3	0.7	0.0	0.0	-0.12090547397911758
1211	0.0	0.35	0.0	0.0	0.65	-0.010166880909527234
1212	0.0	0.35	0.0	0.05	0.6	-0.003946920464997741
1213	0.0	0.35	0.0	0.1	0.55	0.00014645509773436594
1214	0.0	0.35	0.0	0.15	0.5	0.0017953887424379672
1215	0.0	0.35	0.0	0.2	0.45	0.0005433065218382327
1216	0.0	0.35	0.0	0.25	0.4	-0.004177234979452105
1217	0.0	0.35	0.0	0.3	0.35	-0.012890889103955985
1218	0.0	0.35	0.0	0.35	0.3	-0.025832334979887378
1219	0.0	0.35	0.0	0.4	0.25	-0.042691787804803275
1220	0.0	0.35	0.0	0.45	0.2	-0.0624627195418067
1221	0.0	0.35	0.0	0.5	0.15	-0.0834787489562909
1222	0.0	0.35	0.0	0.55	0.1	-0.1036632961749257
1223	0.0	0.35	0.0	0.6	0.05	-0.12093588565883842
1224	0.0	0.35	0.0	0.65	0.0	-0.13365627344521536
1225	0.0	0.35	0.05	0.0	0.6	-0.0029946850909819273
1226	0.0	0.35	0.05	0.05	0.55	0.0017852382583677523
1227	0.0	0.35	0.05	0.1	0.5	0.0039964371568825124
1228	0.0	0.35	0.05	0.15	0.45	0.003361467259463277
1229	0.0	0.35	0.05	0.2	0.4	-0.00047512389994326665
1230	0.0	0.35	0.05	0.25	0.35	-0.007889663624743234
1231	0.0	0.35	0.05	0.3	0.3	-0.019119614776448052
1232	0.0	0.35	0.05	0.35	0.25	-0.034049157419198686
1233	0.0	0.35	0.05	0.4	0.2	-0.05202690205250763
1234	0.0	0.35	0.05	0.45	0.15	-0.07180701455953832
1235	0.0	0.35	0.05	0.5	0.1	-0.09166887002057844
1236	0.0	0.35	0.05	0.55	0.05	-0.109705972779987
1237	0.0	0.35	0.05	0.6	0.0	-0.12420851297861565
1238	0.0	0.35	0.1	0.0	0.55	-0.0002466482260506109
1239	0.0	0.35	0.1	0.05	0.5	0.00246355013997987
1240	0.0	0.35	0.1	0.1	0.45	0.0022944334926183335
1241	0.0	0.35	0.1	0.15	0.4	-0.000902144823837922
1242	0.0	0.35	0.1	0.2	0.35	-0.007283790097659962
1243	0.0	0.35	0.1	0.25	0.3	-0.01695597213123537
1244	0.0	0.35	0.1	0.3	0.25	-0.0298378013524586
1245	0.0	0.35	0.1	0.35	0.2	-0.04550699052197654
1246	0.0	0.35	0.1	0.4	0.15	-0.06309856646701492
1247	0.0	0.35	0.1	0.45	0.1	-0.08132254306019052
1248	0.0	0.35	0.1	0.5	0.05	-0.09862552283931739
1249	0.0	0.35	0.1	0.55	0.0	-0.11346576150948695
1250	0.0	0.35	0.15	0.0	0.5	-0.003069400295304045
1251	0.0	0.35	0.15	0.05	0.45	-0.002841739506760574
1252	0.0	0.35	0.15	0.1	0.4	-0.0055482990437709795
1253	0.0	0.35	0.15	0.15	0.35	-0.011131944043736158
1254	0.0	0.35	0.15	0.2	0.3	-0.01949686126074404
1255	0.0	0.35	0.15	0.25	0.25	-0.03046697648118138
1256	0.0	0.35	0.15	0.3	0.2	-0.04369827463461019
1257	0.0	0.35	0.15	0.35	0.15	-0.05859000968422
1258	0.0	0.35	0.15	0.4	0.1	-0.07424973462898565
1259	0.0	0.35	0.15	0.45	0.05	-0.08955162789058937
1260	0.0	0.35	0.15	0.5	0.0	-0.10329218429533968
1261	0.0	0.35	0.2	0.0	0.45	-0.011983088308481271
1262	0.0	0.35	0.2	0.05	0.4	-0.01424575151369395
1263	0.0	0.35	0.2	0.1	0.35	-0.019152495051667037
1264	0.0	0.35	0.2	0.15	0.3	-0.026413951007035932
1265	0.0	0.35	0.2	0.2	0.25	-0.03569695235796119
1266	0.0	0.35	0.2	0.25	0.2	-0.04661660226798188
1267	0.0	0.35	0.2	0.3	0.15	-0.05869781750937031
1268	0.0	0.35	0.2	0.35	0.1	-0.07133847794263634
1269	0.0	0.35	0.2	0.4	0.05	-0.08380923284684809
1270	0.0	0.35	0.2	0.45	0.0	-0.09531083460924994
1271	0.0	0.35	0.25	0.0	0.4	-0.02655267439610305
1272	0.0	0.35	0.25	0.05	0.35	-0.030791578918742846
1273	0.0	0.35	0.25	0.1	0.3	-0.03703321801823216
1274	0.0	0.35	0.25	0.15	0.25	-0.04480147078429411
1275	0.0	0.35	0.25	0.2	0.2	-0.05361954984821595
1276	0.0	0.35	0.25	0.25	0.15	-0.06303276677430145
1277	0.0	0.35	0.25	0.3	0.1	-0.07260384524344855
1278	0.0	0.35	0.25	0.35	0.05	-0.08189993417099219
1279	0.0	0.35	0.25	0.4	0.0	-0.090491929474546
1280	0.0	0.35	0.3	0.0	0.35	-0.0452610426823382
1281	0.0	0.35	0.3	0.05	0.3	-0.05046742886713397
1282	0.0	0.35	0.3	0.1	0.25	-0.056785714084537094
1283	0.0	0.35	0.3	0.15	0.2	-0.06366724276099374
1284	0.0	0.35	0.3	0.2	0.15	-0.07063756349373462
1285	0.0	0.35	0.3	0.25	0.1	-0.07733252275890203
1286	0.0	0.35	0.3	0.3	0.05	-0.08350207162797647
1287	0.0	0.35	0.3	0.35	0.0	-0.08899210295465565
1288	0.0	0.35	0.35	0.0	0.3	-0.06570070149877155
1289	0.0	0.35	0.35	0.05	0.25	-0.07056969238711654
1290	0.0	0.35	0.35	0.1	0.2	-0.07560234324567741
1291	0.0	0.35	0.35	0.15	0.15	-0.08032673620902514
1292	0.0	0.35	0.35	0.2	0.1	-0.08441978132571676
1293	0.0	0.35	0.35	0.25	0.05	-0.08773404429331774
1294	0.0	0.35	0.35	0.3	0.0	-0.0902871682155166
1295	0.0	0.35	0.4	0.0	0.25	-0.08508845934200726
1296	0.0	0.35	0.4	0.05	0.2	-0.08834525717807966
1297	0.0	0.35	0.4	0.1	0.15	-0.0909830651329217
1298	0.0	0.35	0.4	0.15	0.1	-0.09273944847846319
1299	0.0	0.35	0.4	0.2	0.05	-0.09354225985426373
1300	0.0	0.35	0.4	0.25	0.0	-0.09351071099678565
1301	0.0	0.35	0.45	0.0	0.2	-0.10096341372255876
1302	0.0	0.35	0.45	0.05	0.15	-0.10170976159422826
1303	0.0	0.35	0.45	0.1	0.1	-0.10139481569851683
1304	0.0	0.35	0.45	0.15	0.05	-0.10003468565057862
1305	0.0	0.35	0.45	0.2	0.0	-0.09782568283872195
1306	0.0	0.35	0.5	0.0	0.15	-0.11182453485638777
1307	0.0	0.35	0.5	0.05	0.1	-0.10977701948171865
1308	0.0	0.35	0.5	0.1	0.05	-0.10662898676292973
1309	0.0	0.35	0.5	0.15	0.0	-0.1026590984862704
1310	0.0	0.35	0.55	0.0	0.1	-0.1174628210816976
1311	0.0	0.35	0.55	0.05	0.05	-0.11299228728998438
1312	0.0	0.35	0.55	0.1	0.0	-0.10771722744678187
1313	0.0	0.35	0.6	0.0	0.05	-0.11885844142312807
1314	0.0	0.35	0.6	0.05	0.0	-0.11282137190228653
1315	0.0	0.35	0.65	0.0	0.0	-0.11769580280826555
1316	0.0	0.4	0.0	0.0	0.6	-0.007524514983975938
1317	0.0	0.4	0.0	0.05	0.55	-0.0013883144712643208
1318	0.0	0.4	0.0	0.1	0.5	0.002246925780308273
1319	0.0	0.4	0.0	0.15	0.45	0.0027958064302221197
1320	0.0	0.4	0.0	0.2	0.4	-0.0004182772434608989
1321	0.0	0.4	0.0	0.25	0.35	-0.008038266219664275
1322	0.0	0.4	0.0	0.3	0.3	-0.02044797802931564
1323	0.0	0.4	0.0	0.35	0.25	-0.03751156502231323
1324	0.0	0.4	0.0	0.4	0.2	-0.05837925620310716
1325	0.0	0.4	0.0	0.45	0.15	-0.08145704970007053
1326	0.0	0.4	0.0	0.5	0.1	-0.10459062173650732
1327	0.0	0.4	0.0	0.55	0.05	-0.1254386945137193
1328	0.0	0.4	0.0	0.6	0.0	-0.14193859336518874
1329	0.0	0.4	0.05	0.0	0.55	-0.00044936565745667956
1330	0.0	0.4	0.05	0.05	0.5	0.004114095079508134
1331	0.0	0.4	0.05	0.1	0.45	0.005651084201756432
1332	0.0	0.4	0.05	0.15	0.4	0.003646775603603533
1333	0.0	0.4	0.05	0.2	0.35	-0.0024054351765115806
1334	0.0	0.4	0.05	0.25	0.3	-0.012863900518500684
1335	0.0	0.4	0.05	0.3	0.25	-0.027735131523756493
1336	0.0	0.4	0.05	0.35	0.2	-0.04647867764040582
1337	0.0	0.4	0.05	0.4	0.15	-0.0679097989102419
1338	0.0	0.4	0.05	0.45	0.1	-0.09026858897932068
1339	0.0	0.4	0.05	0.5	0.05	-0.1114700574349092
1340	0.0	0.4	0.05	0.55	0.0	-0.1294826328202286
1341	0.0	0.4	0.1	0.0	0.5	0.002053153901531657
1342	0.0	0.4	0.1	0.05	0.45	0.004431980433169974
1343	0.0	0.4	0.1	0.1	0.4	0.0034373217843377685
1344	0.0	0.4	0.1	0.15	0.35	-0.0012682766951493535
1345	0.0	0.4	0.1	0.2	0.3	-0.009921464685204023
1346	0.0	0.4	0.1	0.25	0.25	-0.022534689742301522
1347	0.0	0.4	0.1	0.3	0.2	-0.03874597269309632
1348	0.0	0.4	0.1	0.35	0.15	-0.05770716452024217
1349	0.0	0.4	0.1	0.4	0.1	-0.07807729167866141
1350	0.0	0.4	0.1	0.45	0.05	-0.0981580648664888
1351	0.0	0.4	0.1	0.5	0.0	-0.11615821876544387
1352	0.0	0.4	0.15	0.0	0.45	-0.0010439742867945634
1353	0.0	0.4	0.15	0.05	0.4	-0.0011842636229644904
1354	0.0	0.4	0.15	0.1	0.35	-0.004742658690623666
1355	0.0	0.4	0.15	0.15	0.3	-0.011802219759589727
1356	0.0	0.4	0.15	0.2	0.25	-0.022289699315955994
1357	0.0	0.4	0.15	0.25	0.2	-0.03589391284414489
1358	0.0	0.4	0.15	0.3	0.15	-0.0519834712708647
1359	0.0	0.4	0.15	0.35	0.1	-0.06957299695946073
1360	0.0	0.4	0.15	0.4	0.05	-0.08737846903352134
1361	0.0	0.4	0.15	0.45	0.0	-0.10397295395368927
1362	0.0	0.4	0.2	0.0	0.4	-0.01005028911181717
1363	0.0	0.4	0.2	0.05	0.35	-0.01260049295776651
1364	0.0	0.4	0.2	0.1	0.3	-0.018243758210069322
1365	0.0	0.4	0.2	0.15	0.25	-0.026794988021201893
1366	0.0	0.4	0.2	0.2	0.2	-0.03791240305699911
1367	0.0	0.4	0.2	0.25	0.15	-0.05106697897637713
1368	0.0	0.4	0.2	0.3	0.1	-0.06552163876059293
1369	0.0	0.4	0.2	0.35	0.05	-0.08035005736029283
1370	0.0	0.4	0.2	0.4	0.0	-0.09451388369882174
1371	0.0	0.4	0.25	0.0	0.35	-0.02429613522671903
1372	0.0	0.4	0.25	0.05	0.3	-0.028637349439149917
1373	0.0	0.4	0.25	0.1	0.25	-0.035405642363880635
1374	0.0	0.4	0.25	0.15	0.2	-0.044210667946878904
1375	0.0	0.4	0.25	0.2	0.15	-0.05455719351032752
1376	0.0	0.4	0.25	0.25	0.1	-0.06585666761571067
1377	0.0	0.4	0.25	0.3	0.05	-0.07744472816443673
1378	0.0	0.4	0.25	0.35	0.0	-0.08861826535057239
1379	0.0	0.4	0.3	0.0	0.3	-0.04211267406131376
1380	0.0	0.4	0.3	0.05	0.25	-0.047203323500639896
1381	0.0	0.4	0.3	0.1	0.2	-0.05384581793126978
1382	0.0	0.4	0.3	0.15	0.15	-0.06156828112874567
1383	0.0	0.4	0.3	0.2	0.1	-0.06987441377227557
1384	0.0	0.4	0.3	0.25	0.05	-0.07827563477243854
1385	0.0	0.4	0.3	0.3	0.0	-0.08631804378259576
1386	0.0	0.4	0.35	0.0	0.25	-0.06112464557049462
1387	0.0	0.4	0.35	0.05	0.2	-0.06573769137091776
1388	0.0	0.4	0.35	0.1	0.15	-0.07101769828492335
1389	0.0	0.4	0.35	0.15	0.1	-0.07655472057681299
1390	0.0	0.4	0.35	0.2	0.05	-0.08198971750350598
1391	0.0	0.4	0.35	0.25	0.0	-0.0870437962926137
1392	0.0	0.4	0.4	0.0	0.2	-0.07880492501406258
1393	0.0	0.4	0.4	0.05	0.15	-0.08184657001222823
1394	0.0	0.4	0.4	0.1	0.1	-0.0848614841489109
1395	0.0	0.4	0.4	0.15	0.05	-0.08761531417934434
1396	0.0	0.4	0.4	0.2	0.0	-0.08996588947717962
1397	0.0	0.4	0.45	0.0	0.15	-0.09311681315468351
1398	0.0	0.4	0.45	0.05	0.1	-0.09391501373027238
1399	0.0	0.4	0.45	0.1	0.05	-0.09431535624984617
1400	0.0	0.4	0.45	0.15	0.0	-0.09430653024598207
1401	0.0	0.4	0.5	0.0	0.1	-0.10301096850284856
1402	0.0	0.4	0.5	0.05	0.05	-0.10146704767148301
1403	0.0	0.4	0.5	0.1	0.0	-0.09949550751213006
1404	0.0	0.4	0.55	0.0	0.05	-0.10858869087700233
1405	0.0	0.4	0.55	0.05	0.0	-0.10513984072477153
1406	0.0	0.4	0.6	0.0	0.0	-0.1108787898520118
1407	0.0	0.45	0.0	0.0	0.55	-0.004429669705804176
1408	0.0	0.45	0.0	0.05	0.5	0.001352653949560717
1409	0.0	0.45	0.0	0.1	0.45	0.003984245363610667
1410	0.0	0.45	0.0	0.15	0.4	0.0026490289104189324
1411	0.0	0.45	0.0	0.2	0.35	-0.003430828050095397
1412	0.0	0.45	0.0	0.25	0.3	-0.014790020138298665
1413	0.0	0.45	0.0	0.3	0.25	-0.03146511213879284
1414	0.0	0.45	0.0	0.35	0.2	-0.052776881479815595
1415	0.0	0.45	0.0	0.4	0.15	-0.07724828476973285
1416	0.0	0.45	0.0	0.45	0.1	-0.10272550804640311
1417	0.0	0.45	0.0	0.5	0.05	-0.12670463644924893
1418	0.0	0.45	0.0	0.55	0.0	-0.14679186592701038
1419	0.0	0.45	0.05	0.0	0.5	0.0024459817534778494
1420	0.0	0.45	0.05	0.05	0.45	0.006407699724089375
1421	0.0	0.45	0.05	0.1	0.4	0.006630551018016018
1422	0.0	0.45	0.05	0.15	0.35	0.002435727292512957
1423	0.0	0.45	0.05	0.2	0.3	-0.006688739532327459
1424	0.0	0.45	0.05	0.25	0.25	-0.020893541520125083
1425	0.0	0.45	0.05	0.3	0.2	-0.039768526842598975
1426	0.0	0.45	0.05	0.35	0.15	-0.0622197704205943
1427	0.0	0.45	0.05	0.4	0.1	-0.08649725395294164
1428	0.0	0.45	0.05	0.45	0.05	-0.11040476492080899
1429	0.0	0.45	0.05	0.5	0.0	-0.13166089794304367
1430	0.0	0.45	0.1	0.0	0.45	0.004585386401314617
1431	0.0	0.45	0.1	0.05	0.4	0.006165555256161401
1432	0.0	0.45	0.1	0.1	0.35	0.003662793822209298
1433	0.0	0.45	0.1	0.15	0.3	-0.003350157016089192
1434	0.0	0.45	0.1	0.2	0.25	-0.015032813099969816
1435	0.0	0.45	0.1	0.25	0.2	-0.03112701590518631
1436	0.0	0.45	0.1	0.3	0.15	-0.05083801277206846
1437	0.0	0.45	0.1	0.35	0.1	-0.07281028963430071
1438	0.0	0.45	0.1	0.4	0.05	-0.09524153431241078
1439	0.0	0.45	0.1	0.45	0.0	-0.11613425142807968
1440	0.0	0.45	0.15	0.0	0.4	0.0011336522676846789
1441	0.0	0.45	0.15	0.05	0.35	0.00011201257487172822
1442	0.0	0.45	0.15	0.1	0.3	-0.004981392056941217
1443	0.0	0.45	0.15	0.15	0.25	-0.014256656276121715
1444	0.0	0.45	0.15	0.2	0.2	-0.027510752772646127
1445	0.0	0.45	0.15	0.25	0.15	-0.04414293584144666
1446	0.0	0.45	0.15	0.3	0.1	-0.06312002010739412
1447	0.0	0.45	0.15	0.35	0.05	-0.08303101810304984
1448	0.0	0.45	0.15	0.4	0.0	-0.10224599396244385
1449	0.0	0.45	0.2	0.0	0.35	-0.007978883653186303
1450	0.0	0.45	0.2	0.05	0.3	-0.011353978450889465
1451	0.0	0.45	0.2	0.1	0.25	-0.018399515412156953
1452	0.0	0.45	0.2	0.15	0.2	-0.02891766323151071
1453	0.0	0.45	0.2	0.2	0.15	-0.04241759889588964
1454	0.0	0.45	0.2	0.25	0.1	-0.058097524717603335
1455	0.0	0.45	0.2	0.3	0.05	-0.07487633066071826
1456	0.0	0.45	0.2	0.35	0.0	-0.09149115067966172
1457	0.0	0.45	0.25	0.0	0.3	-0.021864222363315408
1458	0.0	0.45	0.25	0.05	0.25	-0.026868416484457078
1459	0.0	0.45	0.25	0.1	0.2	-0.03481803861516772
1460	0.0	0.45	0.25	0.15	0.15	-0.04529252025379371
1461	0.0	0.45	0.25	0.2	0.1	-0.05765152602919881
1462	0.0	0.45	0.25	0.25	0.05	-0.07106682375297574
1463	0.0	0.45	0.25	0.3	0.0	-0.08458943685738561
1464	0.0	0.45	0.3	0.0	0.25	-0.0387634809215642
1465	0.0	0.45	0.3	0.05	0.2	-0.04433669592659298
1466	0.0	0.45	0.3	0.1	0.15	-0.05196305117460501
1467	0.0	0.45	0.3	0.15	0.1	-0.06113353265815332
1468	0.0	0.45	0.3	0.2	0.05	-0.07121604840126489
1469	0.0	0.45	0.3	0.25	0.0	-0.08151085066353805
1470	0.0	0.45	0.35	0.0	0.2	-0.056413212283903155
1471	0.0	0.45	0.35	0.05	0.15	-0.06141691755151926
1472	0.0	0.45	0.35	0.1	0.1	-0.0676125442607684
1473	0.0	0.45	0.35	0.15	0.05	-0.07454121882508696
1474	0.0	0.45	0.35	0.2	0.0	-0.081707052253601
1475	0.0	0.45	0.4	0.0	0.15	-0.07259582702577685
1476	0.0	0.45	0.4	0.05	0.1	-0.07610397110486622
1477	0.0	0.45	0.4	0.1	0.05	-0.08014753120476256
1478	0.0	0.45	0.4	0.15	0.0	-0.08441659158094453
1479	0.0	0.45	0.45	0.0	0.1	-0.08568846003377265
1480	0.0	0.45	0.45	0.05	0.05	-0.0872087854758766
1481	0.0	0.45	0.45	0.1	0.0	-0.08890481025810687
1482	0.0	0.45	0.5	0.0	0.05	-0.09501033273929936
1483	0.0	0.45	0.5	0.05	0.0	-0.09455857032411231
1484	0.0	0.45	0.55	0.0	0.0	-0.1008455013417094
1485	0.0	0.5	0.0	0.0	0.5	-0.0012841057287163588
1486	0.0	0.5	0.0	0.05	0.45	0.0036598954080355045
1487	0.0	0.5	0.0	0.1	0.4	0.0046018927749863076
1488	0.0	0.5	0.0	0.15	0.35	0.0005997532488773161
1489	0.0	0.5	0.0	0.2	0.3	-0.009058112918381392
1490	0.0	0.5	0.0	0.25	0.25	-0.024603965020036797
1491	0.0	0.5	0.0	0.3	0.2	-0.045558707339568585
1492	0.0	0.5	0.0	0.35	0.15	-0.07060961897967746
1493	0.0	0.5	0.0	0.4	0.1	-0.09767445600150552
1494	0.0	0.5	0.0	0.45	0.05	-0.12417582123574958
1495	0.0	0.5	0.0	0.5	0.0	-0.1474783550578957
1496	0.0	0.5	0.05	0.0	0.45	0.005159600974627865
1497	0.0	0.5	0.05	0.05	0.4	0.007964088837245711
1498	0.0	0.5	0.05	0.1	0.35	0.00617140811879037
1499	0.0	0.5	0.05	0.15	0.3	-0.0009314916040168986
1500	0.0	0.5	0.05	0.2	0.25	-0.013688461991998427
1501	0.0	0.5	0.05	0.25	0.2	-0.03186798175337259
1502	0.0	0.5	0.05	0.3	0.15	-0.05451833847815181
1503	0.0	0.5	0.05	0.35	0.1	-0.07995873922238414
1504	0.0	0.5	0.05	0.4	0.05	-0.10594945657018345
1505	0.0	0.5	0.05	0.45	0.0	-0.13002797021208157
1506	0.0	0.5	0.1	0.0	0.4	0.006735378788485222
1507	0.0	0.5	0.1	0.05	0.35	0.0069406096366591286
1508	0.0	0.5	0.1	0.1	0.3	0.002270052859087282
1509	0.0	0.5	0.1	0.15	0.25	-0.007654037594639784
1510	0.0	0.5	0.1	0.2	0.2	-0.02275216040258249
1511	0.0	0.5	0.1	0.25	0.15	-0.042354446333459875
1512	0.0	0.5	0.1	0.3	0.1	-0.06515645649286254
1513	0.0	0.5	0.1	0.35	0.05	-0.0893108888382931
1514	0.0	0.5	0.1	0.4	0.0	-0.11266439629086167
1515	0.0	0.5	0.15	0.0	0.35	0.0028106647268315715
1516	0.0	0.5	0.15	0.05	0.3	0.0003501613761161537
1517	0.0	0.5	0.15	0.1	0.25	-0.006863623628498489
1518	0.0	0.5	0.15	0.15	0.2	-0.018832606802111157
1519	0.0	0.5	0.15	0.2	0.15	-0.03508491443478884
1520	0.0	0.5	0.15	0.25	0.1	-0.054626624714474596
1521	0.0	0.5	0.15	0.3	0.05	-0.07598784864522906
1522	0.0	0.5	0.15	0.35	0.0	-0.09738104152790251
1523	0.0	0.5	0.2	0.0	0.3	-0.006433451081471822
1524	0.0	0.5	0.2	0.05	0.25	-0.011156476862673195
1525	0.0	0.5	0.2	0.1	0.2	-0.02011414896399298
1526	0.0	0.5	0.2	0.15	0.15	-0.03297288604592956
1527	0.0	0.5	0.2	0.2	0.1	-0.04897973402394592
1528	0.0	0.5	0.2	0.25	0.05	-0.06698968944431066
1529	0.0	0.5	0.2	0.3	0.0	-0.08557285945095275
1530	0.0	0.5	0.25	0.0	0.25	-0.019929393878509116
1531	0.0	0.5	0.25	0.05	0.2	-0.02609365435485339
1532	0.0	0.5	0.25	0.1	0.15	-0.03568052052696041
1533	0.0	0.5	0.25	0.15	0.1	-0.04813045672297528
1534	0.0	0.5	0.25	0.2	0.05	-0.06256818787639143
1535	0.0	0.5	0.25	0.25	0.0	-0.07788052394936218
1536	0.0	0.5	0.3	0.0	0.2	-0.03590140297259009
1537	0.0	0.5	0.3	0.05	0.15	-0.042447567381129425
