	Ag	Ir	Pd	Pt	Ru	Activity
45	0.0	0.0	0.1	0.2	0.7	0.012890935224258116
46	0.0	0.0	0.1	0.25	0.65	0.017729406046967884
47	0.0	0.0	0.1	0.3	0.6	0.024194296398167635
48	0.0	0.0	0.1	0.35	0.55	0.03001837302352591
49	0.0	0.0	0.1	0.4	0.5	0.036272755762293656
50	0.0	0.0	0.1	0.45	0.45	0.04299631306820705
51	0.0	0.0	0.1	0.5	0.4	0.04931198061464742
52	0.0	0.0	0.1	0.55	0.35	0.05214808446276476
53	0.0	0.0	0.1	0.6	0.3	0.05737823176119984
54	0.0	0.0	0.1	0.65	0.25	0.06267661451886543
55	0.0	0.0	0.1	0.7	0.2	0.06443293418209355
56	0.0	0.0	0.1	0.75	0.15	0.06486722797539587
57	0.0	0.0	0.1	0.8	0.1	0.06332974316292124
58	0.0	0.0	0.1	0.85	0.05	0.06009278532096447
59	0.0	0.0	0.1	0.9	0.0	0.053298609714235085
60	0.0	0.0	0.15	0.0	0.85	0.002792501591329962
61	0.0	0.0	0.15	0.05	0.8	0.006440629454913259
62	0.0	0.0	0.15	0.1	0.75	0.011144886521040374
63	0.0	0.0	0.15	0.15	0.7	0.017060543592071813
64	0.0	0.0	0.15	0.2	0.65	0.022678666837060754
65	0.0	0.0	0.15	0.25	0.6	0.029473379611284274
66	0.0	0.0	0.15	0.3	0.55	0.036401901033439515
67	0.0	0.0	0.15	0.35	0.5	0.04460707822378261
68	0.0	0.0	0.15	0.4	0.45	0.052933735423649396
69	0.0	0.0	0.15	0.45	0.4	0.05882848058031833
70	0.0	0.0	0.15	0.5	0.35	0.06361945385011687
71	0.0	0.0	0.15	0.55	0.3	0.06875076915337702
72	0.0	0.0	0.15	0.6	0.25	0.07386817038707963
73	0.0	0.0	0.15	0.65	0.2	0.07623986767067964
74	0.0	0.0	0.15	0.7	0.15	0.07386035897301783
75	0.0	0.0	0.15	0.75	0.1	0.07286928025149743
76	0.0	0.0	0.15	0.8	0.05	0.06626766076172436
77	0.0	0.0	0.15	0.85	0.0	0.059726734700683404
78	0.0	0.0	0.2	0.0	0.8	0.00765953434201905
79	0.0	0.0	0.2	0.05	0.75	0.012914706001836064
80	0.0	0.0	0.2	0.1	0.7	0.020711217219279307
81	0.0	0.0	0.2	0.15	0.65	0.02755035359350401
82	0.0	0.0	0.2	0.2	0.6	0.035391637373100776
83	0.0	0.0	0.2	0.25	0.55	0.044652489053145866
84	0.0	0.0	0.2	0.3	0.5	0.054690405529861125
85	0.0	0.0	0.2	0.35	0.45	0.06377919191223333
86	0.0	0.0	0.2	0.4	0.4	0.07220614703036715
87	0.0	0.0	0.2	0.45	0.35	0.07755865551497221
88	0.0	0.0	0.2	0.5	0.3	0.08384899145269603
89	0.0	0.0	0.2	0.55	0.25	0.086626283465637
90	0.0	0.0	0.2	0.6	0.2	0.08908886523010075
91	0.0	0.0	0.2	0.65	0.15	0.0874883611349557
92	0.0	0.0	0.2	0.7	0.1	0.08363218940758864
93	0.0	0.0	0.2	0.75	0.05	0.07596474314806477
94	0.0	0.0	0.2	0.8	0.0	0.0670421408713318
95	0.0	0.0	0.25	0.0	0.75	0.017134557472851246
96	0.0	0.0	0.25	0.05	0.7	0.02554671203161369
97	0.0	0.0	0.25	0.1	0.65	0.03354040286863101
98	0.0	0.0	0.25	0.15	0.6	0.042761797899957085
99	0.0	0.0	0.25	0.2	0.55	0.0543628069927363
100	0.0	0.0	0.25	0.25	0.5	0.0656194386779445
101	0.0	0.0	0.25	0.3	0.45	0.07425962575393764
102	0.0	0.0	0.25	0.35	0.4	0.08300246074061561
103	0.0	0.0	0.25	0.4	0.35	0.08920665732514156
104	0.0	0.0	0.25	0.45	0.3	0.09448344763468168
105	0.0	0.0	0.25	0.5	0.25	0.0975755596938626
106	0.0	0.0	0.25	0.55	0.2	0.09863109940103677
107	0.0	0.0	0.25	0.6	0.15	0.09701429065668814
108	0.0	0.0	0.25	0.65	0.1	0.09194591886808691
109	0.0	0.0	0.25	0.7	0.05	0.08434849149630708
110	0.0	0.0	0.25	0.75	0.0	0.07399448228938726
111	0.0	0.0	0.3	0.0	0.7	0.03204189816345976
112	0.0	0.0	0.3	0.05	0.65	0.03939919146061349
113	0.0	0.0	0.3	0.1	0.6	0.04964930817607024
114	0.0	0.0	0.3	0.15	0.55	0.06329898371732456
115	0.0	0.0	0.3	0.2	0.5	0.07418903284024314
116	0.0	0.0	0.3	0.25	0.45	0.08464372378604158
117	0.0	0.0	0.3	0.3	0.4	0.09427293791218402
118	0.0	0.0	0.3	0.35	0.35	0.10105475994308574
119	0.0	0.0	0.3	0.4	0.3	0.10493981783140607
120	0.0	0.0	0.3	0.45	0.25	0.1078182203537271
121	0.0	0.0	0.3	0.5	0.2	0.11054577702564765
122	0.0	0.0	0.3	0.55	0.15	0.10752359248722494
123	0.0	0.0	0.3	0.6	0.1	0.10311437331352756
124	0.0	0.0	0.3	0.65	0.05	0.0914743375488486
125	0.0	0.0	0.3	0.7	0.0	0.07989804069443612
126	0.0	0.0	0.35	0.0	0.65	0.04776953880682328
127	0.0	0.0	0.35	0.05	0.6	0.05850740309035767
128	0.0	0.0	0.35	0.1	0.55	0.07240275084675417
129	0.0	0.0	0.35	0.15	0.5	0.08238007975116587
130	0.0	0.0	0.35	0.2	0.45	0.0937097024595325
131	0.0	0.0	0.35	0.25	0.4	0.10225714655765648
132	0.0	0.0	0.35	0.3	0.35	0.11046109861828013
133	0.0	0.0	0.35	0.35	0.3	0.11517942368782454
134	0.0	0.0	0.35	0.4	0.25	0.11761667356918844
135	0.0	0.0	0.35	0.45	0.2	0.11892907927185374
136	0.0	0.0	0.35	0.5	0.15	0.11479212086859399
137	0.0	0.0	0.35	0.55	0.1	0.10900189414807179
138	0.0	0.0	0.35	0.6	0.05	0.0966859286310966
139	0.0	0.0	0.35	0.65	0.0	0.0831301320845338
140	0.0	0.0	0.4	0.0	0.6	0.06660979494494924
141	0.0	0.0	0.4	0.05	0.55	0.08100644953887329
142	0.0	0.0	0.4	0.1	0.5	0.092672611772705
143	0.0	0.0	0.4	0.15	0.45	0.10456760192129018
144	0.0	0.0	0.4	0.2	0.4	0.11437535998994934
145	0.0	0.0	0.4	0.25	0.35	0.12209565749642409
146	0.0	0.0	0.4	0.3	0.3	0.12761376555250484
147	0.0	0.0	0.4	0.35	0.25	0.12780438342421416
148	0.0	0.0	0.4	0.4	0.2	0.1298433678389978
149	0.0	0.0	0.4	0.45	0.15	0.12215341981116078
150	0.0	0.0	0.4	0.5	0.1	0.11472568365198013
151	0.0	0.0	0.4	0.55	0.05	0.10255248332187294
152	0.0	0.0	0.4	0.6	0.0	0.0865348004396355
153	0.0	0.0	0.45	0.0	0.55	0.09397881260080683
154	0.0	0.0	0.45	0.05	0.5	0.10512625648259352
155	0.0	0.0	0.45	0.1	0.45	0.11458420070085255
156	0.0	0.0	0.45	0.15	0.4	0.1266171084391941
157	0.0	0.0	0.45	0.2	0.35	0.13196278455312874
158	0.0	0.0	0.45	0.25	0.3	0.13797867458623456
159	0.0	0.0	0.45	0.3	0.25	0.13731830066694717
160	0.0	0.0	0.45	0.35	0.2	0.13837618886370007
161	0.0	0.0	0.45	0.4	0.15	0.12918191743506507
162	0.0	0.0	0.45	0.45	0.1	0.11928897831668389
163	0.0	0.0	0.45	0.5	0.05	0.10471960534114623
164	0.0	0.0	0.45	0.55	0.0	0.08678275713054762
165	0.0	0.0	0.5	0.0	0.5	0.11719957306743191
166	0.0	0.0	0.5	0.05	0.45	0.1268493751230378
167	0.0	0.0	0.5	0.1	0.4	0.13664461155398988
168	0.0	0.0	0.5	0.15	0.35	0.1426933418249717
169	0.0	0.0	0.5	0.2	0.3	0.14828960951552211
170	0.0	0.0	0.5	0.25	0.25	0.14735103651646086
171	0.0	0.0	0.5	0.3	0.2	0.1475921153747071
172	0.0	0.0	0.5	0.35	0.15	0.13732909395406007
173	0.0	0.0	0.5	0.4	0.1	0.12417137194156988
174	0.0	0.0	0.5	0.45	0.05	0.10829022247733877
175	0.0	0.0	0.5	0.5	0.0	0.08882149314002043
176	0.0	0.0	0.55	0.0	0.45	0.13714024127993266
177	0.0	0.0	0.55	0.05	0.4	0.14449345342303715
178	0.0	0.0	0.55	0.1	0.35	0.1501212447717419
179	0.0	0.0	0.55	0.15	0.3	0.15425647390442904
180	0.0	0.0	0.55	0.2	0.25	0.1524088093051724
181	0.0	0.0	0.55	0.25	0.2	0.15214711212520063
182	0.0	0.0	0.55	0.3	0.15	0.14306428999828086
183	0.0	0.0	0.55	0.35	0.1	0.128412918998071
184	0.0	0.0	0.55	0.4	0.05	0.11109607512476025
185	0.0	0.0	0.55	0.45	0.0	0.08837598864745944
186	0.0	0.0	0.6	0.0	0.4	0.14893322388368846
187	0.0	0.0	0.6	0.05	0.35	0.15583332498097574
188	0.0	0.0	0.6	0.1	0.3	0.1581390386631377
189	0.0	0.0	0.6	0.15	0.25	0.15612700617286673
190	0.0	0.0	0.6	0.2	0.2	0.15496921092904903
191	0.0	0.0	0.6	0.25	0.15	0.14512140151612818
192	0.0	0.0	0.6	0.3	0.1	0.12907587615347887
193	0.0	0.0	0.6	0.35	0.05	0.11008496810473985
194	0.0	0.0	0.6	0.4	0.0	0.08821159299311053
195	0.0	0.0	0.65	0.0	0.35	0.1561417731416005
196	0.0	0.0	0.65	0.05	0.3	0.15819245925692693
197	0.0	0.0	0.65	0.1	0.25	0.15581045810032557
198	0.0	0.0	0.65	0.15	0.2	0.15388096278878008
199	0.0	0.0	0.65	0.2	0.15	0.141453641067938
200	0.0	0.0	0.65	0.25	0.1	0.1255409536530992
201	0.0	0.0	0.65	0.3	0.05	0.10690729369412869
202	0.0	0.0	0.65	0.35	0.0	0.08453396117888642
203	0.0	0.0	0.7	0.0	0.3	0.1551198430552218
204	0.0	0.0	0.7	0.05	0.25	0.1531655479359415
205	0.0	0.0	0.7	0.1	0.2	0.14939764373469522
206	0.0	0.0	0.7	0.15	0.15	0.1398615402150012
207	0.0	0.0	0.7	0.2	0.1	0.12396570094266457
208	0.0	0.0	0.7	0.25	0.05	0.10337683714049473
209	0.0	0.0	0.7	0.3	0.0	0.08156742021691601
210	0.0	0.0	0.75	0.0	0.25	0.14288780532983386
211	0.0	0.0	0.75	0.05	0.2	0.14167988256750902
212	0.0	0.0	0.75	0.1	0.15	0.13445682213486398
213	0.0	0.0	0.75	0.15	0.1	0.11856295159224223
214	0.0	0.0	0.75	0.2	0.05	0.09910949037483208
215	0.0	0.0	0.75	0.25	0.0	0.07804241283876127
216	0.0	0.0	0.8	0.0	0.2	0.13360814480585997
217	0.0	0.0	0.8	0.05	0.15	0.125739070169155
218	0.0	0.0	0.8	0.1	0.1	0.1129377200867052
219	0.0	0.0	0.8	0.15	0.05	0.09634631428750787
220	0.0	0.0	0.8	0.2	0.0	0.07519831732312547
221	0.0	0.0	0.85	0.0	0.15	0.11730196053460468
222	0.0	0.0	0.85	0.05	0.1	0.1084914568402827
223	0.0	0.0	0.85	0.1	0.05	0.0929627187601822
224	0.0	0.0	0.85	0.15	0.0	0.07270825279279203
225	0.0	0.0	0.9	0.0	0.1	0.10691325250918893
226	0.0	0.0	0.9	0.05	0.05	0.09159127058529176
227	0.0	0.0	0.9	0.1	0.0	0.07038269043489373
228	0.0	0.0	0.95	0.0	0.05	0.09025680622715403
229	0.0	0.0	0.95	0.05	0.0	0.065758053643002
230	0.0	0.0	1.0	0.0	0.0	0.05850410476771107
231	0.0	0.05	0.0	0.0	0.95	5.981616564338286e-11
232	0.0	0.05	0.0	0.05	0.9	7.315907777633651e-05
233	0.0	0.05	0.0	0.1	0.85	0.0005774820885933126
234	0.0	0.05	0.0	0.15	0.8	0.0015393192368187325
235	0.0	0.05	0.0	0.2	0.75	0.003360434981908087
236	0.0	0.05	0.0	0.25	0.7	0.006058699680069687
237	0.0	0.05	0.0	0.3	0.65	0.010127876824882708
238	0.0	0.05	0.0	0.35	0.6	0.01354363559779579
239	0.0	0.05	0.0	0.4	0.55	0.017240237488629788
240	0.0	0.05	0.0	0.45	0.5	0.022649282655747196
241	0.0	0.05	0.0	0.5	0.45	0.027365602345211883
242	0.0	0.05	0.0	0.55	0.4	0.032715597828566735
243	0.0	0.05	0.0	0.6	0.35	0.03740559531012881
244	0.0	0.05	0.0	0.65	0.3	0.04260574832544908
245	0.0	0.05	0.0	0.7	0.25	0.04797215102767644
246	0.0	0.05	0.0	0.75	0.2	0.052754543471718714
247	0.0	0.05	0.0	0.8	0.15	0.056982863746684584
248	0.0	0.05	0.0	0.85	0.1	0.058880518516121624
249	0.0	0.05	0.0	0.9	0.05	0.05820909262832141
250	0.0	0.05	0.0	0.95	0.0	0.05433021936389967
251	0.0	0.05	0.05	0.0	0.9	0.00011373477004562025
252	0.0	0.05	0.05	0.05	0.85	0.000599655882671167
253	0.0	0.05	0.05	0.1	0.8	0.0016571642275303913
254	0.0	0.05	0.05	0.15	0.75	0.003835915233820987
255	0.0	0.05	0.05	0.2	0.7	0.00639323975756661
256	0.0	0.05	0.05	0.25	0.65	0.011033273091024153
257	0.0	0.05	0.05	0.3	0.6	0.01597344784541432
258	0.0	0.05	0.05	0.35	0.55	0.020704042997386526
259	0.0	0.05	0.05	0.4	0.5	0.02631401203428316
260	0.0	0.05	0.05	0.45	0.45	0.03227591964043859
261	0.0	0.05	0.05	0.5	0.4	0.03777290478045862
262	0.0	0.05	0.05	0.55	0.35	0.04251271952523046
263	0.0	0.05	0.05	0.6	0.3	0.049833304166327516
264	0.0	0.05	0.05	0.65	0.25	0.05482935985529839
265	0.0	0.05	0.05	0.7	0.2	0.05923460600832914
266	0.0	0.05	0.05	0.75	0.15	0.061597225527477074
267	0.0	0.05	0.05	0.8	0.1	0.0637868736409411
268	0.0	0.05	0.05	0.85	0.05	0.06309700265273313
269	0.0	0.05	0.05	0.9	0.0	0.05945046016886036
270	0.0	0.05	0.1	0.0	0.85	0.0008233467865815304
271	0.0	0.05	0.1	0.05	0.8	0.0023160310961063287
272	0.0	0.05	0.1	0.1	0.75	0.004709441026453145
273	0.0	0.05	0.1	0.15	0.7	0.009517014713438958
274	0.0	0.05	0.1	0.2	0.65	0.01454638200032824
275	0.0	0.05	0.1	0.25	0.6	0.01952517836331463
276	0.0	0.05	0.1	0.3	0.55	0.024675369525382983
277	0.0	0.05	0.1	0.35	0.5	0.03335406723771023
278	0.0	0.05	0.1	0.4	0.45	0.040458452475088974
279	0.0	0.05	0.1	0.45	0.4	0.04513041486838926
280	0.0	0.05	0.1	0.5	0.35	0.051937289373882076
281	0.0	0.05	0.1	0.55	0.3	0.058213008209797024
282	0.0	0.05	0.1	0.6	0.25	0.062338275013862354
283	0.0	0.05	0.1	0.65	0.2	0.06652903960075748
284	0.0	0.05	0.1	0.7	0.15	0.06713621122632706
285	0.0	0.05	0.1	0.75	0.1	0.06957909155344431
286	0.0	0.05	0.1	0.8	0.05	0.06656975509181094
287	0.0	0.05	0.1	0.85	0.0	0.0636401945069387
288	0.0	0.05	0.15	0.0	0.8	0.0029965741859618077
289	0.0	0.05	0.15	0.05	0.75	0.005751646976552565
290	0.0	0.05	0.15	0.1	0.7	0.012039819824685827
291	0.0	0.05	0.15	0.15	0.65	0.017785561536032158
292	0.0	0.05	0.15	0.2	0.6	0.02389133674391697
293	0.0	0.05	0.15	0.25	0.55	0.030964399923834346
294	0.0	0.05	0.15	0.3	0.5	0.040167338335842205
295	0.0	0.05	0.15	0.35	0.45	0.048234335407854295
296	0.0	0.05	0.15	0.4	0.4	0.05529378162939164
297	0.0	0.05	0.15	0.45	0.35	0.06259381640195895
298	0.0	0.05	0.15	0.5	0.3	0.06974081622794204
299	0.0	0.05	0.15	0.55	0.25	0.07279095982557142
300	0.0	0.05	0.15	0.6	0.2	0.0760542680604374
301	0.0	0.05	0.15	0.65	0.15	0.0772998030174748
302	0.0	0.05	0.15	0.7	0.1	0.07791385295023506
303	0.0	0.05	0.15	0.75	0.05	0.07556942312688163
304	0.0	0.05	0.15	0.8	0.0	0.07054766437332707
305	0.0	0.05	0.2	0.0	0.75	0.008427600239977958
306	0.0	0.05	0.2	0.05	0.7	0.01517100098937109
307	0.0	0.05	0.2	0.1	0.65	0.02251018007428734
308	0.0	0.05	0.2	0.15	0.6	0.030124551343774668
309	0.0	0.05	0.2	0.2	0.55	0.03866631205062302
310	0.0	0.05	0.2	0.25	0.5	0.04951994438376767
311	0.0	0.05	0.2	0.3	0.45	0.05735769220505507
312	0.0	0.05	0.2	0.35	0.4	0.06539427576167578
313	0.0	0.05	0.2	0.4	0.35	0.07408993813268068
314	0.0	0.05	0.2	0.45	0.3	0.08120494498288353
315	0.0	0.05	0.2	0.5	0.25	0.08274953486212071
316	0.0	0.05	0.2	0.55	0.2	0.0858739107605428
317	0.0	0.05	0.2	0.6	0.15	0.0860262210523259
318	0.0	0.05	0.2	0.65	0.1	0.08431183161401333
319	0.0	0.05	0.2	0.7	0.05	0.08011457982345027
320	0.0	0.05	0.2	0.75	0.0	0.07550990534811307
321	0.0	0.05	0.25	0.0	0.7	0.02113648154720449
322	0.0	0.05	0.25	0.05	0.65	0.027804797072093875
323	0.0	0.05	0.25	0.1	0.6	0.03565059266907994
324	0.0	0.05	0.25	0.15	0.55	0.046307527286698166
325	0.0	0.05	0.25	0.2	0.5	0.056484088346979176
326	0.0	0.05	0.25	0.25	0.45	0.06650760732006811
327	0.0	0.05	0.25	0.3	0.4	0.07495888812391084
328	0.0	0.05	0.25	0.35	0.35	0.08657307538765614
329	0.0	0.05	0.25	0.4	0.3	0.0923139975929999
330	0.0	0.05	0.25	0.45	0.25	0.09357419357298968
331	0.0	0.05	0.25	0.5	0.2	0.09773102811920215
332	0.0	0.05	0.25	0.55	0.15	0.09779241773895699
333	0.0	0.05	0.25	0.6	0.1	0.0955118900743565
334	0.0	0.05	0.25	0.65	0.05	0.08991016651086065
335	0.0	0.05	0.25	0.7	0.0	0.08268183695362757
336	0.0	0.05	0.3	0.0	0.65	0.03325357385794852
337	0.0	0.05	0.3	0.05	0.6	0.0428410360624327
338	0.0	0.05	0.3	0.1	0.55	0.05564207968842763
339	0.0	0.05	0.3	0.15	0.5	0.06535938101842344
340	0.0	0.05	0.3	0.2	0.45	0.07592772909443699
341	0.0	0.05	0.3	0.25	0.4	0.08430657151307144
342	0.0	0.05	0.3	0.3	0.35	0.09571113196755406
343	0.0	0.05	0.3	0.35	0.3	0.10333941481462956
344	0.0	0.05	0.3	0.4	0.25	0.10465205345479875
345	0.0	0.05	0.3	0.45	0.2	0.10982876708743783
346	0.0	0.05	0.3	0.5	0.15	0.10660082561775634
347	0.0	0.05	0.3	0.55	0.1	0.10240669238202213
348	0.0	0.05	0.3	0.6	0.05	0.09509922984881922
349	0.0	0.05	0.3	0.65	0.0	0.08583703898170653
350	0.0	0.05	0.35	0.0	0.6	0.05149017844688476
351	0.0	0.05	0.35	0.05	0.55	0.06439724145317788
352	0.0	0.05	0.35	0.1	0.5	0.07752851030702715
353	0.0	0.05	0.35	0.15	0.45	0.08919292578523773
354	0.0	0.05	0.35	0.2	0.4	0.09790409057906717
355	0.0	0.05	0.35	0.25	0.35	0.10621984267577937
356	0.0	0.05	0.35	0.3	0.3	0.11397849476698232
357	0.0	0.05	0.35	0.35	0.25	0.11450473727328944
358	0.0	0.05	0.35	0.4	0.2	0.12022921622552879
359	0.0	0.05	0.35	0.45	0.15	0.11690314413899502
360	0.0	0.05	0.35	0.5	0.1	0.11054364398580639
361	0.0	0.05	0.35	0.55	0.05	0.10214480882354712
362	0.0	0.05	0.35	0.6	0.0	0.09079904289395231
363	0.0	0.05	0.4	0.0	0.55	0.07976678522699082
364	0.0	0.05	0.4	0.05	0.5	0.09198543877502685
365	0.0	0.05	0.4	0.1	0.45	0.10295336605339842
366	0.0	0.05	0.4	0.15	0.4	0.11248431814210214
367	0.0	0.05	0.4	0.2	0.35	0.11934941081031289
368	0.0	0.05	0.4	0.25	0.3	0.1264419571747299
369	0.0	0.05	0.4	0.3	0.25	0.12545021997832823
370	0.0	0.05	0.4	0.35	0.2	0.12894800149283048
371	0.0	0.05	0.4	0.4	0.15	0.12465243051009355
372	0.0	0.05	0.4	0.45	0.1	0.115608654521113
373	0.0	0.05	0.4	0.5	0.05	0.10666107171897188
374	0.0	0.05	0.4	0.55	0.0	0.09314354826132484
375	0.0	0.05	0.45	0.0	0.5	0.10527463655996633
376	0.0	0.05	0.45	0.05	0.45	0.11523617643439488
377	0.0	0.05	0.45	0.1	0.4	0.1242793942100234
378	0.0	0.05	0.45	0.15	0.35	0.13273485702960902
379	0.0	0.05	0.45	0.2	0.3	0.13804292508695368
380	0.0	0.05	0.45	0.25	0.25	0.13823807443513006
381	0.0	0.05	0.45	0.3	0.2	0.1399855146715382
382	0.0	0.05	0.45	0.35	0.15	0.13397910706273253
383	0.0	0.05	0.45	0.4	0.1	0.12214763328508951
384	0.0	0.05	0.45	0.45	0.05	0.11156403630953032
385	0.0	0.05	0.45	0.5	0.0	0.09709992593183918
386	0.0	0.05	0.5	0.0	0.45	0.12896260342898913
387	0.0	0.05	0.5	0.05	0.4	0.13627467200877594
388	0.0	0.05	0.5	0.1	0.35	0.14454172584426567
389	0.0	0.05	0.5	0.15	0.3	0.14847405856672657
390	0.0	0.05	0.5	0.2	0.25	0.14706082958764538
391	0.0	0.05	0.5	0.25	0.2	0.14695607193710006
392	0.0	0.05	0.5	0.3	0.15	0.14007890605222406
393	0.0	0.05	0.5	0.35	0.1	0.12695613296723263
394	0.0	0.05	0.5	0.4	0.05	0.11342129550181626
395	0.0	0.05	0.5	0.45	0.0	0.09720991375629816
396	0.0	0.05	0.55	0.0	0.4	0.14308469246138072
397	0.0	0.05	0.55	0.05	0.35	0.1518155279172477
398	0.0	0.05	0.55	0.1	0.3	0.15612507152615354
399	0.0	0.05	0.55	0.15	0.25	0.1536768961978956
400	0.0	0.05	0.55	0.2	0.2	0.1522110528145828
401	0.0	0.05	0.55	0.25	0.15	0.1437737435018508
402	0.0	0.05	0.55	0.3	0.1	0.12950639839670622
403	0.0	0.05	0.55	0.35	0.05	0.11257260270877112
404	0.0	0.05	0.55	0.4	0.0	0.09484683685757694
405	0.0	0.05	0.6	0.0	0.35	0.1574548277204844
406	0.0	0.05	0.6	0.05	0.3	0.1613606065434369
407	0.0	0.05	0.6	0.1	0.25	0.1550806881881804
408	0.0	0.05	0.6	0.15	0.2	0.15319138629392381
409	0.0	0.05	0.6	0.2	0.15	0.14240121363777236
410	0.0	0.05	0.6	0.25	0.1	0.12828724467893687
411	0.0	0.05	0.6	0.3	0.05	0.11144485704332655
412	0.0	0.05	0.6	0.35	0.0	0.0929168556240557
413	0.0	0.05	0.65	0.0	0.3	0.16352061635078652
414	0.0	0.05	0.65	0.05	0.25	0.15652267806742223
415	0.0	0.05	0.65	0.1	0.2	0.15379248791638075
416	0.0	0.05	0.65	0.15	0.15	0.14245593251451286
417	0.0	0.05	0.65	0.2	0.1	0.12763791148811165
418	0.0	0.05	0.65	0.25	0.05	0.11085059421713869
419	0.0	0.05	0.65	0.3	0.0	0.0918412140800127
420	0.0	0.05	0.7	0.0	0.25	0.15520102887094042
421	0.0	0.05	0.7	0.05	0.2	0.1519726609840325
422	0.0	0.05	0.7	0.1	0.15	0.14095797881454952
423	0.0	0.05	0.7	0.15	0.1	0.12608084465815478
424	0.0	0.05	0.7	0.2	0.05	0.1088248463149672
425	0.0	0.05	0.7	0.25	0.0	0.08907904029101366
426	0.0	0.05	0.75	0.0	0.2	0.14888453717828912
427	0.0	0.05	0.75	0.05	0.15	0.1381554244172858
428	0.0	0.05	0.75	0.1	0.1	0.12330374349509682
429	0.0	0.05	0.75	0.15	0.05	0.10704165407960646
430	0.0	0.05	0.75	0.2	0.0	0.08816697651899727
431	0.0	0.05	0.8	0.0	0.15	0.13320763587750287
432	0.0	0.05	0.8	0.05	0.1	0.12060669542697548
433	0.0	0.05	0.8	0.1	0.05	0.10721824192252871
434	0.0	0.05	0.8	0.15	0.0	0.0887660604621885
435	0.0	0.05	0.85	0.0	0.1	0.11933543717235384
436	0.0	0.05	0.85	0.05	0.05	0.10731301908956671
437	0.0	0.05	0.85	0.1	0.0	0.08975890875376773
438	0.0	0.05	0.9	0.0	0.05	0.10627100923469847
439	0.0	0.05	0.9	0.05	0.0	0.08973625360349216
440	0.0	0.05	0.95	0.0	0.0	0.08999786996331713
441	0.0	0.1	0.0	0.0	0.9	3.445479085463956e-10
442	0.0	0.1	0.0	0.05	0.85	7.090762722922282e-05
443	0.0	0.1	0.0	0.1	0.8	0.00019381825124841195
444	0.0	0.1	0.0	0.15	0.75	0.0013551209335681876
445	0.0	0.1	0.0	0.2	0.7	0.003873628372917385
446	0.0	0.1	0.0	0.25	0.65	0.007298827727864568
447	0.0	0.1	0.0	0.3	0.6	0.01031115711637651
448	0.0	0.1	0.0	0.35	0.55	0.014324528612641836
