	Ir	Pd	Pt	Rh	Ru	Activity
1177	0.0	0.3	0.35	0.1	0.25	-0.10470534066658777
1178	0.0	0.3	0.35	0.15	0.2	-0.09977555091444042
1179	0.0	0.3	0.35	0.2	0.15	-0.0927707947857184
1180	0.0	0.3	0.35	0.25	0.1	-0.08418865665747655
1181	0.0	0.3	0.35	0.3	0.05	-0.07467063551515163
1182	0.0	0.3	0.35	0.35	0.0	-0.06493472757161756
1183	0.0	0.3	0.4	0.0	0.3	-0.10289412863826158
1184	0.0	0.3	0.4	0.05	0.25	-0.10111724963505887
1185	0.0	0.3	0.4	0.1	0.2	-0.09724261135724613
1186	0.0	0.3	0.4	0.15	0.15	-0.09147748609616463
1187	0.0	0.3	0.4	0.2	0.1	-0.08421713609626971
1188	0.0	0.3	0.4	0.25	0.05	-0.07600232248079732
1189	0.0	0.3	0.4	0.3	0.0	-0.06746141996478208
1190	0.0	0.3	0.45	0.0	0.25	-0.09621304928744118
1191	0.0	0.3	0.45	0.05	0.2	-0.0930674501984751
1192	0.0	0.3	0.45	0.1	0.15	-0.08828250842356256
1193	0.0	0.3	0.45	0.15	0.1	-0.08216720433774463
1194	0.0	0.3	0.45	0.2	0.05	-0.0751702885731437
1195	0.0	0.3	0.45	0.25	0.0	-0.06783161359880192
1196	0.0	0.3	0.5	0.0	0.2	-0.0878780364051287
1197	0.0	0.3	0.5	0.05	0.15	-0.08374984778974816
1198	0.0	0.3	0.5	0.1	0.1	-0.07851219772080775
1199	0.0	0.3	0.5	0.15	0.05	-0.07253702862734374
1200	0.0	0.3	0.5	0.2	0.0	-0.06628455851185362
1201	0.0	0.3	0.55	0.0	0.15	-0.07852143684387469
1202	0.0	0.3	0.55	0.05	0.1	-0.07384186945309934
1203	0.0	0.3	0.55	0.1	0.05	-0.068614070309015
1204	0.0	0.3	0.55	0.15	0.0	-0.06323318138070481
1205	0.0	0.3	0.6	0.0	0.1	-0.0687904669564033
1206	0.0	0.3	0.6	0.05	0.05	-0.06399635734760141
1207	0.0	0.3	0.6	0.1	0.0	-0.059208004385349594
1208	0.0	0.3	0.65	0.0	0.05	-0.059293151504205985
1209	0.0	0.3	0.65	0.05	0.0	-0.05479240958763125
1210	0.0	0.3	0.7	0.0	0.0	-0.050558356570352
1211	0.0	0.35	0.0	0.0	0.65	-0.09184858571904642
1212	0.0	0.35	0.0	0.05	0.6	-0.10103564567519062
1213	0.0	0.35	0.0	0.1	0.55	-0.10856459489224439
1214	0.0	0.35	0.0	0.15	0.5	-0.11358222913705837
1215	0.0	0.35	0.0	0.2	0.45	-0.11542858898639932
1216	0.0	0.35	0.0	0.25	0.4	-0.11371286774661293
1217	0.0	0.35	0.0	0.3	0.35	-0.10836087581866741
1218	0.0	0.35	0.0	0.35	0.3	-0.0996276099943001
1219	0.0	0.35	0.0	0.4	0.25	-0.08807328908775217
1220	0.0	0.35	0.0	0.45	0.2	-0.07450624338312603
1221	0.0	0.35	0.0	0.5	0.15	-0.05990045315063873
1222	0.0	0.35	0.0	0.55	0.1	-0.04529862418522923
1223	0.0	0.35	0.0	0.6	0.05	-0.031713031102891864
1224	0.0	0.35	0.0	0.65	0.0	-0.020035846522093365
1225	0.0	0.35	0.05	0.0	0.6	-0.10282085295601792
1226	0.0	0.35	0.05	0.05	0.55	-0.11145009322279777
1227	0.0	0.35	0.05	0.1	0.5	-0.11786675736005463
1228	0.0	0.35	0.05	0.15	0.45	-0.12130785720292582
1229	0.0	0.35	0.05	0.2	0.4	-0.12125150903557438
1230	0.0	0.35	0.05	0.25	0.35	-0.11747838870721804
1231	0.0	0.35	0.05	0.3	0.3	-0.11010034852542022
1232	0.0	0.35	0.05	0.35	0.25	-0.09955233146800449
1233	0.0	0.35	0.05	0.4	0.2	-0.08654879349579592
1234	0.0	0.35	0.05	0.45	0.15	-0.07201065921509489
1235	0.0	0.35	0.05	0.5	0.1	-0.056972608095280874
1236	0.0	0.35	0.05	0.55	0.05	-0.04248265014583785
1237	0.0	0.35	0.05	0.6	0.0	-0.029506244894600187
1238	0.0	0.35	0.1	0.0	0.55	-0.11236457410431595
1239	0.0	0.35	0.1	0.05	0.5	-0.11988506965700071
1240	0.0	0.35	0.1	0.1	0.45	-0.12473477031497472
1241	0.0	0.35	0.1	0.15	0.4	-0.12628296450803497
1242	0.0	0.35	0.1	0.2	0.35	-0.12417611841667943
1243	0.0	0.35	0.1	0.25	0.3	-0.11838113743195836
1244	0.0	0.35	0.1	0.3	0.25	-0.10919331077166862
1245	0.0	0.35	0.1	0.35	0.2	-0.09720793098040836
1246	0.0	0.35	0.1	0.4	0.15	-0.08325957479950777
1247	0.0	0.35	0.1	0.45	0.1	-0.0683373102750757
1248	0.0	0.35	0.1	0.5	0.05	-0.05348698410772254
1249	0.0	0.35	0.1	0.55	0.0	-0.03971284600270625
1250	0.0	0.35	0.15	0.0	0.5	-0.11965837191377357
1251	0.0	0.35	0.15	0.05	0.45	-0.12560833901743518
1252	0.0	0.35	0.15	0.1	0.4	-0.12856632683834007
1253	0.0	0.35	0.15	0.15	0.35	-0.1280657384919472
1254	0.0	0.35	0.15	0.2	0.3	-0.12393807727579942
1255	0.0	0.35	0.15	0.25	0.25	-0.11633582182250264
1256	0.0	0.35	0.15	0.3	0.2	-0.1057196797876801
1257	0.0	0.35	0.15	0.35	0.15	-0.0928120693097117
1258	0.0	0.35	0.15	0.4	0.1	-0.07852325322919802
1259	0.0	0.35	0.15	0.45	0.05	-0.0638600196203553
1260	0.0	0.35	0.15	0.5	0.0	-0.04982864761192518
1261	0.0	0.35	0.2	0.0	0.45	-0.12407753715308081
1262	0.0	0.35	0.2	0.05	0.4	-0.12812931774701627
1263	0.0	0.35	0.2	0.1	0.35	-0.12903376393241173
1264	0.0	0.35	0.2	0.15	0.3	-0.12650675626568367
1265	0.0	0.35	0.2	0.2	0.25	-0.12056616581920562
1266	0.0	0.35	0.2	0.25	0.2	-0.11153394092169006
1267	0.0	0.35	0.2	0.3	0.15	-0.10000446580756067
1268	0.0	0.35	0.2	0.35	0.1	-0.08678363053210963
1269	0.0	0.35	0.2	0.4	0.05	-0.07280691321920899
1270	0.0	0.35	0.2	0.45	0.0	-0.05904724284321927
1271	0.0	0.35	0.25	0.0	0.4	-0.12525533321882643
1272	0.0	0.35	0.25	0.05	0.35	-0.12724507480631142
1273	0.0	0.35	0.25	0.1	0.3	-0.126111489235628
1274	0.0	0.35	0.25	0.15	0.25	-0.12175615074677223
1275	0.0	0.35	0.25	0.2	0.2	-0.11436930642810503
1276	0.0	0.35	0.25	0.25	0.15	-0.10441258240974802
1277	0.0	0.35	0.25	0.3	0.1	-0.09257184205228214
1278	0.0	0.35	0.25	0.35	0.05	-0.07968672377030692
1279	0.0	0.35	0.25	0.4	0.0	-0.06666631515727539
1280	0.0	0.35	0.3	0.0	0.35	-0.12311291260151074
1281	0.0	0.35	0.3	0.05	0.3	-0.12305151489847406
1282	0.0	0.35	0.3	0.1	0.25	-0.12006716584345224
1283	0.0	0.35	0.3	0.15	0.2	-0.11423530776096631
1284	0.0	0.35	0.3	0.2	0.15	-0.10589104500742189
1285	0.0	0.35	0.3	0.25	0.1	-0.09559548589516134
1286	0.0	0.35	0.3	0.3	0.05	-0.08407768942951394
1287	0.0	0.35	0.3	0.35	0.0	-0.07216015998596259
1288	0.0	0.35	0.35	0.0	0.3	-0.11785493224445064
1289	0.0	0.35	0.35	0.05	0.25	-0.11591965372213983
1290	0.0	0.35	0.35	0.1	0.2	-0.11141951416500445
1291	0.0	0.35	0.35	0.15	0.15	-0.10457875658212318
1292	0.0	0.35	0.35	0.2	0.1	-0.09583954647539447
1293	0.0	0.35	0.35	0.25	0.05	-0.0858161884817994
1294	0.0	0.35	0.35	0.3	0.0	-0.07523141664614125
1295	0.0	0.35	0.4	0.0	0.25	-0.10993330667655447
1296	0.0	0.35	0.4	0.05	0.2	-0.10644221948009523
1297	0.0	0.35	0.4	0.1	0.15	-0.10087053191465259
1298	0.0	0.35	0.4	0.15	0.1	-0.09355614465234366
1299	0.0	0.35	0.4	0.2	0.05	-0.08500440738259024
1300	0.0	0.35	0.4	0.25	0.0	-0.0758351655731369
1301	0.0	0.35	0.45	0.0	0.2	-0.09998622129149023
1302	0.0	0.35	0.45	0.05	0.15	-0.09535996648491574
1303	0.0	0.35	0.45	0.1	0.1	-0.0892232563969412
1304	0.0	0.35	0.45	0.15	0.05	-0.08198645628519284
1305	0.0	0.35	0.45	0.2	0.0	-0.07417267661732255
1306	0.0	0.35	0.5	0.0	0.15	-0.08876268371219322
1307	0.0	0.35	0.5	0.05	0.1	-0.08347933901543217
1308	0.0	0.35	0.5	0.1	0.05	-0.07729736234918999
1309	0.0	0.35	0.5	0.15	0.0	-0.07065664016081004
1310	0.0	0.35	0.55	0.0	0.1	-0.0770440187702212
1311	0.0	0.35	0.55	0.05	0.05	-0.0715931840553618
1312	0.0	0.35	0.55	0.1	0.0	-0.0658538462200207
1313	0.0	0.35	0.6	0.0	0.05	-0.06557276757477615
1314	0.0	0.35	0.6	0.05	0.0	-0.06041426349889774
1315	0.0	0.35	0.65	0.0	0.0	-0.054996825666507446
1316	0.0	0.4	0.0	0.0	0.6	-0.11330525764920157
1317	0.0	0.4	0.0	0.05	0.55	-0.12229947733074187
1318	0.0	0.4	0.0	0.1	0.5	-0.12885628521445758
1319	0.0	0.4	0.0	0.15	0.45	-0.13219341464446302
1320	0.0	0.4	0.0	0.2	0.4	-0.13178274270565085
1321	0.0	0.4	0.0	0.25	0.35	-0.1274130236835952
1322	0.0	0.4	0.0	0.3	0.3	-0.11921860832292448
1323	0.0	0.4	0.0	0.35	0.25	-0.10767019974468542
1324	0.0	0.4	0.0	0.4	0.2	-0.0935289084578475
1325	0.0	0.4	0.0	0.45	0.15	-0.07776982309849823
1326	0.0	0.4	0.0	0.5	0.1	-0.061485210092198636
1327	0.0	0.4	0.0	0.55	0.05	-0.04577970838367293
1328	0.0	0.4	0.0	0.6	0.0	-0.031670223259898156
1329	0.0	0.4	0.05	0.0	0.55	-0.12415381631900374
1330	0.0	0.4	0.05	0.05	0.5	-0.13205579276070886
1331	0.0	0.4	0.05	0.1	0.45	-0.13701245100967024
1332	0.0	0.4	0.05	0.15	0.4	-0.13837217133872332
1333	0.0	0.4	0.05	0.2	0.35	-0.1357771657383403
1334	0.0	0.4	0.05	0.25	0.3	-0.12920800577035
1335	0.0	0.4	0.05	0.3	0.25	-0.11899128459181048
1336	0.0	0.4	0.05	0.35	0.2	-0.10576935377112884
1337	0.0	0.4	0.05	0.4	0.15	-0.09043625283818772
1338	0.0	0.4	0.05	0.45	0.1	-0.07404840340614904
1339	0.0	0.4	0.05	0.5	0.05	-0.057721672647456146
1340	0.0	0.4	0.05	0.55	0.0	-0.04252760411836956
1341	0.0	0.4	0.1	0.0	0.5	-0.13266832307128654
1342	0.0	0.4	0.1	0.05	0.45	-0.1389683531849149
1343	0.0	0.4	0.1	0.1	0.4	-0.1419517690023649
1344	0.0	0.4	0.1	0.15	0.35	-0.1411329267232325
1345	0.0	0.4	0.1	0.2	0.3	-0.1363445540835093
1346	0.0	0.4	0.1	0.25	0.25	-0.12776152316990597
1347	0.0	0.4	0.1	0.3	0.2	-0.11588710492776672
1348	0.0	0.4	0.1	0.35	0.15	-0.10150358088486904
1349	0.0	0.4	0.1	0.4	0.1	-0.08559388344845686
1350	0.0	0.4	0.1	0.45	0.05	-0.06924460165100439
1351	0.0	0.4	0.1	0.5	0.0	-0.05354267999031152
1352	0.0	0.4	0.15	0.0	0.45	-0.1380945310612778
1353	0.0	0.4	0.15	0.05	0.4	-0.14241507695646927
1354	0.0	0.4	0.15	0.1	0.35	-0.1432183778598322
1355	0.0	0.4	0.15	0.15	0.3	-0.14020667561502578
1356	0.0	0.4	0.15	0.2	0.25	-0.13340765359133536
1357	0.0	0.4	0.15	0.25	0.2	-0.12317672001023526
1358	0.0	0.4	0.15	0.3	0.15	-0.11016339220397883
1359	0.0	0.4	0.15	0.35	0.1	-0.09524635983932245
1360	0.0	0.4	0.15	0.4	0.05	-0.07944590999913807
1361	0.0	0.4	0.15	0.45	0.0	-0.0638250647223358
1362	0.0	0.4	0.2	0.0	0.4	-0.13994609194527827
1363	0.0	0.4	0.2	0.05	0.35	-0.1420787672887759
1364	0.0	0.4	0.2	0.1	0.3	-0.14068281602504615
1365	0.0	0.4	0.2	0.15	0.25	-0.1356546492434713
1366	0.0	0.4	0.2	0.2	0.2	-0.1272051460849774
1367	0.0	0.4	0.2	0.25	0.15	-0.11584160108709873
1368	0.0	0.4	0.2	0.3	0.1	-0.10231749006552876
1369	0.0	0.4	0.2	0.35	0.05	-0.08755685358766205
1370	0.0	0.4	0.2	0.4	0.0	-0.07256327456914527
1371	0.0	0.4	0.25	0.0	0.35	-0.1380513891245304
1372	0.0	0.4	0.25	0.05	0.3	-0.1379746014381009
1373	0.0	0.4	0.25	0.1	0.25	-0.13454812367575905
1374	0.0	0.4	0.25	0.15	0.2	-0.12785283619550433
1375	0.0	0.4	0.25	0.2	0.15	-0.11825629590634895
1376	0.0	0.4	0.25	0.25	0.1	-0.1063772271283378
1377	0.0	0.4	0.25	0.3	0.05	-0.09302325388004198
1378	0.0	0.4	0.25	0.35	0.0	-0.07911022356202196
1379	0.0	0.4	0.3	0.0	0.3	-0.1325627297150455
1380	0.0	0.4	0.3	0.05	0.25	-0.13043819770809478
1381	0.0	0.4	0.3	0.1	0.2	-0.12531702995270233
1382	0.0	0.4	0.3	0.15	0.15	-0.11744038766002714
1383	0.0	0.4	0.3	0.2	0.1	-0.10729432748571598
1384	0.0	0.4	0.3	0.25	0.05	-0.0955610740994676
1385	0.0	0.4	0.3	0.3	0.0	-0.08305010660849052
1386	0.0	0.4	0.35	0.0	0.25	-0.12392795741693227
1387	0.0	0.4	0.35	0.05	0.2	-0.12007744345229993
1388	0.0	0.4	0.35	0.1	0.15	-0.11372641866206655
1389	0.0	0.4	0.35	0.15	0.1	-0.10524071832618256
1390	0.0	0.4	0.35	0.2	0.05	-0.09517933060939784
1391	0.0	0.4	0.35	0.25	0.0	-0.08423753606898357
1392	0.0	0.4	0.4	0.0	0.2	-0.1128302342030496
1393	0.0	0.4	0.4	0.05	0.15	-0.10769659289410059
1394	0.0	0.4	0.4	0.1	0.1	-0.10065987761250042
1395	0.0	0.4	0.4	0.15	0.05	-0.0921677197706409
1396	0.0	0.4	0.4	0.2	0.0	-0.0828038908059596
1397	0.0	0.4	0.45	0.0	0.15	-0.10010617850654019
1398	0.0	0.4	0.45	0.05	0.1	-0.09420474355477651
1399	0.0	0.4	0.45	0.1	0.05	-0.08705164743363258
1400	0.0	0.4	0.45	0.15	0.0	-0.07913077372662009
1401	0.0	0.4	0.5	0.0	0.1	-0.08665497017987125
1402	0.0	0.4	0.5	0.05	0.05	-0.08052209725608657
1403	0.0	0.4	0.5	0.1	0.0	-0.07379535618608442
1404	0.0	0.4	0.55	0.0	0.05	-0.07335112077457306
1405	0.0	0.4	0.55	0.05	0.0	-0.06749633322410091
1406	0.0	0.4	0.6	0.0	0.0	-0.060971545109318806
1407	0.0	0.45	0.0	0.0	0.55	-0.13238052954198654
1408	0.0	0.45	0.0	0.05	0.5	-0.14033787269513542
1409	0.0	0.45	0.0	0.1	0.45	-0.14517150156618225
1410	0.0	0.45	0.0	0.15	0.4	-0.14622591522123146
1411	0.0	0.45	0.0	0.2	0.35	-0.14314915046482324
1412	0.0	0.45	0.0	0.25	0.3	-0.13593752119608551
1413	0.0	0.45	0.0	0.3	0.25	-0.12494271203276242
1414	0.0	0.45	0.0	0.35	0.2	-0.1108401544455308
1415	0.0	0.45	0.0	0.4	0.15	-0.09456287088432491
1416	0.0	0.45	0.0	0.45	0.1	-0.07720950937628362
1417	0.0	0.45	0.0	0.5	0.05	-0.05993839959852523
1418	0.0	0.45	0.0	0.55	0.0	-0.04386071054673163
1419	0.0	0.45	0.05	0.0	0.5	-0.14219063582034894
1420	0.0	0.45	0.05	0.05	0.45	-0.14857203787121268
1421	0.0	0.45	0.05	0.1	0.4	-0.15141186236534407
1422	0.0	0.45	0.05	0.15	0.35	-0.15021861861434077
1423	0.0	0.45	0.05	0.2	0.3	-0.1448322638568206
1424	0.0	0.45	0.05	0.25	0.25	-0.13544821554980185
1425	0.0	0.45	0.05	0.3	0.2	-0.12260271334073329
1426	0.0	0.45	0.05	0.35	0.15	-0.10712142059926909
1427	0.0	0.45	0.05	0.4	0.1	-0.0900380761778381
1428	0.0	0.45	0.05	0.45	0.05	-0.0724937913068056
1429	0.0	0.45	0.05	0.5	0.0	-0.05562967276676406
1430	0.0	0.45	0.1	0.0	0.45	-0.1488545040451614
1431	0.0	0.45	0.1	0.05	0.4	-0.153237689213848
1432	0.0	0.45	0.1	0.1	0.35	-0.15383188040031107
1433	0.0	0.45	0.1	0.15	0.3	-0.15033483341846154
1434	0.0	0.45	0.1	0.2	0.25	-0.14278615040295967
1435	0.0	0.45	0.1	0.25	0.2	-0.13156949092379103
1436	0.0	0.45	0.1	0.3	0.15	-0.11737743043843087
1437	0.0	0.45	0.1	0.35	0.1	-0.10114362646617173
1438	0.0	0.45	0.1	0.4	0.05	-0.08395121843698591
1439	0.0	0.45	0.1	0.45	0.0	-0.06692919470647335
1440	0.0	0.45	0.15	0.0	0.4	-0.15175203989428032
1441	0.0	0.45	0.15	0.05	0.35	-0.15388309986558382
1442	0.0	0.45	0.15	0.1	0.3	-0.1521720113188122
1443	0.0	0.45	0.15	0.15	0.25	-0.14651531174643032
1444	0.0	0.45	0.15	0.2	0.2	-0.13714327114799668
1445	0.0	0.45	0.15	0.25	0.15	-0.1246011551018426
1446	0.0	0.45	0.15	0.3	0.1	-0.10969660683669283
1447	0.0	0.45	0.15	0.35	0.05	-0.0934201284753251
1448	0.0	0.45	0.15	0.4	0.0	-0.0768490012955438
1449	0.0	0.45	0.2	0.0	0.35	-0.15059029013210787
1450	0.0	0.45	0.2	0.05	0.3	-0.150408533595911
1451	0.0	0.45	0.2	0.1	0.25	-0.14653160239477978
1452	0.0	0.45	0.2	0.15	0.2	-0.1390477779010848
1453	0.0	0.45	0.2	0.2	0.15	-0.1283533123667484
1454	0.0	0.45	0.2	0.25	0.1	-0.11511541098202195
1455	0.0	0.45	0.2	0.3	0.05	-0.10020661752687324
1456	0.0	0.45	0.2	0.35	0.0	-0.08461924899798962
1457	0.0	0.45	0.25	0.0	0.3	-0.14542966168851892
1458	0.0	0.45	0.25	0.05	0.25	-0.14307034811139185
1459	0.0	0.45	0.25	0.1	0.2	-0.13735038160285457
1460	0.0	0.45	0.25	0.15	0.15	-0.12852726462661346
1461	0.0	0.45	0.25	0.2	0.1	-0.11712565271367087
1462	0.0	0.45	0.25	0.25	0.05	-0.10388620046689848
1463	0.0	0.45	0.25	0.3	0.0	-0.08969236687605237
1464	0.0	0.45	0.3	0.0	0.25	-0.13666845009965883
1465	0.0	0.45	0.3	0.05	0.2	-0.13244365153810359
1466	0.0	0.45	0.3	0.1	0.15	-0.1253511278901806
1467	0.0	0.45	0.3	0.15	0.1	-0.11578243758591643
1468	0.0	0.45	0.3	0.2	0.05	-0.10434436734274177
1469	0.0	0.45	0.3	0.25	0.0	-0.09179876211535236
1470	0.0	0.45	0.35	0.0	0.2	-0.12498922321016177
1471	0.0	0.45	0.35	0.05	0.15	-0.11935022232904116
1472	0.0	0.45	0.35	0.1	0.1	-0.11145303111894941
1473	0.0	0.45	0.35	0.15	0.05	-0.10177959052128863
1474	0.0	0.45	0.35	0.2	0.0	-0.09096881096750137
1475	0.0	0.45	0.4	0.0	0.15	-0.11127619207615413
1476	0.0	0.45	0.4	0.05	0.1	-0.10476328462922026
1477	0.0	0.45	0.4	0.1	0.05	-0.09666911333023084
1478	0.0	0.45	0.4	0.15	0.0	-0.08751861627407787
1479	0.0	0.45	0.45	0.0	0.1	-0.09651647186384417
1480	0.0	0.45	0.45	0.05	0.05	-0.08970339312329603
1481	0.0	0.45	0.45	0.1	0.0	-0.0820024642689752
1482	0.0	0.45	0.5	0.0	0.05	-0.08169948778360761
1483	0.0	0.45	0.5	0.05	0.0	-0.07513976332093564
1484	0.0	0.45	0.55	0.0	0.0	-0.06772763578732963
1485	0.0	0.5	0.0	0.0	0.5	-0.1473153672305017
1486	0.0	0.5	0.0	0.05	0.45	-0.15348244366074373
1487	0.0	0.5	0.0	0.1	0.4	-0.15599968364343836
1488	0.0	0.5	0.0	0.15	0.35	-0.15438373906660707
1489	0.0	0.5	0.0	0.2	0.3	-0.14848766062182303
1490	0.0	0.5	0.0	0.25	0.25	-0.13852448492215674
1491	0.0	0.5	0.0	0.3	0.2	-0.12505188104746867
1492	0.0	0.5	0.0	0.35	0.15	-0.10891974274966384
1493	0.0	0.5	0.0	0.4	0.1	-0.09118755567488071
1494	0.0	0.5	0.0	0.45	0.05	-0.07302218775225701
1495	0.0	0.5	0.0	0.5	0.0	-0.05558887907122578
1496	0.0	0.5	0.05	0.0	0.45	-0.15525840521190118
1497	0.0	0.5	0.05	0.05	0.4	-0.1594700571548957
1498	0.0	0.5	0.05	0.1	0.35	-0.15974026119816429
1499	0.0	0.5	0.05	0.15	0.3	-0.1557721344148941
1500	0.0	0.5	0.05	0.2	0.25	-0.14761883867608716
1501	0.0	0.5	0.05	0.25	0.2	-0.13568546888724434
1502	0.0	0.5	0.05	0.3	0.15	-0.12069294720967784
1503	0.0	0.5	0.05	0.35	0.1	-0.10360859904108571
1504	0.0	0.5	0.05	0.4	0.05	-0.0855524213757986
1505	0.0	0.5	0.05	0.45	0.0	-0.06769093416473312
1506	0.0	0.5	0.1	0.0	0.4	-0.1594126562046277
1507	0.0	0.5	0.1	0.05	0.35	-0.16137302859230485
1508	0.0	0.5	0.1	0.1	0.3	-0.15929422729629272
1509	0.0	0.5	0.1	0.15	0.25	-0.15307857155555854
1510	0.0	0.5	0.1	0.2	0.2	-0.14297349818433192
1511	0.0	0.5	0.1	0.25	0.15	-0.12955227477621226
1512	0.0	0.5	0.1	0.3	0.1	-0.11365987360993576
1513	0.0	0.5	0.1	0.35	0.05	-0.09633106074154085
1514	0.0	0.5	0.1	0.4	0.0	-0.07869122074758056
1515	0.0	0.5	0.15	0.0	0.35	-0.1593484847530322
1516	0.0	0.5	0.15	0.05	0.3	-0.15895514339166555
1517	0.0	0.5	0.15	0.1	0.25	-0.15462981222819308
1518	0.0	0.5	0.15	0.15	0.2	-0.14646998943711823
1519	0.0	0.5	0.15	0.2	0.15	-0.1348952445168382
1520	0.0	0.5	0.15	0.25	0.1	-0.1206091460411088
1521	0.0	0.5	0.15	0.3	0.05	-0.10453139350414231
1522	0.0	0.5	0.15	0.35	0.0	-0.08770895989411916
1523	0.0	0.5	0.2	0.0	0.3	-0.15500425450184868
1524	0.0	0.5	0.2	0.05	0.25	-0.15235790017155615
1525	0.0	0.5	0.2	0.1	0.2	-0.14608359061532808
1526	0.0	0.5	0.2	0.15	0.15	-0.136453825120424
1527	0.0	0.5	0.2	0.2	0.1	-0.12402427587063525
1528	0.0	0.5	0.2	0.25	0.05	-0.1095808923108305
1529	0.0	0.5	0.2	0.3	0.0	-0.09406362645318886
1530	0.0	0.5	0.25	0.0	0.25	-0.14668762950959727
1531	0.0	0.5	0.25	0.05	0.2	-0.14207859933871989
1532	0.0	0.5	0.25	0.1	0.15	-0.1343165552803499
1533	0.0	0.5	0.25	0.15	0.1	-0.12381516173000123
1534	0.0	0.5	0.25	0.2	0.05	-0.11122026479714209
1535	0.0	0.5	0.25	0.25	0.0	-0.09734722791633853
1536	0.0	0.5	0.3	0.0	0.2	-0.13503392108153603
1537	0.0	0.5	0.3	0.05	0.15	-0.1289079046943874
1538	0.0	0.5	0.3	0.1	0.1	-0.12023435866706364
1539	0.0	0.5	0.3	0.15	0.05	-0.10952460045937004
1540	0.0	0.5	0.3	0.2	0.0	-0.09746378498577446
1541	0.0	0.5	0.35	0.0	0.15	-0.12092866276303482
1542	0.0	0.5	0.35	0.05	0.1	-0.1138369870218559
1543	0.0	0.5	0.35	0.1	0.05	-0.10488415145672397
1544	0.0	0.5	0.35	0.15	0.0	-0.09463079388113646
1545	0.0	0.5	0.4	0.0	0.1	-0.10540662324303836
1546	0.0	0.5	0.4	0.05	0.05	-0.09794836929650838
1547	0.0	0.5	0.4	0.1	0.0	-0.08934320095602509
1548	0.0	0.5	0.45	0.0	0.05	-0.08954218588714621
1549	0.0	0.5	0.45	0.05	0.0	-0.08230601043481248
1550	0.0	0.5	0.5	0.0	0.0	-0.0743460661022731
1551	0.0	0.55	0.0	0.0	0.45	-0.15666978154009417
1552	0.0	0.55	0.0	0.05	0.4	-0.16047230202110857
1553	0.0	0.55	0.0	0.1	0.35	-0.16031234754174578
1554	0.0	0.55	0.0	0.15	0.3	-0.15590805668856966
1555	0.0	0.55	0.0	0.2	0.25	-0.1473269845058234
1556	0.0	0.55	0.0	0.25	0.2	-0.1349874655794092
1557	0.0	0.55	0.0	0.3	0.15	-0.11962219869551666
1558	0.0	0.55	0.0	0.35	0.1	-0.10220866910280631
1559	0.0	0.55	0.0	0.4	0.05	-0.08387533364557934
1560	0.0	0.55	0.0	0.45	0.0	-0.06579537684478151
1561	0.0	0.55	0.05	0.0	0.4	-0.1620962057493724
1562	0.0	0.55	0.05	0.05	0.35	-0.16371167028070083
1563	0.0	0.55	0.05	0.1	0.3	-0.16122357406216786
1564	0.0	0.55	0.05	0.15	0.25	-0.15454542275703245
1565	0.0	0.55	0.05	0.2	0.2	-0.14393850638903738
1566	0.0	0.55	0.05	0.25	0.15	-0.1299922662667034
1567	0.0	0.55	0.05	0.3	0.1	-0.11356966718868815
1568	0.0	0.55	0.05	0.35	0.05	-0.09572458481253635
1569	0.0	0.55	0.05	0.4	0.0	-0.07760170954140647
1570	0.0	0.55	0.1	0.0	0.35	-0.16332268570281927
1571	0.0	0.55	0.1	0.05	0.3	-0.16260845641044275
1572	0.0	0.55	0.1	0.1	0.25	-0.1578537539988881
1573	0.0	0.55	0.1	0.15	0.2	-0.14916658189846402
1574	0.0	0.55	0.1	0.2	0.15	-0.13698290446988287
1575	0.0	0.55	0.1	0.25	0.1	-0.12202808004916987
1576	0.0	0.55	0.1	0.3	0.05	-0.10524801022147949
1577	0.0	0.55	0.1	0.35	0.0	-0.08771882191284527
1578	0.0	0.55	0.15	0.0	0.3	-0.16014882317403564
1579	0.0	0.55	0.15	0.05	0.25	-0.15716648402128525
1580	0.0	0.55	0.15	0.1	0.2	-0.15040794083967918
1581	0.0	0.55	0.15	0.15	0.15	-0.14015838213957754
1582	0.0	0.55	0.15	0.2	0.1	-0.12699481672338855
1583	0.0	0.55	0.15	0.25	0.05	-0.1117322708865521
1584	0.0	0.55	0.15	0.3	0.0	-0.09534586286544758
1585	0.0	0.55	0.2	0.0	0.25	-0.1527601772812333
1586	0.0	0.55	0.2	0.05	0.2	-0.14776869133121212
1587	0.0	0.55	0.2	0.1	0.15	-0.1394447586794668
1588	0.0	0.55	0.2	0.15	0.1	-0.12821905102459724
1589	0.0	0.55	0.2	0.2	0.05	-0.11476507125536385
1590	0.0	0.55	0.2	0.25	0.0	-0.09993500484299493
1591	0.0	0.55	0.25	0.0	0.2	-0.14170279471648667
1592	0.0	0.55	0.25	0.05	0.15	-0.13512922464980265
1593	0.0	0.55	0.25	0.1	0.1	-0.12580890972357547
1594	0.0	0.55	0.25	0.15	0.05	-0.11427561304868511
1595	0.0	0.55	0.25	0.2	0.0	-0.10124868168250084
1596	0.0	0.55	0.3	0.0	0.15	-0.12781656110267758
1597	0.0	0.55	0.3	0.05	0.1	-0.12020887264820491
1598	0.0	0.55	0.3	0.1	0.05	-0.1105334847181243
1599	0.0	0.55	0.3	0.15	0.0	-0.09937894417566587
