	Ir	Pd	Pt	Rh	Ru	Activity
2541	0.05	0.2	0.15	0.05	0.55	0.058234017343535005
2542	0.05	0.2	0.15	0.1	0.5	0.06435766183967362
2543	0.05	0.2	0.15	0.15	0.45	0.06952071399641853
2544	0.05	0.2	0.15	0.2	0.4	0.07297044683661298
2545	0.05	0.2	0.15	0.25	0.35	0.0741205488215404
2546	0.05	0.2	0.15	0.3	0.3	0.0726318238899443
2547	0.05	0.2	0.15	0.35	0.25	0.06846442853189558
2548	0.05	0.2	0.15	0.4	0.2	0.061892740231178106
2549	0.05	0.2	0.15	0.45	0.15	0.05347953538274654
2550	0.05	0.2	0.15	0.5	0.1	0.04401251044792541
2551	0.05	0.2	0.15	0.55	0.05	0.034412128586716245
2552	0.05	0.2	0.15	0.6	0.0	0.025624192607920607
2553	0.05	0.2	0.2	0.0	0.55	0.05751299772660158
2554	0.05	0.2	0.2	0.05	0.5	0.06398955571105082
2555	0.05	0.2	0.2	0.1	0.45	0.06998190653765399
2556	0.05	0.2	0.2	0.15	0.4	0.07468839094143952
2557	0.05	0.2	0.2	0.2	0.35	0.07741803136827452
2558	0.05	0.2	0.2	0.25	0.3	0.07768126458533045
2559	0.05	0.2	0.2	0.3	0.25	0.07525936202385725
2560	0.05	0.2	0.2	0.35	0.2	0.0702412603843715
2561	0.05	0.2	0.2	0.4	0.15	0.06302118249753615
2562	0.05	0.2	0.2	0.45	0.1	0.05425644668063452
2563	0.05	0.2	0.2	0.5	0.05	0.044791148435705946
2564	0.05	0.2	0.2	0.55	0.0	0.035556768121276644
2565	0.05	0.2	0.25	0.0	0.5	0.0628343753352923
2566	0.05	0.2	0.25	0.05	0.45	0.06923985511982238
2567	0.05	0.2	0.25	0.1	0.4	0.07485407815202859
2568	0.05	0.2	0.25	0.15	0.35	0.07892496669149196
2569	0.05	0.2	0.25	0.2	0.3	0.0808465798450212
2570	0.05	0.2	0.25	0.25	0.25	0.08024063763224068
2571	0.05	0.2	0.25	0.3	0.2	0.07701214253424535
2572	0.05	0.2	0.25	0.35	0.15	0.07136977386726825
2573	0.05	0.2	0.25	0.4	0.1	0.06380698113456773
2574	0.05	0.2	0.25	0.45	0.05	0.05504585350675113
2575	0.05	0.2	0.25	0.5	0.0	0.04595174910146792
2576	0.05	0.2	0.3	0.0	0.45	0.06750843604709286
2577	0.05	0.2	0.3	0.05	0.4	0.0735899880969883
2578	0.05	0.2	0.3	0.1	0.35	0.07863434485096074
2579	0.05	0.2	0.3	0.15	0.3	0.08196288047478673
2580	0.05	0.2	0.3	0.2	0.25	0.08307093103490498
2581	0.05	0.2	0.3	0.25	0.2	0.08169736042809632
2582	0.05	0.2	0.3	0.3	0.15	0.07786494602282308
2583	0.05	0.2	0.3	0.35	0.1	0.07188454693502165
2584	0.05	0.2	0.3	0.4	0.05	0.06432158541565024
2585	0.05	0.2	0.3	0.45	0.0	0.05592934947150377
2586	0.05	0.2	0.35	0.0	0.4	0.07119285582368513
2587	0.05	0.2	0.35	0.05	0.35	0.0767515935024074
2588	0.05	0.2	0.35	0.1	0.3	0.08110443740453538
2589	0.05	0.2	0.35	0.15	0.25	0.0836635720846988
2590	0.05	0.2	0.35	0.2	0.2	0.08403366969424733
2591	0.05	0.2	0.35	0.25	0.15	0.08206773378917126
2592	0.05	0.2	0.35	0.3	0.1	0.07789198741161972
2593	0.05	0.2	0.35	0.35	0.05	0.07189520334323418
2594	0.05	0.2	0.35	0.4	0.0	0.06468346682917678
2595	0.05	0.2	0.4	0.0	0.35	0.07365974401991869
2596	0.05	0.2	0.4	0.05	0.3	0.07856498702547114
2597	0.05	0.2	0.4	0.1	0.25	0.08218187385934778
2598	0.05	0.2	0.4	0.15	0.2	0.08402311540267485
2599	0.05	0.2	0.4	0.2	0.15	0.08380233967673292
2600	0.05	0.2	0.4	0.25	0.1	0.08147554503686989
2601	0.05	0.2	0.4	0.3	0.05	0.07725136967482082
2602	0.05	0.2	0.4	0.35	0.0	0.0715679638112433
2603	0.05	0.2	0.45	0.0	0.3	0.07481164804136306
2604	0.05	0.2	0.45	0.05	0.25	0.07900754619833253
2605	0.05	0.2	0.45	0.1	0.2	0.08192012554354602
2606	0.05	0.2	0.45	0.15	0.15	0.08316438442861417
2607	0.05	0.2	0.45	0.2	0.1	0.08255469154013965
2608	0.05	0.2	0.45	0.25	0.05	0.08013226556995984
2609	0.05	0.2	0.45	0.3	0.0	0.07616269173126206
2610	0.05	0.2	0.5	0.0	0.25	0.07468419250953481
2611	0.05	0.2	0.5	0.05	0.2	0.07818852122518193
2612	0.05	0.2	0.5	0.1	0.15	0.08049585009352749
2613	0.05	0.2	0.5	0.15	0.1	0.08131776550650965
2614	0.05	0.2	0.5	0.2	0.05	0.08055467605782601
2615	0.05	0.2	0.5	0.25	0.0	0.07831069830576345
2616	0.05	0.2	0.55	0.0	0.2	0.07343605312160126
2617	0.05	0.2	0.55	0.05	0.15	0.07633185174331922
2618	0.05	0.2	0.55	0.1	0.1	0.07818556407103103
2619	0.05	0.2	0.55	0.15	0.05	0.07879339954386673
2620	0.05	0.2	0.55	0.2	0.0	0.07812251709904183
2621	0.05	0.2	0.6	0.0	0.15	0.07132816493349556
2622	0.05	0.2	0.6	0.05	0.1	0.0737495958947714
2623	0.05	0.2	0.6	0.1	0.05	0.07533490066451046
2624	0.05	0.2	0.6	0.15	0.0	0.07594839828907196
2625	0.05	0.2	0.65	0.0	0.1	0.06869488494529255
2626	0.05	0.2	0.65	0.05	0.05	0.07080917329347511
2627	0.05	0.2	0.65	0.1	0.0	0.07232391838490981
2628	0.05	0.2	0.7	0.0	0.05	0.0659102806775305
2629	0.05	0.2	0.7	0.05	0.0	0.06789783681172513
2630	0.05	0.2	0.75	0.0	0.0	0.06335285722324357
2631	0.05	0.25	0.0	0.0	0.7	0.05820332597187812
2632	0.05	0.25	0.0	0.05	0.65	0.06379513253947093
2633	0.05	0.25	0.0	0.1	0.6	0.06962088048142144
2634	0.05	0.25	0.0	0.15	0.55	0.07488293263221629
2635	0.05	0.25	0.0	0.2	0.5	0.07878980630522787
2636	0.05	0.25	0.0	0.25	0.45	0.08065296305715028
2637	0.05	0.25	0.0	0.3	0.4	0.07997813072648755
2638	0.05	0.25	0.0	0.35	0.35	0.07653746010411892
2639	0.05	0.25	0.0	0.4	0.3	0.0704108582767731
2640	0.05	0.25	0.0	0.45	0.25	0.06198904750737723
2641	0.05	0.25	0.0	0.5	0.2	0.05193661408554748
2642	0.05	0.25	0.0	0.55	0.15	0.04111953101551026
2643	0.05	0.25	0.0	0.6	0.1	0.030507213282894186
2644	0.05	0.25	0.0	0.65	0.05	0.021063049240609102
2645	0.05	0.25	0.0	0.7	0.0	0.013638833401126968
2646	0.05	0.25	0.05	0.0	0.65	0.06332984717619022
2647	0.05	0.25	0.05	0.05	0.6	0.06960643872017401
2648	0.05	0.25	0.05	0.1	0.55	0.07573192018902639
2649	0.05	0.25	0.05	0.15	0.5	0.08087138809246462
2650	0.05	0.25	0.05	0.2	0.45	0.0842409939267864
2651	0.05	0.25	0.05	0.25	0.4	0.08520681761109553
2652	0.05	0.25	0.05	0.3	0.35	0.08337175307671907
2653	0.05	0.25	0.05	0.35	0.3	0.07863694457480286
2654	0.05	0.25	0.05	0.4	0.25	0.07122745381549875
2655	0.05	0.25	0.05	0.45	0.2	0.06167696717010693
2656	0.05	0.25	0.05	0.5	0.15	0.05077261039226734
2657	0.05	0.25	0.05	0.55	0.1	0.03946719281728406
2658	0.05	0.25	0.05	0.6	0.05	0.028771283916793344
2659	0.05	0.25	0.05	0.65	0.0	0.019640480959470727
2660	0.05	0.25	0.1	0.0	0.6	0.06894668758840519
2661	0.05	0.25	0.1	0.05	0.55	0.07560052393367005
2662	0.05	0.25	0.1	0.1	0.5	0.08170914159068426
2663	0.05	0.25	0.1	0.15	0.45	0.0864328307735664
2664	0.05	0.25	0.1	0.2	0.4	0.08902840620290103
2665	0.05	0.25	0.1	0.25	0.35	0.08894590659598642
2666	0.05	0.25	0.1	0.3	0.3	0.08590692490502844
2667	0.05	0.25	0.1	0.35	0.25	0.07995202469722001
2668	0.05	0.25	0.1	0.4	0.2	0.07144885302186288
2669	0.05	0.25	0.1	0.45	0.15	0.061058399867342725
2670	0.05	0.25	0.1	0.5	0.1	0.04966335598858665
2671	0.05	0.25	0.1	0.55	0.05	0.038268482185282754
2672	0.05	0.25	0.1	0.6	0.0	0.027887201010426896
2673	0.05	0.25	0.15	0.0	0.55	0.07452050546779868
2674	0.05	0.25	0.15	0.05	0.5	0.08122890416098771
2675	0.05	0.25	0.15	0.1	0.45	0.08701835607052708
2676	0.05	0.25	0.15	0.15	0.4	0.09107718676110929
2677	0.05	0.25	0.15	0.2	0.35	0.09273298448206055
2678	0.05	0.25	0.15	0.25	0.3	0.09154296809866455
2679	0.05	0.25	0.15	0.3	0.25	0.08736022736098568
2680	0.05	0.25	0.15	0.35	0.2	0.08036483405460436
2681	0.05	0.25	0.15	0.4	0.15	0.07105381839355794
2682	0.05	0.25	0.15	0.45	0.1	0.060190280458444795
2683	0.05	0.25	0.15	0.5	0.05	0.04871832568180426
2684	0.05	0.25	0.15	0.55	0.0	0.0376558713059138
2685	0.05	0.25	0.2	0.0	0.5	0.079532711592525
2686	0.05	0.25	0.2	0.05	0.45	0.08598844952627935
2687	0.05	0.25	0.2	0.1	0.4	0.0912001603388361
2688	0.05	0.25	0.2	0.15	0.35	0.09441447550308937
2689	0.05	0.25	0.2	0.2	0.3	0.09505418628266493
2690	0.05	0.25	0.2	0.25	0.25	0.0927986093006779
2691	0.05	0.25	0.2	0.3	0.2	0.08763512369127757
2692	0.05	0.25	0.2	0.35	0.15	0.07987293129367481
2693	0.05	0.25	0.2	0.4	0.1	0.07011568646035915
2694	0.05	0.25	0.2	0.45	0.05	0.05919604132635138
2695	0.05	0.25	0.2	0.5	0.0	0.04808116922938811
2696	0.05	0.25	0.25	0.0	0.45	0.08353163484114787
2697	0.05	0.25	0.25	0.05	0.4	0.08947140635970777
2698	0.05	0.25	0.25	0.1	0.35	0.09391479567502017
2699	0.05	0.25	0.25	0.15	0.3	0.09619177815892449
2700	0.05	0.25	0.25	0.2	0.25	0.09583696524928209
2701	0.05	0.25	0.25	0.25	0.2	0.09265711682155939
2702	0.05	0.25	0.25	0.3	0.15	0.08676651763017215
2703	0.05	0.25	0.25	0.35	0.1	0.07858366596690258
2704	0.05	0.25	0.25	0.4	0.05	0.06878863004993123
2705	0.05	0.25	0.25	0.45	0.0	0.058246633238559914
2706	0.05	0.25	0.3	0.0	0.4	0.08617650791575249
2707	0.05	0.25	0.3	0.05	0.35	0.09140386094143488
2708	0.05	0.25	0.3	0.1	0.3	0.09497260151918775
2709	0.05	0.25	0.3	0.15	0.25	0.09631380389826395
2710	0.05	0.25	0.3	0.2	0.2	0.09508145434278169
2711	0.05	0.25	0.3	0.25	0.15	0.09120531766631731
2712	0.05	0.25	0.3	0.3	0.1	0.08490995342353322
2713	0.05	0.25	0.3	0.35	0.05	0.07669587429289734
2714	0.05	0.25	0.3	0.4	0.0	0.06728475527976205
2715	0.05	0.25	0.35	0.0	0.35	0.08726821687101328
2716	0.05	0.25	0.35	0.05	0.3	0.0916684615330425
2717	0.05	0.25	0.35	0.1	0.25	0.0943470678649338
2718	0.05	0.25	0.35	0.15	0.2	0.09484546765707369
2719	0.05	0.25	0.35	0.2	0.15	0.09293526736051425
2720	0.05	0.25	0.35	0.25	0.1	0.08865585050236524
2721	0.05	0.25	0.35	0.3	0.05	0.08231805370075865
2722	0.05	0.25	0.35	0.35	0.0	0.07447239780122719
2723	0.05	0.25	0.4	0.0	0.3	0.08676382550596551
2724	0.05	0.25	0.4	0.05	0.25	0.09030959111652095
2725	0.05	0.25	0.4	0.1	0.2	0.09217003425377895
2726	0.05	0.25	0.4	0.15	0.15	0.09199743470231733
2727	0.05	0.25	0.4	0.2	0.1	0.08967069418200581
2728	0.05	0.25	0.4	0.25	0.05	0.08531821531289849
2729	0.05	0.25	0.4	0.3	0.0	0.07930830815879286
2730	0.05	0.25	0.45	0.0	0.25	0.08477421540851068
2731	0.05	0.25	0.45	0.05	0.2	0.08752160465041739
2732	0.05	0.25	0.45	0.1	0.15	0.08871093929549151
2733	0.05	0.25	0.45	0.15	0.1	0.08809771498469422
2734	0.05	0.25	0.45	0.2	0.05	0.08565081342783123
2735	0.05	0.25	0.45	0.25	0.0	0.08156221911824973
2736	0.05	0.25	0.5	0.0	0.2	0.08154635504556931
2737	0.05	0.25	0.5	0.05	0.15	0.08362280191808633
2738	0.05	0.25	0.5	0.1	0.1	0.08434382303067864
2739	0.05	0.25	0.5	0.15	0.05	0.08355380036262125
2740	0.05	0.25	0.5	0.2	0.0	0.08128946964610988
2741	0.05	0.25	0.55	0.0	0.15	0.07743339763393303
2742	0.05	0.25	0.55	0.05	0.1	0.07901922067761044
2743	0.05	0.25	0.55	0.1	0.05	0.07950681768554402
2744	0.05	0.25	0.55	0.15	0.0	0.07881041237312002
2745	0.05	0.25	0.6	0.0	0.1	0.07285682662841565
2746	0.05	0.25	0.6	0.05	0.05	0.07416299533252588
2747	0.05	0.25	0.6	0.1	0.0	0.07465910416008015
2748	0.05	0.25	0.65	0.0	0.05	0.06826519765860305
2749	0.05	0.25	0.65	0.05	0.0	0.06950998469501143
2750	0.05	0.25	0.7	0.0	0.0	0.06409377206044668
2751	0.05	0.3	0.0	0.0	0.65	0.08025869666223875
2752	0.05	0.3	0.0	0.05	0.6	0.08690257334196064
2753	0.05	0.3	0.0	0.1	0.55	0.09304278887509432
2754	0.05	0.3	0.0	0.15	0.5	0.09783892623059265
2755	0.05	0.3	0.0	0.2	0.45	0.1005236301639631
2756	0.05	0.3	0.0	0.25	0.4	0.10050039937422095
2757	0.05	0.3	0.0	0.3	0.35	0.09742730244945239
2758	0.05	0.3	0.0	0.35	0.3	0.09127351411788558
2759	0.05	0.3	0.0	0.4	0.25	0.082338941470127
2760	0.05	0.3	0.0	0.45	0.2	0.07123248150377526
2761	0.05	0.3	0.0	0.5	0.15	0.0588107405087699
2762	0.05	0.3	0.0	0.55	0.1	0.04608521744728798
2763	0.05	0.3	0.0	0.6	0.05	0.03411085586432479
2764	0.05	0.3	0.0	0.65	0.0	0.023871584723822434
2765	0.05	0.3	0.05	0.0	0.6	0.08654361799422193
2766	0.05	0.3	0.05	0.05	0.55	0.09344871908663194
2767	0.05	0.3	0.05	0.1	0.5	0.09942069087579256
2768	0.05	0.3	0.05	0.15	0.45	0.10361832128117454
2769	0.05	0.3	0.05	0.2	0.4	0.10532107201344992
2770	0.05	0.3	0.05	0.25	0.35	0.1040243449160515
2771	0.05	0.3	0.05	0.3	0.3	0.09951413639165287
2772	0.05	0.3	0.05	0.35	0.25	0.09190893845841558
2773	0.05	0.3	0.05	0.4	0.2	0.08166114078991073
2774	0.05	0.3	0.05	0.45	0.15	0.06951617417939503
2775	0.05	0.3	0.05	0.5	0.1	0.0564341669258505
2776	0.05	0.3	0.05	0.55	0.05	0.0434847576057031
2777	0.05	0.3	0.05	0.6	0.0	0.0317298162671506
2778	0.05	0.3	0.1	0.0	0.55	0.09252434217534133
2779	0.05	0.3	0.1	0.05	0.5	0.09933665335404937
2780	0.05	0.3	0.1	0.1	0.45	0.10481120113257207
2781	0.05	0.3	0.1	0.15	0.4	0.10814077425375394
2782	0.05	0.3	0.1	0.2	0.35	0.10868350209152099
2783	0.05	0.3	0.1	0.25	0.3	0.10605127613048218
2784	0.05	0.3	0.1	0.3	0.25	0.10017166659798613
2785	0.05	0.3	0.1	0.35	0.2	0.09131279679337778
2786	0.05	0.3	0.1	0.4	0.15	0.08006588160905914
2787	0.05	0.3	0.1	0.45	0.1	0.06728655850114894
2788	0.05	0.3	0.1	0.5	0.05	0.054002580602748776
2789	0.05	0.3	0.1	0.55	0.0	0.04130069675457901
2790	0.05	0.3	0.15	0.0	0.5	0.09761586460737484
2791	0.05	0.3	0.15	0.05	0.45	0.1040014362053807
2792	0.05	0.3	0.15	0.1	0.4	0.10870095708024377
2793	0.05	0.3	0.15	0.15	0.35	0.11097331251980586
2794	0.05	0.3	0.15	0.2	0.3	0.11028109391330969
2795	0.05	0.3	0.15	0.25	0.25	0.10636835499333533
2796	0.05	0.3	0.15	0.3	0.2	0.09930707213778425
2797	0.05	0.3	0.15	0.35	0.15	0.08950389901635658
2798	0.05	0.3	0.15	0.4	0.1	0.0776646514867835
2799	0.05	0.3	0.15	0.45	0.05	0.06472049766492449
2800	0.05	0.3	0.15	0.5	0.0	0.05172585226379871
2801	0.05	0.3	0.2	0.0	0.45	0.10131508603945223
2802	0.05	0.3	0.2	0.05	0.4	0.10699272071679242
2803	0.05	0.3	0.2	0.1	0.35	0.11071934196495267
2804	0.05	0.3	0.2	0.15	0.3	0.1118463563940651
2805	0.05	0.3	0.2	0.2	0.25	0.10995813935621325
2806	0.05	0.3	0.2	0.25	0.2	0.10493616687004591
2807	0.05	0.3	0.2	0.3	0.15	0.09698851903426862
2808	0.05	0.3	0.2	0.35	0.1	0.08663882571097324
2809	0.05	0.3	0.2	0.4	0.05	0.07467487812334223
2810	0.05	0.3	0.2	0.45	0.0	0.06206346029809674
2811	0.05	0.3	0.25	0.0	0.4	0.1032533905244024
2812	0.05	0.3	0.25	0.05	0.35	0.10802105388732403
2813	0.05	0.3	0.25	0.1	0.3	0.11067555469097297
2814	0.05	0.3	0.25	0.15	0.25	0.1106792633111151
2815	0.05	0.3	0.25	0.2	0.2	0.1077457413951373
2816	0.05	0.3	0.25	0.25	0.15	0.10188841334164152
2817	0.05	0.3	0.25	0.3	0.1	0.09343294889502746
2818	0.05	0.3	0.25	0.35	0.05	0.08299005738239723
2819	0.05	0.3	0.25	0.4	0.0	0.07139154172615765
2820	0.05	0.3	0.3	0.0	0.35	0.1032333833952351
2821	0.05	0.3	0.3	0.05	0.3	0.10698516684807166
2822	0.05	0.3	0.3	0.1	0.25	0.10857445661282976
2823	0.05	0.3	0.3	0.15	0.2	0.10758367192397714
2824	0.05	0.3	0.3	0.2	0.15	0.10385272672592735
2825	0.05	0.3	0.3	0.25	0.1	0.09751165644582965
2826	0.05	0.3	0.3	0.3	0.05	0.08897701705379187
2827	0.05	0.3	0.3	0.35	0.0	0.07891132427488365
2828	0.05	0.3	0.35	0.0	0.3	0.10124559809845621
2829	0.05	0.3	0.35	0.05	0.25	0.10397748615560634
2830	0.05	0.3	0.35	0.1	0.2	0.1046100947323784
2831	0.05	0.3	0.35	0.15	0.15	0.10284531590647626
2832	0.05	0.3	0.35	0.2	0.1	0.09863715550990233
2833	0.05	0.3	0.35	0.25	0.05	0.09220896729339416
2834	0.05	0.3	0.35	0.3	0.0	0.08403612764952265
2835	0.05	0.3	0.4	0.0	0.25	0.0974639962912736
2836	0.05	0.3	0.4	0.05	0.2	0.09926829895023001
2837	0.05	0.3	0.4	0.1	0.15	0.09913899130193088
2838	0.05	0.3	0.4	0.15	0.1	0.09688794867744333
2839	0.05	0.3	0.4	0.2	0.05	0.09256335914141832
2840	0.05	0.3	0.4	0.25	0.0	0.08645330279677702
2841	0.05	0.3	0.45	0.0	0.2	0.09222206536898483
2842	0.05	0.3	0.45	0.05	0.15	0.09327188664875292
2843	0.05	0.3	0.45	0.1	0.1	0.09263788464612513
2844	0.05	0.3	0.45	0.15	0.05	0.09022515315436923
2845	0.05	0.3	0.45	0.2	0.0	0.08615096855081422
2846	0.05	0.3	0.5	0.0	0.15	0.08597374758339499
2847	0.05	0.3	0.5	0.05	0.1	0.08650003693006719
2848	0.05	0.3	0.5	0.1	0.05	0.08565221779943123
2849	0.05	0.3	0.5	0.15	0.0	0.08340682675420233
2850	0.05	0.3	0.55	0.0	0.1	0.07924496640764715
2851	0.05	0.3	0.55	0.05	0.05	0.07950939246654004
2852	0.05	0.3	0.55	0.1	0.0	0.07874215148524819
2853	0.05	0.3	0.6	0.0	0.05	0.07258202022710813
2854	0.05	0.3	0.6	0.05	0.0	0.0728490745268747
2855	0.05	0.3	0.65	0.0	0.0	0.06650267642347035
2856	0.05	0.35	0.0	0.0	0.6	0.10312190470618737
2857	0.05	0.35	0.0	0.05	0.55	0.11008959711344253
2858	0.05	0.35	0.0	0.1	0.5	0.11578885871215067
2859	0.05	0.35	0.0	0.15	0.45	0.11939374266582155
2860	0.05	0.35	0.0	0.2	0.4	0.12021871903461899
2861	0.05	0.35	0.0	0.25	0.35	0.11781083469556722
2862	0.05	0.35	0.0	0.3	0.3	0.11201960851174608
2863	0.05	0.35	0.0	0.35	0.25	0.10303311015990738
2864	0.05	0.35	0.0	0.4	0.2	0.09137320312753017
2865	0.05	0.35	0.0	0.45	0.15	0.07784894081230308
2866	0.05	0.35	0.0	0.5	0.1	0.0634735431375562
2867	0.05	0.35	0.0	0.55	0.05	0.04935606583669787
2868	0.05	0.35	0.0	0.6	0.0	0.03658273788981285
2869	0.05	0.35	0.05	0.0	0.55	0.10981967185236849
2870	0.05	0.35	0.05	0.05	0.5	0.11657357446623363
2871	0.05	0.35	0.05	0.1	0.45	0.12162279333035081
2872	0.05	0.35	0.05	0.15	0.4	0.12417966954714951
2873	0.05	0.35	0.05	0.2	0.35	0.12364327683303743
2874	0.05	0.35	0.05	0.25	0.3	0.11968441179831327
2875	0.05	0.35	0.05	0.3	0.25	0.11230233986599275
2876	0.05	0.35	0.05	0.35	0.2	0.10184337848669278
2877	0.05	0.35	0.05	0.4	0.15	0.08897678002369694
2878	0.05	0.35	0.05	0.45	0.1	0.07462982069266645
2879	0.05	0.35	0.05	0.5	0.05	0.059890350953906255
2880	0.05	0.35	0.05	0.55	0.0	0.04589013081730807
2881	0.05	0.35	0.1	0.0	0.5	0.11536505188957642
2882	0.05	0.35	0.1	0.05	0.45	0.12154181883909701
2883	0.05	0.35	0.1	0.1	0.4	0.12563887961288162
2884	0.05	0.35	0.1	0.15	0.35	0.12694070730195273
2885	0.05	0.35	0.1	0.2	0.3	0.1249582811780181
2886	0.05	0.35	0.1	0.25	0.25	0.11950295358849186
2887	0.05	0.35	0.1	0.3	0.2	0.1107272128482801
2888	0.05	0.35	0.1	0.35	0.15	0.09912459260617823
2889	0.05	0.35	0.1	0.4	0.1	0.08548696038892531
2890	0.05	0.35	0.1	0.45	0.05	0.07082397707667118
2891	0.05	0.35	0.1	0.5	0.0	0.05625544693133243
2892	0.05	0.35	0.15	0.0	0.45	0.11917938688008901
2893	0.05	0.35	0.15	0.05	0.4	0.12447397087446757
2894	0.05	0.35	0.15	0.1	0.35	0.12740537015708545
2895	0.05	0.35	0.15	0.15	0.3	0.1273581485984837
2896	0.05	0.35	0.15	0.2	0.25	0.12397356372066495
2897	0.05	0.35	0.15	0.25	0.2	0.11720923712034562
2898	0.05	0.35	0.15	0.3	0.15	0.10736236087955543
2899	0.05	0.35	0.15	0.35	0.1	0.09505122174073219
2900	0.05	0.35	0.15	0.4	0.05	0.08115611073550258
2901	0.05	0.35	0.15	0.45	0.0	0.06672702926452502
2902	0.05	0.35	0.2	0.0	0.4	0.12083584908687606
2903	0.05	0.35	0.2	0.05	0.35	0.125032358798961
2904	0.05	0.35	0.2	0.1	0.3	0.12669608146936912
2905	0.05	0.35	0.2	0.15	0.25	0.12533112004355765
2906	0.05	0.35	0.2	0.2	0.2	0.12071673147320515
2907	0.05	0.35	0.2	0.25	0.15	0.11295089858478852
2908	0.05	0.35	0.2	0.3	0.1	0.10245580949425104
2909	0.05	0.35	0.2	0.35	0.05	0.0899427113727257
2910	0.05	0.35	0.2	0.4	0.0	0.0763398768878154
2911	0.05	0.35	0.25	0.0	0.35	0.12010582317602467
2912	0.05	0.35	0.25	0.05	0.3	0.12309792709943791
2913	0.05	0.35	0.25	0.1	0.25	0.12351339223280092
2914	0.05	0.35	0.25	0.15	0.2	0.12098518022041009
2915	0.05	0.35	0.25	0.2	0.15	0.11542713443215724
2916	0.05	0.35	0.25	0.25	0.1	0.10706087144136528
2917	0.05	0.35	0.25	0.3	0.05	0.09640474238009056
2918	0.05	0.35	0.25	0.35	0.0	0.08422495082277007
2919	0.05	0.35	0.3	0.0	0.3	0.11698203884932806
2920	0.05	0.35	0.3	0.05	0.25	0.11878048722833646
2921	0.05	0.35	0.3	0.1	0.2	0.11808448654991555
2922	0.05	0.35	0.3	0.15	0.15	0.11465462090434109
2923	0.05	0.35	0.3	0.2	0.1	0.10852556033138594
2924	0.05	0.35	0.3	0.25	0.05	0.10001700265915821
2925	0.05	0.35	0.3	0.3	0.0	0.08970852351942946
2926	0.05	0.35	0.35	0.0	0.25	0.11167602709541195
2927	0.05	0.35	0.35	0.05	0.2	0.11240277245514273
2928	0.05	0.35	0.35	0.1	0.15	0.11083234845275018
2929	0.05	0.35	0.35	0.15	0.1	0.10684193721448745
2930	0.05	0.35	0.35	0.2	0.05	0.10056483174139616
2931	0.05	0.35	0.35	0.25	0.0	0.09238731491183626
2932	0.05	0.35	0.4	0.0	0.2	0.10459127045742062
2933	0.05	0.35	0.4	0.05	0.15	0.10446156096558858
2934	0.05	0.35	0.4	0.1	0.1	0.10232654530929712
2935	0.05	0.35	0.4	0.15	0.05	0.09816098735333477
2936	0.05	0.35	0.4	0.2	0.0	0.09216886876977406
2937	0.05	0.35	0.45	0.0	0.15	0.09627675880040687
2938	0.05	0.35	0.45	0.05	0.1	0.09557213285647079
2939	0.05	0.35	0.45	0.1	0.05	0.09322130165221627
2940	0.05	0.35	0.45	0.15	0.0	0.08927212942487475
2941	0.05	0.35	0.5	0.0	0.1	0.08736799219985464
2942	0.05	0.35	0.5	0.05	0.05	0.08640408507786657
2943	0.05	0.35	0.5	0.1	0.0	0.08418942496391753
2944	0.05	0.35	0.55	0.0	0.05	0.07852348846761026
2945	0.05	0.35	0.55	0.05	0.0	0.07761687105323037
2946	0.05	0.35	0.6	0.0	0.0	0.07036454112849018
2947	0.05	0.4	0.0	0.0	0.55	0.12476247688038572
2948	0.05	0.4	0.0	0.05	0.5	0.13127158281894644
2949	0.05	0.4	0.0	0.1	0.45	0.1357938034342782
2950	0.05	0.4	0.0	0.15	0.4	0.13757587010228373
2951	0.05	0.4	0.0	0.2	0.35	0.13606604675226533
2952	0.05	0.4	0.0	0.25	0.3	0.13099438276649752
2953	0.05	0.4	0.0	0.3	0.25	0.12242378190092454
2954	0.05	0.4	0.0	0.35	0.2	0.1107627021205061
2955	0.05	0.4	0.0	0.4	0.15	0.09673569262232794
2956	0.05	0.4	0.0	0.45	0.1	0.08131431027717301
2957	0.05	0.4	0.0	0.5	0.05	0.06561710264117106
2958	0.05	0.4	0.0	0.55	0.0	0.050792152804360405
2959	0.05	0.4	0.05	0.0	0.5	0.13104986170834357
2960	0.05	0.4	0.05	0.05	0.45	0.13686895128869284
2961	0.05	0.4	0.05	0.1	0.4	0.14029873109692684
2962	0.05	0.4	0.05	0.15	0.35	0.14066162993182713
2963	0.05	0.4	0.05	0.2	0.3	0.13752258793822855
2964	0.05	0.4	0.05	0.25	0.25	0.13075799887532613
2965	0.05	0.4	0.05	0.3	0.2	0.12059056761374035
2966	0.05	0.4	0.05	0.35	0.15	0.10758306629963585
2967	0.05	0.4	0.05	0.4	0.1	0.0925899634648022
2968	0.05	0.4	0.05	0.45	0.05	0.07667235498990625
2969	0.05	0.4	0.05	0.5	0.0	0.060987358775512826
2970	0.05	0.4	0.1	0.0	0.45	0.1353586990655223
2971	0.05	0.4	0.1	0.05	0.4	0.14015578976455834
2972	0.05	0.4	0.1	0.1	0.35	0.14225731974708614
2973	0.05	0.4	0.1	0.15	0.3	0.1410909162813919
2974	0.05	0.4	0.1	0.2	0.25	0.1363579068790119
2975	0.05	0.4	0.1	0.25	0.2	0.12808776476248215
2976	0.05	0.4	0.1	0.3	0.15	0.11665507723793966
