     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.30214,0.18593,0.10276,0.18223,0.22694,0.0487261
0.08862,0.30001,0.15245,0.17463,0.28429,0.0490971
0.00098,0.00084,0.00257,0.99471,0.00090,0.0409722
0.00489,0.00193,0.98467,0.00360,0.00490,0.0712889
0.00419,0.00429,0.98588,0.00286,0.00277,0.0731877
0.00011,0.00405,0.00358,0.00184,0.99043,0.0000000
0.00404,0.33358,0.65695,0.00442,0.00101,0.1214920
0.00167,0.21026,0.57372,0.21329,0.00107,0.1074721
0.14802,0.29621,0.55073,0.00355,0.00148,0.1310202
0.24327,0.18347,0.57168,0.00053,0.00105,0.1374110
0.39697,0.02755,0.57514,0.00027,0.00006,0.1115864
0.15128,0.16811,0.59555,0.00207,0.08298,0.1421841
0.13586,0.14555,0.59156,0.00044,0.12659,0.1488396
0.10416,0.08687,0.58206,0.00464,0.22227,0.1538755
0.02309,0.00974,0.61053,0.00267,0.35397,0.1449724
0.15458,0.01276,0.55623,0.00487,0.27155,0.1377599
0.00285,0.13246,0.60678,0.00333,0.25458,0.1603827
0.00063,0.15717,0.57799,0.00456,0.25965,0.1514288
0.00178,0.11708,0.63866,0.00293,0.23955,0.1566698
0.00062,0.12014,0.63405,0.00363,0.24156,0.1585079
0.00238,0.11476,0.64134,0.00275,0.23877,0.1557670
0.00449,0.11921,0.63302,0.00344,0.23984,0.1590378
0.98666,0.00373,0.00256,0.00491,0.00214,0.0147185
0.00171,0.11492,0.63923,0.00433,0.23982,0.1549147
0.00475,0.12560,0.62975,0.00110,0.23880,0.1582585
0.00163,0.12319,0.62992,0.00232,0.24293,0.1595606
0.00394,0.12541,0.62836,0.00147,0.24082,0.1607722
0.00241,0.12044,0.63380,0.00261,0.24073,0.1641665
0.00343,0.11587,0.64641,0.00157,0.23272,0.1589845
0.40100,0.59284,0.00254,0.00126,0.00235,0.0045167
0.00377,0.11598,0.64352,0.00383,0.23289,0.1577537
0.00252,0.12532,0.63270,0.00133,0.23813,0.1531955
0.00031,0.12509,0.63348,0.00239,0.23872,0.1578233
0.00418,0.08418,0.62719,0.04858,0.23588,0.1545671
0.00115,0.11846,0.63956,0.00145,0.23938,0.1577298
0.00054,0.12128,0.63741,0.00104,0.23974,0.1566905
0.00365,0.12947,0.62131,0.00407,0.24150,0.1643632
0.00454,0.13882,0.61032,0.00240,0.24392,0.1587738
0.00140,0.13240,0.61952,0.00115,0.24553,0.1576405
0.00234,0.13736,0.60995,0.00295,0.24739,0.1548691
0.00190,0.11240,0.64317,0.00421,0.23832,0.1531920
0.00376,0.13884,0.60858,0.00425,0.24456,0.1575363
0.00413,0.13631,0.60944,0.00478,0.24535,0.1564749
0.00347,0.12799,0.62587,0.00046,0.24222,0.1544015
0.00480,0.13260,0.61949,0.00312,0.24000,0.1610595
0.00292,0.13439,0.61225,0.00473,0.24571,0.1555162
0.00337,0.12607,0.63266,0.00187,0.23603,0.1612560
0.00202,0.11935,0.63700,0.00197,0.23965,0.1541437
0.00030,0.13433,0.61597,0.00380,0.24560,0.1550427
0.00479,0.11578,0.64189,0.00466,0.23287,0.1600925
0.00332,0.11323,0.64488,0.00481,0.23376,0.1625151
0.26423,0.00436,0.32969,0.40149,0.00023,0.1074811
0.00230,0.00096,0.58574,0.15325,0.25774,0.1485675
0.00444,0.00305,0.28925,0.44842,0.25484,0.1094963
0.40220,0.00454,0.00328,0.58756,0.00241,0.0288401
0.00352,0.10639,0.65033,0.00249,0.23728,0.1594129
0.00473,0.10445,0.65235,0.00497,0.23350,0.1612490
0.00268,0.09984,0.65713,0.00431,0.23604,0.1607412
0.00340,0.09355,0.66110,0.00475,0.23719,0.1577525
0.00183,0.09733,0.65773,0.00487,0.23825,0.1622937
0.00381,0.09658,0.66256,0.00326,0.23380,0.1541895
0.00496,0.00218,0.45187,0.53777,0.00322,0.0896372
0.00216,0.10258,0.65374,0.00331,0.23820,0.1598786
0.45095,0.18966,0.35465,0.00367,0.00107,0.1006929
0.00292,0.09874,0.65803,0.00489,0.23543,0.1607700
0.00254,0.10340,0.65687,0.00270,0.23449,0.1639713
0.00317,0.09558,0.66054,0.00245,0.23825,0.1548908
0.00131,0.10295,0.65529,0.00385,0.23661,0.1586739
0.00130,0.10168,0.65844,0.00024,0.23835,0.1631169
0.00103,0.10105,0.66173,0.00123,0.23497,0.1630261
0.00364,0.00453,0.00132,0.45685,0.53366,0.0208690
0.00457,0.09573,0.66413,0.00174,0.23383,0.1586690
0.00294,0.09088,0.66667,0.00120,0.23831,0.1630509
0.00020,0.09047,0.66846,0.00316,0.23771,0.1592356
0.00331,0.38887,0.00057,0.60710,0.00015,0.1376417
0.00363,0.26277,0.16061,0.57207,0.00092,0.0958192
0.00472,0.58278,0.00083,0.41120,0.00048,0.1401792
0.00392,0.08217,0.66979,0.00480,0.23932,0.1541846
0.00427,0.99066,0.00219,0.00111,0.00177,0.0000998
0.12757,0.42439,0.00384,0.44294,0.00126,0.0824411
0.00211,0.09764,0.66500,0.00396,0.23129,0.1552389
0.00354,0.10131,0.66127,0.00263,0.23126,0.1593551
0.13647,0.00210,0.55887,0.16452,0.13804,0.1413016
0.55336,0.00435,0.00130,0.00061,0.44038,0.0307950
0.00308,0.09680,0.66053,0.00384,0.23575,0.1594245
0.00116,0.61848,0.37379,0.00369,0.00288,0.0548407
0.00262,0.00132,0.48663,0.16256,0.34687,0.1326007
0.00326,0.39160,0.00039,0.48783,0.11693,0.0940297
0.30145,0.00085,0.38883,0.14647,0.16240,0.1123334
0.00181,0.09717,0.66339,0.00275,0.23488,0.1651687
0.00175,0.09398,0.66916,0.00217,0.23294,0.1588191
0.00486,0.08951,0.66917,0.00367,0.23279,0.1627879
0.00406,0.37593,0.00157,0.00418,0.61426,0.0000001
0.14514,0.00099,0.67933,0.17277,0.00178,0.1368316
0.63794,0.00466,0.11354,0.24063,0.00323,0.0394235
0.17039,0.00196,0.24887,0.00079,0.57799,0.0508816
0.00009,0.09417,0.66854,0.00017,0.23702,0.1548027
0.00129,0.00443,0.00144,0.75556,0.23727,0.0442929
0.00474,0.09617,0.66886,0.00164,0.22858,0.1552366
0.23820,0.08217,0.52605,0.15285,0.00073,0.1308436
0.00259,0.09473,0.66660,0.00181,0.23426,0.1568587
0.00008,0.09523,0.66548,0.00391,0.23530,0.1630947
0.00442,0.09181,0.66502,0.00472,0.23404,0.1544252
0.00102,0.10241,0.66300,0.00097,0.23260,0.1595042
0.29355,0.00025,0.00337,0.36165,0.34117,0.0248284
0.00120,0.10077,0.66326,0.00241,0.23236,0.1540107
0.00260,0.10111,0.65828,0.00125,0.23677,0.1619854
0.00068,0.09724,0.66189,0.00155,0.23864,0.1568650
0.00171,0.09997,0.65964,0.00289,0.23579,0.1557152
0.00268,0.10264,0.65839,0.00294,0.23335,0.1619416
0.00163,0.10427,0.65996,0.00109,0.23305,0.1577892
0.00085,0.09680,0.65911,0.00404,0.23920,0.1585822
0.00365,0.10181,0.66232,0.00434,0.22787,0.1601218
0.00308,0.10488,0.66015,0.00254,0.22935,0.1570889
0.00440,0.10396,0.66111,0.00104,0.22950,0.1628389
0.00259,0.10175,0.65946,0.00153,0.23468,0.1580597
0.00171,0.10036,0.66065,0.00439,0.23290,0.1601070
0.00142,0.10361,0.66209,0.00258,0.23030,0.1605959
0.00386,0.10484,0.66510,0.00329,0.22291,0.1596901
0.00439,0.10193,0.66343,0.00196,0.22829,0.1565496
0.00403,0.10648,0.66004,0.00190,0.22756,0.1560846
0.00098,0.09292,0.66029,0.00355,0.24227,0.1564816
0.00123,0.71011,0.00254,0.00131,0.28480,0.0000001
0.00140,0.10556,0.65812,0.00391,0.23100,0.1632355
0.71982,0.27183,0.00240,0.00203,0.00391,0.0301582
0.00141,0.10905,0.66062,0.00488,0.22403,0.1560168
0.00399,0.10294,0.65902,0.00113,0.23292,0.1603496
0.00451,0.10700,0.65846,0.00091,0.22912,0.1595754
0.00113,0.10198,0.66193,0.00284,0.23212,0.1591285
0.00226,0.10559,0.66239,0.00405,0.22570,0.1587876
0.00001,0.09758,0.65843,0.00312,0.24086,0.1587283
0.00398,0.10834,0.66031,0.00283,0.22454,0.1594833
0.00132,0.09918,0.65938,0.00371,0.23641,0.1586472
0.00150,0.09781,0.66047,0.00419,0.23603,0.1537533
0.00127,0.11098,0.65925,0.00458,0.22392,0.1566424
0.00125,0.10482,0.65632,0.00036,0.23725,0.1643991
0.00033,0.09403,0.65646,0.00333,0.24586,0.1577662
0.00038,0.10120,0.65973,0.00218,0.23652,0.1577658
0.00385,0.10494,0.65874,0.00043,0.23204,0.1601621
0.00364,0.10477,0.65738,0.00067,0.23354,0.1569379
0.00158,0.10347,0.65506,0.00153,0.23836,0.1574117
0.00359,0.11367,0.65967,0.00473,0.21834,0.1610871
0.00138,0.10991,0.65843,0.00034,0.22994,0.1585581
0.00163,0.10832,0.65692,0.00075,0.23238,0.1634532
0.00135,0.11369,0.65893,0.00487,0.22116,0.1553913
0.00030,0.10651,0.65742,0.00024,0.23553,0.1575738
0.00227,0.10518,0.65559,0.00092,0.23603,0.1590780
0.00499,0.10894,0.65595,0.00089,0.22923,0.1553862
0.00343,0.11189,0.65984,0.00425,0.22059,0.1574739
0.00281,0.09712,0.65353,0.00169,0.24485,0.1625155
