     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.52364,0.06539,0.13613,0.12124,0.15359,0.0550063
0.30111,0.23852,0.24139,0.05079,0.16819,0.0786543
0.00148,0.71700,0.27941,0.00173,0.00038,0.0307316
0.13523,0.11272,0.40065,0.00430,0.34709,0.1156698
0.00442,0.00420,0.32949,0.00139,0.66050,0.0346112
0.16910,0.05557,0.55221,0.00226,0.22086,0.1421039
0.00181,0.12514,0.70637,0.00353,0.16316,0.1545115
0.00393,0.00163,0.65604,0.23383,0.10457,0.1271185
0.00914,0.00362,0.80484,0.00112,0.18128,0.1317668
0.02961,0.20161,0.65996,0.00396,0.10486,0.1489484
0.00003,0.15543,0.63393,0.00212,0.20849,0.1536212
0.00239,0.16288,0.64147,0.00002,0.19324,0.1518333
0.00461,0.15941,0.64783,0.00283,0.18531,0.1574435
0.00012,0.00493,0.11903,0.87503,0.00090,0.0597693
0.00123,0.15942,0.64208,0.00445,0.19282,0.1578850
0.00313,0.15220,0.61571,0.04455,0.18440,0.1536946
0.00328,0.15671,0.63744,0.00178,0.20080,0.1549085
0.00298,0.15947,0.64260,0.00029,0.19465,0.1531959
0.00466,0.15927,0.64270,0.00424,0.18913,0.1612836
0.00140,0.15724,0.64078,0.00212,0.19847,0.1542967
0.00154,0.16043,0.64187,0.00401,0.19216,0.1547396
0.00488,0.15314,0.62491,0.03396,0.18312,0.1517965
0.03286,0.15337,0.63418,0.00447,0.17512,0.1545500
0.00383,0.16284,0.64206,0.00026,0.19101,0.1507878
0.03954,0.14518,0.63647,0.00468,0.17414,0.1550496
0.00111,0.16288,0.64409,0.00392,0.18800,0.1509582
0.04232,0.14205,0.63978,0.00368,0.17218,0.1561247
0.04144,0.14471,0.63944,0.00171,0.17269,0.1569214
0.04901,0.14163,0.63727,0.00162,0.17047,0.1538079
0.03883,0.14406,0.64031,0.00049,0.17631,0.1547179
0.00410,0.23085,0.45431,0.30889,0.00185,0.1057218
0.03775,0.14546,0.63976,0.00198,0.17506,0.1553180
0.04496,0.14125,0.63655,0.00488,0.17236,0.1573171
0.05018,0.14075,0.63663,0.00444,0.16800,0.1545868
0.00494,0.00433,0.00045,0.58274,0.40754,0.0309207
0.04887,0.14245,0.63593,0.00488,0.16788,0.1565099
0.05004,0.14196,0.63703,0.00246,0.16851,0.1514633
0.03589,0.14511,0.63720,0.00198,0.17982,0.1558284
0.03653,0.14370,0.63821,0.00453,0.17704,0.1585875
0.04114,0.14034,0.63951,0.00281,0.17620,0.1605540
0.04973,0.13685,0.64078,0.00056,0.17208,0.1590622
0.05388,0.13595,0.63887,0.00233,0.16898,0.1495889
0.03746,0.13341,0.63623,0.00467,0.18824,0.1576194
0.03826,0.13449,0.63866,0.00031,0.18827,0.1521552
0.04087,0.13590,0.63908,0.00449,0.17966,0.1502551
0.03119,0.15025,0.64033,0.00094,0.17729,0.1540098
0.02969,0.15073,0.63938,0.00001,0.18020,0.1549828
0.02926,0.15153,0.64235,0.00142,0.17545,0.1577073
0.03361,0.15466,0.63936,0.00038,0.17198,0.1612650
0.04038,0.15715,0.64197,0.00287,0.15763,0.1528038
0.03170,0.15747,0.64057,0.00296,0.16731,0.1551065
0.03165,0.15086,0.63843,0.00091,0.17816,0.1552461
0.25929,0.05285,0.68036,0.00423,0.00328,0.1501285
0.26628,0.00463,0.59046,0.13384,0.00479,0.1334749
0.42409,0.00321,0.56803,0.00255,0.00213,0.1011853
0.40051,0.00320,0.00146,0.59359,0.00125,0.0267754
0.10776,0.10985,0.69248,0.00015,0.08976,0.1480932
0.07907,0.11468,0.64655,0.02049,0.13921,0.1529906
0.07460,0.12279,0.64660,0.00074,0.15527,0.1566198
0.07732,0.12359,0.64755,0.00108,0.15046,0.1493511
0.19890,0.00327,0.79207,0.00169,0.00408,0.1981384
0.00471,0.44416,0.00232,0.54454,0.00426,0.1399758
0.00170,0.45549,0.00427,0.31372,0.22482,0.0346669
0.24447,0.36192,0.00126,0.39177,0.00059,0.0534965
0.00220,0.25064,0.13626,0.60738,0.00352,0.0982166
0.10041,0.00267,0.35346,0.30649,0.23696,0.1172351
0.41719,0.00271,0.00164,0.00153,0.57694,0.0177537
0.00329,0.00054,0.00429,0.00058,0.99130,0.0000000
0.63860,0.35199,0.00240,0.00458,0.00243,0.0223977
0.00052,0.00384,0.42619,0.56794,0.00151,0.0904004
0.00143,0.37839,0.40189,0.00066,0.21764,0.0880653
0.30863,0.00428,0.00238,0.32238,0.36233,0.0224396
0.00373,0.66942,0.00034,0.32593,0.00058,0.1200354
0.00414,0.33728,0.00108,0.00392,0.65358,0.0000001
0.00331,0.00327,0.00397,0.29789,0.69155,0.0079631
0.26465,0.72708,0.00407,0.00023,0.00398,0.0013215
0.00025,0.48073,0.16150,0.35666,0.00086,0.0911114
0.26628,0.00159,0.31671,0.41412,0.00130,0.1051110
0.38351,0.29595,0.00027,0.00217,0.31809,0.0055370
0.00017,0.42262,0.57180,0.00298,0.00244,0.1064792
0.39540,0.00073,0.29184,0.00055,0.31148,0.0828600
0.99401,0.00255,0.00033,0.00178,0.00133,0.0136335
0.00350,0.22857,0.00060,0.76515,0.00217,0.1064265
0.24399,0.40063,0.35074,0.00106,0.00358,0.0958764
0.00300,0.00336,0.54693,0.08254,0.36417,0.1391331
0.00104,0.12544,0.37844,0.19316,0.30192,0.1064228
0.26025,0.18885,0.34296,0.20746,0.00049,0.1043249
0.69861,0.00234,0.00010,0.29728,0.00167,0.0155036
0.73712,0.00001,0.26122,0.00058,0.00107,0.0207767
0.14233,0.00370,0.84680,0.00452,0.00265,0.2017215
0.13581,0.00111,0.85647,0.00484,0.00178,0.1925021
0.11374,0.00132,0.00342,0.74085,0.14067,0.0491063
0.26744,0.00345,0.37224,0.17349,0.18337,0.1117408
0.00197,0.00335,0.23897,0.57224,0.18348,0.0954204
0.00135,0.98834,0.00492,0.00130,0.00409,0.0000021
0.00190,0.70132,0.00357,0.00111,0.29211,0.0000012
0.15915,0.00298,0.83190,0.00102,0.00495,0.1992093
0.48052,0.00341,0.26716,0.24793,0.00097,0.0768138
0.14922,0.00332,0.23371,0.15018,0.46357,0.0645611
0.47909,0.23059,0.28622,0.00274,0.00137,0.0858944
0.00152,0.24207,0.00074,0.59199,0.16368,0.0718602
0.36542,0.41450,0.11502,0.10443,0.00064,0.0444479
0.15518,0.00409,0.83701,0.00142,0.00231,0.2007760
0.00495,0.00220,0.59536,0.00247,0.39502,0.1452755
0.71721,0.00014,0.00472,0.00486,0.27307,0.0560463
0.15023,0.00460,0.83919,0.00281,0.00317,0.2007505
0.15287,0.00144,0.84232,0.00263,0.00074,0.2060671
0.15178,0.00077,0.84059,0.00399,0.00288,0.1993218
0.21917,0.00037,0.15272,0.46305,0.16469,0.0706715
0.15098,0.00189,0.84397,0.00265,0.00051,0.2050042
0.00183,0.21228,0.00268,0.29242,0.49079,0.0137938
0.14740,0.00299,0.84760,0.00013,0.00187,0.1999840
0.15555,0.00022,0.83716,0.00275,0.00432,0.2016423
0.50488,0.19658,0.00154,0.29371,0.00329,0.0254719
0.00373,0.00272,0.23903,0.33805,0.41647,0.0706659
0.14231,0.00495,0.17511,0.67533,0.00230,0.0763059
0.00273,0.14424,0.45851,0.00385,0.39067,0.1113177
0.16120,0.00221,0.83187,0.00235,0.00237,0.2049866
0.19740,0.00442,0.00001,0.00235,0.79583,0.0009558
0.15863,0.00270,0.83688,0.00082,0.00098,0.2086975
0.16125,0.00032,0.83381,0.00194,0.00269,0.2003760
0.11512,0.00488,0.83692,0.03882,0.00426,0.1664839
0.00491,0.00014,0.47791,0.34149,0.17555,0.1343282
0.09582,0.00273,0.57037,0.32672,0.00435,0.1175360
