  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.50000,0.00000,0.28000,0.05500,0.16500,0.07552,0.00294,0.41494
  3,0.44000,0.00000,0.29500,0.07000,0.19500,0.07593,0.00202,0.37583
  4,0.29000,0.00000,0.63000,0.07000,0.01000,0.11317,0.00395,0.58501
  5,0.22000,0.00000,0.70000,0.08000,0.00000,0.11870,0.00414,0.69627
  6,0.00000,0.00000,1.00000,0.00000,0.00000,0.23010,0.06139,1.60338
  7,0.21000,0.00500,0.78000,0.00000,0.00500,0.21497,0.00815,0.26207
  8,0.18000,0.01500,0.79000,0.00000,0.01500,0.20614,0.00754,0.26002
  9,0.19000,0.00000,0.81000,0.00000,0.00000,0.20654,0.00736,0.24434
 10,0.19000,0.00000,0.81000,0.00000,0.00000,0.20667,0.00733,0.25222
 11,0.19000,0.00000,0.81000,0.00000,0.00000,0.20663,0.00693,0.25578
 12,0.19000,0.00000,0.81000,0.00000,0.00000,0.20662,0.00631,0.25400
 13,0.19000,0.00000,0.81000,0.00000,0.00000,0.20664,0.00615,0.25620
 14,0.21500,0.10000,0.34500,0.28000,0.06000,0.12713,0.00600,0.26053
 14,0.19000,0.00000,0.81000,0.00000,0.00000,0.20654,0.00600,0.26053
 15,0.20500,0.10000,0.32500,0.30000,0.07000,0.12491,0.00573,0.26312
 15,0.19000,0.00000,0.81000,0.00000,0.00000,0.20645,0.00573,0.26312
 16,0.21000,0.10000,0.31500,0.30000,0.07500,0.12399,0.00548,0.26519
 16,0.19000,0.00000,0.81000,0.00000,0.00000,0.20639,0.00548,0.26519
 17,0.21000,0.10000,0.31500,0.30000,0.07500,0.12451,0.00511,0.26350
 17,0.19000,0.00000,0.81000,0.00000,0.00000,0.20637,0.00511,0.26350
 18,0.20000,0.10500,0.30000,0.31000,0.08500,0.12473,0.00503,0.26154
 18,0.19000,0.00000,0.81000,0.00000,0.00000,0.20692,0.00503,0.26154
 19,0.20500,0.10000,0.30500,0.30500,0.08500,0.12316,0.00490,0.26396
 19,0.19000,0.00000,0.81000,0.00000,0.00000,0.20685,0.00490,0.26396
 20,0.21000,0.10000,0.30500,0.30500,0.08000,0.12244,0.00467,0.26221
 20,0.19000,0.00000,0.81000,0.00000,0.00000,0.20683,0.00467,0.26221
 21,0.21000,0.10500,0.30500,0.30000,0.08000,0.12278,0.00441,0.26057
 21,0.19000,0.00000,0.81000,0.00000,0.00000,0.20680,0.00441,0.26057
 22,0.19500,0.07500,0.33000,0.32000,0.08000,0.12162,0.00435,0.26354
 22,0.19000,0.00000,0.81000,0.00000,0.00000,0.20676,0.00435,0.26354
 23,0.19500,0.07500,0.33000,0.32000,0.08000,0.12177,0.00413,0.26229
 23,0.19000,0.00000,0.81000,0.00000,0.00000,0.20672,0.00413,0.26229
 24,0.19000,0.07000,0.33500,0.32500,0.08000,0.12118,0.00412,0.26324
 24,0.19000,0.00000,0.81000,0.00000,0.00000,0.20672,0.00412,0.26324
 25,0.19000,0.00000,0.81000,0.00000,0.00000,0.20673,0.00410,0.26511
 25,0.15000,0.12500,0.34000,0.29000,0.09500,0.12253,0.00410,0.26511
 26,0.18500,0.13000,0.35000,0.21500,0.12000,0.12274,0.00411,0.26644
 26,0.19000,0.00000,0.81000,0.00000,0.00000,0.20677,0.00411,0.26644
 27,0.18500,0.13000,0.35000,0.21500,0.12000,0.12266,0.00397,0.26719
 27,0.19000,0.00000,0.81000,0.00000,0.00000,0.20671,0.00397,0.26719
 28,0.18500,0.13000,0.35000,0.21500,0.12000,0.12256,0.00383,0.26799
 28,0.19000,0.00000,0.81000,0.00000,0.00000,0.20665,0.00383,0.26799
 29,0.18500,0.13000,0.35000,0.21500,0.12000,0.12253,0.00373,0.26962
 29,0.19500,0.00000,0.80500,0.00000,0.00000,0.20659,0.00373,0.26962
 30,0.18500,0.13000,0.35000,0.21500,0.12000,0.12268,0.00357,0.26818
 30,0.19500,0.00000,0.80500,0.00000,0.00000,0.20656,0.00357,0.26818
 31,0.18000,0.13500,0.34500,0.22000,0.12000,0.12240,0.00351,0.27024
 31,0.19500,0.00000,0.80500,0.00000,0.00000,0.20650,0.00351,0.27024
 32,0.18000,0.13500,0.34500,0.22000,0.12000,0.12267,0.00342,0.27047
 32,0.19500,0.00000,0.80500,0.00000,0.00000,0.20646,0.00342,0.27047
 33,0.19000,0.00000,0.81000,0.00000,0.00000,0.20667,0.00365,0.26894
 33,0.03500,0.03000,0.45500,0.16000,0.32000,0.13322,0.00365,0.26894
 33,0.00000,0.00000,0.00000,0.00000,1.00000,0.00009,0.00365,0.26894
 34,0.19500,0.00000,0.80500,0.00000,0.00000,0.20663,0.00365,0.27386
 34,0.04500,0.02500,0.45500,0.16500,0.31000,0.13362,0.00365,0.27386
 34,0.00000,0.00000,0.00000,0.00000,1.00000,0.00012,0.00365,0.27386
 35,0.19500,0.00000,0.80500,0.00000,0.00000,0.20657,0.00359,0.27614
 35,0.05500,0.01000,0.46000,0.17000,0.30500,0.13385,0.00359,0.27614
 35,0.00000,0.00000,0.00000,0.00000,1.00000,0.00011,0.00359,0.27614
 36,0.19500,0.00000,0.80500,0.00000,0.00000,0.20654,0.00346,0.27451
 36,0.05500,0.01500,0.46000,0.17000,0.30000,0.13391,0.00346,0.27451
 36,0.00000,0.00000,0.00000,0.00000,1.00000,0.00010,0.00346,0.27451
 37,0.19500,0.00000,0.80500,0.00000,0.00000,0.20653,0.00346,0.27678
 37,0.03000,0.00000,0.47000,0.24000,0.26000,0.13944,0.00346,0.27678
 37,0.00000,0.00000,0.00000,0.00000,1.00000,0.00007,0.00346,0.27678
 38,0.19500,0.00000,0.80500,0.00000,0.00000,0.20645,0.00343,0.27993
 38,0.03000,0.00000,0.47000,0.24000,0.26000,0.13934,0.00343,0.27993
 38,0.00000,0.00000,0.00000,0.00000,1.00000,0.00008,0.00343,0.27993
 39,0.19500,0.00000,0.80500,0.00000,0.00000,0.20641,0.00337,0.28105
 39,0.05500,0.00000,0.48000,0.23000,0.23500,0.14008,0.00337,0.28105
 40,0.19500,0.00000,0.80500,0.00000,0.00000,0.20633,0.00334,0.28197
 40,0.05500,0.00000,0.48000,0.23000,0.23500,0.14013,0.00334,0.28197
 40,0.00000,0.00000,0.00000,0.00000,1.00000,0.00012,0.00334,0.28197
 41,0.19500,0.00000,0.80500,0.00000,0.00000,0.20628,0.00327,0.28244
 41,0.05500,0.00000,0.48000,0.23000,0.23500,0.14010,0.00327,0.28244
 41,0.00000,0.00000,0.00000,0.00000,1.00000,0.00012,0.00327,0.28244
 42,0.19500,0.00000,0.80500,0.00000,0.00000,0.20628,0.00334,0.28640
 42,0.08500,0.00000,0.48000,0.20000,0.23500,0.14075,0.00334,0.28640
 42,0.00000,0.00000,0.00000,0.00000,1.00000,0.00023,0.00334,0.28640
 43,0.19500,0.00000,0.80500,0.00000,0.00000,0.20634,0.00355,0.28948
 43,0.09500,0.00000,0.47500,0.19500,0.23500,0.14242,0.00355,0.28948
 43,0.00000,0.28000,0.00500,0.71500,0.00000,0.12073,0.00355,0.28948
 43,0.00000,0.00000,0.00000,0.00000,1.00000,0.00019,0.00355,0.28948
 44,0.19500,0.00000,0.80500,0.00000,0.00000,0.20651,0.00391,0.28892
 44,0.10000,0.00000,0.47500,0.19500,0.23000,0.14357,0.00391,0.28892
 44,0.00000,0.43000,0.00000,0.57000,0.00000,0.15080,0.00391,0.28892
 45,0.19500,0.00000,0.80500,0.00000,0.00000,0.20647,0.00382,0.28911
 45,0.10000,0.00000,0.47500,0.19500,0.23000,0.14361,0.00382,0.28911
 45,0.00000,0.43000,0.00000,0.57000,0.00000,0.15078,0.00382,0.28911
 46,0.19500,0.00000,0.80500,0.00000,0.00000,0.20643,0.00375,0.28943
 46,0.10000,0.00000,0.47500,0.19500,0.23000,0.14354,0.00375,0.28943
 46,0.00000,0.43000,0.00000,0.57000,0.00000,0.15082,0.00375,0.28943
 47,0.19500,0.00000,0.80500,0.00000,0.00000,0.20633,0.00378,0.29228
 47,0.10000,0.00000,0.47500,0.19500,0.23000,0.14345,0.00378,0.29228
 47,0.00000,0.43500,0.00000,0.56500,0.00000,0.15056,0.00378,0.29228
 47,0.00000,0.00000,0.00000,0.00000,1.00000,0.00014,0.00378,0.29228
 48,0.19500,0.00000,0.80500,0.00000,0.00000,0.20619,0.00392,0.29308
 48,0.10000,0.00000,0.47500,0.20000,0.22500,0.14378,0.00392,0.29308
 48,0.00000,0.44000,0.00000,0.56000,0.00000,0.14972,0.00392,0.29308
 48,0.00000,0.00000,0.00000,0.00000,1.00000,0.00017,0.00392,0.29308
 49,0.19500,0.00000,0.80500,0.00000,0.00000,0.20611,0.00393,0.29623
 49,0.10000,0.00000,0.47500,0.20000,0.22500,0.14374,0.00393,0.29623
 49,0.00000,0.44000,0.00000,0.56000,0.00000,0.14967,0.00393,0.29623
 49,0.00000,0.00000,0.00000,0.00000,1.00000,0.00018,0.00393,0.29623
 50,0.19500,0.00000,0.80500,0.00000,0.00000,0.20596,0.00400,0.30023
 50,0.05500,0.00000,0.47500,0.23000,0.24000,0.13766,0.00400,0.30023
 50,0.00000,0.44000,0.00000,0.56000,0.00000,0.14957,0.00400,0.30023
 50,0.00000,0.00000,0.00000,0.00000,1.00000,0.00024,0.00400,0.30023
 51,0.19500,0.00000,0.80500,0.00000,0.00000,0.20592,0.00409,0.30405
 51,0.06000,0.00000,0.47500,0.22500,0.24000,0.13822,0.00409,0.30405
 51,0.00000,0.44000,0.00000,0.56000,0.00000,0.14949,0.00409,0.30405
 51,0.00000,0.00000,0.00000,0.00000,1.00000,0.00026,0.00409,0.30405
 52,0.19500,0.00000,0.80500,0.00000,0.00000,0.20586,0.00412,0.30759
 52,0.06000,0.00000,0.47500,0.22500,0.24000,0.13803,0.00412,0.30759
 52,0.00000,0.44000,0.00000,0.56000,0.00000,0.14943,0.00412,0.30759
 52,0.00000,0.00000,0.00000,0.00000,1.00000,0.00023,0.00412,0.30759
 53,0.19500,0.00000,0.80500,0.00000,0.00000,0.20579,0.00410,0.30954
 53,0.06000,0.00000,0.47500,0.22500,0.24000,0.13801,0.00410,0.30954
 53,0.00000,0.44000,0.00000,0.56000,0.00000,0.14942,0.00410,0.30954
 53,0.00000,0.00000,0.00000,0.00000,1.00000,0.00018,0.00410,0.30954
 54,0.20000,0.00000,0.80000,0.00000,0.00000,0.20570,0.00415,0.31366
 54,0.06000,0.00000,0.47500,0.22500,0.24000,0.13792,0.00415,0.31366
 54,0.00000,0.44000,0.00000,0.56000,0.00000,0.14939,0.00415,0.31366
 54,0.00000,0.00000,0.00000,0.00000,1.00000,0.00018,0.00415,0.31366
 55,0.20000,0.00000,0.80000,0.00000,0.00000,0.20570,0.00421,0.31688
 55,0.05500,0.00000,0.47500,0.23000,0.24000,0.13711,0.00421,0.31688
 55,0.00000,0.44000,0.00000,0.56000,0.00000,0.14936,0.00421,0.31688
 55,0.00000,0.00000,0.00000,0.00000,1.00000,0.00018,0.00421,0.31688
 56,0.20000,0.00000,0.80000,0.00000,0.00000,0.20565,0.00424,0.31973
 56,0.05500,0.00000,0.47500,0.23000,0.24000,0.13714,0.00424,0.31973
 56,0.00000,0.44000,0.00000,0.56000,0.00000,0.14930,0.00424,0.31973
 56,0.00000,0.00000,0.00000,0.00000,1.00000,0.00019,0.00424,0.31973
 57,0.19500,0.00000,0.80500,0.00000,0.00000,0.20566,0.00408,0.30655
 57,0.06000,0.30000,0.52500,0.00000,0.11500,0.13611,0.00408,0.30655
 57,0.05500,0.00000,0.47500,0.23000,0.24000,0.13732,0.00408,0.30655
 57,0.00000,0.44500,0.00000,0.55500,0.00000,0.14874,0.00408,0.30655
 57,0.00000,0.00000,0.00000,0.00000,1.00000,0.00014,0.00408,0.30655
