  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00032,0.00518,0.27779
  2,0.01000,0.33500,0.02000,0.34500,0.29000,0.10003,0.00518,0.27779
  3,0.00000,0.55500,0.00000,0.33000,0.11500,0.12313,0.00747,0.59364
  4,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00215,0.00464,0.35965
  4,0.00000,0.50500,0.04000,0.24000,0.21500,0.12550,0.00464,0.35965
  5,0.00000,0.61000,0.00000,0.09000,0.30000,0.15168,0.00706,0.54233
  6,0.00000,0.61000,0.06500,0.04500,0.28000,0.15419,0.00684,0.58634
  7,0.00000,0.51500,0.10500,0.06500,0.31500,0.15562,0.00506,0.47940
  8,0.00000,0.51500,0.10000,0.06500,0.32000,0.15516,0.00481,0.49751
  9,0.10000,0.52500,0.07000,0.01500,0.29000,0.16054,0.00481,0.47833
 10,0.10000,0.52500,0.07000,0.01000,0.29500,0.16088,0.00428,0.47455
 11,0.10000,0.52500,0.06500,0.01500,0.29500,0.16059,0.00399,0.47655
 12,0.11500,0.55500,0.00000,0.00000,0.33000,0.16214,0.00451,0.46262
 13,0.11000,0.55000,0.01500,0.01000,0.31500,0.16035,0.00426,0.46141
 14,0.10000,0.55500,0.02500,0.01000,0.31000,0.16054,0.00404,0.45146
 15,0.09500,0.55500,0.03000,0.01000,0.31000,0.16061,0.00368,0.44653
 16,0.07000,0.56500,0.05500,0.01000,0.30000,0.16132,0.00343,0.44015
 17,0.08000,0.56500,0.04500,0.02000,0.29000,0.16177,0.00337,0.43644
 18,0.08000,0.56500,0.04500,0.02000,0.29000,0.16186,0.00334,0.43940
 19,0.08500,0.56500,0.04000,0.02000,0.29000,0.16180,0.00319,0.44075
 20,0.08500,0.56500,0.04500,0.01500,0.29000,0.16183,0.00314,0.44339
 21,0.08500,0.56500,0.04500,0.01500,0.29000,0.16187,0.00287,0.43672
 22,0.08000,0.56500,0.04500,0.02000,0.29000,0.16169,0.00283,0.44013
 23,0.38500,0.00000,0.61500,0.00000,0.00000,0.16329,0.00424,0.41010
 23,0.08000,0.56500,0.05000,0.01500,0.29000,0.16202,0.00424,0.41010
 24,0.42000,0.00000,0.58000,0.00000,0.00000,0.16448,0.00422,0.41559
 24,0.08000,0.56500,0.04500,0.01500,0.29500,0.16194,0.00422,0.41559
 25,0.42000,0.00000,0.58000,0.00000,0.00000,0.16473,0.00481,0.41973
 25,0.07500,0.56500,0.05000,0.01500,0.29500,0.16186,0.00481,0.41973
 26,0.42000,0.00000,0.58000,0.00000,0.00000,0.16439,0.00510,0.43093
 26,0.08000,0.56500,0.05000,0.01500,0.29000,0.16186,0.00510,0.43093
 27,0.42000,0.00000,0.58000,0.00000,0.00000,0.16430,0.00503,0.43347
 27,0.07500,0.56500,0.05000,0.01500,0.29500,0.16180,0.00503,0.43347
