     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.03434,0.31594,0.02451,0.33355,0.29166,0.0995041
0.30319,0.09145,0.05985,0.23317,0.31233,0.0217774
0.00161,0.48767,0.04449,0.30970,0.15652,0.1202805
0.00249,0.37429,0.00074,0.62102,0.00146,0.0251246
0.00214,0.56010,0.00438,0.13568,0.29771,0.1499588
0.00437,0.54083,0.25519,0.00147,0.19814,0.1431544
0.00015,0.87654,0.02540,0.00226,0.09565,0.0753090
0.00225,0.44958,0.12803,0.00001,0.42014,0.1471914
0.16601,0.52828,0.03510,0.00445,0.26616,0.1589571
0.43027,0.56162,0.00027,0.00284,0.00499,0.0954348
0.00145,0.18382,0.80852,0.00371,0.00250,0.0520487
0.15558,0.43353,0.19008,0.00207,0.21874,0.1274356
0.06952,0.55587,0.00359,0.00483,0.36619,0.1575387
0.00029,0.00181,0.55374,0.44370,0.00046,0.0627555
0.00152,0.00292,0.00380,0.00150,0.99027,0.0000000
0.15284,0.45843,0.00107,0.00077,0.38689,0.1438112
0.13446,0.56797,0.00429,0.07619,0.21709,0.1583852
0.04070,0.58034,0.08219,0.00023,0.29655,0.1608086
0.00171,0.00113,0.56427,0.00271,0.43017,0.0510402
0.00232,0.42734,0.34784,0.22236,0.00014,0.0866864
0.98817,0.00300,0.00420,0.00288,0.00174,0.0000004
0.27780,0.45401,0.00013,0.26736,0.00070,0.1004328
0.38711,0.00049,0.60831,0.00317,0.00091,0.1634082
0.51107,0.00424,0.47833,0.00411,0.00225,0.1526052
0.35044,0.00169,0.51939,0.12450,0.00397,0.1129577
0.36517,0.00070,0.53910,0.00075,0.09428,0.1258541
0.00447,0.00453,0.00049,0.39438,0.59613,0.0005847
0.36742,0.10730,0.52257,0.00227,0.00044,0.1038274
0.21267,0.00200,0.78410,0.00062,0.00061,0.1332771
0.15183,0.67106,0.17279,0.00315,0.00118,0.0917508
0.00136,0.50768,0.12690,0.08677,0.27730,0.1525095
0.34674,0.00038,0.00112,0.65033,0.00142,0.0000893
0.53580,0.27693,0.00491,0.00197,0.18039,0.0432901
0.00412,0.00346,0.00336,0.98685,0.00221,0.0000006
0.00293,0.00456,0.23800,0.55997,0.19455,0.0059126
0.35820,0.00127,0.00192,0.00009,0.63852,0.0000001
0.00215,0.37085,0.31351,0.00016,0.31333,0.1163176
0.13298,0.60893,0.00300,0.00253,0.25256,0.1604541
0.00447,0.39131,0.00472,0.00172,0.59778,0.1154649
0.69226,0.00457,0.00324,0.29982,0.00010,0.0009715
0.12391,0.52737,0.00158,0.09782,0.24932,0.1622940
0.00236,0.62054,0.00312,0.00017,0.37381,0.1462408
0.00466,0.72096,0.00345,0.26724,0.00369,0.0780163
0.00103,0.00137,0.28484,0.00425,0.70851,0.0102415
0.17303,0.59550,0.00041,0.00487,0.22619,0.1602441
0.00494,0.00446,0.81775,0.16840,0.00444,0.0604737
0.12318,0.51864,0.00173,0.09877,0.25768,0.1588951
0.00284,0.47256,0.00126,0.13085,0.39249,0.1410170
0.00156,0.58731,0.12247,0.00082,0.28785,0.1522726
0.00111,0.51232,0.13201,0.10700,0.24756,0.1582405
0.13189,0.57859,0.00223,0.08618,0.20111,0.1636588
0.19361,0.52394,0.00219,0.07100,0.20925,0.1525452
0.00121,0.00429,0.48125,0.24919,0.26407,0.0335118
0.13956,0.61701,0.00253,0.00053,0.24037,0.1673433
0.64252,0.00064,0.35177,0.00480,0.00027,0.1257896
0.70219,0.00270,0.00279,0.00079,0.29152,0.0000003
0.08678,0.57801,0.06729,0.00440,0.26353,0.1592481
0.07337,0.56479,0.06438,0.07250,0.22497,0.1624454
0.09471,0.60952,0.00404,0.07247,0.21926,0.1592318
0.13994,0.19979,0.23534,0.42407,0.00086,0.0351212
0.07808,0.53581,0.07441,0.07188,0.23983,0.1570444
0.17000,0.62374,0.00153,0.00471,0.20002,0.1526723
0.08432,0.55872,0.06228,0.00009,0.29458,0.1594210
0.11606,0.56900,0.00062,0.00359,0.31074,0.1664173
0.10202,0.52155,0.00499,0.08150,0.28994,0.1615757
0.00196,0.45904,0.13974,0.12204,0.27722,0.1520395
0.00047,0.60147,0.11105,0.08260,0.20441,0.1476275
0.30952,0.00308,0.31432,0.00181,0.37127,0.0349985
0.00098,0.54580,0.44894,0.00168,0.00260,0.0687452
0.19957,0.54766,0.00455,0.00286,0.24536,0.1586204
0.07888,0.54137,0.06958,0.00467,0.30550,0.1577059
0.00148,0.32331,0.11878,0.12999,0.42644,0.1078493
0.12049,0.53909,0.00354,0.11415,0.22273,0.1619329
0.08255,0.59523,0.00330,0.08003,0.23889,0.1596676
0.00349,0.00415,0.00135,0.71611,0.27490,0.0008115
0.08055,0.54900,0.06796,0.00038,0.30211,0.1583565
0.22459,0.76512,0.00158,0.00406,0.00465,0.1019433
0.11469,0.52543,0.06336,0.10344,0.19308,0.1536601
0.18735,0.56057,0.00014,0.00037,0.25156,0.1602106
0.00134,0.60676,0.00458,0.11342,0.27391,0.1414678
0.10524,0.56327,0.00025,0.00285,0.32839,0.1670372
0.09966,0.55326,0.00420,0.00384,0.33903,0.1662121
0.20590,0.54875,0.00115,0.00061,0.24360,0.1531524
0.58003,0.21221,0.20176,0.00147,0.00452,0.0502557
0.11433,0.50128,0.00197,0.08072,0.30169,0.1577098
0.00067,0.59266,0.16038,0.11693,0.12936,0.1413484
0.50916,0.00230,0.30388,0.17989,0.00477,0.0800911
0.15100,0.56520,0.00180,0.11263,0.16937,0.1582018
0.11235,0.49888,0.00479,0.07495,0.30903,0.1579884
0.00245,0.54428,0.11284,0.00029,0.34015,0.1483792
0.13817,0.49174,0.00310,0.14199,0.22500,0.1516880
0.00477,0.00133,0.85573,0.00165,0.13652,0.0844798
0.10462,0.49617,0.10711,0.12393,0.16816,0.1515792
0.10079,0.62017,0.00343,0.00148,0.27413,0.1635815
0.20098,0.00456,0.67518,0.00214,0.11714,0.1187993
0.13414,0.55222,0.11511,0.19713,0.00140,0.1170311
0.09678,0.59208,0.06981,0.00039,0.24093,0.1567959
0.09478,0.55908,0.00365,0.00042,0.34207,0.1612470
0.09537,0.55635,0.00082,0.00464,0.34283,0.1653197
0.09330,0.55514,0.00267,0.00188,0.34700,0.1632129
0.10452,0.62948,0.00075,0.00031,0.26493,0.1553472
0.40346,0.00214,0.58748,0.00304,0.00389,0.1663887
0.12343,0.51758,0.00047,0.00280,0.35571,0.1636499
0.00441,0.43497,0.20465,0.15075,0.20522,0.1445876
0.00122,0.21376,0.59242,0.00278,0.18982,0.0758698
0.00044,0.00267,0.25615,0.73990,0.00084,0.0109977
0.17002,0.36752,0.00352,0.00442,0.45453,0.1198593
0.27647,0.46092,0.25905,0.00030,0.00326,0.0848719
0.00222,0.57270,0.00436,0.00057,0.42016,0.1492248
0.21460,0.53215,0.00338,0.07132,0.17854,0.1535540
0.10472,0.51374,0.00367,0.20503,0.17284,0.1462834
0.41431,0.00234,0.58107,0.00034,0.00194,0.1629239
0.22101,0.63391,0.00004,0.14431,0.00073,0.1250347
0.00375,0.46332,0.19246,0.13080,0.20968,0.1483642
0.10164,0.53234,0.08306,0.00159,0.28137,0.1503394
0.23511,0.00183,0.34441,0.41832,0.00034,0.0323567
0.09309,0.63588,0.00304,0.00238,0.26560,0.1637317
0.20397,0.55857,0.00270,0.00192,0.23285,0.1537604
0.09962,0.57661,0.08649,0.00091,0.23637,0.1624388
0.00067,0.22010,0.00429,0.00025,0.77469,0.0438786
0.09548,0.61472,0.00088,0.07000,0.21893,0.1626620
0.50547,0.31151,0.00421,0.17518,0.00364,0.0546413
0.08196,0.51629,0.07630,0.00003,0.32543,0.1544141
0.09075,0.52991,0.00219,0.06594,0.31121,0.1547990
0.00070,0.20254,0.57252,0.22238,0.00186,0.0449208
0.09208,0.53487,0.00083,0.06158,0.31064,0.1625218
0.00412,0.49958,0.00140,0.11386,0.38104,0.1471283
0.11181,0.48230,0.10278,0.10375,0.19936,0.1486754
0.50902,0.00225,0.40415,0.00370,0.08088,0.1069588
0.00262,0.58093,0.17842,0.00448,0.23354,0.1480838
0.08936,0.64130,0.00493,0.00098,0.26344,0.1594026
0.00214,0.41069,0.16692,0.26275,0.15751,0.1191110
0.23061,0.00108,0.00462,0.49186,0.27183,0.0004021
0.21012,0.54698,0.00171,0.06149,0.17970,0.1525448
0.07361,0.51934,0.06312,0.06243,0.28149,0.1582579
0.00437,0.54209,0.22224,0.00134,0.22996,0.1448214
0.39623,0.00089,0.59730,0.00201,0.00358,0.1658554
0.09918,0.63694,0.00271,0.00124,0.25993,0.1577098
0.10771,0.00370,0.00489,0.14390,0.73980,0.0000086
0.09665,0.53425,0.00149,0.06104,0.30657,0.1626660
0.09494,0.52603,0.00385,0.06784,0.30733,0.1596119
0.09748,0.55871,0.00052,0.00123,0.34206,0.1567506
0.76690,0.00372,0.22307,0.00430,0.00200,0.0764710
0.24772,0.25664,0.00403,0.48776,0.00385,0.0396277
0.00267,0.63615,0.00230,0.09608,0.26280,0.1399673
0.00440,0.52261,0.10145,0.00500,0.36653,0.1578099
0.16389,0.46665,0.00318,0.12887,0.23742,0.1502243
0.00246,0.52277,0.10288,0.00034,0.37155,0.1559804
0.14866,0.63318,0.00433,0.00292,0.21091,0.1544247
0.00038,0.58187,0.00116,0.00477,0.41182,0.1466872
