  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.17500,0.33000,0.18500,0.16000,0.15000,0.09076,0.00454,0.34802
  3,0.17500,0.38500,0.16000,0.15500,0.12500,0.09511,0.00374,0.42909
  4,0.00000,0.71500,0.00000,0.23500,0.05000,0.15674,0.00880,0.66805
  5,0.05000,0.59500,0.05000,0.30500,0.00000,0.15189,0.00577,0.53552
  6,0.10000,0.57000,0.11500,0.10500,0.11000,0.14696,0.00429,0.38144
  7,0.13000,0.55500,0.04500,0.13000,0.14000,0.14809,0.00369,0.36172
  8,0.15500,0.54000,0.00000,0.10000,0.20500,0.16266,0.00410,0.38661
  8,0.00000,0.00000,1.00000,0.00000,0.00000,-0.00219,0.00410,0.38661
  9,0.14500,0.53500,0.00000,0.10500,0.21500,0.16278,0.00380,0.39377
  9,0.00000,0.00000,1.00000,0.00000,0.00000,-0.00304,0.00380,0.39377
 10,0.15000,0.53000,0.00000,0.09000,0.23000,0.16318,0.00366,0.40109
 10,0.00000,0.00000,1.00000,0.00000,0.00000,-0.00455,0.00366,0.40109
 11,0.15000,0.53500,0.00000,0.08500,0.23000,0.16328,0.00324,0.39569
 11,0.00000,0.00000,1.00000,0.00000,0.00000,-0.00368,0.00324,0.39569
 12,0.14000,0.55000,0.01500,0.06500,0.23000,0.16333,0.00308,0.38957
 13,0.13500,0.54500,0.02500,0.06500,0.23000,0.16380,0.00293,0.39095
 14,0.13000,0.54500,0.02500,0.06500,0.23500,0.16370,0.00272,0.38990
 15,0.13000,0.54500,0.02500,0.06500,0.23500,0.16374,0.00247,0.38531
 16,0.13000,0.54500,0.02500,0.06500,0.23500,0.16381,0.00262,0.38582
 16,0.00000,0.00000,1.00000,0.00000,0.00000,0.06586,0.00262,0.38582
 17,0.13000,0.54500,0.02500,0.06500,0.23500,0.16385,0.00241,0.38191
 17,0.00000,0.00000,1.00000,0.00000,0.00000,0.06583,0.00241,0.38191
 17,0.00000,0.00000,0.00000,1.00000,0.00000,0.00006,0.00241,0.38191
 18,0.30500,0.00000,0.69500,0.00000,0.00000,0.15310,0.00362,0.37466
 18,0.12500,0.55000,0.02000,0.07000,0.23500,0.16463,0.00362,0.37466
 18,0.00000,0.00000,0.00000,1.00000,0.00000,0.00012,0.00362,0.37466
 19,0.32000,0.00000,0.68000,0.00000,0.00000,0.15320,0.00366,0.37744
 19,0.12500,0.55000,0.02000,0.07000,0.23500,0.16452,0.00366,0.37744
 19,0.00000,0.00000,0.00000,1.00000,0.00000,0.00015,0.00366,0.37744
 20,0.35000,0.00000,0.65000,0.00000,0.00000,0.15584,0.00400,0.37871
 20,0.12500,0.55000,0.02500,0.07000,0.23000,0.16452,0.00400,0.37871
 20,0.00000,0.00000,0.00000,1.00000,0.00000,0.00010,0.00400,0.37871
 21,0.42500,0.00000,0.57500,0.00000,0.00000,0.16799,0.00415,0.38308
 21,0.12000,0.55000,0.02500,0.07000,0.23500,0.16469,0.00415,0.38308
 21,0.00000,0.00000,0.00000,1.00000,0.00000,0.00011,0.00415,0.38308
 22,0.42500,0.00000,0.57500,0.00000,0.00000,0.16805,0.00416,0.38547
 22,0.12500,0.55000,0.02500,0.06500,0.23500,0.16460,0.00416,0.38547
 23,0.42500,0.00000,0.57500,0.00000,0.00000,0.16804,0.00394,0.38392
 23,0.12000,0.55000,0.02500,0.07000,0.23500,0.16460,0.00394,0.38392
 24,0.42500,0.00000,0.57500,0.00000,0.00000,0.16805,0.00379,0.38422
 24,0.12500,0.55000,0.02500,0.06500,0.23500,0.16460,0.00379,0.38422
 25,0.42500,0.00000,0.57500,0.00000,0.00000,0.16800,0.00365,0.38451
 25,0.12000,0.55000,0.02500,0.07000,0.23500,0.16457,0.00365,0.38451
 25,0.00000,0.00000,0.00000,1.00000,0.00000,0.00014,0.00365,0.38451
 26,0.42500,0.00000,0.57500,0.00000,0.00000,0.16792,0.00378,0.38968
 26,0.12000,0.54500,0.03000,0.07000,0.23500,0.16361,0.00378,0.38968
 26,0.00000,0.00000,0.00000,1.00000,0.00000,0.00019,0.00378,0.38968
 27,0.42500,0.00000,0.57500,0.00000,0.00000,0.16789,0.00371,0.39139
 27,0.11500,0.54500,0.03000,0.07000,0.24000,0.16360,0.00371,0.39139
 27,0.00000,0.00000,0.00000,1.00000,0.00000,0.00015,0.00371,0.39139
 28,0.42500,0.00000,0.57500,0.00000,0.00000,0.16766,0.00372,0.39664
 28,0.11500,0.54500,0.03000,0.07000,0.24000,0.16350,0.00372,0.39664
 28,0.00000,0.00000,0.00000,1.00000,0.00000,0.00013,0.00372,0.39664
 29,0.42500,0.00000,0.57500,0.00000,0.00000,0.16762,0.00368,0.40042
 29,0.11500,0.54500,0.03000,0.07000,0.24000,0.16343,0.00368,0.40042
 29,0.00000,0.00000,0.00000,1.00000,0.00000,0.00014,0.00368,0.40042
 30,0.42500,0.00000,0.57500,0.00000,0.00000,0.16761,0.00369,0.40178
 30,0.11500,0.54500,0.03000,0.07000,0.24000,0.16354,0.00369,0.40178
 30,0.00000,0.00000,0.00000,1.00000,0.00000,0.00014,0.00369,0.40178
 31,0.44000,0.00000,0.56000,0.00000,0.00000,0.16726,0.00389,0.41097
 31,0.11500,0.54500,0.03000,0.07000,0.24000,0.16348,0.00389,0.41097
 31,0.00000,0.00000,0.00000,1.00000,0.00000,0.00018,0.00389,0.41097
 32,0.44000,0.00000,0.56000,0.00000,0.00000,0.16735,0.00380,0.41079
 32,0.12000,0.54500,0.02500,0.07000,0.24000,0.16344,0.00380,0.41079
 33,0.44000,0.00000,0.56000,0.00000,0.00000,0.16734,0.00371,0.41184
 33,0.11500,0.54500,0.03000,0.06500,0.24500,0.16343,0.00371,0.41184
 34,0.44000,0.00000,0.56000,0.00000,0.00000,0.16734,0.00371,0.41441
 34,0.11500,0.54500,0.03000,0.07000,0.24000,0.16350,0.00371,0.41441
 35,0.44000,0.00000,0.56000,0.00000,0.00000,0.16734,0.00365,0.41649
 35,0.11500,0.54500,0.03000,0.06500,0.24500,0.16349,0.00365,0.41649
 36,0.44000,0.00000,0.56000,0.00000,0.00000,0.16751,0.00399,0.42039
 36,0.13000,0.55000,0.01000,0.07500,0.23500,0.16330,0.00399,0.42039
 37,0.44000,0.00000,0.56000,0.00000,0.00000,0.16752,0.00403,0.42491
 37,0.13000,0.55000,0.01000,0.07500,0.23500,0.16324,0.00403,0.42491
 38,0.44000,0.00000,0.56000,0.00000,0.00000,0.16750,0.00394,0.42144
 38,0.12000,0.55000,0.01500,0.07500,0.24000,0.16350,0.00394,0.42144
 39,0.44000,0.00000,0.56000,0.00000,0.00000,0.16750,0.00426,0.42981
 39,0.12000,0.56000,0.00000,0.07000,0.25000,0.16376,0.00426,0.42981
 40,0.44000,0.00000,0.56000,0.00000,0.00000,0.16736,0.00432,0.43297
 40,0.12000,0.56000,0.00500,0.06500,0.25000,0.16368,0.00432,0.43297
 41,0.44000,0.00000,0.56000,0.00000,0.00000,0.16743,0.00431,0.43441
 41,0.12000,0.56000,0.00000,0.06500,0.25500,0.16369,0.00431,0.43441
