     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.02619,0.32113,0.13761,0.41731,0.09775,0.0745659
0.28886,0.01090,0.19402,0.21023,0.29599,0.0195181
0.00336,0.57081,0.00520,0.41773,0.00291,0.0657060
0.00030,0.40666,0.32997,0.26224,0.00083,0.0807753
0.00225,0.19787,0.32086,0.47638,0.00264,0.0320280
0.00686,0.46681,0.18180,0.21264,0.13189,0.1342605
0.00074,0.52842,0.12794,0.08819,0.25470,0.1593537
0.13152,0.59143,0.08515,0.00305,0.18886,0.1476239
0.00146,0.56339,0.01042,0.10352,0.32121,0.1484726
0.00147,0.61399,0.15599,0.00067,0.22788,0.1443611
0.05667,0.46495,0.12867,0.04605,0.30364,0.1440634
0.03076,0.55561,0.08313,0.10495,0.22556,0.1589261
0.03879,0.55640,0.07726,0.10844,0.21911,0.1593765
0.03830,0.55502,0.07828,0.10558,0.22282,0.1605184
0.05141,0.55027,0.07092,0.11085,0.21655,0.1586315
0.01562,0.56670,0.08162,0.11163,0.22442,0.1589763
0.03957,0.55352,0.07915,0.10744,0.22031,0.1621112
0.05372,0.54812,0.07133,0.10736,0.21948,0.1586512
0.02342,0.56288,0.08251,0.10811,0.22309,0.1554733
0.05896,0.54042,0.07234,0.11029,0.21799,0.1595111
0.05743,0.54121,0.07038,0.10901,0.22197,0.1555736
0.01244,0.55856,0.09081,0.11180,0.22640,0.1601437
0.37586,0.51870,0.00158,0.09927,0.00459,0.1048813
0.00382,0.55953,0.08868,0.11400,0.23398,0.1544834
0.05545,0.54575,0.07741,0.10554,0.21585,0.1588604
0.05346,0.55001,0.07808,0.10379,0.21465,0.1633403
0.06370,0.54593,0.07530,0.10485,0.21021,0.1596647
0.06665,0.54327,0.07658,0.10381,0.20970,0.1566684
0.05763,0.55148,0.07659,0.10187,0.21243,0.1552640
0.04647,0.54843,0.08101,0.10567,0.21841,0.1666214
0.05583,0.54335,0.07947,0.10550,0.21586,0.1649957
0.06289,0.53847,0.08252,0.10439,0.21173,0.1563595
0.05794,0.54715,0.08224,0.10208,0.21060,0.1582131
0.05499,0.54786,0.07511,0.10750,0.21454,0.1568895
0.04944,0.54820,0.08246,0.10576,0.21415,0.1622079
0.04896,0.55021,0.08903,0.10184,0.20996,0.1583293
0.05057,0.54849,0.07770,0.10610,0.21714,0.1568818
0.04457,0.54711,0.08328,0.10625,0.21879,0.1590784
0.04742,0.55062,0.08151,0.10294,0.21751,0.1578023
0.04205,0.54754,0.08472,0.10622,0.21946,0.1560109
