     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.02597,0.31416,0.26191,0.20760,0.19036,0.0792097
0.20553,0.30587,0.14301,0.22918,0.11641,0.0678249
0.00280,0.00465,0.98873,0.00107,0.00274,0.0682607
0.00152,0.00052,0.00354,0.00377,0.99064,0.0000000
0.00408,0.46233,0.52755,0.00349,0.00255,0.1008169
0.00020,0.83786,0.15742,0.00023,0.00428,0.0075524
0.08246,0.26461,0.60069,0.05153,0.00072,0.1365904
0.24334,0.14902,0.56904,0.03859,0.00001,0.1362297
0.11880,0.13439,0.57068,0.17425,0.00188,0.1297371
0.14649,0.17336,0.58392,0.00045,0.09577,0.1481869
0.12221,0.13098,0.57203,0.00289,0.17188,0.1527332
0.13429,0.08423,0.56181,0.00124,0.21842,0.1462204
0.07128,0.16049,0.59726,0.00163,0.16933,0.1539635
0.80917,0.00012,0.15623,0.00476,0.02972,0.0300359
0.03030,0.16103,0.61440,0.00156,0.19271,0.1455728
0.12229,0.16509,0.55718,0.00232,0.15312,0.1512788
0.12367,0.16346,0.56038,0.00317,0.14932,0.1487145
0.11674,0.14719,0.58873,0.00249,0.14485,0.1493803
0.11695,0.15105,0.58271,0.00110,0.14818,0.1507172
0.11960,0.15827,0.56685,0.00085,0.15443,0.1478705
0.11463,0.13478,0.60158,0.00060,0.14841,0.1539389
0.11328,0.12258,0.61476,0.00435,0.14503,0.1495183
0.11517,0.13103,0.60385,0.00393,0.14602,0.1502882
0.11133,0.13570,0.60207,0.00393,0.14697,0.1456626
0.11639,0.15491,0.56822,0.00346,0.15702,0.1477502
0.11404,0.13936,0.59180,0.00454,0.15026,0.1508887
0.11049,0.14370,0.59260,0.00292,0.15029,0.1515779
0.10923,0.14371,0.59277,0.00339,0.15091,0.1511269
0.11141,0.13866,0.59625,0.00469,0.14899,0.1515989
0.11108,0.14286,0.59562,0.00200,0.14845,0.1515473
0.11454,0.14034,0.59884,0.00030,0.14598,0.1481423
0.11216,0.15122,0.58027,0.00287,0.15348,0.1490550
0.10898,0.14328,0.59351,0.00236,0.15187,0.1501780
0.11447,0.14221,0.58989,0.00115,0.15229,0.1493593
0.10975,0.14613,0.58866,0.00122,0.15423,0.1520275
0.11350,0.14553,0.58872,0.00044,0.15181,0.1516095
0.11282,0.15480,0.57558,0.00122,0.15558,0.1498289
0.10899,0.13383,0.60167,0.00236,0.15315,0.1509515
0.11181,0.12891,0.60545,0.00278,0.15105,0.1487130
0.11360,0.15622,0.57286,0.00067,0.15665,0.1485642
0.10667,0.12849,0.60328,0.00454,0.15702,0.1493531
0.11275,0.14747,0.58983,0.00124,0.14871,0.1512893
0.10781,0.14717,0.59409,0.00283,0.14810,0.1489013
0.12169,0.14776,0.56508,0.00461,0.16087,0.1462300
0.10609,0.14011,0.60867,0.00019,0.14494,0.1503913
0.10623,0.13932,0.60859,0.00002,0.14584,0.1509791
0.10468,0.13264,0.61061,0.00469,0.14739,0.1495450
0.10782,0.13815,0.60777,0.00239,0.14387,0.1436470
0.10566,0.15419,0.57511,0.00193,0.16310,0.1484612
0.11143,0.15010,0.58171,0.00113,0.15562,0.1446132
0.11904,0.12444,0.59872,0.00134,0.15647,0.1529705
0.12337,0.11275,0.59924,0.00259,0.16204,0.1474509
0.08471,0.12743,0.59945,0.00381,0.18460,0.1533926
0.08006,0.12282,0.60367,0.00158,0.19188,0.1545710
0.05673,0.10522,0.60638,0.00259,0.22908,0.1524237
0.04262,0.09145,0.61139,0.00201,0.25254,0.1620151
0.00066,0.00312,0.62685,0.00310,0.36627,0.1468252
0.00389,0.10088,0.61821,0.00318,0.27384,0.1568719
0.00339,0.10761,0.61103,0.00414,0.27382,0.1567512
0.00346,0.10835,0.60925,0.00019,0.27875,0.1591041
0.00043,0.11365,0.59989,0.00238,0.28365,0.1572320
0.00236,0.11484,0.58983,0.00330,0.28967,0.1523986
0.00452,0.08245,0.61310,0.04563,0.25430,0.1539871
0.00058,0.10631,0.62278,0.00020,0.27012,0.1554013
0.00471,0.10513,0.62484,0.00302,0.26229,0.1515493
0.00302,0.10723,0.61233,0.00007,0.27735,0.1584718
0.00187,0.10682,0.60929,0.00070,0.28132,0.1574976
0.00177,0.10770,0.59778,0.00211,0.29065,0.1575898
0.00367,0.10788,0.59040,0.00103,0.29702,0.1574128
0.00282,0.11083,0.58439,0.00280,0.29916,0.1556626
0.00047,0.11028,0.59360,0.00071,0.29495,0.1515584
0.00215,0.10490,0.62172,0.00302,0.26820,0.1614156
0.00460,0.10406,0.62800,0.00187,0.26147,0.1566334
0.00108,0.10091,0.63241,0.00453,0.26108,0.1460430
0.00273,0.10540,0.58528,0.00291,0.30368,0.1541088
0.00095,0.11001,0.59361,0.00406,0.29136,0.1506296
0.00203,0.08507,0.59675,0.04593,0.27023,0.1542798
0.00018,0.10692,0.61386,0.00333,0.27572,0.1611881
0.00092,0.10650,0.61592,0.00107,0.27559,0.1561607
0.00381,0.10394,0.61755,0.00164,0.27307,0.1595680
0.00224,0.10438,0.62233,0.00018,0.27087,0.1638280
0.00499,0.10199,0.62903,0.00236,0.26162,0.1642100
0.00075,0.00468,0.00082,0.99314,0.00060,0.0403882
0.00229,0.09313,0.64120,0.00276,0.26062,0.1604433
0.00291,0.00473,0.00438,0.54793,0.44004,0.0273956
0.00252,0.09166,0.64550,0.00365,0.25667,0.1583416
0.45072,0.00250,0.00072,0.54558,0.00047,0.0234836
0.00054,0.09049,0.64521,0.00479,0.25897,0.1585274
0.00385,0.00350,0.45009,0.54253,0.00002,0.0927923
0.00429,0.08943,0.64877,0.00448,0.25303,0.1614010
0.00421,0.08560,0.65160,0.00411,0.25448,0.1532714
0.00475,0.09034,0.64741,0.00130,0.25620,0.1583456
0.00044,0.09317,0.64550,0.00202,0.25887,0.1603286
0.00426,0.08641,0.64980,0.00279,0.25673,0.1527682
0.48052,0.00318,0.00339,0.00290,0.51000,0.0244272
0.00076,0.09712,0.64313,0.00440,0.25459,0.1670960
0.53668,0.45609,0.00217,0.00385,0.00122,0.0116523
0.00425,0.09308,0.65291,0.00172,0.24804,0.1559908
0.00178,0.09532,0.64905,0.00440,0.24945,0.1561693
0.00227,0.09605,0.64584,0.00169,0.25416,0.1558996
0.00241,0.09784,0.64612,0.00449,0.24914,0.1632881
0.00258,0.09485,0.64828,0.00270,0.25159,0.1621042
0.00317,0.09336,0.65299,0.00257,0.24791,0.1634193
0.00027,0.09229,0.65624,0.00008,0.25112,0.1598410
0.43966,0.00029,0.55145,0.00379,0.00481,0.0898748
0.00403,0.07618,0.66204,0.00174,0.25601,0.1571270
0.00368,0.37867,0.00407,0.61349,0.00009,0.1367784
0.00241,0.25652,0.19639,0.54300,0.00168,0.0949006
0.00495,0.06773,0.66365,0.00475,0.25893,0.1553741
0.00076,0.08901,0.65544,0.00116,0.25364,0.1561715
0.00151,0.08745,0.65479,0.00027,0.25598,0.1613842
0.00042,0.08783,0.65363,0.00079,0.25732,0.1597561
0.00319,0.43770,0.00323,0.00196,0.55391,0.0000002
0.00316,0.08519,0.65474,0.00034,0.25658,0.1577734
0.00463,0.06303,0.65191,0.03854,0.24188,0.1560634
0.00074,0.54182,0.00030,0.45358,0.00357,0.1438742
0.00267,0.08619,0.65323,0.00207,0.25584,0.1652118
0.00376,0.07805,0.65858,0.00144,0.25817,0.1546126
0.00305,0.08713,0.65589,0.00299,0.25094,0.1633163
0.00263,0.08540,0.65919,0.00260,0.25018,0.1551281
0.00310,0.08911,0.65700,0.00119,0.24960,0.1576984
0.00047,0.09407,0.65351,0.00117,0.25078,0.1584815
0.00059,0.09180,0.65350,0.00417,0.24994,0.1598941
0.00211,0.08809,0.65632,0.00213,0.25134,0.1602963
0.00371,0.08337,0.65657,0.00320,0.25315,0.1579685
0.00266,0.09494,0.65302,0.00128,0.24811,0.1552711
0.00403,0.08639,0.65476,0.00045,0.25436,0.1580915
0.10436,0.43279,0.00407,0.45519,0.00359,0.0916951
0.22419,0.00258,0.39881,0.21872,0.15570,0.1166333
0.31397,0.26891,0.41396,0.00016,0.00299,0.1150187
0.00384,0.10613,0.65083,0.00346,0.23573,0.1564018
0.00028,0.00430,0.65321,0.09685,0.24537,0.1549297
0.00214,0.07586,0.65838,0.00069,0.26294,0.1631332
0.00368,0.06567,0.65999,0.00251,0.26815,0.1588558
0.00287,0.06805,0.66068,0.00064,0.26777,0.1572712
0.00328,0.07168,0.65743,0.00276,0.26485,0.1539229
0.00161,0.07501,0.65892,0.00417,0.26029,0.1590631
0.00345,0.07599,0.65633,0.00440,0.25982,0.1581695
0.00044,0.08268,0.65616,0.00490,0.25583,0.1586837
0.00224,0.08071,0.65810,0.00130,0.25765,0.1590743
0.00294,0.07482,0.65825,0.00273,0.26126,0.1554672
0.00397,0.08255,0.65560,0.00002,0.25787,0.1612985
0.00410,0.07506,0.65846,0.00329,0.25909,0.1626737
0.00314,0.07458,0.66044,0.00173,0.26011,0.1634083
0.00492,0.06456,0.66324,0.00274,0.26454,0.1576976
0.00406,0.07024,0.65965,0.00009,0.26597,0.1593912
0.00247,0.39683,0.00072,0.47319,0.12679,0.0825534
0.12999,0.00027,0.34606,0.00191,0.52177,0.0736697
0.00024,0.07017,0.66469,0.00066,0.26424,0.1628331
0.00214,0.06059,0.66610,0.00335,0.26783,0.1612692
