  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.33000,0.01500,0.23000,0.24500,0.18000,0.07803,0.00329,0.44993
  3,0.00000,0.00000,0.52000,0.36000,0.12000,0.13310,0.00992,1.00170
  4,0.00000,0.00000,0.51500,0.26000,0.22500,0.13274,0.00551,0.72573
  5,0.00000,0.00000,0.41000,0.32500,0.26500,0.12892,0.00392,0.63876
  6,0.00000,0.00000,0.44000,0.40500,0.15500,0.12861,0.00312,0.57624
  7,0.03500,0.00000,0.42500,0.30500,0.23500,0.12490,0.00306,0.48395
  8,0.00000,0.10000,0.44500,0.25000,0.20500,0.12953,0.00292,0.48140
  9,0.07000,0.04000,0.51000,0.19000,0.19000,0.13695,0.00285,0.43520
 10,0.10500,0.02500,0.52000,0.16500,0.18500,0.14162,0.00280,0.44481
 11,0.15500,0.09500,0.54500,0.08000,0.12500,0.14462,0.00322,0.47440
 12,0.13000,0.13000,0.58000,0.00000,0.16000,0.15012,0.00343,0.48643
 13,0.13500,0.12500,0.57500,0.00000,0.16500,0.15011,0.00321,0.48895
 14,0.10000,0.16500,0.58000,0.00500,0.15000,0.15019,0.00291,0.44623
 15,0.08500,0.14500,0.61000,0.01500,0.14500,0.14995,0.00288,0.44639
 16,0.08500,0.14000,0.60500,0.02500,0.14500,0.14961,0.00293,0.45307
 17,0.09000,0.14000,0.60000,0.03000,0.14000,0.14941,0.00274,0.44628
 18,0.00000,0.14000,0.65500,0.00000,0.20500,0.15841,0.00350,0.45105
 19,0.00000,0.14500,0.65500,0.00000,0.20000,0.15834,0.00320,0.44498
 20,0.00000,0.14500,0.65500,0.00000,0.20000,0.15825,0.00295,0.44063
 21,0.00000,0.14500,0.65500,0.00000,0.20000,0.15816,0.00277,0.43875
 22,1.00000,0.00000,0.00000,0.00000,0.00000,0.01633,0.00266,0.43370
 22,0.00500,0.14500,0.65500,0.00000,0.19500,0.15790,0.00266,0.43370
 23,1.00000,0.00000,0.00000,0.00000,0.00000,0.01638,0.00274,0.44156
 23,0.00000,0.12500,0.66000,0.00000,0.21500,0.15854,0.00274,0.44156
 24,1.00000,0.00000,0.00000,0.00000,0.00000,0.01632,0.00257,0.43704
 24,0.00000,0.12500,0.66500,0.00000,0.21000,0.15854,0.00257,0.43704
 25,1.00000,0.00000,0.00000,0.00000,0.00000,0.01634,0.00249,0.43694
 25,0.00000,0.12500,0.66500,0.00000,0.21000,0.15848,0.00249,0.43694
 26,1.00000,0.00000,0.00000,0.00000,0.00000,0.01629,0.00239,0.43345
 26,0.00000,0.11500,0.65000,0.00000,0.23500,0.15683,0.00239,0.43345
 27,1.00000,0.00000,0.00000,0.00000,0.00000,0.01651,0.00356,0.41999
 27,0.00000,0.44000,0.00000,0.56000,0.00000,0.14650,0.00356,0.41999
 27,0.00000,0.11500,0.64500,0.00000,0.24000,0.15788,0.00356,0.41999
 28,1.00000,0.00000,0.00000,0.00000,0.00000,0.01653,0.00350,0.42316
 28,0.00000,0.46500,0.00000,0.53500,0.00000,0.14642,0.00350,0.42316
 28,0.00000,0.11500,0.64500,0.00000,0.24000,0.15776,0.00350,0.42316
