ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	Activity	Distance	v_min
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.733 0.002 0.263 0.    0.002]	[-0.131  0.003  0.15   0.001 -0.023]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.023230760398806775	0.827	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.031 0.552 0.356 0.053 0.008]	[-0.026 -0.132  0.147 -0.004  0.016]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.06612358764714056	0.752	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.001 0.001 0.949 0.001 0.048]	[-0.068 -0.072  0.071 -0.072  0.141]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.09026553558420969	0.185	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.026 0.027 0.366 0.567 0.014]	[-0.016 -0.015  0.151 -0.13   0.009]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.09786904816069578	0.756	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.056 0.057 0.319 0.057 0.511]	[-0.01  -0.009  0.155 -0.009 -0.126]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.07138312293752659	0.747	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.605 0.012 0.233 0.15  0.   ]	[-0.128  0.01  -0.03   0.15  -0.002]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.056133208978414534	0.781	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.013 0.414 0.39  0.182 0.001]	[ 0.028 -0.153  0.025  0.121 -0.02 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.08985844188763052	0.659	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.023 0.008 0.798 0.13  0.041]	[ 0.014  0.009 -0.15   0.131 -0.005]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.10793741800888136	0.194	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.074 0.002 0.404 0.48  0.04 ]	[ 0.111 -0.072  0.107 -0.057 -0.088]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.11782162192929563	0.661	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.008 0.051 0.37  0.191 0.38 ]	[-0.048 -0.006  0.051  0.134 -0.131]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.10702286375068594	0.659	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.44  0.015 0.292 0.245 0.008]	[-0.165  0.003  0.059  0.095  0.008]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.0860993998353877	0.675	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.006 0.261 0.429 0.303 0.001]	[ 0.011 -0.158  0.035  0.117 -0.005]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.09654304928366675	0.598	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.032 0.029 0.646 0.259 0.034]	[ 0.009  0.021 -0.151  0.129 -0.007]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.11671536355388776	0.353	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.018 0.056 0.505 0.412 0.009]	[ 0.038  0.014  0.137 -0.123 -0.066]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.10699905498055434	0.556	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.074 0.008 0.294 0.212 0.412]	[ 0.058  0.028 -0.177  0.032  0.06 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.08906027439196974	0.728	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	5	[0.287 0.02  0.419 0.263 0.011]	[-0.153  0.005  0.127  0.018  0.003]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.11674684278495026	0.524	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	5	[0.022 0.118 0.561 0.285 0.014]	[ 0.02  -0.138  0.142 -0.011 -0.013]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.11023592276755212	0.442	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	5	[0.006 0.042 0.795 0.132 0.025]	[ 0.023  0.001  0.139 -0.141 -0.022]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.10153751829094948	0.209	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	5	[0.003 0.026 0.647 0.317 0.007]	[-0.039  0.057  0.14  -0.118 -0.04 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.09314930882983036	0.405	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	5	[0.012 0.039 0.438 0.22  0.291]	[-0.062  0.031  0.144  0.008 -0.121]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1325513261036984	0.569	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	6	[0.12  0.06  0.477 0.272 0.071]	[-0.176  0.046  0.064  0.013  0.053]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.12839463688333969	0.472	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	6	[0.048 0.009 0.551 0.25  0.142]	[ 0.048 -0.14  -0.002 -0.037  0.13 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14710401496239392	0.427	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	6	[0.036 0.05  0.67  0.077 0.167]	[ 0.03   0.008 -0.126 -0.055  0.142]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1508855628868846	0.286	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	6	[0.028 0.023 0.493 0.325 0.131]	[ 0.025 -0.003 -0.155  0.008  0.124]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.13617750078537422	0.515	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	6	[0.031 0.046 0.499 0.198 0.226]	[ 0.028  0.006  0.062 -0.025 -0.071]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1505794898722178	0.479	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	7	[0.022 0.069 0.609 0.172 0.128]	[-0.098  0.009  0.131 -0.1    0.057]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14337149985304767	0.354	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	7	[0.021 0.054 0.65  0.096 0.179]	[-0.026  0.039  0.105 -0.159  0.04 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15185347637474844	0.318	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	7	[0.026 0.048 0.647 0.023 0.256]	[-0.049 -0.039 -0.067  0.077  0.077]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15799658516201615	0.353	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	7	[0.068 0.076 0.436 0.181 0.239]	[ 0.04   0.053 -0.056 -0.144  0.108]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.13315448509358405	0.523	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	7	[0.029 0.049 0.661 0.104 0.157]	[-0.002  0.003  0.162 -0.094 -0.069]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14947854272723632	0.297	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	8	[0.05  0.038 0.698 0.026 0.188]	[ 0.046 -0.037  0.09  -0.158  0.059]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1500581980250797	0.266	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	8	[0.024 0.022 0.718 0.044 0.192]	[-0.077 -0.102  0.066  0.138 -0.025]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14471134774655958	0.269	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	8	[0.013 0.006 0.661 0.018 0.302]	[ 0.026 -0.058  0.007 -0.016  0.041]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15500279129563685	0.382	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	8	[0.028 0.044 0.614 0.137 0.177]	[-0.04  -0.032  0.178 -0.044 -0.062]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14823771466191185	0.35	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	8	[0.014 0.037 0.572 0.077 0.3  ]	[-0.015 -0.012 -0.09  -0.027  0.143]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1563221446060079	0.439	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	9	[0.008 0.033 0.603 0.019 0.337]	[ 0.014 -0.032 -0.135  0.01   0.143]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1566517917437394	0.443	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	9	[0.014 0.008 0.576 0.165 0.237]	[ 0.026 -0.038 -0.148  0.119  0.042]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15664914388293436	0.421	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	9	[0.061 0.093 0.496 0.072 0.278]	[ 0.048  0.087 -0.163  0.054 -0.024]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.13909951974545146	0.474	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	9	[0.015 0.011 0.693 0.003 0.278]	[ 0.028 -0.042  0.072 -0.153  0.095]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15298017841391684	0.347	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	9	[0.002 0.033 0.531 0.065 0.369]	[-0.012 -0.004 -0.04  -0.012  0.069]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14910393292605975	0.515	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	10	[0.03  0.012 0.554 0.007 0.397]	[ 0.028 -0.001 -0.057 -0.064  0.093]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14576471385846276	0.51	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	10	[0.024 0.049 0.563 0.022 0.342]	[-0.038  0.043  0.002 -0.135  0.127]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1536373274176883	0.467	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	10	[0.006 0.037 0.667 0.004 0.286]	[-0.055 -0.056  0.171 -0.068  0.008]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15997169946376472	0.371	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	10	[0.035 0.033 0.607 0.077 0.248]	[-0.112 -0.076 -0.012  0.127  0.072]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15542437368631756	0.375	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	10	[0.089 0.107 0.381 0.105 0.318]	[ 0.087  0.074 -0.151  0.04  -0.051]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.11249075679663686	0.589	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	11	[0.02  0.004 0.684 0.01  0.282]	[ 0.028 -0.027  0.14  -0.005 -0.137]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1532564476955583	0.352	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	11	[0.024 0.018 0.493 0.193 0.272]	[ 0.    -0.031 -0.07   0.171 -0.07 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14580947878704104	0.505	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	11	[0.013 0.04  0.732 0.007 0.208]	[-0.029 -0.042  0.167  0.001 -0.098]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14745767228408663	0.279	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	11	[0.034 0.    0.703 0.013 0.25 ]	[ 0.045 -0.008  0.121 -0.152 -0.006]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14925996326519814	0.313	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	11	[0.036 0.059 0.559 0.06  0.286]	[-0.053 -0.048  0.178 -0.045 -0.032]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15109340107306754	0.432	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	12	[0.021 0.005 0.697 0.015 0.262]	[ 0.052 -0.012  0.025  0.01  -0.076]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1508904083672408	0.33	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	12	[0.007 0.023 0.651 0.095 0.224]	[-0.023  0.025  0.157 -0.105 -0.054]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1561479429029542	0.346	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	12	[0.027 0.013 0.652 0.007 0.301]	[-0.06   0.017 -0.104 -0.005  0.153]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15472950101573493	0.381	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	12	[0.003 0.026 0.661 0.078 0.232]	[-0.041  0.041 -0.056  0.078 -0.022]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15628918034048433	0.343	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	12	[0.004 0.003 0.709 0.009 0.275]	[ 0.004  0.025  0.145 -0.127 -0.047]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15290763147592235	0.342	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	13	[0.01  0.032 0.542 0.112 0.304]	[ 0.     0.016 -0.165  0.103  0.045]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15352550246218233	0.47	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	13	[0.006 0.038 0.648 0.128 0.18 ]	[-0.023  0.05  -0.006  0.039 -0.06 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14895409537271997	0.334	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	13	[0.091 0.053 0.56  0.032 0.264]	[ 0.091  0.05  -0.121  0.029 -0.049]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1475407660908932	0.401	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	13	[0.032 0.043 0.664 0.075 0.186]	[ 0.024  0.022  0.006 -0.001 -0.051]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15272504173706564	0.301	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	13	[0.012 0.09  0.582 0.114 0.202]	[ 0.008  0.087 -0.127  0.105 -0.073]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1517364799156152	0.391	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	14	[0.058 0.005 0.564 0.022 0.351]	[ 0.052 -0.015  0.04  -0.143  0.066]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14941470738241025	0.463	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	14	[0.001 0.014 0.51  0.175 0.3  ]	[-0.015  0.03  -0.16   0.034  0.111]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1519377331530185	0.509	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	14	[0.079 0.005 0.598 0.047 0.271]	[ 0.157 -0.117  0.012 -0.02  -0.032]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14973021655030383	0.38	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	14	[0.182 0.034 0.234 0.048 0.502]	[ 0.187 -0.077 -0.414 -0.188  0.492]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.05796771201179147	0.797	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	14	[0.007 0.01  0.513 0.12  0.35 ]	[-0.061  0.07  -0.114 -0.029  0.133]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14503674624074703	0.521	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	15	[0.09  0.001 0.609 0.048 0.252]	[ 0.118 -0.027  0.045  0.016 -0.152]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14822498481473376	0.357	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	15	[0.018 0.008 0.657 0.137 0.18 ]	[ 0.004  0.01   0.15  -0.04  -0.125]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14929205025996936	0.325	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	15	[0.057 0.03  0.656 0.063 0.194]	[ 0.123 -0.081  0.067  0.009 -0.118]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15429809517910711	0.298	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	15	[0.102 0.018 0.395 0.068 0.417]	[-0.08  -0.016  0.161  0.02  -0.084]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.10864460813846509	0.623	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	15	[0.057 0.046 0.615 0.084 0.198]	[ 0.04   0.041  0.107 -0.034 -0.155]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15593000277603924	0.335	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	16	[0.052 0.053 0.691 0.017 0.187]	[ 0.11   0.027  0.069 -0.081 -0.125]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1501574484008184	0.27	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	16	[0.038 0.007 0.69  0.104 0.161]	[ 0.02  -0.001  0.033 -0.033 -0.019]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14493221457031286	0.274	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	16	[0.014 0.003 0.74  0.019 0.224]	[-0.078 -0.059  0.072  0.059  0.007]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14380722278735625	0.285	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	16	[0.052 0.022 0.55  0.073 0.303]	[-0.05   0.004  0.156  0.005 -0.114]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15686528270638486	0.444	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	16	[0.011 0.046 0.739 0.042 0.162]	[ 0.044 -0.023  0.112 -0.07  -0.063]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14121229066993574	0.249	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	17	[0.001 0.001 0.738 0.002 0.258]	[-0.012 -0.001  0.033 -0.149  0.128]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14737399327620443	0.318	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	17	[0.023 0.054 0.166 0.144 0.613]	[-0.058  0.044 -0.511  0.055  0.47 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.0249762191925392	0.94	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	17	[0.006 0.027 0.579 0.052 0.336]	[-0.008  0.024 -0.161  0.033  0.112]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1555737326965764	0.459	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	17	[0.019 0.015 0.651 0.082 0.233]	[-0.033 -0.007  0.101  0.009 -0.07 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15663527780525158	0.344	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	17	[0.038 0.021 0.589 0.066 0.286]	[ 0.027 -0.025 -0.151  0.024  0.124]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15682577324069283	0.409	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	18	[0.052 0.114 0.599 0.037 0.198]	[ 0.051  0.113 -0.14   0.035 -0.06 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15201467847914324	0.355	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	18	[0.017 0.032 0.322 0.139 0.49 ]	[-0.006 -0.022  0.156 -0.005 -0.123]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.07434320541741786	0.746	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	18	[0.007 0.016 0.701 0.093 0.183]	[ 0.001 -0.011  0.122  0.041 -0.153]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.14543741313076688	0.292	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	18	[0.067 0.024 0.642 0.019 0.248]	[ 0.048  0.009 -0.009 -0.063  0.015]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1542953830922951	0.336	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	18	[0.046 0.013 0.687 0.04  0.214]	[ 0.001  0.021  0.092 -0.034 -0.081]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.1526427069919661	0.291	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	19	[0.027 0.015 0.577 0.014 0.367]	[-0.025 -0.099 -0.021 -0.023  0.169]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2	0.15043911299389665	0.474	0.071
