ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	Activity	Distance	v_min
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.8  0.05 0.05 0.05 0.05]	[-0.179  0.045  0.045  0.045  0.045]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.04718687326970261	1.034	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.8  0.05 0.05 0.05]	[ 0.045 -0.179  0.045  0.045  0.045]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.012897755965668866	1.138	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.05 0.8  0.05 0.05]	[ 0.045  0.045 -0.179  0.045  0.045]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.12550960571923736	0.141	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.05 0.05 0.8  0.05]	[ 0.045  0.045  0.045 -0.179  0.045]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.06781611567278917	1.138	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.05 0.05 0.05 0.8 ]	[ 0.045  0.045  0.045  0.045 -0.179]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.0009547274717013111	1.138	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.659 0.052 0.192 0.052 0.045]	[-0.141  0.002  0.142  0.002 -0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.05727179646456119	0.836	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.052 0.659 0.192 0.052 0.045]	[ 0.002 -0.141  0.142  0.002 -0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.03387340720486614	0.939	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.039 0.042 0.802 0.108 0.009]	[-0.039 -0.035 -0.02   0.049  0.045]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.11634531889194866	0.168	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.052 0.052 0.192 0.659 0.045]	[ 0.002  0.002  0.142 -0.141 -0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.08710791242668992	0.939	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.053 0.049 0.189 0.053 0.656]	[ 0.003 -0.001  0.139  0.003 -0.143]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.022585163375990272	0.939	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.517 0.047 0.332 0.052 0.052]	[-0.142 -0.005  0.14   0.     0.007]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.08028031056959457	0.641	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.051 0.521 0.336 0.056 0.036]	[-0.001 -0.138  0.144  0.004 -0.009]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.06881236114403548	0.742	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.034 0.032 0.856 0.02  0.058]	[-0.069 -0.076  0.019  0.114  0.012]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.12239780657808391	0.135	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.051 0.051 0.339 0.523 0.036]	[-0.001 -0.001  0.147 -0.135 -0.009]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.10809849226368298	0.741	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	2	[0.052 0.049 0.329 0.057 0.513]	[-0.001 -0.     0.14   0.004 -0.143]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.07520059345123296	0.742	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.571 0.004 0.42  0.002 0.003]	[ 0.021 -0.092  0.164 -0.038 -0.055]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.05163229285474098	0.602	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.049 0.381 0.479 0.052 0.039]	[-0.002 -0.14   0.143 -0.004  0.003]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.10612394508344891	0.545	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.025 0.019 0.775 0.156 0.025]	[-0.021  0.032 -0.095  0.13  -0.046]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.11014668924413601	0.216	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.049 0.044 0.484 0.385 0.038]	[-0.002 -0.007  0.145 -0.138  0.002]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.11867106436122732	0.544	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	3	[0.    0.005 0.414 0.005 0.576]	[-0.082 -0.054  0.153 -0.068  0.05 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.07526853244617253	0.738	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.401 0.016 0.509 0.058 0.016]	[-0.17   0.012  0.088  0.056  0.013]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.10091970754901278	0.428	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.054 0.221 0.587 0.101 0.037]	[ 0.005 -0.16   0.109  0.049 -0.002]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.12837479958641013	0.373	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.063 0.05  0.608 0.198 0.081]	[ 0.037  0.044 -0.178  0.041  0.056]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.13647120797914047	0.338	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	4	[0.037 0.046 0.629 0.248 0.04 ]	[-0.012  0.002  0.145 -0.137  0.002]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2	0.12320188370129703	0.356	0.071
