     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.28733,0.16196,0.35034,0.02736,0.17301,0.1067142
0.22663,0.27676,0.19005,0.21971,0.08684,0.0765937
0.00323,0.00025,0.33295,0.00030,0.66326,0.0405686
0.57198,0.00125,0.42263,0.00063,0.00350,0.0473594
0.08554,0.24462,0.52348,0.00410,0.14226,0.1399314
0.00310,0.05774,0.74478,0.12273,0.07164,0.1200823
0.00357,0.35527,0.63371,0.00386,0.00360,0.1154958
0.00473,0.14994,0.50415,0.16192,0.17926,0.1351856
0.00119,0.15075,0.60850,0.00143,0.23814,0.1584020
0.00069,0.39737,0.30439,0.00442,0.29313,0.0498989
0.09380,0.00301,0.63345,0.00213,0.26761,0.1451215
0.12606,0.00234,0.06200,0.80588,0.00373,0.0616406
0.00269,0.00024,0.00213,0.56758,0.42736,0.0276423
0.53354,0.00225,0.00112,0.46172,0.00136,0.0173316
0.00080,0.00476,0.43341,0.56068,0.00035,0.0850607
0.12221,0.11570,0.64492,0.00392,0.11325,0.1516853
0.24569,0.00082,0.47799,0.27494,0.00056,0.1210033
0.14695,0.00427,0.40085,0.21829,0.22964,0.1274101
0.47697,0.00246,0.00089,0.00253,0.51716,0.0243255
0.00162,0.37816,0.00330,0.61584,0.00107,0.1390148
0.00276,0.98650,0.00312,0.00440,0.00322,0.0005481
0.00482,0.27024,0.19402,0.52810,0.00282,0.0954010
0.00411,0.55863,0.00234,0.43224,0.00268,0.1405248
0.00334,0.39712,0.00139,0.45164,0.14650,0.0766567
0.46859,0.52603,0.00101,0.00361,0.00077,0.0074710
0.10494,0.09630,0.53979,0.00430,0.25467,0.1405793
0.00194,0.00415,0.61902,0.10382,0.27107,0.1513308
0.23166,0.19921,0.56222,0.00244,0.00447,0.1366239
0.99259,0.00174,0.00233,0.00186,0.00148,0.0125012
0.13570,0.37202,0.00345,0.48725,0.00158,0.0834464
0.00448,0.64887,0.34267,0.00329,0.00069,0.0478861
0.00015,0.07395,0.69692,0.00083,0.22816,0.1581201
0.00370,0.00291,0.00037,0.00252,0.99049,0.0000000
0.17525,0.00495,0.59727,0.09570,0.12682,0.1387985
0.00290,0.31622,0.00350,0.00301,0.67437,0.0000001
0.34004,0.00356,0.00076,0.31006,0.34558,0.0217759
0.13001,0.19809,0.51266,0.15822,0.00102,0.1265078
0.00048,0.00418,0.52637,0.27376,0.19521,0.1391212
0.73414,0.00103,0.00162,0.00282,0.26039,0.0556783
0.00014,0.00072,0.99009,0.00450,0.00455,0.0634474
0.73849,0.24985,0.00277,0.00416,0.00473,0.0298983
0.00170,0.00435,0.00198,0.28287,0.70910,0.0071931
0.23361,0.00470,0.26577,0.49340,0.00252,0.0940201
0.24842,0.00246,0.74510,0.00326,0.00076,0.1851406
0.38661,0.29764,0.00183,0.00301,0.31091,0.0076386
0.00258,0.71018,0.00326,0.00260,0.28138,0.0000028
0.00099,0.00130,0.31627,0.31368,0.36775,0.0968534
0.00087,0.00412,0.20568,0.62719,0.16214,0.0884338
0.48125,0.00094,0.20844,0.20480,0.10457,0.0675147
0.26470,0.42012,0.31071,0.00322,0.00124,0.0874776
0.00241,0.49588,0.23850,0.26243,0.00078,0.0761016
0.30744,0.00171,0.27861,0.00062,0.41163,0.0744357
0.51045,0.24423,0.24100,0.00176,0.00256,0.0788650
0.77313,0.00490,0.00233,0.21652,0.00311,0.0182540
0.00487,0.73459,0.00313,0.25704,0.00037,0.1043303
0.00435,0.00211,0.58108,0.00216,0.41030,0.1440161
0.20212,0.00248,0.78738,0.00393,0.00409,0.1963632
0.00410,0.15387,0.41511,0.00364,0.42327,0.0969912
0.48894,0.26098,0.00439,0.24377,0.00193,0.0277157
0.20127,0.00126,0.00003,0.63606,0.16138,0.0401578
0.22895,0.00095,0.00065,0.00128,0.76817,0.0020921
0.79684,0.00190,0.19853,0.00106,0.00169,0.0171785
0.21195,0.78171,0.00245,0.00132,0.00256,0.0004189
0.00098,0.27502,0.00373,0.25885,0.46142,0.0086356
0.18059,0.56976,0.00382,0.24287,0.00296,0.0457491
0.00115,0.11912,0.33211,0.38859,0.15904,0.1056883
0.33170,0.13731,0.33059,0.19834,0.00206,0.1018906
0.00167,0.00237,0.67223,0.32332,0.00042,0.0827484
0.19070,0.17850,0.15545,0.00185,0.47350,0.0353681
0.00311,0.00260,0.00481,0.98941,0.00007,0.0430511
0.54785,0.00360,0.20437,0.00350,0.24069,0.0642960
0.15796,0.00461,0.22131,0.40213,0.21399,0.0909718
0.19265,0.00120,0.79894,0.00292,0.00430,0.2049620
0.00158,0.19821,0.00186,0.79741,0.00095,0.1012441
0.00103,0.20806,0.47543,0.31509,0.00039,0.0996256
0.12080,0.47262,0.00060,0.00153,0.40444,0.0001249
0.00355,0.59087,0.00318,0.23010,0.17229,0.0326279
0.00046,0.42720,0.47101,0.10015,0.00118,0.0951157
0.00432,0.00088,0.00126,0.81354,0.18000,0.0492397
0.21887,0.20483,0.00102,0.33527,0.24001,0.0362182
0.58390,0.00081,0.00179,0.19697,0.21653,0.0231568
