     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.22172,0.19561,0.17807,0.22927,0.17533,0.0580189
0.14164,0.29622,0.06378,0.26794,0.23042,0.0987042
0.00162,0.49081,0.00112,0.24473,0.26172,0.1341593
0.00433,0.61907,0.00089,0.37144,0.00426,0.0775353
0.00262,0.47969,0.00173,0.01382,0.50214,0.1387666
0.00481,0.61540,0.00123,0.02344,0.35512,0.1494746
0.00358,0.56058,0.13345,0.00207,0.30032,0.1508345
0.13645,0.55983,0.00029,0.00476,0.29867,0.1699499
0.23305,0.56008,0.00204,0.00426,0.20057,0.1548524
0.16513,0.49308,0.00322,0.00253,0.33603,0.1512789
0.13358,0.64308,0.00472,0.00050,0.21812,0.1622052
0.13229,0.60067,0.00244,0.00401,0.26059,0.1670931
0.12276,0.58236,0.00035,0.04718,0.24736,0.1687986
0.12005,0.57335,0.00077,0.06441,0.24142,0.1643629
0.12093,0.58002,0.03765,0.02102,0.24039,0.1600544
0.00094,0.00298,0.99201,0.00022,0.00385,0.0673512
0.00225,0.46299,0.53113,0.00105,0.00258,0.0686129
0.00231,0.00263,0.48163,0.00215,0.51128,0.0374926
0.12402,0.59590,0.00001,0.01658,0.26349,0.1673862
0.12469,0.60235,0.00181,0.00281,0.26834,0.1615453
0.11919,0.58061,0.00151,0.04126,0.25743,0.1615967
0.13118,0.60166,0.00230,0.00340,0.26146,0.1654767
0.00381,0.00125,0.00176,0.99033,0.00286,0.0000003
0.12911,0.60190,0.00264,0.00090,0.26544,0.1614564
0.11962,0.58374,0.00159,0.03790,0.25714,0.1671570
0.12266,0.58462,0.00028,0.04177,0.25067,0.1582561
0.00053,0.00204,0.00000,0.00046,0.99697,0.0000000
0.12747,0.59392,0.00369,0.00459,0.27032,0.1576922
0.12311,0.58422,0.00346,0.03228,0.25692,0.1598541
0.12860,0.59588,0.00055,0.01314,0.26182,0.1643537
0.13315,0.59830,0.00464,0.00139,0.26251,0.1577616
0.11825,0.58128,0.00329,0.03925,0.25793,0.1591787
0.98579,0.00252,0.00411,0.00310,0.00447,0.0000836
0.12490,0.58713,0.00337,0.02309,0.26151,0.1608820
0.12546,0.59043,0.00082,0.02316,0.26015,0.1617162
0.12822,0.59471,0.00174,0.01207,0.26326,0.1663295
0.13191,0.60301,0.00394,0.00160,0.25953,0.1600724
0.11857,0.58295,0.00219,0.03279,0.26350,0.1627941
0.12395,0.58638,0.00065,0.02962,0.25939,0.1618179
0.12869,0.59736,0.00345,0.00292,0.26758,0.1642129
0.12990,0.59571,0.00354,0.00235,0.26850,0.1591862
0.12470,0.58559,0.00006,0.03299,0.25666,0.1652696
0.12010,0.58204,0.00123,0.03744,0.25919,0.1570444
0.13673,0.60581,0.00015,0.00178,0.25553,0.1624049
0.13501,0.59995,0.00186,0.00339,0.25979,0.1667343
0.13688,0.61514,0.00461,0.00398,0.23938,0.1571240
0.12485,0.58007,0.00060,0.02164,0.27285,0.1664760
0.12330,0.57360,0.00282,0.02215,0.27813,0.1661140
0.11882,0.57023,0.00428,0.02433,0.28234,0.1623787
0.12232,0.57194,0.00095,0.02753,0.27726,0.1587691
0.12718,0.58077,0.00003,0.01452,0.27751,0.1634226
0.12853,0.58283,0.00443,0.00115,0.28305,0.1628183
0.12601,0.58625,0.00446,0.00080,0.28247,0.1663782
0.12991,0.58282,0.00157,0.00487,0.28083,0.1657890
0.12943,0.58551,0.00221,0.00085,0.28201,0.1634557
0.12817,0.58664,0.00171,0.00057,0.28291,0.1637629
0.12482,0.58185,0.00428,0.00488,0.28417,0.1629614
0.20768,0.78392,0.00216,0.00483,0.00142,0.1010656
0.12353,0.57642,0.00187,0.00411,0.29406,0.1661242
0.12523,0.57306,0.00173,0.00432,0.29565,0.1650007
0.12693,0.57231,0.00352,0.00153,0.29570,0.1651101
0.12495,0.57238,0.00290,0.00379,0.29598,0.1687695
0.12220,0.57324,0.00384,0.00116,0.29956,0.1661155
0.12242,0.57115,0.00242,0.00485,0.29917,0.1611801
0.00458,0.00007,0.61323,0.38010,0.00202,0.0687141
0.12493,0.57469,0.00202,0.00171,0.29665,0.1647527
0.12112,0.57181,0.00471,0.00325,0.29912,0.1629305
0.00173,0.00431,0.00176,0.45529,0.53692,0.0007070
0.12313,0.56990,0.00417,0.00485,0.29795,0.1573460
0.12691,0.57587,0.00289,0.00061,0.29372,0.1597098
0.12611,0.57640,0.00178,0.00407,0.29164,0.1631519
0.12761,0.57675,0.00166,0.00322,0.29076,0.1654375
0.12462,0.57572,0.00275,0.00111,0.29579,0.1613299
0.12833,0.57631,0.00179,0.00377,0.28979,0.1628847
0.12729,0.57592,0.00114,0.00490,0.29075,0.1645794
0.12796,0.57439,0.00203,0.00183,0.29378,0.1642402
0.12637,0.57573,0.00214,0.00262,0.29315,0.1606036
0.12860,0.57512,0.00026,0.00277,0.29325,0.1671921
0.12831,0.57365,0.00138,0.00426,0.29240,0.1650633
0.12794,0.57211,0.00476,0.00187,0.29332,0.1645544
0.12757,0.57689,0.00023,0.00357,0.29173,0.1640348
0.12705,0.57311,0.00414,0.00421,0.29149,0.1630012
0.12570,0.57851,0.00296,0.00049,0.29234,0.1612439
0.12882,0.57324,0.00202,0.00211,0.29381,0.1692831
0.12591,0.57435,0.00210,0.00092,0.29672,0.1597006
0.12733,0.57704,0.00085,0.00158,0.29320,0.1647856
0.13182,0.57432,0.00097,0.00105,0.29184,0.1672898
0.12771,0.56852,0.00454,0.00459,0.29465,0.1626806
0.12595,0.57319,0.00291,0.00275,0.29520,0.1681431
0.12928,0.57336,0.00232,0.00206,0.29298,0.1640797
0.12616,0.56990,0.00410,0.00353,0.29631,0.1681599
0.12866,0.57466,0.00036,0.00295,0.29337,0.1628695
0.12655,0.57391,0.00182,0.00089,0.29683,0.1636207
0.12325,0.57220,0.00394,0.00396,0.29664,0.1642323
0.12658,0.57078,0.00397,0.00444,0.29424,0.1676854
0.13065,0.57111,0.00306,0.00012,0.29506,0.1641704
0.12881,0.57190,0.00430,0.00113,0.29386,0.1641618
0.12870,0.57347,0.00154,0.00092,0.29537,0.1645307
0.12869,0.57376,0.00387,0.00032,0.29336,0.1638745
0.12534,0.57058,0.00259,0.00323,0.29826,0.1626933
0.12854,0.57455,0.00309,0.00027,0.29355,0.1610768
0.31758,0.00166,0.67451,0.00322,0.00302,0.1576036
0.21629,0.00324,0.69570,0.00405,0.08072,0.1232669
0.43453,0.00258,0.55753,0.00440,0.00095,0.1619286
0.49115,0.00125,0.00004,0.50630,0.00125,0.0000905
0.39857,0.00023,0.59520,0.00180,0.00421,0.1689044
0.39764,0.00234,0.59502,0.00483,0.00016,0.1660458
0.37019,0.05441,0.57074,0.00247,0.00219,0.1262231
0.00116,0.48602,0.26233,0.24652,0.00397,0.0998609
0.55200,0.00289,0.00152,0.00345,0.44014,0.0000002
0.28254,0.50617,0.00223,0.20553,0.00353,0.1130017
0.35786,0.00208,0.56886,0.06815,0.00306,0.1382405
0.00293,0.73065,0.26311,0.00120,0.00211,0.0577517
0.00482,0.16540,0.23285,0.59278,0.00415,0.0149881
0.00052,0.43170,0.14975,0.08930,0.32873,0.1419797
0.11778,0.55111,0.04764,0.00346,0.28000,0.1571711
0.57475,0.41824,0.00170,0.00157,0.00375,0.0668644
0.11661,0.55758,0.03922,0.00388,0.28272,0.1567459
0.00187,0.39551,0.32465,0.00079,0.27718,0.1283792
0.49810,0.00500,0.48976,0.00333,0.00381,0.1506438
0.00091,0.00425,0.45464,0.28074,0.25946,0.0264717
