Length Scale	MAE	R_square	RMSE
0.1	0.1069	-0.247	0.1956
0.12000000000000001	0.0866	0.347	0.1636
0.14	0.0697	0.64	0.1364
0.16000000000000003	0.0571	0.786	0.1144
0.18000000000000002	0.0481	0.863	0.0972
0.2	0.0425	0.906	0.0836
0.22000000000000003	0.0372	0.933	0.0722
0.24000000000000002	0.0341	0.951	0.0631
0.26	0.0313	0.964	0.0551
0.28	0.0284	0.973	0.048
0.30000000000000004	0.0258	0.98	0.0421
0.32000000000000006	0.0238	0.984	0.0376
0.3400000000000001	0.0222	0.987	0.0344
0.3600000000000001	0.0209	0.989	0.0322
0.38	0.0198	0.99	0.0306
0.4	0.0189	0.991	0.0295
0.42000000000000004	0.0181	0.991	0.0287
0.44000000000000006	0.0174	0.992	0.0281
0.4600000000000001	0.0172	0.992	0.0277
0.4800000000000001	0.017	0.992	0.0273
0.5000000000000001	0.0171	0.992	0.0269
0.5200000000000001	0.0169	0.993	0.0266
0.54	0.0173	0.993	0.0264
