Length Scale	MAE	R_square	RMSE
0.1	0.0999	0.345	0.1534
0.12000000000000001	0.0796	0.627	0.1265
0.14	0.0619	0.784	0.104
0.16000000000000003	0.0476	0.868	0.086
0.18000000000000002	0.0364	0.916	0.0718
0.2	0.0286	0.944	0.0606
0.22000000000000003	0.0241	0.961	0.0517
0.24000000000000002	0.0205	0.972	0.0444
0.26	0.0176	0.98	0.0382
0.28	0.0151	0.985	0.0329
0.30000000000000004	0.0131	0.989	0.0283
0.32000000000000006	0.0116	0.992	0.0243
0.3400000000000001	0.0103	0.994	0.021
0.3600000000000001	0.0091	0.996	0.0183
0.38	0.0082	0.997	0.0162
0.4	0.0078	0.997	0.0149
0.42000000000000004	0.0078	0.997	0.0145
0.44000000000000006	0.0082	0.997	0.0151
0.4600000000000001	0.0091	0.997	0.0164
0.4800000000000001	0.0104	0.996	0.0183
0.5000000000000001	0.0127	0.994	0.0219
0.5200000000000001	0.0146	0.992	0.0249
0.54	0.0157	0.992	0.0257
