Length Scale	MAE	R_square	RMSE
0.1	0.0887	0.164	0.1617
0.12000000000000001	0.0732	0.493	0.1382
0.14	0.0597	0.682	0.1182
0.16000000000000003	0.0484	0.793	0.1013
0.18000000000000002	0.0389	0.862	0.0864
0.2	0.0318	0.908	0.0731
0.22000000000000003	0.0266	0.939	0.0612
0.24000000000000002	0.0221	0.96	0.0508
0.26	0.0182	0.974	0.042
0.28	0.015	0.982	0.0348
0.30000000000000004	0.0123	0.988	0.029
0.32000000000000006	0.0102	0.992	0.0245
0.3400000000000001	0.0085	0.994	0.0209
0.3600000000000001	0.0074	0.996	0.0181
0.38	0.0066	0.997	0.016
0.4	0.0061	0.997	0.0145
0.42000000000000004	0.006	0.998	0.0136
0.44000000000000006	0.0061	0.998	0.0133
0.4600000000000001	0.0064	0.998	0.0135
0.4800000000000001	0.0069	0.997	0.0143
0.5000000000000001	0.0074	0.997	0.0156
0.5200000000000001	0.0084	0.996	0.0174
0.54	0.0101	0.994	0.0207
