     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.04136,0.18867,0.04546,0.34639,0.37813,0.0273617
0.21762,0.09039,0.31538,0.31070,0.06591,0.1038219
0.43502,0.04231,0.40106,0.11884,0.00277,0.1011259
0.08561,0.00302,0.67535,0.23269,0.00333,0.1225120
0.00015,0.39327,0.60212,0.00159,0.00287,0.1100374
0.00285,0.00319,0.49252,0.49808,0.00336,0.0924760
0.05583,0.00103,0.68823,0.00438,0.25053,0.1483341
0.00308,0.00118,0.54528,0.00456,0.44590,0.1275989
0.19549,0.00394,0.58096,0.00179,0.21782,0.1289822
0.34145,0.65168,0.00323,0.00061,0.00303,0.0037555
0.00085,0.00471,0.83758,0.00283,0.15403,0.1229557
0.00446,0.08919,0.59883,0.09408,0.21344,0.1526857
0.99133,0.00236,0.00084,0.00089,0.00458,0.0170738
0.00268,0.28203,0.45566,0.25611,0.00352,0.0988940
0.00094,0.15699,0.60151,0.00204,0.23852,0.1538515
0.00268,0.26164,0.46288,0.00021,0.27258,0.1170864
0.48263,0.00175,0.00044,0.51417,0.00101,0.0196167
0.51495,0.00422,0.00247,0.00209,0.47627,0.0288963
0.00361,0.00010,0.59619,0.15730,0.24280,0.1475467
0.18647,0.18599,0.62089,0.00493,0.00172,0.1460406
0.28129,0.27286,0.44292,0.00201,0.00092,0.1211897
0.00091,0.00363,0.00068,0.99250,0.00229,0.0400242
0.00027,0.14037,0.66872,0.00299,0.18764,0.1600982
0.00083,0.00294,0.00293,0.00326,0.99005,0.0000000
0.00289,0.17166,0.70346,0.00313,0.11886,0.1468947
0.00002,0.00400,0.40414,0.28864,0.30320,0.1262790
0.00399,0.37129,0.00166,0.62127,0.00179,0.1374472
0.00187,0.56525,0.00013,0.42864,0.00411,0.1394463
0.15236,0.40226,0.00140,0.43987,0.00411,0.0742702
0.00039,0.00206,0.00008,0.70156,0.29591,0.0381976
0.00046,0.99445,0.00010,0.00200,0.00299,0.0000001
0.69515,0.29526,0.00194,0.00449,0.00316,0.0285848
0.00250,0.63256,0.00251,0.00110,0.36133,0.0000001
0.09510,0.14524,0.60738,0.00209,0.15019,0.1535270
0.16224,0.00113,0.53607,0.19103,0.10953,0.1394625
0.00351,0.60706,0.18269,0.20614,0.00061,0.0595357
0.17829,0.00333,0.36422,0.12627,0.32790,0.1072163
0.63810,0.00014,0.00089,0.18493,0.17594,0.0272133
0.36525,0.30518,0.00382,0.00212,0.32363,0.0077021
0.00487,0.28800,0.00171,0.00240,0.70302,0.0000016
0.00270,0.41727,0.00318,0.48088,0.09597,0.0996932
0.00194,0.00149,0.24086,0.75145,0.00426,0.0776468
0.07465,0.11543,0.60219,0.06871,0.13902,0.1479923
0.28161,0.00146,0.70813,0.00492,0.00388,0.1645853
0.21945,0.00413,0.77106,0.00135,0.00401,0.1898503
0.00146,0.00052,0.00371,0.31441,0.67989,0.0101769
0.00394,0.00415,0.28646,0.00242,0.70302,0.0239988
0.29616,0.00294,0.00157,0.35099,0.34834,0.0252211
0.72409,0.00038,0.27514,0.00006,0.00033,0.0231199
0.42456,0.25290,0.17315,0.14729,0.00209,0.0623355
0.49405,0.00187,0.25708,0.00095,0.24605,0.0740314
0.21824,0.00160,0.00416,0.77375,0.00224,0.0427327
0.00078,0.26843,0.19902,0.52724,0.00454,0.0919672
0.27884,0.20925,0.31316,0.00180,0.19695,0.0956214
0.00211,0.00081,0.28900,0.51748,0.19060,0.1089134
0.25412,0.00433,0.00219,0.00405,0.73530,0.0030071
0.14695,0.52432,0.32530,0.00319,0.00023,0.0749032
0.38085,0.00326,0.23593,0.26879,0.11117,0.0788854
0.00219,0.17955,0.37421,0.24022,0.20383,0.1073086
0.00100,0.16640,0.36448,0.00147,0.46666,0.0644057
0.16713,0.00096,0.82802,0.00279,0.00109,0.2091887
0.00151,0.75228,0.00446,0.23758,0.00417,0.0957767
0.10521,0.53952,0.00035,0.19473,0.16020,0.0308257
