  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.31000,0.38000,0.00000,0.31000,0.00000,0.06823,0.00446,10.00000
  3,0.34500,0.30000,0.34500,0.00000,0.01000,0.07166,0.00211,0.79553
  4,0.30500,0.34500,0.35000,0.00000,0.00000,0.07407,0.00204,1.00028
  5,0.52500,0.47500,0.00000,0.00000,0.00000,0.09220,0.00340,1.36155
  6,0.31000,0.64500,0.00000,0.00000,0.04500,0.09593,0.00208,0.68054
  7,0.10500,0.70500,0.00000,0.01000,0.18000,0.14249,0.00340,0.52280
  8,0.12500,0.71500,0.00000,0.00500,0.15500,0.13979,0.00301,0.51950
  9,0.16500,0.57500,0.00000,0.02000,0.24000,0.14989,0.00290,0.42798
 10,0.17500,0.51500,0.00000,0.02500,0.28500,0.16343,0.00333,0.43583
 11,0.18000,0.52500,0.00000,0.00500,0.29000,0.16317,0.00306,0.43737
 12,0.17000,0.54000,0.00000,0.05000,0.24000,0.15932,0.00266,0.41489
 13,0.16500,0.54000,0.00000,0.05000,0.24500,0.15890,0.00265,0.42288
 14,0.16500,0.54000,0.00000,0.05000,0.24500,0.15854,0.00267,0.44165
 15,0.16500,0.54000,0.00000,0.05000,0.24500,0.15856,0.00266,0.44210
 16,0.17500,0.53500,0.00000,0.05000,0.24000,0.16024,0.00265,0.42419
 17,0.16000,0.54000,0.00000,0.04500,0.25500,0.15937,0.00263,0.43517
 18,0.13500,0.54000,0.00000,0.05000,0.27500,0.16140,0.00274,0.41601
 19,0.10500,0.53000,0.00000,0.06000,0.30500,0.16403,0.00297,0.39712
 20,0.12000,0.53500,0.00000,0.05500,0.29000,0.16293,0.00282,0.40462
 21,0.11000,0.54000,0.00000,0.06000,0.29000,0.16455,0.00297,0.36911
 22,0.11000,0.54000,0.00000,0.06000,0.29000,0.16489,0.00300,0.36231
 23,0.11000,0.54500,0.00000,0.06000,0.28500,0.16567,0.00308,0.34566
 24,0.10500,0.54000,0.00000,0.06500,0.29000,0.16550,0.00292,0.35305
 25,0.10500,0.54000,0.00000,0.06500,0.29000,0.16541,0.00290,0.35602
 26,0.10500,0.54500,0.00000,0.06500,0.28500,0.16579,0.00295,0.34817
 27,0.11000,0.54000,0.00000,0.06000,0.29000,0.16519,0.00287,0.36048
 28,0.10500,0.54000,0.00000,0.06000,0.29500,0.16494,0.00273,0.38099
 29,0.10500,0.54000,0.00000,0.06000,0.29500,0.16500,0.00274,0.38029
 30,0.10500,0.54000,0.00000,0.06000,0.29500,0.16494,0.00273,0.38138
 31,0.10500,0.54000,0.00000,0.06500,0.29000,0.16490,0.00272,0.38191
 32,0.10500,0.54000,0.00000,0.06000,0.29500,0.16481,0.00271,0.38438
