     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.23922,0.32425,0.23863,0.02801,0.16989,0.0734329
0.67009,0.10841,0.01865,0.13743,0.06542,0.0312913
0.00341,0.27591,0.71524,0.00085,0.00458,0.1261992
0.00032,0.00414,0.99010,0.00472,0.00072,0.0637044
0.00400,0.21152,0.50778,0.27575,0.00094,0.1052981
0.00192,0.49167,0.50131,0.00283,0.00227,0.0900382
0.00077,0.15529,0.60150,0.00456,0.23787,0.1563955
0.19215,0.00325,0.56396,0.00232,0.23832,0.1325722
0.00082,0.00907,0.46094,0.00114,0.52804,0.0957957
0.00462,0.00072,0.61174,0.15272,0.23020,0.1538727
0.00019,0.00061,0.37372,0.32461,0.30086,0.1227925
0.00093,0.00314,0.00330,0.99137,0.00126,0.0408388
0.39150,0.00119,0.00114,0.60143,0.00473,0.0302776
0.25864,0.13576,0.59771,0.00318,0.00472,0.1408626
0.18598,0.00177,0.56857,0.19701,0.04667,0.1333301
0.00237,0.13315,0.55257,0.09879,0.21312,0.1459150
0.00044,0.00474,0.00095,0.48603,0.50785,0.0231914
0.00278,0.00127,0.49681,0.49903,0.00011,0.0916368
0.00292,0.99250,0.00101,0.00249,0.00109,0.0001610
0.52501,0.00128,0.46990,0.00311,0.00070,0.0609856
0.00467,0.04609,0.68857,0.00188,0.25878,0.1581370
0.00472,0.44377,0.00452,0.54298,0.00401,0.1403401
0.18409,0.46092,0.00184,0.34902,0.00414,0.0630880
0.00255,0.30476,0.00487,0.68524,0.00257,0.1256623
0.00283,0.35892,0.00120,0.44775,0.18931,0.0623197
0.00081,0.00470,0.00321,0.00176,0.98952,0.0000000
0.08315,0.11297,0.65651,0.00168,0.14569,0.1482417
0.48190,0.00395,0.00127,0.00313,0.50975,0.0264955
0.24128,0.00093,0.34000,0.27966,0.13814,0.1093166
0.23387,0.27213,0.48781,0.00369,0.00250,0.1246749
0.00347,0.30590,0.16509,0.52204,0.00350,0.0974650
0.00121,0.43846,0.00128,0.00388,0.55516,0.0000005
0.00139,0.00303,0.67840,0.00246,0.31473,0.1553564
0.35381,0.00339,0.00391,0.31430,0.32458,0.0242768
0.53785,0.45249,0.00468,0.00166,0.00332,0.0123644
0.00469,0.64315,0.00335,0.34430,0.00451,0.1232715
0.00384,0.00291,0.59151,0.10274,0.29899,0.1493994
0.00317,0.00495,0.00248,0.75159,0.23781,0.0459809
0.00205,0.09132,0.69707,0.00028,0.20927,0.1566781
