  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.16000,0.29500,0.17000,0.00500,0.37000,0.07857,0.00341,0.50417
  3,0.00000,0.36000,0.00000,0.00000,0.64000,0.13053,0.01301,1.32719
  4,0.00000,0.25500,0.00000,0.00000,0.74500,0.13809,0.00682,0.86459
  5,0.01500,0.50500,0.00000,0.00000,0.48000,0.13011,0.00406,0.45791
  6,0.00000,0.57000,0.00000,0.00000,0.43000,0.14126,0.00475,0.53838
  7,0.00000,0.51500,0.00000,0.11500,0.37000,0.14545,0.00482,0.55454
  8,0.14500,0.51500,0.00000,0.06000,0.28000,0.15268,0.00516,0.52730
  9,0.14500,0.52000,0.00000,0.04000,0.29500,0.15283,0.00465,0.52557
 10,0.13000,0.52000,0.00000,0.05500,0.29500,0.15452,0.00386,0.49164
 11,0.12000,0.54000,0.00500,0.05500,0.28000,0.15567,0.00370,0.46081
 12,0.12000,0.54000,0.00500,0.05500,0.28000,0.15590,0.00341,0.45636
 13,0.10000,0.54000,0.00500,0.10000,0.25500,0.16816,0.00293,0.37178
 14,0.10000,0.52500,0.01000,0.09500,0.27000,0.16721,0.00279,0.37643
 15,0.10500,0.53000,0.00000,0.09500,0.27000,0.16704,0.00274,0.37924
 16,0.10500,0.53000,0.00000,0.09500,0.27000,0.16700,0.00253,0.37642
 17,0.10500,0.52500,0.00500,0.09500,0.27000,0.16732,0.00247,0.37455
 18,0.10500,0.52500,0.00500,0.09500,0.27000,0.16709,0.00240,0.37953
 19,0.10500,0.53000,0.00000,0.09000,0.27500,0.16690,0.00248,0.37783
 20,0.10000,0.55000,0.01000,0.07500,0.26500,0.16382,0.00253,0.39872
 21,0.10000,0.55000,0.01000,0.07500,0.26500,0.16376,0.00244,0.40050
 22,0.09500,0.55000,0.01500,0.07500,0.26500,0.16368,0.00241,0.40519
 22,0.00000,0.00000,0.79500,0.00000,0.20500,0.07787,0.00241,0.40519
 23,0.09500,0.55000,0.01500,0.07500,0.26500,0.16363,0.00230,0.40603
 23,0.00000,0.00000,0.79500,0.00000,0.20500,0.07788,0.00230,0.40603
 24,0.10000,0.55000,0.01000,0.07500,0.26500,0.16355,0.00227,0.41002
 24,0.00000,0.00000,0.75500,0.10000,0.14500,0.08045,0.00227,0.41002
 25,0.32500,0.00000,0.67500,0.00000,0.00000,0.15823,0.00323,0.38840
 25,0.09500,0.55000,0.02000,0.07000,0.26500,0.16451,0.00323,0.38840
 26,0.43500,0.00000,0.56500,0.00000,0.00000,0.16852,0.00358,0.39237
 26,0.09500,0.55000,0.02000,0.07000,0.26500,0.16456,0.00358,0.39237
 27,0.44000,0.00000,0.56000,0.00000,0.00000,0.16764,0.00400,0.40315
 27,0.10000,0.55000,0.01500,0.07000,0.26500,0.16440,0.00400,0.40315
 28,0.44000,0.00000,0.56000,0.00000,0.00000,0.16764,0.00401,0.40634
 28,0.10000,0.55500,0.01500,0.06500,0.26500,0.16462,0.00401,0.40634
 29,0.44000,0.00000,0.56000,0.00000,0.00000,0.16771,0.00388,0.40673
 29,0.10000,0.55500,0.01500,0.06500,0.26500,0.16456,0.00388,0.40673
 30,0.44000,0.00000,0.56000,0.00000,0.00000,0.16772,0.00381,0.40337
 30,0.10000,0.55500,0.01000,0.07500,0.26000,0.16464,0.00381,0.40337
 31,0.45000,0.00000,0.55000,0.00000,0.00000,0.16673,0.00520,0.42254
 31,0.10500,0.55500,0.01000,0.07500,0.25500,0.16427,0.00520,0.42254
 32,0.43500,0.00000,0.56500,0.00000,0.00000,0.16743,0.00495,0.41862
 32,0.10500,0.55500,0.01000,0.07500,0.25500,0.16420,0.00495,0.41862
 33,0.43500,0.00000,0.56500,0.00000,0.00000,0.16737,0.00508,0.42522
 33,0.10500,0.55500,0.01000,0.07500,0.25500,0.16407,0.00508,0.42522
 34,0.43500,0.00000,0.56500,0.00000,0.00000,0.16727,0.00517,0.43314
 34,0.10500,0.55500,0.00500,0.08000,0.25500,0.16396,0.00517,0.43314
