     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.04196,0.28057,0.23820,0.24279,0.19648,0.0893811
0.31934,0.00933,0.02977,0.44959,0.19196,0.0034025
0.10843,0.30017,0.31561,0.10643,0.16936,0.0998868
0.00381,0.63542,0.27987,0.00360,0.07730,0.1075559
0.00254,0.42769,0.10459,0.00457,0.46060,0.1363182
0.00092,0.00019,0.21418,0.00204,0.78267,0.0035149
0.09966,0.57575,0.00305,0.00205,0.31949,0.1628803
0.32997,0.49790,0.00356,0.00203,0.16655,0.1227517
0.00320,0.00062,0.99063,0.00197,0.00359,0.0672627
0.00043,0.67790,0.00249,0.00305,0.31612,0.1332679
0.10401,0.47500,0.00033,0.10700,0.31366,0.1539695
0.16873,0.44410,0.00137,0.00106,0.38475,0.1309375
0.09332,0.53325,0.11120,0.00998,0.25225,0.1561551
0.15418,0.61935,0.00109,0.12001,0.10536,0.1473503
0.00418,0.55474,0.00215,0.17760,0.26133,0.1390353
0.24470,0.60397,0.14832,0.00290,0.00010,0.0952854
0.00222,0.00462,0.65880,0.00243,0.33194,0.0651715
0.00383,0.00408,0.00267,0.98625,0.00317,0.0000001
0.22766,0.45621,0.00117,0.31058,0.00437,0.1014815
0.00484,0.00165,0.67403,0.31852,0.00097,0.0623587
0.33576,0.00463,0.65660,0.00279,0.00022,0.1583102
0.48720,0.00289,0.50343,0.00406,0.00243,0.1555213
0.36067,0.00064,0.52523,0.11044,0.00301,0.1270514
0.00035,0.30162,0.69385,0.00233,0.00185,0.0556502
0.85041,0.00270,0.14230,0.00349,0.00111,0.0401503
0.36210,0.00103,0.53341,0.00116,0.10231,0.1216429
0.00415,0.00069,0.00125,0.43481,0.55909,0.0001342
0.37273,0.09902,0.52301,0.00164,0.00360,0.1026373
0.00489,0.51208,0.24746,0.23084,0.00473,0.1008322
0.66267,0.00435,0.00339,0.32754,0.00205,0.0014310
0.15413,0.60784,0.00460,0.00071,0.23273,0.1640520
0.00305,0.39082,0.00151,0.60317,0.00144,0.0292278
0.00344,0.44543,0.25075,0.00445,0.29593,0.1436380
0.60981,0.00474,0.00017,0.00089,0.38440,0.0000001
0.14048,0.55469,0.00139,0.07242,0.23101,0.1602245
0.00250,0.98621,0.00475,0.00354,0.00300,0.0351048
0.00193,0.00425,0.34341,0.64612,0.00429,0.0203079
0.00449,0.00413,0.36947,0.19635,0.42556,0.0208854
0.28949,0.00398,0.00457,0.70157,0.00039,0.0002596
0.06216,0.53639,0.09067,0.06520,0.24558,0.1648552
0.00402,0.52384,0.12213,0.06854,0.28149,0.1572742
0.24526,0.00197,0.00163,0.00414,0.74700,0.0000000
0.11468,0.52687,0.07039,0.07365,0.21441,0.1539749
0.00483,0.22955,0.00491,0.00058,0.76012,0.0519897
0.00289,0.54607,0.00143,0.00251,0.44710,0.1445401
0.15809,0.61857,0.00350,0.00366,0.21618,0.1581240
0.00092,0.42384,0.00415,0.14011,0.43097,0.1253654
0.57725,0.00121,0.42049,0.00056,0.00049,0.1441171
0.66507,0.32578,0.00369,0.00055,0.00491,0.0341644
0.00224,0.56027,0.12791,0.00305,0.30653,0.1556135
0.09451,0.55183,0.08240,0.00066,0.27061,0.1600795
0.00121,0.00037,0.00234,0.72834,0.26774,0.0002072
0.11270,0.56781,0.00245,0.05464,0.26241,0.1660036
0.53230,0.00042,0.30579,0.15799,0.00350,0.0834789
0.00008,0.70959,0.00050,0.28538,0.00445,0.0764951
0.26609,0.00173,0.30440,0.00064,0.42714,0.0263297
0.13490,0.54573,0.00145,0.08739,0.23053,0.1581010
0.15398,0.50402,0.00194,0.13087,0.20920,0.1567988
0.27836,0.71291,0.00223,0.00313,0.00337,0.1104408
0.00139,0.52385,0.13850,0.09276,0.24350,0.1532718
0.00271,0.26365,0.38441,0.00218,0.34706,0.0918052
0.13311,0.59485,0.00012,0.00161,0.27031,0.1645904
0.07418,0.45966,0.00165,0.26153,0.20298,0.1503972
0.19187,0.39538,0.00285,0.18317,0.22672,0.1318862
0.26108,0.00176,0.73302,0.00392,0.00022,0.1461935
0.13523,0.59222,0.00123,0.00158,0.26974,0.1566720
0.57301,0.00478,0.28708,0.00100,0.13413,0.0622524
0.00167,0.25579,0.48743,0.25498,0.00013,0.0536841
0.23228,0.00232,0.37042,0.39198,0.00301,0.0421230
0.09383,0.54328,0.09523,0.00183,0.26583,0.1560743
0.09543,0.60557,0.07967,0.00179,0.21755,0.1580079
0.09157,0.52144,0.09769,0.00025,0.28904,0.1595230
0.09056,0.53759,0.06819,0.11066,0.19301,0.1574353
0.00036,0.33689,0.00007,0.38489,0.27780,0.0966531
0.00302,0.49934,0.14476,0.11668,0.23620,0.1549780
0.10570,0.56123,0.00390,0.09069,0.23848,0.1587816
0.15871,0.00347,0.73537,0.00142,0.10103,0.1111056
0.09976,0.54008,0.07181,0.10985,0.17849,0.1574267
0.14859,0.63065,0.00130,0.00399,0.21547,0.1569436
0.07327,0.53520,0.08844,0.00265,0.30043,0.1574601
0.10538,0.50844,0.13070,0.00297,0.25251,0.1484189
0.00495,0.47928,0.31533,0.00495,0.19549,0.1370044
0.10214,0.55741,0.00058,0.08482,0.25504,0.1633981
0.10041,0.55389,0.00117,0.08498,0.25956,0.1646708
0.15009,0.55809,0.00486,0.11711,0.16986,0.1570911
0.09528,0.55169,0.00010,0.07100,0.28193,0.1655758
0.00410,0.56461,0.12974,0.00154,0.30000,0.1610864
0.09001,0.59408,0.00042,0.09397,0.22151,0.1593578
0.36074,0.52593,0.00115,0.11200,0.00018,0.1040021
0.32508,0.27751,0.15113,0.24572,0.00055,0.0585424
0.00276,0.59250,0.11472,0.07047,0.21955,0.1536727
0.10569,0.56697,0.00197,0.00005,0.32532,0.1653144
0.00382,0.50586,0.07605,0.23167,0.18260,0.1451153
0.09820,0.47052,0.42620,0.00204,0.00305,0.0745434
0.00335,0.47818,0.12910,0.09544,0.29393,0.1562407
0.10097,0.53514,0.07762,0.11936,0.16691,0.1602227
0.10600,0.56682,0.00369,0.00277,0.32072,0.1655274
0.08721,0.54946,0.00081,0.08296,0.27956,0.1605692
0.00123,0.57442,0.00080,0.14610,0.27745,0.1471503
0.00094,0.54940,0.12322,0.00400,0.32244,0.1580988
0.28156,0.00484,0.00498,0.21287,0.49575,0.0002273
0.00127,0.54782,0.00303,0.00061,0.44727,0.1515649
0.00079,0.47687,0.14125,0.09797,0.28313,0.1436324
0.00446,0.00056,0.74817,0.12486,0.12195,0.0628129
0.00042,0.55918,0.12017,0.00172,0.31851,0.1526701
0.11017,0.56302,0.00206,0.00422,0.32053,0.1647597
0.00240,0.52197,0.00305,0.30153,0.17106,0.1256532
0.10316,0.53914,0.08201,0.12238,0.15332,0.1514209
0.09424,0.53687,0.00437,0.06612,0.29840,0.1610273
0.09448,0.54020,0.00263,0.06450,0.29819,0.1638658
0.13995,0.61901,0.00014,0.00262,0.23828,0.1624748
0.35703,0.28692,0.00144,0.00242,0.35220,0.0662742
0.00173,0.30697,0.21564,0.47544,0.00022,0.0410194
0.12525,0.60360,0.00103,0.08840,0.18173,0.1619396
0.10970,0.55939,0.00457,0.00148,0.32486,0.1642797
0.11475,0.65062,0.00443,0.00152,0.22868,0.1542122
